Flex_Stress,Flex_Strain,YoungModulus,Sequence
-0.00042534803149606295,0.0,12.317149293378476,1
0.0011376629921259842,4.912647637795292e-05,,
0.0016431999999999998,9.840059055118115e-05,,
0.0024943118110236214,0.00014771161417322855,,
0.0029939149606299214,0.00019672736220472444,,
0.003721612598425197,0.00024563238188976414,,
0.0037729511811023615,0.0002948326771653545,,
0.0037048314960629923,0.0003443282480314964,,
0.005267829921259842,0.00039352854330708674,,
0.006729146456692914,0.00044243356299212606,,
0.007932749606299212,0.0004919291338582679,,
0.007458809448818897,0.0005412032480314961,,
0.008249688188976378,0.0005905880905511814,,
0.0078103181102362204,0.0006397883858267718,,
0.009369373228346457,0.0006888041338582677,,
0.01133423622047244,0.0007380044291338584,,
0.01139348661417323,0.0007873892716535433,,
0.011839773228346454,0.0008367002952755906,,
0.013341568503937007,0.000885900590551181,,
0.014765354330708663,0.0009349901574803153,,
0.014044573228346457,0.0009840059055118112,,
0.01577247244094488,0.0010333169291338587,,
0.015399244094488188,0.0010824064960629923,,
0.016174337007874014,0.0011317913385826771,,
0.015642141732283465,0.0011811023622047244,,
0.018603262992125984,0.0012303764763779527,,
0.018234973228346454,0.001279392224409449,,
0.019886840944881894,0.001328407972440945,,
0.01907522519685039,0.0013776082677165354,,
0.020952214173228345,0.0014269192913385826,,
0.020670815748031496,0.0014761195866141732,,
0.02305531968503937,0.0015253198818897637,,
0.022818343307086614,0.0015747785433070868,,
0.023892611023622046,0.0016242741141732286,,
0.023784,0.0016731791338582677,,
0.024202645669291336,0.0017221948818897637,,
0.026637492913385824,0.0017715059055118112,,
0.026504201574803148,0.0018208907480314958,,
0.02733063307086614,0.0018699803149606303,,
0.026583193700787402,0.0019191806102362209,,
0.028593486614173227,0.001968196358267717,,
0.02863100472440945,0.002017507381889764,,
0.030862462992125986,0.0020667814960629925,,
0.030790374803149605,0.0021160925196850398,,
0.032259590551181105,0.002165182086614173,,
0.03150819527559055,0.002214566929133858,,
0.03331014803149606,0.002263767224409449,,
0.032832264566929135,0.002312893700787401,,
0.03495017322834646,0.0023619832677165354,,
0.03433800314960629,0.002411294291338583,,
0.03636112125984252,0.002460568405511811,,
0.0364647937007874,0.002509584153543307,,
0.03605898582677165,0.0025588951771653543,,
0.03728036535433071,0.0026079109251968503,,
0.03904183937007874,0.002657369586614173,,
0.03867947086614173,0.002706680610236221,,
0.03855210078740157,0.0027558809055118105,,
0.03902900157480315,0.0028048966535433066,,
0.040874393700787395,0.0028541707677165354,,
0.04080823937007875,0.002903481791338582,,
0.04251441889763779,0.002952497539370079,,
0.04275139527559055,0.0030016978346456688,,
0.04326481889763779,0.003050971948818897,,
0.042777058267716536,0.003100356791338583,,
0.04562365984251968,0.003149483267716535,,
0.04537680629921259,0.003198683562992126,,
0.046987212598425206,0.003248068405511811,,
0.04774551181102363,0.0032974532480314956,,
0.04855910551181103,0.003346468996062992,,
0.0477524157480315,0.003395484744094488,,
0.04919991181102362,0.003444574311023622,,
0.050417335433070865,0.003493774606299213,,
0.05153702047244094,0.0035432701771653543,,
0.05079154645669291,0.00359228592519685,,
0.052683351181102366,0.003641486220472441,,
0.05375662362204724,0.0036906865157480314,,
0.053284661417322826,0.0037401451771653534,,
0.055454903937007874,0.0037892716535433066,,
0.05499380157480315,0.0038384719488188967,,
0.05647782047244094,0.0038876722440944885,,
0.05529791496062992,0.003936872539370078,,
0.05762908976377953,0.003986146653543307,,
0.05754319370078739,0.004035457677165353,,
0.05881689448818897,0.00408484251968504,,
0.05791148346456692,0.004134116633858268,,
0.0609979968503937,0.004183243110236221,,
0.0596383874015748,0.004232258858267717,,
0.06236946141732283,0.004281348425196849,,
0.06299742992125984,0.0043303641732283455,,
0.06437382047244095,0.004379564468503937,,
0.06429976692913385,0.004428875492125984,,
0.06500574488188976,0.004478075787401574,,
0.06508176377952757,0.00452746062992126,,
0.06623994960629921,0.004576550196850394,,
0.06652432125984252,0.0046256397637795274,,
0.06724706771653542,0.00467476624015748,,
0.06945680629921261,0.00472433562992126,,
0.06874491968503936,0.004773720472440944,,
0.0702447244094488,0.004822846948818897,,
0.07082431496062992,0.004871936515748031,,
0.07295012283464566,0.004921247539370079,,
0.07234585196850392,0.004970632381889763,,
0.07242484409448818,0.005019721948818897,,
0.07300541732283465,0.00506884842519685,,
0.07364424566929134,0.005118122539370078,,
0.07508778582677166,0.00516732283464567,,
0.07499003464566928,0.005216338582677166,,
0.07720667716535433,0.005265428149606299,,
0.07721951496062991,0.005314554625984252,,
0.07660734488188978,0.005363939468503938,,
0.07744859212598425,0.0054131397637795274,,
0.07880818897637797,0.005462340059055117,,
0.07955366299212598,0.0055115403543307085,,
0.08151160944881888,0.005560925196850393,,
0.08223930708661417,0.005610310039370079,,
0.08179598110236219,0.005659436515748032,,
0.08318224881889762,0.005708636811023622,,
0.08317732283464567,0.005757837106299212,,
0.08521820472440941,0.005807295767716536,,
0.08462085039370078,0.005856237696850394,,
0.0863131968503937,0.005905401082677166,,
0.08628061732283465,0.0059545275590551176,,
0.0876560251968504,0.006003727854330709,,
0.08721960314960629,0.0060528174212598415,,
0.08929999370078741,0.00610183316929134,,
0.0892279181102362,0.006151144192913385,,
0.08981935118110237,0.006200602854330709,,
0.08887048818897636,0.006250024606299212,,
0.09202119055118109,0.006299003444881889,,
0.09151960944881891,0.006348203740157481,,
0.0938043842519685,0.006397514763779528,,
0.09344498897637794,0.006447010334645669,,
0.09434151811023621,0.0064960999015748035,,
0.09417169133858266,0.006545115649606299,,
0.09739051338582677,0.0065943897637795275,,
0.0965463181102362,0.006643811515748031,,
0.09637154015748031,0.006693011811023623,,
0.09810241259842521,0.006742101377952755,,
0.09853388346456693,0.006791301673228346,,
0.09947484724409447,0.0068403174212598415,,
0.09988855433070866,0.006889517716535433,,
0.10089766299212599,0.0069387180118110235,,
0.1013212346456693,0.006988102854330708,,
0.10162436535433071,0.0070373769685039365,,
0.10255545196850394,0.007086687992125984,,
0.10369388346456691,0.00713570374015748,,
0.10481652913385826,0.007184793307086614,,
0.10622747716535433,0.007233919783464568,,
0.10693937637795274,0.007283193897637796,,
0.10631140787401575,0.007332394192913386,,
0.10662638110236221,0.007381705216535433,,
0.10690185826771653,0.007431200787401574,,
0.10820517795275592,0.007480585629921261,,
0.10961515590551181,0.007529379921259843,,
0.11029742362204724,0.007578395669291338,,
0.11099351181102363,0.007627706692913386,,
0.11171332283464565,0.007677202263779527,,
0.1139072503937008,0.007726291830708662,,
0.11154151811023622,0.007775492125984251,,
0.11457767559055115,0.007824507874015747,,
