Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,0.0003088,0.0,60,
,0.0011253543307086613,4.95693897637793e-05,60,
,0.003403212598425196,9.88804133858267e-05,60,
,0.0039038110236220475,0.00014771161417322814,60,
,0.004503143307086613,0.0001968011811023623,60,
,0.004953385826771653,0.0002461122047244093,60,
,0.00449228346456693,0.0002954970472440945,60,
,0.005729461417322835,0.0003446973425196849,60,
,0.007092031496062991,0.00039408218503937014,60,
,0.00749487874015748,0.00044335629921259844,60,
,0.007359609448818897,0.0004927411417322832,60,
,0.008095206299212598,0.0005418676181102361,60,
,0.008383508661417323,0.0005910679133858265,60,
,0.008172220472440945,0.0006402682086614173,60,
,0.009438022047244093,0.0006893577755905511,60,
,0.009615748031496063,0.0007386687992125984,60,
,0.011559886614173228,0.0007878690944881888,60,
,0.012666733858267717,0.0008372539370078741,60,
,0.0137400062992126,0.0008863435039370078,60,
,0.014060900787401576,0.0009355437992125983,60,
,0.015219074015748032,0.0009845595472440945,60,
,0.014875477165354329,0.001033759842519685,60,
,0.015580459842519684,0.0010827755905511809,60,
,0.015439269291338584,0.0011319020669291338,60,
,0.016840340157480316,0.0011811023622047244,60,
,0.017444611023622044,0.0012305610236220468,60,
,0.018776579527559054,0.0012801304133858266,60,
,0.01891086614173228,0.0013293307086614172,60,
,0.019580296062992126,0.0013783464566929132,60,
,0.019829114960629925,0.001427362204724409,60,
,0.020995200000000002,0.0014765625,60,
,0.021970721259842518,0.0015259473425196849,60,
,0.022554255118110236,0.0015750738188976374,60,
,0.0240748094488189,0.001624274114173228,60,
,0.023496214173228346,0.0016735482283464565,60,
,0.024016554330708657,0.0017228592519685035,60,
,0.024186381102362202,0.0017721333661417317,60,
,0.025040453543307084,0.0018212598425196853,60,
,0.025822450393700784,0.0018703494094488187,60,
,0.026722935433070867,0.0019197342519685033,60,
,0.027283766929133858,0.001969045275590551,60,
,0.02830372283464567,0.0020180610236220464,60,
,0.028458733858267714,0.0020670767716535437,60,
,0.029244686614173225,0.0021163508858267717,60,
,0.030421631496062987,0.002165661909448818,60,
,0.028952415748031493,0.0022145669291338582,60,
,0.031429732283464566,0.0022637672244094484,60,
,0.031848377952755906,0.0023130782480314956,60,
,0.031793083464566926,0.0023624630905511802,60,
,0.03261655433070866,0.002411737204724409,60,
,0.03347062677165354,0.0024609374999999996,60,
,0.03406601574803149,0.0025101377952755906,60,
,0.03452810078740158,0.0025594488188976374,60,
,0.03625995590551181,0.002608833661417323,60,
,0.03711896692913386,0.0026579232283464567,60,
,0.037956258267716536,0.0027072342519685036,60,
,0.03909666771653544,0.002756434547244094,60,
,0.039034469291338574,0.0028055241141732284,60,
,0.038979174803149615,0.002854466043307086,60,
,0.03997443779527559,0.0029036663385826767,60,
,0.03961404724409449,0.002953125,60,
,0.04151473385826771,0.0030026943897637796,60,
,0.041067464566929134,0.0030516363188976374,60,
,0.042724270866141736,0.0031005413385826767,60,
,0.043677077165354336,0.00314966781496063,60,
,0.04447290708661417,0.003198941929133858,60,
,0.04458052283464566,0.0032482529527559055,60,
,0.04597568503937008,0.003297342519685039,60,
,0.04709733543307087,0.0033466535433070866,60,
,0.04734417637795275,0.0033958538385826767,60,
,0.04753572283464566,0.0034454232283464567,60,
,0.04854185826771652,0.00349451279527559,60,
,0.049886651968503934,0.0035437130905511807,60,
,0.04766507086614173,0.0035929133858267712,60,
,0.04919648503937007,0.003642113681102362,60,
,0.05010289133858268,0.003691424704724409,60,
,0.050324056692913385,0.0037406988188976374,60,
,0.052349152755905515,0.0037902682086614166,60,
,0.053250620472440946,0.0038393946850393697,60,
,0.05313016692913385,0.003888484251968504,60,
,0.054454236220472435,0.003937499999999999,60,
,0.05530633070866141,0.003986515748031495,60,
,0.05501802834645669,0.004035420767716535,60,
,0.0548472062992126,0.004084547244094488,60,
,0.057156661417322834,0.004133821358267716,60,
,0.056330229921259835,0.004183316929133858,60,
,0.05735414173228346,0.0042327017716535425,60,
,0.058938872440944874,0.004281828248031496,60,
,0.058615017322834646,0.004330807086614173,60,
,0.05971297007874015,0.004379822834645669,60,
,0.06085239685039369,0.004429502952755905,60,
,0.06073785196850393,0.004478703248031496,60,
,0.06216362834645669,0.004528014271653543,60,
,0.06309373228346456,0.004577214566929133,60,
,0.06362394960629922,0.004626599409448818,60,
,0.06343930708661417,0.004675873523622046,60,
,0.06491740472440945,0.004725073818897638,60,
,0.06415811023622046,0.0047740895669291334,60,
,0.06645474015748032,0.004823216043307086,60,
,0.0667943937007874,0.004872490157480315,60,
,0.06770869921259842,0.004921616633858266,60,
,0.06917099842519685,0.004970521653543307,60,
,0.07017811653543306,0.005019611220472441,60,
,0.06974268976377954,0.0050689960629921255,60,
,0.07092949921259842,0.005118122539370078,60,
,0.07053751181102362,0.005167138287401575,60,
,0.07137974173228347,0.00521652312992126,60,
,0.07126619212598424,0.005265907972440944,60,
,0.07305828031496064,0.005315403543307086,60,
,0.07365759999999999,0.00536449311023622,60,
,0.07380176377952756,0.005413804133858268,60,
,0.07377214488188975,0.005463078248031495,60,
,0.07497673070866141,0.005512573818897637,60,
,0.07627216377952754,0.005561774114173228,60,
,0.0765407244094488,0.005610863681102361,60,
,0.07843845039370079,0.0056599901574803145,60,
,0.0785391622047244,0.005709190452755904,60,
,0.07919576692913385,0.005758095472440944,60,
,0.079904705511811,0.005806926673228346,60,
,0.08069064566929132,0.0058563115157480305,60,
,0.08002811968503935,0.005905770177165354,60,
,0.08141438740157479,0.005955265748031496,60,
,0.08310279055118108,0.006004170767716534,60,
,0.08318178267716535,0.006053112696850393,60,
,0.08342664566929134,0.006102386811023621,60,
,0.08506173228346459,0.006151882381889763,60,
,0.08573215748031496,0.006201082677165353,60,
,0.08615871496062992,0.006250172244094488,60,
,0.08637790236220472,0.006299557086614172,60,
,0.08692786141732285,0.0063489788385826754,60,
,0.0882499527559055,0.006398363681102362,60,
,0.0890576251968504,0.006447453248031496,60,
