Flex_Stress,Flex_Strain,Flex_Modulus,Sequence
-4.385640771281543e-05,0.0,1.7168608473861415,4
0.0002475342550685101,4.8941929133858445e-05,,
0.00023696149792299585,9.814222440944881e-05,,
0.00013402542005084008,0.00014760088582677154,,
0.00024551255502511005,0.0001968011811023623,,
0.00037223882447764896,0.0002458169291338582,,
0.0003963405046810093,0.0002949434055118111,,
0.0004350563581127162,0.000344328248031496,,
0.0004446966333932668,0.00039378690944881907,,
0.00045107123814247627,0.00044309793307086606,,
0.0006891298902597804,0.0004920029527559054,,
0.0008099477958955917,0.0005413139763779527,,
0.0009243891127782254,0.000590698818897638,,
0.0010546905573811148,0.0006398991141732284,,
0.0011493850827701655,0.0006889886811023622,,
0.0012636696633393269,0.000738115157480315,,
0.001272534193068386,0.0007872047244094489,,
0.0013266439332878664,0.0008365157480314963,,
0.0014457516275032548,0.0008857160433070866,,
0.0016598633517267032,0.0009351747047244094,,
0.0016735450430900862,0.0009843011811023622,,
0.0018761515283030568,0.0010335014763779527,,
0.0017020016120032238,0.0010825910433070868,,
0.0019839067518135035,0.0011317175196850391,,
0.0024474276148552295,0.00118091781496063,,
0.002209525699051398,0.0012301181102362204,,
0.002480858081716163,0.001279392224409449,,
0.0022152793105586206,0.0013287032480314956,,
0.0024328114576229153,0.0013780880905511813,,
0.0025610912021824038,0.0014273622047244097,,
0.0029994211668423333,0.0014763779527559055,,
0.002754055428110856,0.0015253937007874015,,
0.0029904038688077375,0.0015747047244094486,,
0.0028868467976935954,0.0016240895669291336,,
0.0033261092442184886,0.0016731791338582677,,
0.0031729500899001797,0.0017223794291338585,,
0.0036386474052948104,0.0017713951771653545,,
0.0034648089776179547,0.0018207062007874017,,
0.0036053716907433805,0.0018699803149606303,,
0.0036674134788269573,0.00191918061023622,,
0.0038347225494450984,0.001968307086614173,,
0.0038169954739909477,0.0020177657480314956,,
0.004132642569285138,0.002066966043307086,,
0.004090194804389609,0.002116092519685039,,
0.004244909417818836,0.002165182086614173,,
0.004324831049662099,0.0022144931102362204,,
0.004408486576973153,0.0022638779527559055,,
0.0045750159340318675,0.002312893700787401,,
0.004719469278938558,0.002362093996062992,,
0.0047547647095294195,0.002411109744094488,,
0.004911189534379069,0.002460568405511811,,
0.004934668237336475,0.002509768700787401,,
