Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,0.00011225196850393698,0.0,26,
,0.0008300724409448818,4.90157480314959e-05,26,
,0.0017206803149606299,9.832677165354328e-05,26,
,0.002054412598425197,0.00014752706692913408,26,
,0.0025984503937007877,0.00019661663385826784,26,
,0.003830689763779527,0.00024574311023622036,26,
,0.004036056692913385,0.00029475885826771666,26,
,0.004862488188976378,0.00034395915354330705,26,
,0.0049957921259842514,0.0003934178149606297,26,
,0.005164623622047245,0.0004426181102362205,26,
,0.006337625196850393,0.0004915600393700785,26,
,0.006121398425196849,0.0005407603346456694,26,
,0.007035691338582677,0.0005900344488188975,26,
,0.008753725984251969,0.0006395300196850394,26,
,0.00842591496062992,0.0006886195866141733,26,
,0.010078777952755906,0.0007377460629921261,26,
,0.009885253543307087,0.0007870201771653544,26,
,0.011298179527559056,0.0008365157480314963,26,
,0.010875577952755906,0.0008857898622047244,26,
,0.013017184251968503,0.0009348056102362204,26,
,0.013078399999999997,0.0009840059055118112,26,
,0.013419048818897637,0.0010331323818897637,26,
,0.01505611338582677,0.0010824064960629918,26,
,0.014784579527559056,0.0011316067913385826,26,
,0.016126412598425198,0.00118091781496063,26,
,0.016092850393700786,0.001230302657480315,26,
,0.017493921259842515,0.0012793922244094486,26,
,0.017936264566929132,0.001328407972440945,26,
,0.018780472440944884,0.0013774237204724408,26,
,0.020990211023622047,0.0014267347440944883,26,
,0.019697738582677166,0.0014760088582677165,26,
,0.021371325984251968,0.0015252091535433072,26,
,0.021058343307086617,0.0015744094488188971,26,
,0.02236462362204724,0.0016237942913385828,26,
,0.023414198425196847,0.0016731791338582677,26,
,0.023032088188976375,0.0017221210629921261,26,
,0.02561702047244094,0.001771136811023622,26,
,0.02604554330708661,0.0018205216535433068,26,
,0.02625882204724409,0.0018699064960629919,26,
,0.0275888,0.001918996062992126,26,
,0.028459666141732287,0.0019681225393700786,26,
,0.02741700787401575,0.002017322834645669,26,
,0.03012931023622047,0.0020665969488188976,26,
,0.028942488188976375,0.002115981791338582,26,
,0.030373190551181106,0.002165182086614173,26,
,0.03158864881889764,0.0022143085629921255,26,
,0.03127268031496063,0.0022636934055118105,26,
,0.032492094488188974,0.0023127829724409444,26,
,0.03201123779527559,0.002361909448818897,26,
,0.03370951811023622,0.002410925196850394,26,
,0.03434538582677165,0.0024603100393700787,26,
,0.033755918110236226,0.002509584153543307,26,
,0.036277669291338584,0.0025583415354330707,26,
,0.03537816692913386,0.0026076156496062986,26,
,0.03805394645669291,0.0026569266732283463,26,
,0.03741215748031496,0.002706385334645669,26,
,0.03734698582677165,0.0027555856299212593,26,
,0.03946391181102362,0.0028047859251968503,26,
,0.040625058267716535,0.0028539124015748026,26,
,0.040883754330708656,0.0029031865157480314,26,
,0.04157985511811023,0.0029525713582677165,26,
,0.04154628031496062,0.0030015871062992125,26,
,0.043303798425196854,0.003050971948818897,26,
,0.04367307086614173,0.0031001722440944877,26,
,0.043016478740157474,0.0031493725393700787,26,
,0.04406999685039369,0.0031983882874015747,26,
,0.04451332283464567,0.003247514763779527,26,
,0.04493098582677165,0.0032969734251968507,26,
,0.04612472440944881,0.003346468996062992,26,
,0.04631923149606299,0.003395374015748031,26,
,0.04724241889763779,0.0034443897637795266,26,
,0.04763836220472441,0.0034935900590551175,26,
,0.04929220787401575,0.003542901082677165,26,
,0.049509417322834634,0.00359228592519685,26,
,0.049442280314960625,0.0036411909448818896,26,
,0.05100924724409449,0.0036905019685039364,26,
,0.051671773228346464,0.0037397760826771652,26,
,0.05120177637795275,0.0037892716535433066,26,
,0.05134790551181102,0.003838287401574803,26,
,0.05281612598425198,0.003887561515748031,26,
,0.05316467401574804,0.003936872539370078,26,
,0.05453218267716535,0.003986072834645668,26,
,0.05383904251968505,0.004035346948818898,26,
,0.056016201574803144,0.004084657972440944,26,
,0.056481247244094486,0.004133932086614172,26,
,0.057211905511811025,0.004183132381889764,26,
,0.058436245669291335,0.00423214812992126,26,
,0.05869000314960628,0.004281163877952756,26,
,0.060227338582677155,0.004330068897637795,26,
,0.060179943307086606,0.004379084645669292,26,
,0.06131047559055119,0.004428580216535433,26,
,0.06111992440944882,0.00447789124015748,26,
,0.0624123842519685,0.004527276082677165,26,
,0.06373053228346456,0.004576734744094488,26,
,0.06290410078740158,0.004625676673228346,26,
,0.06421237165354331,0.004674581692913386,26,
,0.06424791181102363,0.004723781988188977,26,
,0.06492525354330708,0.004773351377952755,26,
,0.06598765354330707,0.004822662401574803,26,
,0.06760891968503938,0.004871862696850394,26,
,0.0676523716535433,0.004921062992125983,26,
,0.06890337007874016,0.004970337106299213,26,
,0.06895174803149606,0.005019721948818897,26,
,0.06925388346456693,0.00506884842519685,26,
,0.07058090078740156,0.005118122539370078,26,
,0.07125429921259843,0.005167138287401575,26,
,0.07288049133858267,0.005216338582677166,26,
,0.07343144566929134,0.005265243602362205,26,
,0.07408113385826771,0.0053142593503937,26,
,0.07394586456692914,0.005363459645669292,26,
,0.07464590866141732,0.0054127706692913375,26,
,0.07638368503937008,0.00546197096456693,26,
,0.07536471181102361,0.005510986712598425,26,
,0.07773341732283465,0.005560445374015747,26,
,0.0778756031496063,0.005609830216535433,26,
,0.07769787716535434,0.005659436515748032,26,
,0.07833077165354331,0.005708452263779528,26,
,0.08043585511811023,0.0057576525590551176,26,
,0.08009224566929135,0.005806852854330708,26,
,0.0808791811023622,0.005856311515748031,26,
,0.08133535748031495,0.005905327263779528,26,
,0.08147455748031494,0.005954638287401576,26,
,0.08362604094488187,0.006003727854330709,26,
,0.08250142992125985,0.0060528174212598415,26,
,0.08441693228346454,0.006101943897637795,26,
,0.08530556220472439,0.006151033464566929,26,
,0.08563930708661417,0.006200233759842519,26,
,0.08684191496062992,0.006249729330708662,26,
,0.0863304566929134,0.006298929625984252,26,
,0.08958877480314963,0.006347834645669292,26,
,0.089141505511811,0.006397145669291339,26,
,0.08976059212598425,0.006446345964566928,26,
,0.09146774173228346,0.006495804625984251,26,
,0.09051197480314958,0.006544931102362204,26,
,0.09262987086614172,0.006594020669291338,26,
,0.09226061102362206,0.006643405511811023,26,
,0.09156154960629921,0.006692901082677165,26,
,0.09350369763779526,0.006742212106299212,26,
,0.09510719999999999,0.006791117125984251,26,
