Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,0.00048030236220472443,0.0,20,
,0.0008890708661417321,4.894192913385804e-05,20,
,0.0012099653543307086,9.814222440944881e-05,20,
,0.002836170078740157,0.00014734251968503918,20,
,0.0010253228346456692,0.00019680118110236192,20,
,0.001727344881889764,0.0002458169291338582,20,
,0.0031926047244094486,0.00029483267716535414,20,
,0.004422866141732284,0.00034395915354330705,20,
,0.004632188976377952,0.00039334399606299184,20,
,0.005035036220472441,0.000442802657480315,20,
,0.0048899023622047235,0.000491818405511811,20,
,0.006871546456692914,0.0005410187007874013,20,
,0.00701175433070866,0.0005902189960629921,20,
,0.008016894488188975,0.0006397883858267713,20,
,0.008446412598425197,0.0006889148622047243,20,
,0.008592541732283465,0.0007381151574803147,20,
,0.009620384251968504,0.0007874999999999999,20,
,0.009814903937007876,0.0008365895669291336,20,
,0.011703748031496063,0.000885900590551181,20,
,0.011015546456692912,0.0009351747047244094,20,
,0.013338822047244094,0.0009844857283464563,20,
,0.012467968503937008,0.001033686023622047,20,
,0.01279380157480315,0.001082701771653543,20,
,0.014553297637795273,0.0011317175196850391,20,
,0.014440730708661415,0.0011807332677165351,20,
,0.014715225196850392,0.0012296382874015745,20,
,0.017399886614173223,0.0012790231299212597,20,
,0.016924963779527555,0.00132822342519685,20,
,0.018182866141732285,0.001377608267716535,20,
,0.018355666141732282,0.0014271038385826774,20,
,0.018919445669291338,0.0014761934055118105,20,
,0.019915703937007874,0.0015253198818897637,20,
,0.01988806299212598,0.001574520177165354,20,
,0.020627603149606297,0.0016240895669291336,20,
,0.0207520125984252,0.0016732898622047242,20,
,0.021791710236220476,0.0017223794291338578,20,
,0.021971414173228346,0.0017715797244094483,20,
,0.023174022047244097,0.0018207800196850393,20,
,0.024878236220472437,0.0018700910433070868,20,
,0.02432332598425197,0.0019192913385826767,20,
,0.0260996031496063,0.0019684916338582673,20,
,0.025595061417322835,0.0020175073818897633,20,
,0.027273587401574803,0.002066781496062991,20,
,0.02784626141732283,0.0021159079724409452,20,
,0.027330859842519685,0.002164739173228346,20,
,0.02869935118110236,0.002213939468503937,20,
,0.02952578267716535,0.0022633981299212597,20,
,0.029272025196850397,0.0023125984251968494,20,
,0.030638551181102362,0.0023617987204724404,20,
,0.03023768188976378,0.0024111835629921255,20,
,0.03237731023622047,0.0024604945866141727,20,
,0.03310302992125984,0.0025098794291338574,20,
,0.03340516535433071,0.0025588951771653543,20,
,0.034784516535433074,0.0026080954724409444,20,
,0.03455939527559055,0.0026571850393700782,20,
,0.035301908661417324,0.00270668061023622,20,
,0.03623101732283464,0.0027558809055118105,20,
,0.037324044094488196,0.002804970472440944,20,
,0.037572850393700785,0.002854170767716535,20,
,0.038261051968503934,0.0029032972440944872,20,
,0.040282204724409444,0.002952497539370078,20,
,0.039833940157480305,0.003001513287401574,20,
,0.04136633700787401,0.003050787401574803,20,
,0.04113429921259843,0.0031002829724409444,20,
,0.04199430551181102,0.003149557086614173,20,
,0.042313222047244095,0.0031984990157480314,20,
,0.04384265826771653,0.003247699311023621,20,
,0.04250378582677165,0.0032969734251968507,20,
,0.04530101417322835,0.0033463582677165354,20,
,0.04441731023622047,0.0033955585629921264,20,
,0.046241965354330714,0.003444574311023622,20,
,0.04597044409448819,0.003493885334645669,20,
,0.04643548976377952,0.0035431594488188976,20,
,0.048200919685039374,0.003592544291338582,20,
,0.04679983622047244,0.003641560039370078,20,
,0.04899673700787401,0.003690686515748031,20,
,0.04879333543307086,0.0037397760826771652,20,
,0.04910633070866142,0.0037891609251968494,20,
,0.0495091779527559,0.003838361220472441,20,
,0.04931269291338582,0.0038876722440944885,20,
,0.05070389921259843,0.003937057086614172,20,
,0.05042348346456693,0.003986331200787401,20,
,0.053660081889763775,0.004035346948818896,20,
,0.05345273700787401,0.004084362696850394,20,
,0.05471361259842519,0.004133562992125984,20,
,0.05556868031496063,0.004182874015748031,20,
,0.05556274645669291,0.0042320743110236215,20,
,0.056360541732283456,0.004281274606299211,20,
,0.05747034960629921,0.004330659448818897,20,
,0.05573948976377952,0.004379933562992125,20,
,0.05828394330708662,0.004428875492125984,20,
,0.058831937007874015,0.00447789124015748,20,
,0.059448050393700776,0.0045271653543307085,20,
,0.060577599999999995,0.00457666092519685,20,
,0.0609696,0.00462586122047244,20,
,0.06230255118110235,0.004674950787401574,20,
,0.06206063622047244,0.004724151082677164,20,
,0.062412144881889765,0.0047735359251968494,20,
,0.06313982992125984,0.004822920767716536,20,
,0.06452017637795275,0.0048722317913385835,20,
,0.06630238740157479,0.004921321358267715,20,
,0.06465840629921259,0.004970632381889763,20,
,0.06695009763779529,0.005019832677165354,20,
,0.06742799370078738,0.005068737696850393,20,
,0.06847262992125984,0.005117679625984252,20,
,0.06852988976377952,0.005166879921259842,20,
,0.06978286614173228,0.0052162647637795274,20,
,0.06890213543307087,0.005265354330708662,20,
,0.0714663307086614,0.005314480807086614,20,
