Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,0.0005432944881889763,0.0,30,
,0.0011910173228346457,4.901574803149631e-05,30,
,0.002594066141732284,9.821604330708669e-05,30,
,0.002775748031496063,0.00014730561023622047,30,
,0.003657461417322834,0.00019643208661417337,30,
,0.0037966866141732284,0.00024552165354330716,30,
,0.006481348031496062,0.000294906496062992,30,
,0.0059057133858267715,0.0003440329724409449,30,
,0.007043162204724409,0.0003928641732283463,30,
,0.008594318110236221,0.00044232283464566946,30,
,0.007623735433070865,0.000491818405511811,30,
,0.00910379842519685,0.000541277066929134,30,
,0.00892607244094488,0.0005904035433070865,30,
,0.009456289763779527,0.0006394931102362203,30,
,0.011664050393700788,0.0006888779527559056,30,
,0.01170948031496063,0.0007383735236220474,30,
,0.010830714960629921,0.0007875738188976378,30,
,0.012854828346456692,0.0008365895669291336,30,
,0.012919004724409447,0.0008857898622047244,30,
,0.014730822047244095,0.0009348056102362204,30,
,0.01562834645669291,0.0009840797244094486,30,
,0.014656781102362204,0.0010334645669291338,30,
,0.016837883464566925,0.001082775590551181,30,
,0.0164528,0.001131865157480315,30,
,0.018368302362204724,0.0011809916338582675,30,
,0.017968415748031492,0.0012300812007874017,30,
,0.019638059842519682,0.0012790231299212597,30,
,0.02093843149606299,0.001327928149606299,30,
,0.02018803149606299,0.0013774237204724408,30,
,0.02211241574803149,0.0014268085629921257,30,
,0.02272656377952756,0.0014761934055118105,30,
,0.02284899527559055,0.0015256520669291336,30,
,0.024709203149606295,0.0015750369094488185,30,
,0.023736642519685037,0.0016239788385826771,30,
,0.026463760629921257,0.0016728838582677162,30,
,0.027963565354330706,0.0017222687007874013,30,
,0.0260056188976378,0.0017715797244094483,30,
,0.028069228346456695,0.0018206692913385826,30,
,0.02874754015748031,0.0018697957677165354,30,
,0.029455483464566924,0.001918996062992126,30,
,0.029115829921259842,0.001968270177165354,30,
,0.030470500787401576,0.0020175812007874015,30,
,0.03152403149606299,0.0020667814960629925,30,
,0.032835262992125976,0.002115981791338582,30,
,0.03386706141732283,0.0021652559055118105,30,
,0.03315615748031495,0.0022144562007874015,30,
,0.03504400629921259,0.002263582677165354,30,
,0.035366878740157474,0.002312487696850393,30,
,0.0357015937007874,0.0023619832677165354,30,
,0.0369832062992126,0.0024111835629921255,30,
,0.037959710236220474,0.002459793307086614,30,
,0.03706811968503937,0.0025091043307086613,30,
,0.04019808503937007,0.0025585999015748026,30,
,0.03871011023622047,0.0026081692913385826,30,
,0.040008503937007875,0.002657369586614173,30,
,0.04120224251968503,0.0027066437007874015,30,
,0.04052391811023622,0.0027556594488188976,30,
,0.042613190551181096,0.002804970472440945,30,
,0.0434731968503937,0.00285435531496063,30,
,0.04370127874015748,0.002903371062992126,30,
,0.04545484094488189,0.0029527559055118105,30,
,0.04572933543307086,0.003001771653543307,30,
,0.04704056692913386,0.003050971948818897,30,
,0.04747303307086614,0.003100061515748031,30,
,0.04848706771653544,0.0031493725393700787,30,
,0.048775370078740145,0.0031986466535433066,30,
,0.04903998740157481,0.003248031496062992,30,
,0.051085820472440945,0.003296862696850394,30,
,0.050056982677165344,0.0033459891732283463,30,
,0.05147386456692912,0.0033952632874015743,30,
,0.05324124724409448,0.0034444635826771652,30,
,0.05305661732283464,0.003493774606299213,30,
,0.054496201574803144,0.003542864173228346,30,
,0.0546828094488189,0.0035920644685039364,30,
,0.05514391181102362,0.0036414493110236215,30,
,0.056762217322834645,0.0036910187007874015,30,
,0.05647390236220472,0.0037401451771653534,30,
,0.05709495433070865,0.0037892347440944872,30,
,0.05855331023622047,0.0038384350393700787,30,
,0.05793126299212599,0.003887746062992125,30,
,0.05846345826771653,0.003937020177165355,30,
,0.06027231496062992,0.0039864050196850385,30,
,0.05942022047244093,0.004035716043307086,30,
,0.061358425196850384,0.004084916338582676,30,
,0.062100938582677165,0.004133821358267716,30,
,0.06336773543307087,0.0041828371062992125,30,
,0.06316729448818897,0.004231668307086614,30,
,0.06416847874015748,0.00428068405511811,30,
,0.0647836220472441,0.00433025344488189,30,
,0.06552414488188978,0.004379564468503937,30,
,0.06636735748031497,0.004428949311023621,30,
,0.06582233700787402,0.004478334153543307,30,
,0.0673527559055118,0.004527423720472441,30,
,0.06828680314960629,0.00457632874015748,30,
,0.06881208188976377,0.004625529035433071,30,
,0.0708687874015748,0.004675209153543306,30,
,0.07012430866141732,0.00472433562992126,30,
,0.07111265511811024,0.0047735359251968494,30,
,0.0728435275590551,0.00482273622047244,30,
,0.07211780787401573,0.00487201033464567,30,
,0.07287512440944882,0.004921505905511811,30,
,0.07497427401574804,0.004970521653543307,30,
,0.07425941417322834,0.005019611220472441,30,
,0.07579674960629922,0.005068737696850393,30,
,0.07583920629921259,0.005118011811023622,30,
,0.07705070866141732,0.005167027559055118,30,
,0.07795711496062992,0.005215932578740157,30,
,0.07885266141732283,0.005265132874015748,30,
,0.07950926614173229,0.005314517716535433,30,
,0.07995654803149606,0.005363459645669292,30,
,0.08182859842519685,0.005412475393700788,30,
,0.08234993385826772,0.005462044783464568,30,
,0.08196978897637794,0.00551150344488189,30,
,0.0841104125984252,0.005561109744094489,30,
,0.08305096062992126,0.005610310039370079,30,
,0.08407783307086614,0.005659510334645668,30,
,0.08645048188976377,0.00570871062992126,30,
,0.08481342992125984,0.005758095472440944,30,
,0.0870843716535433,0.005807000492125985,30,
,0.08752769763779528,0.005856311515748031,30,
,0.08806483149606299,0.0059052903543307085,30,
,0.0886572598425197,0.005954416830708662,30,
,0.08942542362204725,0.006003506397637795,30,
,0.08998427716535431,0.006052632874015748,30,
,0.09136560629921259,0.006101906988188976,30,
,0.09289504251968504,0.006151291830708661,30,
,0.09306388661417322,0.006200418307086614,30,
,0.09249812913385826,0.00624943405511811,30,
,0.09479770708661416,0.006298818897637794,30,
,0.09452420787401573,0.006348093011811023,30,
,0.09526770393700787,0.006397477854330709,30,
,0.09614745196850394,0.006446604330708661,30,
,0.09620569448818898,0.006495693897637795,30,
,0.0978052409448819,0.00654507874015748,30,
,0.09810737637795276,0.0065946850393700795,30,
,0.09811921889763778,0.006643959153543308,30,
,0.09947192440944881,0.0066929749015748035,30,
,0.10084733228346454,0.006741990649606299,30,
,0.100636031496063,0.0067910063976377956,30,
,0.10302349606299213,0.006840280511811024,30,
,0.1029060031496063,0.0068896653543307085,30,
,0.10494987086614173,0.006938976377952756,30,
,0.10421327874015748,0.006988176673228346,30,
,0.10470795590551181,0.0070373769685039365,30,
,0.10522335748031494,0.007086392716535432,30,
,0.10690978267716536,0.007135297736220473,30,
,0.10677846929133858,0.007184424212598427,30,
,0.1078063244094488,0.00723380905511811,30,
,0.10943351181102362,0.007283193897637796,30,
,0.10939895433070866,0.007332468011811024,30,
,0.11025104881889762,0.007381963582677165,30,
,0.11172520314960631,0.00743134842519685,30,
,0.1115060031496063,0.0074801796259842505,30,
,0.11227417952755905,0.007529084645669291,30,
,0.11424694173228345,0.007578469488188977,30,
,0.11395270551181103,0.00762789124015748,30,
,0.11563913070866141,0.0076769808070866145,30,
,0.11541006614173228,0.007726070374015749,30,
,0.11548411968503937,0.007775270669291338,30,
,0.11711130708661417,0.007824655511811024,30,
,0.11723669921259842,0.007873966535433072,30,
,0.11740949921259841,0.00792316683070866,30,
,0.11938620472440946,0.007972256397637795,30,
,0.11987890393700787,0.008021567421259843,30,
,0.12077938897637794,0.008070841535433072,30,
,0.12187142047244093,0.008119783464566929,30,
,0.12303356220472439,0.008168799212598426,30,
,0.1234768881889764,0.00821818405511811,30,
,0.1246715968503937,0.0082673843503937,30,
,0.12559084094488188,0.008316104822834645,30,
,0.12399624566929135,0.008365415846456692,30,
,0.1271370708661417,0.008414800688976378,30,
,0.12688331338582676,0.008464370078740157,30,
,0.12684185196850392,0.008513644192913386,30,
,0.12836931023622045,0.008562844488188975,30,
,0.1274579527559055,0.008611970964566928,30,
,0.12955217637795274,0.008661355807086614,30,
,0.13065606299212598,0.008710629921259842,30,
,0.13025616377952756,0.008759756397637795,30,
,0.1317619149606299,0.008809030511811023,30,
,0.13266141732283465,0.008858156988188978,30,
,0.13326371023622044,0.008907357283464565,30,
,0.13463417952755907,0.0089564468503937,30,
,0.13445743622047243,0.009005573326771654,30,
,0.13560674015748028,0.009054958169291338,30,
,0.13521771338582675,0.009104232283464566,30,
,0.1370275527559055,0.009153174212598425,30,
,0.13702163149606297,0.00920226377952756,30,
,0.13890554960629922,0.009251464074803149,30,
,0.14043400314960627,0.009300775098425198,30,
,0.13905758740157478,0.009350049212598424,30,
,0.14103629606299212,0.009399064960629921,30,
,0.14192097007874016,0.009448375984251968,30,
,0.1411992062992126,0.009497760826771654,30,
,0.14223989921259841,0.009547219488188976,30,
,0.14318382362204723,0.009596419783464566,30,
,0.14264372913385825,0.009645546259842519,30,
,0.1449344251968504,0.009694820374015747,30,
,0.14416922204724408,0.009744020669291337,30,
,0.14549031811023622,0.009793331692913385,30,
,0.14681043149606296,0.009842605807086614,30,
,0.14653989291338582,0.00989191683070866,30,
,0.14874567559055119,0.009941117125984252,30,
,0.14911891653543308,0.009990132874015747,30,
,0.1506206992125984,0.010038964074803149,30,
,0.15094059842519683,0.01008779527559055,30,
,0.15231305826771652,0.010137069389763779,30,
,0.1522794834645669,0.010186638779527558,30,
,0.1520563401574803,0.01023583907480315,30,
,0.15382077480314962,0.01028533464566929,30,
,0.15440330078740155,0.010334719488188976,30,
,0.15460571968503933,0.010383735236220472,30,
,0.15637707086614175,0.010432640255905512,30,
,0.15678386141732284,0.010481840551181102,30,
,0.15697838110236223,0.010531520669291338,30,
,0.1587576062992126,0.010580720964566928,30,
,0.1582155590551181,0.010629810531496062,30,
,0.16124283464566933,0.010678937007874015,30,
,0.16036506456692914,0.0107283218503937,30,
,0.1608863874015748,0.010777595964566929,30,
,0.16363225196850395,0.010826796259842519,30,
,0.16338048503937003,0.010875922736220471,30,
,0.16367965984251964,0.010925012303149606,30,
,0.16476380472440944,0.010974323326771653,30,
,0.1655537007874016,0.011023339074803148,30,
,0.16566822047244092,0.01107224409448819,30,
,0.16625669291338582,0.011121444389763778,30,
,0.16798360944881888,0.011170829232283465,30,
,0.16814455433070866,0.011219660433070865,30,
,0.16883176062992125,0.011268860728346456,30,
,0.16938864881889762,0.011318356299212597,30,
,0.16959499842519682,0.01136781496062992,30,
,0.1717198236220472,0.0114173843503937,30,
,0.1707383559055118,0.011466510826771654,30,
,0.17109285039370078,0.011515784940944882,30,
,0.17326406299212596,0.011564911417322835,30,
,0.17285727244094487,0.011614370078740157,30,
,0.17330455433070865,0.011663385826771653,30,
,0.17514304251968504,0.011712401574803149,30,
,0.17419812283464564,0.011761528051181101,30,
,0.17693117480314963,0.011810617618110236,30,
,0.1769736188976378,0.011859817913385825,30,
,0.17672578267716535,0.01190894438976378,30,
,0.1786255118110236,0.011958218503937008,30,
,0.17944599685039372,0.012007603346456692,30,
,0.1791892787401575,0.012056729822834645,30,
,0.17976097007874015,0.012105745570866142,30,
,0.18178704881889762,0.012155130413385827,30,
,0.18222149291338582,0.012204515255905511,30,
,0.18166955590551181,0.012253900098425197,30,
,0.18295805984251967,0.012302989665354331,30,
,0.1830311307086614,0.012352005413385827,30,
,0.1851717669291338,0.012401316437007873,30,
,0.18700728188976376,0.012450885826771651,30,
,0.18493380787401578,0.012500086122047243,30,
,0.18752071811023624,0.012549101870078738,30,
,0.18776559370078738,0.012598191437007873,30,
,0.1878988724409449,0.012647317913385827,30,
,0.18970675905511805,0.01269670275590551,30,
,0.1885940031496063,0.01274597687007874,30,
,0.18983216377952755,0.012795361712598425,30,
,0.19123521259842516,0.012844562007874014,30,
,0.19075829921259843,0.012893762303149606,30,
,0.19207940787401576,0.012942778051181101,30,
,0.19352885669291336,0.012991609251968503,30,
,0.19393862047244093,0.013040735728346454,30,
,0.19447377637795277,0.013090120570866141,30,
,0.19606541102362204,0.013139505413385827,30,
,0.19611676220472435,0.013188779527559055,30,
,0.19669537007874016,0.013238275098425196,30,
,0.1978584818897638,0.013287549212598424,30,
,0.19786736377952754,0.013336491141732281,30,
,0.19778738897637796,0.013385396161417321,30,
,0.19907295748031495,0.013434781003937009,30,
,0.19911935748031495,0.013484092027559054,30,
,0.1988675905511811,0.013533181594488188,30,
,0.20153843149606296,0.01358238188976378,30,
,0.20062607874015748,0.013631582185039369,30,
,0.2018050015748031,0.013680967027559054,30,
,0.20355661102362202,0.0137302780511811,30,
,0.20233819212598422,0.013779478346456693,30,
,0.20429714645669295,0.013828567913385827,30,
,0.2047266393700787,0.013877952755905512,30,
,0.20503667401574802,0.013927153051181102,30,
,0.20594011968503936,0.013976094980314959,30,
,0.207170368503937,0.014025110728346455,30,
,0.20845297637795274,0.014074384842519683,30,
,0.20751201259842517,0.014123695866141733,30,
,0.21020159999999996,0.014172416338582674,30,
,0.2090305889763779,0.014221616633858269,30,
,0.2106123464566929,0.014271112204724408,30,
,0.21240837795275594,0.014320570866141729,30,
,0.21079994960629922,0.014369955708661418,30,
,0.21264338897637794,0.014419156003937008,30,
,0.21272928503937005,0.014468356299212597,30,
,0.21349252283464562,0.014517556594488187,30,
,0.21515525039370076,0.014566941437007874,30,
,0.2150663937007874,0.014615957185039372,30,
,0.21449468976377953,0.014665342027559055,30,
,0.21809169133858267,0.014714468503937006,30,
,0.21613373228346455,0.014763668799212596,30,
,0.2175940661417323,0.014812573818897633,30,
,0.21797519370078738,0.014861774114173226,30,
,0.21827730393700787,0.014911158956692911,30,
,0.21903758110236218,0.014960543799212595,30,
,0.22114462992125983,0.015009485728346456,30,
,0.22144774803149606,0.015058575295275586,30,
,0.2218229669291339,0.01510777559055118,30,
,0.22161955275590547,0.015157086614173226,30,
,0.22297128818897635,0.01520647145669291,30,
,0.22266616692913382,0.01525537647637795,30,
,0.22567469606299212,0.015304687499999997,30,
,0.224294337007874,0.015354072342519684,30,
,0.22488973858267716,0.01540364173228346,30,
,0.22692175118110233,0.015452731299212595,30,
,0.22511880314960633,0.015501931594488188,30,
,0.22671637165354327,0.015551058070866139,30,
,0.2284689511811024,0.015600332185039367,30,
,0.22714489448818895,0.015649643208661416,30,
,0.22923712755905512,0.01569891732283464,30,
,0.22883921889763778,0.01574822834645669,30,
,0.22899619527559054,0.01579742864173228,30,
,0.2318131779527559,0.015846444389763778,30,
,0.23153770078740155,0.015895275590551178,30,
,0.23218936692913386,0.015944180610236218,30,
,0.23143994960629918,0.015993380905511806,30,
,0.23371189921259836,0.016042876476377952,30,
,0.2337444787401575,0.01609215059055118,30,
,0.2336052409448819,0.01614164616141732,30,
,0.23505077165354332,0.016191031003937005,30,
,0.2344208251968504,0.016240046751968502,30,
