Flex_Stress,Flex_Strain,YoungModulus,Sequence
0.00031831181102362206,0.0,11.170148328393134,28
0.0015100724409448818,4.9311023622047375e-05,,
0.0017065574803149602,9.840059055118115e-05,,
0.0008722267716535433,0.00014771161417322855,,
0.001974122834645669,0.0001968011811023623,,
0.0011990425196850393,0.0002457431102362208,,
0.0010568566929133856,0.0002949434055118111,,
0.0032547527559055114,0.0003445127952755908,,
0.0022673763779527557,0.0003937130905511812,,
0.0037879307086614174,0.0004426181102362205,,
0.00502115275590551,0.0004918184055118113,,
0.004116724409448819,0.0005412032480314961,,
0.005570129133858267,0.000590698818897638,,
0.00633732283464567,0.0006398991141732284,,
0.006529851968503936,0.0006889886811023622,,
0.007383937007874015,0.0007381889763779529,,
0.00717855748031496,0.0007875738188976378,,
0.007915137007874015,0.0008367741141732286,,
0.009016062992125984,0.000885900590551181,,
0.009496907086614173,0.0009351008858267719,,
0.010413190551181102,0.0009841904527559057,,
0.010235464566929134,0.001033390748031496,,
0.011451905511811022,0.0010825910433070868,,
0.012222047244094487,0.001131902066929134,,
0.013116611023622047,0.0011811761811023624,,
0.012943823622047242,0.0012303764763779527,,
0.014720100787401574,0.001279392224409449,,
0.014690481889763778,0.0013285187007874015,,
0.015945423622047244,0.0013777189960629923,,
0.016230777952755904,0.0014271038385826774,,
0.01577757480314961,0.0014761934055118114,,
0.01832104566929134,0.0015255782480314963,,
0.017940900787401574,0.001574963090551181,,
0.018376327559055113,0.001624347933070866,,
0.020102261417322832,0.0016732898622047242,,
0.020018330708661415,0.0017223056102362202,,
0.021310803149606296,0.0017715797244094483,,
0.02103926929133858,0.0018208907480314958,,
0.021050129133858266,0.0018700910433070868,,
0.022510450393700785,0.0019191806102362209,,
0.023933253543307085,0.001968307086614173,,
0.02396287244094488,0.0020175812007874015,,
0.02363803464566929,0.002066966043307086,,
0.025203011023622046,0.002116277066929134,,
0.02592083149606299,0.002165366633858268,,
0.02599882834645669,0.0022146776574803145,,
0.027377196850393703,0.0022638779527559055,,
0.027492724409448815,0.002312893700787401,,
0.03007865196850393,0.002361909448818898,,
0.02796666456692913,0.002411294291338583,,
0.030126047244094487,0.002460383858267716,,
0.031207218897637796,0.002509215059055118,,
0.030971237795275587,0.0025584891732283463,,
0.03312468661417322,0.0026079109251968503,,
0.03312864251968504,0.002657369586614173,,
0.03304767244094488,0.0027067544291338582,,
0.03513794015748032,0.0027560654527559055,,
0.033826708661417314,0.0028050812007874015,,
0.036362280314960624,0.002854281496062992,,
0.035972258267716536,0.0029037401574803145,,
0.03593573543307087,0.0029528666338582677,,
0.038226431496062994,0.0030022514763779528,,
0.03769127559055118,0.003051156496062992,,
0.038724069291338585,0.0031004675196850393,,
0.03821853228346457,0.003149483267716535,,
0.04082914015748031,0.003198683562992126,,
0.04091109291338582,0.003248142224409449,,
0.04208409448818898,0.0032974532480314956,,
0.04211865196850394,0.0033463582677165354,,
0.04130308031496063,0.003395374015748031,,
0.04283647244094488,0.003444574311023622,,
0.04366980787401574,0.003493885334645669,,
0.04370732598425197,0.0035431594488188976,,
0.0451883842519685,0.003592175196850393,,
0.04510544881889764,0.003641486220472441,,
0.047656806299212595,0.0036907603346456688,,
0.046695118110236224,0.0037404404527559046,,
0.04765484094488189,0.0037894562007874002,,
0.049103307086614166,0.003838545767716535,,
0.048906822047244086,0.003887856791338582,,
0.051130381102362205,0.00393713090551181,,
0.0508815622047244,0.0039865157480314965,,
0.050226935433070864,0.004035826771653543,,
0.04877253543307086,0.004085100885826772,,
0.05061004094488189,0.004134301181102361,,
0.0518620220472441,0.004183316929133858,,
0.052455433070866135,0.00423214812992126,,
0.05310314330708662,0.0042810531496062995,,
0.05298861102362205,0.004330179625984251,,
0.054982122834645666,0.004379675196850392,,
0.05536225511811023,0.004428949311023621,,
0.05511441889763779,0.004478260334645668,,
0.058604774803149594,0.0045277189960629925,,
0.056187691338582674,0.00457666092519685,,
0.0588387905511811,0.004625750492125985,,
0.05921694488188977,0.004674950787401574,,
0.058362872440944874,0.004724630905511811,,
0.06030107716535432,0.004773720472440944,,
0.05995550236220473,0.004822846948818897,,
0.06177127559055118,0.004872047244094487,,
0.06276259527559054,0.004921432086614172,,
0.06230051023622048,0.004970816929133858,,
0.0631368188976378,0.005020091043307087,,
0.06486470551181103,0.005069106791338583,,
