Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,0.0005544062992125984,0.0,51,
,0.0015131464566929135,4.95693897637793e-05,51,
,0.003353599999999999,9.87696850393701e-05,51,
,0.002782903937007874,0.00014760088582677154,51,
,0.0038423559055118105,0.0001968011811023623,51,
,0.005035086614173227,0.00024618602362204715,51,
,0.005371792125984252,0.000295681594488189,51,
,0.0066237732283464575,0.00034477116141732277,51,
,0.0063621165354330695,0.00039397145669291315,51,
,0.00781651653543307,0.0004432824803149605,51,
,0.007374173228346457,0.0004927411417322832,51,
,0.007849108661417322,0.0005420521653543306,51,
,0.009267955905511813,0.0005910679133858265,51,
,0.010664100787401574,0.0006401574803149607,51,
,0.010252359055118109,0.0006892839566929132,51,
,0.009856428346456692,0.0007386687992125984,51,
,0.012133303937007874,0.0007878690944881888,51,
,0.012574664566929133,0.0008372539370078741,51,
,0.013815785826771653,0.0008863435039370078,51,
,0.013942173228346453,0.0009355437992125983,51,
,0.01426207244094488,0.0009845595472440945,51,
,0.014142601574803149,0.001033686023622047,51,
,0.016324686614173228,0.0010827755905511809,51,
,0.016994129133858265,0.0011319020669291338,51,
,0.016783823622047243,0.001181176181102362,51,
,0.01787288188976378,0.0012304872047244095,51,
,0.018946154330708658,0.001280056594488189,51,
,0.020138910236220473,0.001329441437007874,51,
,0.02023072755905512,0.00137845718503937,51,
,0.020036220472440944,0.0014272883858267717,51,
,0.02170092598425197,0.0014765625,51,
,0.0222420031496063,0.0015258735236220473,51,
,0.023156308661417324,0.0015750738188976374,51,
,0.023684548031496062,0.001624274114173228,51,
,0.023390311811023624,0.0016735482283464565,51,
,0.02307731653543307,0.001722748523622047,51,
,0.02354631811023622,0.0017720595472440945,51,
,0.025471697637795276,0.0018214443897637792,51,
,0.027782135433070863,0.0018704601377952752,51,
,0.027439521259842524,0.0019197342519685033,51,
,0.026939918110236213,0.001969045275590551,51,
,0.02771795905511811,0.0020180610236220464,51,
,0.028604623622047246,0.002066966043307086,51,
,0.02989906141732283,0.0021162770669291334,51,
,0.029640365354330706,0.0021655511811023618,51,
,0.030731414173228347,0.00221449311023622,51,
,0.03197846929133858,0.0022635826771653543,51,
,0.03270121574803149,0.002312967519685039,51,
,0.032857222047244096,0.002362647637795275,51,
,0.03251264251968503,0.002411737204724409,51,
,0.03383274330708662,0.0024609374999999996,51,
,0.03488627401574803,0.0025101377952755906,51,
,0.036391029921259845,0.0025594488188976374,51,
,0.03696764724409449,0.002608722933070866,51,
,0.03706539842519685,0.0026578494094488185,51,
,0.03771706456692913,0.0027072342519685036,51,
,0.038936466141732275,0.00275625,51,
,0.04012427086614173,0.0028055241141732284,51,
,0.04114028346456692,0.0028545398622047244,51,
,0.04130517165354331,0.002903740157480315,51,
,0.04156682834645669,0.0029532357283464567,51,
,0.04161520629921259,0.0030026943897637796,51,
,0.043486274015748026,0.0030515255905511803,51,
,0.04318709921259842,0.0031005413385826767,51,
,0.04364128503937008,0.003149741633858267,51,
,0.045587401574803156,0.003198941929133858,51,
,0.04622030866141732,0.0032483267716535424,51,
,0.047144478740157474,0.003297231791338582,51,
,0.04726790551181102,0.00334654281496063,51,
,0.04644443464566929,0.0033958538385826767,51,
,0.047985725984251965,0.0034454232283464567,51,
,0.04921499212598425,0.00349451279527559,51,
,0.05069012913385827,0.0035437130905511807,51,
,0.05129933858267716,0.0035929133858267712,51,
,0.050504503937007866,0.003642224409448818,51,
,0.052245240944881886,0.0036914985236220473,51,
,0.05214847244094488,0.003740883366141732,51,
