Flex_Stress,Flex_Strain,YoungModulus,Sequence
-0.0001692976377952756,0.0,10.917195050049187,21
0.0011676094488188979,4.9089566929133776e-05,,
0.0006640377952755905,9.840059055118115e-05,,
0.0009454488188976377,0.00014730561023622047,,
0.002153990551181102,0.0001962475393700789,,
0.0016168566929133854,0.00024552165354330716,,
0.002364296062992126,0.000295017224409449,,
0.002617058267716536,0.00034410679133858277,,
0.003430664566929134,0.00039312253937007864,,
0.0036044346456692907,0.0004425073818897639,,
0.005624592125984251,0.0004918922244094488,,
0.004132674015748031,0.000541277066929134,,
0.005765782677165355,0.0005904773622047244,,
0.006429303937007874,0.0006394931102362203,,
0.00764476220472441,0.0006888041338582677,,
0.007973555905511812,0.0007381889763779529,,
0.008859225196850394,0.0007873892716535433,,
0.010101329133858267,0.000836478838582677,,
0.009772535433070866,0.0008857898622047244,,
0.012101744881889764,0.0009346948818897638,,
0.010876422047244092,0.0009840059055118112,,
0.01236735748031496,0.0010332800196850395,,
0.012797845669291336,0.0010825910433070868,,
0.012835363779527558,0.0011319758858267717,,
0.014739011023622047,0.0011810654527559053,,
0.013631181102362206,0.0012300812007874017,,
0.01575996220472441,0.0012792076771653543,,
0.01620032755905512,0.001328297244094488,,
0.01745626456692913,0.0013774975393700789,,
0.01716103307086614,0.0014266978346456692,,
0.019266103937007874,0.0014760088582677165,,
0.01919698897637795,0.0015254675196850395,,
0.019160466141732287,0.0015748523622047246,,
0.02083603149606299,0.0016238681102362204,,
0.021217146456692912,0.0016728838582677162,,
0.021637770078740154,0.0017222687007874013,,
0.022222299212598426,0.0017715797244094483,,
0.023705322834645666,0.0018206692913385826,,
0.02310402519685039,0.0018698695866141736,,
0.025078765354330707,0.001918996062992126,,
0.025027414173228346,0.001968196358267717,,
0.025138985826771657,0.0020175812007874015,,
0.025759055118110236,0.00206685531496063,,
0.026204359055118108,0.002115981791338582,,
0.02812282204724409,0.0021653666338582673,,
0.02775354960629921,0.0022143823818897637,,
0.028643174803149603,0.0022633981299212597,,
0.02890087559055118,0.002312487696850393,,
0.030700850393700786,0.0023617987204724404,,
0.030566563779527555,0.0024112573818897637,,
0.03193506771653543,0.002460199311023622,,
0.03234383622047244,0.0025092888779527558,,
0.034938645669291335,0.0025585999015748026,,
0.03289083464566929,0.0026081692913385826,,
0.03444792440944881,0.002657369586614173,,
0.03487051338582677,0.0027064591535433066,,
0.03625184251968504,0.0027555856299212593,,
0.03647894173228346,0.002804970472440945,,
0.036974601574803145,0.00285435531496063,,
0.038294714960629916,0.002903371062992126,,
0.0381772220472441,0.002952645177165354,,
0.03929986771653543,0.003001845472440945,,
0.03964248188976378,0.0030510457677165354,,
0.040837190551181096,0.003100061515748031,,
0.04268753385826771,0.003149261811023622,,
0.04265691968503937,0.0031986466535433066,,
0.04455464566929134,0.0032482160433070866,,
0.043477429921259844,0.0032970472440944877,,
0.044701770078740155,0.003346173720472441,,
0.04376771023622047,0.0033952632874015743,,
0.045819477165354325,0.003444574311023622,,
0.0452319874015748,0.00349384842519685,,
0.04688385511811024,0.003542864173228346,,
0.04683745511811023,0.0035920644685039364,,
0.047171174803149606,0.003641375492125984,,
0.04871048818897638,0.0036909448818897633,,
0.04927428031496063,0.003739960629921259,,
0.05047788346456692,0.0037891609251968494,,
0.048925744881889756,0.003838361220472441,,
0.05157979212598424,0.003887635334645669,,
0.05156103307086614,0.003936946358267717,,
0.052314393700787394,0.003986331200787401,,
0.05305788976377953,0.004035605314960629,,
0.052956182677165356,0.004084916338582676,,
0.05526663307086615,0.004133821358267716,,
0.054561650393700784,0.004182763287401574,,
0.05595087874015747,0.004231963582677165,,
0.055460157480314964,0.004280942421259842,,
0.057287785826771645,0.00433025344488189,,
0.05795623307086614,0.00437945374015748,,
0.0591351559055118,0.004428764763779527,,
0.05886757795275591,0.00447822342519685,,
0.06098646929133858,0.004527239173228346,,
0.061744768503937,0.00457632874015748,,
0.06194916535433072,0.0046254552165354325,,
0.06344996535433071,0.004675024606299212,,
0.06291184881889762,0.004724409448818897,,
0.06465554645669291,0.0047735359251968494,,
0.06414902677165354,0.00482273622047244,,
0.06527265511811024,0.00487201033464567,,
0.0652963527559055,0.004921395177165353,,
0.06680702992125985,0.004970595472440945,,
0.06705189291338581,0.005019795767716535,,
0.06681097322834646,0.0050688115157480305,,
0.06899305826771654,0.005118122539370078,,
0.06809948976377951,0.005167138287401575,,
0.07088388031496062,0.005215932578740157,,
0.06977605039370079,0.0052650590551181105,,
0.07107938267716536,0.005314443897637794,,
0.07222571338582677,0.005363644192913386,,
0.07321605039370079,0.005412844488188976,,
0.07310743937007874,0.005462118602362204,,
0.07439397795275592,0.00551150344488189,,
0.07447297007874017,0.005561109744094489,,
0.07466747716535432,0.0056101993110236215,,
0.0756123968503937,0.005659399606299213,,
0.07611003464566929,0.005708599901574803,,
0.07754171968503937,0.005758095472440944,,
0.07781325354330709,0.005807000492125985,,
0.07917482834645669,0.005856200787401574,,
0.08000125984251967,0.0059052903543307085,,
0.07995979842519683,0.005954416830708662,,
0.08028857952755904,0.006003506397637795,,
0.081634368503937,0.006052632874015748,,
0.08321713385826772,0.006101833169291338,,
0.08190194645669291,0.0061512180118110235,,
0.08448491338582675,0.006200418307086614,,
0.08481962834645668,0.006249618602362205,,
0.08541599999999999,0.006298818897637794,,
0.08501217007874015,0.006348203740157481,,
0.0862483527559055,0.006397588582677165,,
0.08527283149606298,0.006446678149606298,,
0.08769683149606299,0.006495804625984251,,
0.08748849133858268,0.00654507874015748,,
0.08853412283464568,0.0065945743110236215,,
0.08965577322834645,0.006643885334645669,,
0.08925292598425195,0.006692790354330708,,
0.0916443338582677,0.006741990649606299,,
0.09159201259842518,0.0067910063976377956,,
0.09322018267716535,0.006840206692913385,,
0.09404857952755906,0.00688959153543307,,
0.09267416692913386,0.0069388656496063,,
0.09467950866141732,0.006988287401574802,,
0.09433887244094485,0.0070373769685039365,,
0.09571724094488188,0.007086466535433071,,
0.09688430866141733,0.007135482283464566,,
0.0982695937007874,0.00718460875984252,,
0.09880375433070865,0.007233882874015748,,
0.09898939212598425,0.007283083169291338,,
0.0990091338582677,0.007332394192913386,,
0.10121097322834643,0.007381779035433071,,
0.10001724724409448,0.007431163877952755,,
0.10220525354330708,0.007480068897637795,,
0.10250145511811025,0.007529195374015749,,
0.10286086299212598,0.007578469488188977,,
0.1031175811023622,0.00762789124015748,,
0.10331900472440946,0.007677054625984253,,
0.10528980157480314,0.007726181102362204,,
0.10441993070866142,0.007775270669291338,,
0.10725466456692914,0.007824655511811024,,
0.10650130393700787,0.007873855807086614,,
0.1071875275590551,0.007923240649606299,,
