Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,-0.0001973291338582677,0.0,55,
,0.001249171653543307,4.890501968503971e-05,55,
,0.0014012220472440946,9.810531496063008e-05,55,
,0.0016845984251968502,0.00014760088582677194,55,
,0.0024182173228346456,0.0001968750000000002,55,
,0.0015562456692913387,0.0002457062007874016,55,
,0.0032861102362204725,0.0002948326771653545,55,
,0.0034924724409448812,0.00034429133858267724,55,
,0.003848919685039369,0.00039367618110236247,55,
,0.003373001574803149,0.00044287647637795285,55,
,0.0057189921259842525,0.0004921875000000003,55,
,0.005537322834645668,0.0005414616141732285,55,
,0.007758903937007874,0.0005907726377952758,55,
,0.006911735433070865,0.0006400467519685041,55,
,0.007267199999999999,0.0006890625,55,
,0.009202444094488189,0.0007381889763779529,55,
,0.009623055118110235,0.0007873892716535433,55,
,0.010011099212598426,0.0008366633858267717,55,
,0.011501039370078738,0.0008858636811023623,55,
,0.012677984251968503,0.0009352485236220472,55,
,0.012228737007874016,0.0009845595472440945,55,
,0.011810091338582678,0.0010336491141732284,55,
,0.012140850393700787,0.001082775590551181,55,
,0.013332611023622046,0.001131865157480315,55,
,0.015399181102362205,0.0011808070866141736,55,
,0.015499892913385827,0.001230007381889764,55,
,0.01618709921259842,0.001279281496062992,55,
,0.016180195275590552,0.001328666338582677,55,
,0.01785476535433071,0.0013781619094488191,55,
,0.01899123149606299,0.001427546751968504,55,
,0.018999130708661417,0.0014764517716535433,55,
,0.01856074330708661,0.0015253937007874017,55,
,0.019453329133858267,0.0015746678149606299,55,
,0.02015139527559055,0.0016239788385826774,55,
,0.02100052913385827,0.0016731791338582673,55,
,0.023418607874015746,0.0017223794291338582,55,
,0.022541820472440945,0.0017715797244094488,55,
,0.022364094488188976,0.0018208538385826774,55,
,0.022694866141732283,0.0018701648622047244,55,
,0.023088818897637794,0.0019194389763779525,55,
,0.024841398425196854,0.0019686392716535433,55,
,0.026439962204724405,0.0020178395669291334,55,
,0.02694648188976378,0.0020671505905511807,55,
,0.02792694173228346,0.0021160556102362204,55,
