Flex_Stress,Flex_Strain,YoungModulus,Sequence
0.0002674645669291338,0.0,11.772710846856448,11
0.0025147212598425196,4.894192913385804e-05,,
0.0010000881889763778,9.80314960629918e-05,,
0.00203979842519685,0.00014734251968503918,,
0.0017050834645669288,0.00019661663385826746,,
0.0027487244094488187,0.00024563238188976376,,
0.002929411023622047,0.0002946481299212597,,
0.004652384251968502,0.00034395915354330705,,
0.004886387401574803,0.0003931594488188974,,
0.0042603968503937,0.0004426181102362201,,
0.00522900157480315,0.000491744586614173,,
0.0058125480314960625,0.0005409448818897638,,
0.007273851968503937,0.0005902189960629921,,
0.005749341732283465,0.0006397145669291335,,
0.007675703937007875,0.0006889148622047243,,
0.008020296062992125,0.0007380044291338581,,
0.00871047559055118,0.0007873892716535433,,
0.01035148346456693,0.0008365157480314958,,
0.009770910236220471,0.0008857160433070866,,
0.010587464566929133,0.000934916338582677,,
0.012105058267716535,0.0009843749999999998,,
0.011526450393700786,0.0010335752952755903,,
0.01437995590551181,0.001082701771653543,,
0.013471571653543304,0.0011317175196850391,,
0.015388069291338582,0.0011806225393700786,,
0.015253782677165352,0.0012296382874015745,,
0.017217662992125987,0.0012789124015748028,,
0.01599332283464567,0.0013281126968503936,,
0.01781107401574803,0.0013774237204724408,,
0.018040138582677164,0.0014269931102362206,,
0.018363993700787406,0.0014761934055118105,,
0.02023605669291339,0.0015253198818897637,,
0.0191775874015748,0.0015744094488188971,,
0.021744755905511805,0.0016239788385826771,,
0.022627464566929135,0.0016731791338582677,,
0.022035036220472443,0.0017223794291338578,,
0.02262548661417323,0.0017715797244094483,,
0.0232732094488189,0.001820706200787401,,
0.024070009448818895,0.0018699803149606292,,
0.02546615433070866,0.00191918061023622,,
0.02482732598425197,0.0019683809055118105,,
0.02774896377952756,0.0020173966535433066,,
0.02679712755905512,0.0020667076771653543,,
0.028835061417322835,0.0021159079724409452,,
0.02962891338582677,0.0021647022637795274,,
0.030229228346456694,0.0022139025590551175,,
0.03037339212598425,0.002263213582677165,,
0.03066071181102362,0.002312487696850393,,
0.03214374803149606,0.0023616141732283468,,
0.03227407874015749,0.0024109990157480314,,
0.03333451338582677,0.0024602731299212597,,
0.0319531842519685,0.0025098794291338574,,
0.03509697007874016,0.0025588951771653543,,
0.03471288188976378,0.0026080954724409444,,
0.03706184566929134,0.002657295767716535,,
0.03700457322834646,0.00270668061023622,,
0.03711910551181103,0.0027558809055118105,,
0.03790308031496063,0.002804970472440944,,
0.03899511181102362,0.002854096948818897,,
