Curve_Number,Flex_Stress,Flex_Strain,Sequence,Comment
,6.650708661417322e-05,0.0,24,
,0.0016255622047244094,4.920029527559037e-05,24,
,0.0006707779527559054,9.828986220472416e-05,24,
,0.0019642330708661416,0.00014730561023622047,24,
,0.002614916535433071,0.00019650590551181085,24,
,0.0033672818897637793,0.0002460014763779527,24,
,0.003725707086614173,0.0002952017716535431,24,
,0.0036378204724409444,0.00034410679133858234,24,
,0.005970985826771652,0.0003933070866141731,24,
,0.005334122834645669,0.0004426181102362201,24,
,0.007496466141732283,0.0004920029527559054,24,
,0.007748258267716535,0.0005410925196850392,24,
,0.007681108661417323,0.0005902928149606295,24,
,0.010247281889763779,0.0006396776574803147,24,
,0.011395590551181101,0.0006891732283464566,24,
,0.010972018897637794,0.000738373523622047,24,
,0.012496516535433069,0.000787389271653543,24,
,0.012506393700787401,0.0008365895669291336,24,
,0.012927999999999997,0.0008856791338582675,24,
,0.01491656062992126,0.0009348794291338578,24,
,0.013800831496062992,0.000984190452755905,24,
,0.014841524409448819,0.001033390748031496,24,
,0.014714154330708662,0.0010827755905511809,24,
,0.015308548031496061,0.0011319758858267712,24,
,0.016760970078740153,0.0011809916338582675,24,
,0.01701966614173228,0.0012298966535433068,24,
,0.01858859842519685,0.0012790969488188971,24,
,0.01898848503937008,0.0013284817913385824,24,
,0.02025330393700787,0.0013776820866141732,24,
,0.019975848818897638,0.0014269931102362198,24,
,0.020661077165354327,0.0014763779527559055,24,
,0.023140371653543303,0.0015256520669291336,24,
,0.021016541732283466,0.001574593996062992,24,
,0.022718765354330706,0.0016236835629921257,24,
,0.024526639370078738,0.0016729945866141727,24,
,0.024055659842519686,0.0017223794291338578,24,
,0.024773480314960628,0.0017715797244094483,24,
,0.026986179527559058,0.0018207800196850393,24,
,0.025829971653543303,0.0018699803149606292,24,
,0.027548988976377958,0.0019192544291338585,24,
,0.02739100472440945,0.001968565452755905,24,
,0.027840251968503937,0.002017839566929133,24,
,0.029624440944881886,0.002066966043307086,24,
,0.028318148031496067,0.002116240157480315,24,
,0.030604888188976376,0.0021652559055118105,24,
,0.03019611968503937,0.0022141978346456688,24,
,0.031881562204724406,0.002263213582677165,24,
,0.0315024125984252,0.002312672244094488,24,
,0.0322399874015748,0.002362057086614173,24,
,0.03336558110236221,0.0024112573818897637,24,
,0.03425322834645669,0.002460383858267716,24,
,0.03578364724409449,0.002509584153543307,24,
,0.03560395590551181,0.002559042814960629,24,
,0.03558914015748032,0.00260824311023622,24,
,0.03650542362204724,0.002657443405511811,24,
,0.03877242204724409,0.0027065698818897633,24,
,0.03754413858267716,0.0027558439960629916,24,
,0.04002045984251969,0.0028052288385826763,24,
,0.03931547716535432,0.002854244586614173,24,
,0.040123149606299216,0.002903629429133858,24,
,0.04074124094488189,0.0029527559055118105,24,
,0.04153213228346457,0.0030019562007874015,24,
,0.042768314960629925,0.0030510457677165345,24,
,0.04330051023622047,0.0031001722440944877,24,
,0.044224692913385814,0.0031496309055118106,24,
,0.043398248818897645,0.0031990157480314956,24,
,0.044546570078740154,0.003247846948818897,24,
,0.045570481889763786,0.0032969734251968507,24,
,0.04504322519685039,0.00334617372047244,24,
,0.04748005039370078,0.003395374015748031,24,
,0.04654402519685039,0.0034446481299212593,24,
,0.04781476535433071,0.0034936638779527554,24,
