Flex_Stress,Flex_Strain,Flex_Modulus,Sequence
-3.699373798747597e-05,0.0,1.3683936856554497,22
0.00016017062434124866,4.9384842519684844e-05,,
0.0004453414346828694,9.884350393700754e-05,,
0.00027383421166842333,0.00014796998031496047,,
0.0006378394196788394,0.00019698572834645636,,
0.0005286854733709467,0.00024618602362204715,,
0.0008133900427800855,0.00029557086614173195,,
0.0010559563519127039,0.00034502952755905515,,
0.0010358980717961434,0.0003941560039370076,,
0.0011792602145204287,0.0004432455708661414,,
0.001116754169508339,0.0004925565944881888,,
0.0013778232996465992,0.0005420152559055115,,
0.0013753353586707171,0.0005912155511811022,,
0.0016163481926963852,0.0006403420275590548,,
0.001403480438960878,0.0006895423228346455,,
0.001714774629549259,0.0007385580708661415,,
0.001875552359104718,0.0007878321850393697,,
0.002000723169446339,0.000837217027559055,,
0.002105524211048422,0.0008864173228346453,,
0.002181713931427863,0.0009356176181102361,,
0.002325232810465621,0.0009847440944881886,,
0.0023947384214768426,0.0010338336614173229,,
0.002567955855911712,0.0010829601377952754,,
0.0024689064418128835,0.001131791338582677,,
0.0028217178994357985,0.001181176181102362,,
0.0028447303614607226,0.0012304502952755903,,
0.0030509120218240432,0.0012799458661417317,,
0.0031249252898505795,0.0013294045275590548,,
0.003141096906193812,0.0013787893700787396,,
0.0033959461838923674,0.0014276205708661414,,
0.0034175599231198463,0.0014764517716535433,,
0.003538689317378634,0.0015258366141732281,,
0.0034827126294252582,0.001575221456692913,,
0.0036046157852315697,0.0016244217519685038,,
0.003882479508959017,0.0016736220472440947,,
0.003897873395746791,0.001722748523622047,,
0.004235290966581933,0.0017719488188976378,,
0.003936902721805443,0.0018213336614173227,,
0.004283492342984686,0.0018706077755905508,,
0.004155212598425197,0.0019197342519685033,,
0.0044455140430280865,0.0019690083661417315,,
0.004487652303304607,0.0020182086614173225,,
0.00481947101494203,0.0020671505905511807,,
0.0048446619133238255,0.0021161663385826767,,
0.004830511997023994,0.0021655511811023618,,
0.0049962656085312165,0.0022149360236220464,,
0.0050244087048174095,0.0022639517716535433,,
0.005038403868807738,0.0023132258858267717,,
0.005322330708661417,0.002362426181102362,,
0.005427597991195981,0.0024119217519685036,,
0.005313311426622854,0.0024611220472440945,,
0.005448279248558497,0.0025102116141732275,,
0.005751798127596255,0.0025593380905511802,,
0.005741691611383223,0.0026085383858267712,,
0.005994364436728874,0.002657997047244094,,
0.005857843139686279,0.00270701279527559,,
0.005929991443982886,0.0027563238188976374,,
0.005989233802467603,0.0028055241141732284,,
0.0059979415958831914,0.0028547982283464563,,
0.0066354556389112765,0.0029038139763779523,,
0.006654892925785851,0.0029530142716535433,,
0.006396309752619505,0.0030025098425196847,,
0.0067181786843573685,0.0030518946850393697,,
