Stress_1 [MPa],Strain_1,Stress_2 [MPa],Strain_2,Stress_3 [MPa],Strain_3,Stress_4 [MPa],Strain_4,Comment
0.19484409448818898,0.0,0.08065196850393702,-4.921259842519685e-07,-0.049451968503937016,4.921259842519685e-07,0.10938897637795277,-4.921259842519685e-07,"Purple_230, Seq: 26, 39, 49, 51"
0.08428661417322836,6.938976377952756e-06,0.11569448818897637,6.446850393700788e-06,0.11737007874015748,9.448818897637797e-06,-0.12751811023622048,6.446850393700788e-06,
3.5179748031496065,5.108267716535434e-05,0.17763464566929135,3.818897637795276e-05,1.887272440944882,4.562007874015749e-05,3.4530047244094493,4.960629921259843e-05,
11.82012913385827,0.0001140748031496063,0.1921952755905512,8.282480314960632e-05,7.563694488188977,9.670275590551182e-05,11.454828346456692,0.00011358267716535433,
17.145382677165355,0.000156742125984252,1.9408755905511812,0.00011505905511811026,14.703514960629922,0.00015378937007874016,17.462916535433074,0.00015625,
21.97461102362205,0.00020039370078740157,6.108733858267717,0.00016220472440944884,20.124025196850393,0.00019744094488188978,21.846462992125986,0.0001969488188976378,
26.73276535433071,0.0002455216535433071,13.800352755905513,0.0002266732283464567,24.872554330708663,0.00024005905511811023,27.090771653543307,0.00024207677165354331,
31.203911811023623,0.00028818897637795276,19.996740157480314,0.0002767716535433071,30.460629921259844,0.00028523622047244094,32.20379212598425,0.0002867125984251969,
35.45913070866142,0.00032987204724409453,24.958239370078743,0.00032194881889763787,34.89476220472441,0.00032785433070866145,36.944677165354335,0.0003283956692913386,
39.6607968503937,0.0003690452755905512,29.056012598425202,0.00036505905511811026,39.87230236220473,0.00036953740157480316,40.9684125984252,0.0003690452755905512,
43.57003149606299,0.000409744094488189,33.75123779527559,0.000409744094488189,44.29335748031496,0.000410728346456693,45.50668661417323,0.000410236220472441,
48.17715275590551,0.0004513779527559055,37.83741102362205,0.0004508858267716535,49.17613543307087,0.0004518700787401575,50.10443149606299,0.00045039370078740163,
52.75046929133859,0.0004945374015748031,41.97935433070866,0.0004910925196850394,53.4928031496063,0.0004925688976377953,54.29499527559055,0.0004920767716535433,
57.34822047244095,0.0005362204724409449,46.40485039370079,0.0005332185039370079,58.04810078740157,0.0005332185039370079,59.1232377952756,0.0005337106299212599,
61.5683905511811,0.0005758858267716536,50.45474960629921,0.0005753937007874016,62.58859842519685,0.0005749015748031496,63.01618582677166,0.0005753937007874016,
65.95810708661418,0.0006165846456692915,55.00708976377953,0.0006175688976377952,66.94301732283465,0.0006165846456692915,67.62453543307088,0.0006160925196850394,
70.31450393700787,0.0006567421259842521,58.909411023622056,0.0006582185039370079,71.73127874015749,0.0006582185039370079,71.81509921259843,0.000657234251968504,
74.74049133858269,0.0006974409448818899,63.34304881889764,0.0006974409448818899,75.44037480314961,0.0006994094488188976,76.4548,0.0006984251968503936,
79.10355590551181,0.0007395669291338583,67.52917165354332,0.0007375984251968505,79.79208188976378,0.0007390748031496063,80.39685354330709,0.0007380905511811024,
83.40935748031497,0.00078125,71.52995905511811,0.0007792814960629922,83.68355275590552,0.0007782972440944883,84.50993070866141,0.0007787893700787402,
88.08139212598425,0.0008214074803149607,76.10969133858268,0.0008214074803149607,88.3928346456693,0.0008194389763779528,89.07756220472442,0.0008204232283464567,
92.00715275590551,0.0008616141732283466,80.17291338582677,0.0008630905511811024,92.63177007874016,0.0008630905511811024,93.64743307086614,0.0008621062992125985,
96.45486614173228,0.000902755905511811,84.72377637795276,0.0009042814960629922,96.82356850393701,0.0009047736220472442,98.21630236220474,0.0009032972440944882,
100.72858582677166,0.0009439468503937009,88.65027716535434,0.0009449311023622047,101.18489763779527,0.0009454232283464568,102.39156850393701,0.0009444389763779528,
104.86905826771654,0.0009841043307086616,92.58296062992126,0.0009841043307086616,105.40754330708661,0.0009846456692913386,106.40568188976378,0.0009846456692913386,
109.42188661417323,0.0010248031496062993,96.54376692913385,0.0010248031496062993,109.66226771653544,0.0010243110236220472,110.95654173228347,0.0010243110236220472,
113.69758740157481,0.001067470472440945,100.79775433070867,0.001065994094488189,113.99743622047245,0.001065452755905512,115.00988976377954,0.00106496062992126,
118.27312755905513,0.0011096456692913387,104.92736377952757,0.0011076279527559056,118.43478110236222,0.0011081200787401576,119.85392755905512,0.0011071358267716537,
122.36571338582678,0.0011498031496062992,109.0159968503937,0.0011483267716535432,122.81462362204724,0.0011498031496062992,124.06941102362207,0.0011493110236220473,
126.30134488188978,0.001189468503937008,113.1076031496063,0.001189468503937008,127.0676125984252,0.0011899606299212598,128.76857952755907,0.001190994094488189,
130.59901102362204,0.0012296751968503938,117.1076535433071,0.0012306594488188977,131.28064251968505,0.0012306594488188977,132.58576692913385,0.0012301673228346456,
134.79129763779528,0.0012703248031496065,121.18173543307087,0.0012708169291338583,135.55658267716538,0.0012723425196850395,137.27828346456693,0.0012698326771653542,
139.00185826771653,0.0013125,124.89847874015749,0.0013115157480314962,139.63065511811024,0.0013125,141.0140283464567,0.0013110236220472444,
143.15836220472443,0.0013551673228346457,128.94171653543307,0.0013531988188976378,144.10575433070866,0.0013536909448818898,145.3948535433071,0.0013536909448818898,
147.2736503937008,0.0013973425196850396,133.01159055118111,0.0013948326771653545,147.98611968503937,0.0013958169291338584,149.766557480315,0.0013953248031496064,
151.2924566929134,0.0014375000000000002,137.19771653543307,0.001436515748031496,152.515262992126,0.0014375000000000002,153.9857385826772,0.0014355314960629922,
155.24118110236222,0.0014761811023622049,140.70272125984252,0.0014761811023622049,156.4323937007874,0.001478198818897638,157.94852598425197,0.0014756889763779528,
159.19112440944883,0.0015168799212598426,144.80568818897638,0.0015183562992125987,160.8628346456693,0.0015198326771653544,162.48064251968503,0.0015168799212598426,
163.37231181102362,0.0015590059055118112,148.68999370078743,0.0015590059055118112,165.00797795275594,0.0015595472440944884,166.75979212598426,0.0015585137795275593,
167.52462677165354,0.0016016732283464568,152.47385511811024,0.001598720472440945,168.6993070866142,0.001599212598425197,170.71342992125983,0.001599212598425197,
171.6631181102362,0.0016433562992125986,156.49833070866143,0.0016403543307086615,172.80275275590552,0.0016408956692913388,174.61427716535437,0.0016403543307086615,
175.5239811023622,0.0016835137795275592,160.36733543307088,0.0016830216535433072,177.32423937007874,0.0016830216535433072,178.86505511811026,0.0016825295275590554,
179.31427086614175,0.001723720472440945,164.33038110236222,0.001724704724409449,181.22187716535433,0.001724212598425197,183.04599055118112,0.001724212598425197,
183.40314645669292,0.0017638779527559057,167.83316535433073,0.0017648622047244096,185.59901102362207,0.0017648622047244096,187.3912913385827,0.0017648622047244096,
187.11323779527558,0.0018045767716535436,171.60371653543308,0.0018060531496062993,189.51342992125987,0.0018065452755905514,191.1768724409449,0.0018060531496062993,
191.2556724409449,0.00184621062992126,175.15930708661418,0.0018457185039370079,193.65834015748032,0.00184621062992126,195.1759338582677,0.0018457185039370079,
195.45263937007877,0.0018878937007874017,178.6596283464567,0.0018859251968503937,197.38002519685043,0.001885433070866142,198.88010708661417,0.0018869094488188976,
199.54795590551183,0.0019290846456692914,182.446462992126,0.0019275590551181103,201.90150866141732,0.0019265748031496064,202.91223307086617,0.0019280511811023623,
203.05790866141731,0.0019702263779527557,186.40824881889765,0.0019702263779527557,205.3788787401575,0.001969734251968504,206.84268346456693,0.001969242125984252,
207.2092220472441,0.002011909448818898,190.02258897637796,0.002010925196850394,209.60793385826773,0.002011417322834646,210.88517165354332,0.002010433070866142,
