Stress_1,Strain_1,Stress_2,Strain_2,Stress_3,Strain_3,Stress_4,Strain_4,Comment
0.13221417322834647,0.0,0.05282834645669291,4.921259842519685e-07,0.004607874015748032,0.0,0.18083149606299212,0.0,"Green_215, Seq: 23, 45, 52, 55"
0.054478740157480325,1.0433070866141732e-05,-0.010595275590551182,1.0925196850393702e-05,0.223748031496063,5.462598425196851e-06,-0.04719370078740158,5.954724409448819e-06,Stress units of [MPa]
0.12505511811023623,4.6604330708661414e-05,4.5145984251968505,6.200787401574803e-05,2.8465228346456697,4.36515748031496e-05,2.519313385826772,4.315944881889764e-05,Strain unit-less
0.7738393700787402,8.184055118110236e-05,12.301477165354331,0.00012598425196850394,10.722488188976378,0.00010964566929133859,10.67907401574803,0.00010964566929133859,
2.346072440944882,0.00011210629921259844,17.624510236220473,0.0001701279527559055,17.024988976377955,0.00015723425196850394,17.163943307086615,0.00015575787401574803,
9.708488188976379,0.00018203740157480316,21.78348346456693,0.00021131889763779528,22.076066141732284,0.00019990157480314963,21.62423622047244,0.0001969488188976378,
16.452970078740158,0.0002390748031496063,26.409858267716537,0.0002544783464566929,26.517357480314963,0.0002440452755905512,26.610907086614176,0.00024256889763779528,
20.693379527559056,0.00027878937007874016,30.97897952755906,0.00029763779527559056,30.912003149606303,0.00028572834645669294,31.784144881889766,0.00028572834645669294,
24.92540157480315,0.00032342519685039375,35.47085669291339,0.00033976377952755907,35.386113385826775,0.00032588582677165357,36.38436220472441,0.00032736220472440945,
29.090548031496063,0.0003685531496062992,39.93312440944882,0.0003804625984251969,39.49745826771654,0.00036806102362204723,41.01270866141733,0.00037002952755905516,
33.49259842519685,0.000410728346456693,44.121218897637796,0.0004216043307086614,43.92912755905512,0.0004112204724409449,45.76345826771654,0.0004117125984251969,
37.575067716535436,0.0004518700787401575,47.97270551181103,0.0004623031496062992,48.80474960629922,0.00045339566929133865,49.58113385826772,0.0004508858267716535,
41.461351181102366,0.0004925688976377953,52.20126929133859,0.0005029527559055119,52.790233070866144,0.0004930610236220473,54.031804724409454,0.0004905511811023623,
45.074447244094486,0.000532726377952756,56.7452220472441,0.0005446358267716535,57.45387401574804,0.0005337106299212599,58.364261417322844,0.000532726377952756,
48.63892913385827,0.0005749015748031496,61.10507401574804,0.0005868110236220473,61.72981732283465,0.0005749015748031496,62.88797795275591,0.0005749015748031496,
52.28386456692914,0.0006170767716535433,65.0752566929134,0.0006284940944881889,65.80513385826772,0.0006155511811023623,67.34209763779528,0.0006170767716535433,
56.18224251968505,0.0006587106299212599,69.61797795275591,0.0006691437007874016,69.7780377952756,0.0006567421259842521,71.70614803149607,0.0006577263779527559,
59.6248125984252,0.0006989173228346457,73.35791811023623,0.0007098425196850395,74.33457322834646,0.0006994094488188976,75.96012598425197,0.0006979330708661418,
63.13130078740158,0.0007390748031496063,77.5872220472441,0.000750984251968504,78.441968503937,0.0007400590551181103,80.23237480314961,0.0007375984251968505,
66.20691023622048,0.0007807578740157481,81.63267716535432,0.0007906988188976379,82.86228976377953,0.0007807578740157481,84.31138897637797,0.0007777559055118111,
69.4772251968504,0.0008214074803149607,85.56239685039371,0.0008308562992125985,86.83172598425196,0.0008224409448818898,88.81437165354332,0.0008204232283464567,
73.1127874015748,0.0008611220472440946,89.78257007874016,0.0008730314960629921,91.09089448818898,0.0008625984251968504,93.46172283464567,0.0008625984251968504,
75.85302677165355,0.000902755905511811,94.06024251968505,0.0009151574803149606,95.08699527559055,0.000902755905511811,97.5012598425197,0.0009037893700787402,
79.05893858267717,0.0009454232283464568,98.00328503937008,0.0009568405511811024,99.5119968503937,0.0009439468503937009,101.67725669291339,0.0009444389763779528,
81.98697637795276,0.0009871062992125985,102.1195622047244,0.0009965059055118111,103.99647559055119,0.0009856299212598427,105.77182047244095,0.0009851377952755907,
85.02383622047243,0.001027263779527559,106.02065196850394,0.001036220472440945,108.27390551181104,0.001026771653543307,109.92216377952755,0.0010252952755905513,
87.73298267716535,0.001065994094488189,109.64856377952756,0.0010768700787401576,112.72259212598425,0.001067470472440945,114.09544881889764,0.001065452755905512,
90.6871779527559,0.0011066437007874017,114.34329133858267,0.0011190452755905512,116.59728503937008,0.0011086122047244094,118.48145511811025,0.0011076279527559056,
93.90864251968505,0.0011478346456692914,118.129631496063,0.0011617125984251968,121.16738582677166,0.0011493110236220473,123.04836535433071,0.0011498031496062992,
97.0980220472441,0.0011899606299212598,122.12054488188977,0.0012028543307086616,124.79059527559056,0.001188484251968504,127.36379212598426,0.0011904527559055118,
99.96189921259842,0.0012326279527559057,126.48310551181103,0.0012440452755905513,129.40340157480315,0.0012301673228346456,131.38506456692915,0.0012316437007874016,
103.16904251968505,0.0012743110236220474,130.25192755905513,0.001284202755905512,133.5209102362205,0.0012728346456692913,135.5208377952756,0.0012728346456692913,
105.95271496062993,0.001314468503937008,133.77544251968504,0.0013229330708661418,137.96392440944882,0.001313976377952756,139.79012598425197,0.0013125,
108.68110236220473,0.0013536909448818898,137.84533543307086,0.0013645669291338584,141.8112251968504,0.001354675196850394,143.86740787401575,0.0013531988188976378,
111.19874960629923,0.0013943405511811025,141.3572377952756,0.0014062500000000002,145.9536566929134,0.0013938484251968504,147.89929448818899,0.0013943405511811025,
114.13518425196851,0.001436515748031496,145.29584251968504,0.0014469488188976378,149.85426456692915,0.001434547244094488,152.24138267716538,0.001436515748031496,
117.0232440944882,0.0014791830708661417,149.30230551181103,0.0014880905511811024,154.09146141732285,0.0014761811023622049,156.2661007874016,0.0014776574803149608,
119.90661102362205,0.0015208169291338585,152.81348976377956,0.0015297736220472443,158.42145826771656,0.0015183562992125987,160.4635779527559,0.0015183562992125987,
122.43634015748033,0.0015620078740157483,156.6284566929134,0.001569438976377953,162.16708346456693,0.0015590059055118112,164.28914645669292,0.0015585137795275593,
124.3972503937008,0.0016011811023622048,159.92936377952756,0.0016106299212598426,166.7314960629921,0.001599212598425197,168.10189291338585,0.001598720472440945,
126.54348661417325,0.0016413877952755906,163.86697637795277,0.0016512795275590553,170.58743622047243,0.0016408956692913388,172.35415118110237,0.0016393700787401576,
128.6655401574803,0.0016815452755905512,167.72018897637798,0.0016929625984251969,174.81008818897638,0.0016825295275590554,176.31447559055118,0.0016815452755905512,
131.0884346456693,0.001724212598425197,171.5929133858268,0.0017341043307086616,178.81580157480317,0.001722736220472441,180.6915905511811,0.001724212598425197,
133.14902992125985,0.0017653543307086614,175.09027401574804,0.0017748031496062995,182.3639937007874,0.0017633858267716539,184.62796535433074,0.0017653543307086614,
135.36930708661419,0.0018060531496062993,178.60068976377954,0.0018169783464566929,187.04662992125986,0.0018060531496062993,188.58754015748033,0.0018040846456692915,
137.4644755905512,0.001847736220472441,182.42060472440946,0.0018591043307086615,191.0656818897638,0.001847736220472441,192.50886299212598,0.0018442421259842522,
139.92906456692916,0.0018888779527559056,185.7884,0.0018978346456692914,195.0208188976378,0.0018883858267716538,196.79543307086615,0.001885433070866142,
