Stress_1 [MPa],Strain_1,Stress_2 [MPa],Strain_2,Stress_3 [MPa],Strain_3,Stress_4 [MPa],Strain_4,Comment
0.6586929133858268,-9.84251968503937e-07,-0.16881259842519686,0.0,0.1863244094488189,0.0,-0.017662992125984253,-4.921259842519685e-07,"Black_215, Seq: 21, 28, 41, 48"
0.6947212598425198,4.970472440944882e-06,-0.23297637795275591,6.938976377952756e-06,0.47135433070866145,6.446850393700788e-06,0.2651464566929134,1.141732283464567e-05,
4.1671559055118115,5.255905511811024e-05,2.949984251968504,4.6604330708661414e-05,4.15379842519685,5.30511811023622e-05,6.12048188976378,6.845472440944883e-05,
12.727688188976378,0.00011707677165354331,11.186248818897639,0.00011358267716535433,12.126255118110238,0.0001175688976377953,13.440453543307088,0.00012549212598425197,
17.984582677165356,0.000159744094488189,17.25652913385827,0.00016023622047244094,17.22052283464567,0.00016023622047244094,18.682541732283465,0.0001676673228346457,
22.14084094488189,0.00019842519685039372,22.291322834645673,0.00020088582677165357,21.89156220472441,0.00020088582677165357,23.188733858267717,0.00020984251968503937,
26.958469291338584,0.00024109251968503937,27.137826771653543,0.00024256889763779528,26.24228346456693,0.00024355314960629922,27.747984251968507,0.0002529527559055118,
31.97870236220473,0.00028420275590551185,31.790355905511813,0.00028371062992125985,30.660623622047247,0.00028622047244094493,32.095250393700795,0.00029463582677165354,
36.42171968503937,0.00032785433070866145,36.36712755905512,0.00032637795275590556,35.2860062992126,0.0003283956692913386,36.27075590551181,0.0003358267716535433,
41.210226771653545,0.00037002952755905516,40.97499212598425,0.00036953740157480316,39.538762204724414,0.0003705216535433071,40.655288188976385,0.0003769685039370079,
45.28776377952756,0.000410728346456693,45.2460062992126,0.0004122047244094488,44.32011023622048,0.0004122047244094488,45.05709291338583,0.0004191437007874016,
49.511886614173235,0.00045039370078740163,49.68457952755905,0.00045285433070866145,48.47489133858268,0.00045339566929133865,49.773045669291335,0.0004608267716535433,
53.808809448818906,0.0004905511811023623,53.993842519685046,0.0004935531496062992,52.86559055118111,0.0004945374015748031,53.747429921259844,0.0005019685039370079,
58.54968818897638,0.000531742125984252,58.10567874015749,0.000532726377952756,56.9468283464567,0.0005342027559055118,58.49052913385827,0.0005421751968503937,
62.958894488188974,0.0005744094488188976,62.566459842519684,0.0005729330708661417,61.28422362204724,0.0005744094488188976,62.12435590551182,0.0005818405511811024,
67.28987716535434,0.0006165846456692915,66.631662992126,0.0006145669291338584,65.8560535433071,0.0006160925196850394,66.53899527559055,0.0006225393700787402,
71.87824251968505,0.0006587106299212599,71.53097322834645,0.000657234251968504,70.34818267716535,0.0006587106299212599,70.84825511811025,0.0006646653543307088,
76.32447244094489,0.0006984251968503936,75.98781417322836,0.0006999015748031497,74.67546141732284,0.0007003937007874016,75.10495748031497,0.0007068405511811024,
80.46469291338583,0.0007380905511811024,80.15887559055119,0.0007395669291338583,78.98077480314961,0.0007400590551181103,79.66963779527559,0.0007485236220472442,
84.80652283464568,0.0007787893700787402,84.69222047244095,0.000780265748031496,82.88013858267716,0.0007797736220472442,83.67560314960629,0.0007876968503937008,
89.22881259842521,0.0008209153543307087,89.4052094488189,0.0008209153543307087,87.05465511811023,0.0008204232283464567,87.85851338582678,0.0008273622047244094,
93.9600661417323,0.0008625984251968504,93.67992125984252,0.0008621062992125985,91.30370078740158,0.0008621062992125985,92.26302992125984,0.0008680610236220473,
98.75869921259843,0.0009042814960629922,98.31097952755906,0.0009032972440944882,95.75437480314962,0.0009042814960629922,96.68508031496063,0.000910728346456693,
103.24712755905513,0.0009459153543307086,102.75178267716537,0.0009449311023622047,100.02464566929135,0.0009454232283464568,100.97287244094488,0.0009523622047244095,
107.5080157480315,0.0009856299212598427,107.83149291338583,0.0009871062992125985,104.26136062992126,0.0009875984251968505,105.2359811023622,0.0009930610236220472,
111.86514645669291,0.0010252952755905513,111.92728818897639,0.0010277559055118111,108.14936692913386,0.0010277559055118111,109.00974173228347,0.001032726377952756,
116.0939622047244,0.00106496062992126,116.59462362204725,0.001067962598425197,112.01491968503939,0.001065994094488189,113.58182047244095,0.0010744094488188975,
121.07298897637796,0.0011081200787401576,121.00038110236223,0.0011071358267716537,116.02261417322836,0.0011076279527559056,118.09714645669293,0.0011155511811023623,
125.72674015748031,0.0011488188976377953,124.82299842519686,0.0011483267716535432,120.37334173228348,0.0011488188976377953,121.77218267716536,0.001156742125984252,
129.8839937007874,0.0011899606299212598,129.6551748031496,0.0011904527559055118,124.64459212598426,0.0011899606299212598,125.97434330708663,0.0011974409448818899,
134.35984251968503,0.0012321358267716536,133.681631496063,0.0012311515748031497,128.67154015748034,0.0012311515748031497,130.19229291338584,0.0012395669291338583,
139.02470551181102,0.0012728346456692913,138.3104692913386,0.0012718011811023622,132.77572598425198,0.0012728346456692913,134.36952125984251,0.0012812500000000003,
142.79031496062993,0.001312007874015748,142.54274330708662,0.001313976377952756,136.6573196850394,0.0013125,138.64128188976377,0.0013229330708661418,
147.59337952755905,0.0013526574803149607,146.80314330708663,0.0013541830708661419,140.5455779527559,0.0013531988188976378,142.29681574803152,0.0013630905511811025,
151.62304566929134,0.0013953248031496064,150.6032976377953,0.0013938484251968504,144.58733543307088,0.0013938484251968504,146.21025511811024,0.0014027559055118113,
156.40340472440946,0.001436515748031496,154.9276031496063,0.0014350393700787404,148.93607559055118,0.0014360236220472443,150.20338582677167,0.001443946850393701,
160.6297480314961,0.0014776574803149608,159.29734488188979,0.0014771653543307086,153.04149291338584,0.0014776574803149608,153.7752787401575,0.0014856299212598425,
