Stress_1,Strain_1,Stress_2,Strain_2,Stress_3,Strain_3,Stress_4,Strain_4,Comment
0.2962456692913386,0.0,0.21826456692913387,0.0,-0.13325669291338585,0.0,-0.10907716535433072,0.0,"Red_215, Seq: 27, 29, 36, 37"
0.02725669291338583,5.954724409448819e-06,0.16471496062992128,6.446850393700788e-06,0.0076535433070866144,6.446850393700788e-06,-0.05478425196850394,6.938976377952756e-06,Stress units of [MPa]
3.237363779527559,4.6604330708661414e-05,3.5752062992125984,5.15748031496063e-05,3.2532976377952756,5.009842519685039e-05,3.958588976377953,5.255905511811024e-05,Strain unit-less
11.987669291338584,0.00011358267716535433,12.228034645669293,0.00011855314960629922,11.726469291338583,0.00011609251968503937,11.669952755905513,0.00011609251968503937,
18.219096062992126,0.0001592027559055118,17.63620472440945,0.00016122047244094488,17.605496062992128,0.00016122047244094488,17.870532283464566,0.00016171259842519687,
23.024629921259844,0.0002013779527559055,21.763344881889765,0.00020039370078740157,22.20694488188977,0.00020088582677165357,22.809329133858267,0.00020285433070866142,
28.00809448818898,0.00024502952755905516,26.359118110236224,0.00024256889763779528,27.38733858267717,0.00024256889763779528,27.488762204724413,0.00024453740157480316,
32.52588661417323,0.0002867125984251969,31.145899212598426,0.0002867125984251969,32.12994330708661,0.00028523622047244094,31.87452283464567,0.00028523622047244094,
37.17471496062992,0.00032588582677165357,36.05236535433071,0.00032987204724409453,36.87872125984252,0.00032736220472440945,36.47992440944882,0.00032937992125984253,
41.23892598425197,0.00036658464566929135,40.60371968503937,0.0003705216535433071,41.58825826771654,0.00037002952755905516,41.30668031496063,0.0003725393700787402,
46.09727244094488,0.000409744094488189,45.53289448818897,0.0004117125984251969,46.54556535433071,0.0004117125984251969,45.74994330708662,0.0004136811023622047,
50.641965354330715,0.00045285433070866145,50.00823622047245,0.0004513779527559055,51.440188976377954,0.0004538877952755906,50.03354015748032,0.00045285433070866145,
55.25476535433071,0.0004950295275590552,54.33205984251969,0.0004920767716535433,55.74130708661417,0.0004940452755905512,54.71791181102362,0.0004925688976377953,
59.42583307086615,0.0005357283464566929,58.67389921259843,0.0005322342519685039,60.2312125984252,0.000532726377952756,59.13501732283465,0.0005332185039370079,
63.74916220472441,0.0005753937007874016,63.388862992125986,0.0005749015748031496,64.6120377952756,0.0005734251968503938,63.53508976377953,0.0005753937007874016,
68.18082519685039,0.0006160925196850394,68.1280125984252,0.0006170767716535433,69.47902362204725,0.0006155511811023623,68.18614488188976,0.0006175688976377952,
72.86914330708662,0.00065625,72.47330708661417,0.0006582185039370079,74.11428346456694,0.0006577263779527559,72.8332472440945,0.0006587106299212599,
77.63494488188977,0.0006984251968503936,76.78035275590553,0.0006984251968503936,78.70659842519686,0.0006984251968503936,77.07908661417324,0.0007003937007874016,
82.42839055118111,0.0007410925196850394,81.0883779527559,0.0007380905511811024,82.90654173228347,0.0007395669291338583,81.78072755905512,0.0007400590551181103,
86.68434960629921,0.000781742125984252,85.62097322834646,0.0007787893700787402,87.36114645669292,0.000780265748031496,85.89453543307087,0.0007797736220472442,
91.59303622047244,0.0008229330708661418,89.32834330708661,0.0008194389763779528,91.54776377952757,0.0008194389763779528,89.93185196850395,0.0008199311023622048,
96.08466771653545,0.0008621062992125985,94.02061102362205,0.0008621062992125985,95.93427086614174,0.0008606299212598426,94.55994960629923,0.0008621062992125985,
100.41589606299213,0.0009022637795275591,98.34937007874017,0.0009037893700787402,100.4160377952756,0.0009022637795275591,99.03801889763781,0.0009042814960629922,
