Stress_1,Strain_1,Stress_2,Strain_2,Stress_3,Strain_3,Stress_4,Strain_4,Comment
0.20718740157480314,4.921259842519685e-07,-0.07566614173228348,4.921259842519685e-07,0.04012913385826772,4.921259842519685e-07,0.17019842519685038,0.0,"Purple_215, Seq: 24, 30, 35, 56"
0.2987433070866142,1.437007874015748e-05,0.0344,6.938976377952756e-06,0.16672755905511813,8.90748031496063e-06,-0.028705511811023623,1.2893700787401575e-05,Stress units of [MPa]
6.536091338582677,7.490157480314961e-05,3.7965511811023624,5.255905511811024e-05,5.2970267716535435,6.648622047244095e-05,-0.011678740157480317,4.069881889763779e-05,Strain unit-less
13.991546456692914,0.00013390748031496063,11.948910236220472,0.00011658464566929134,13.713190551181103,0.00012746062992125985,1.7957354330708661,6.796259842519684e-05,
18.795108661417324,0.0001746062992125984,17.259108661417322,0.00016122047244094488,18.360541732283465,0.0001676673228346457,10.345902362204724,0.00014035433070866142,
23.133240944881894,0.00021579724409448821,21.333439370078743,0.0002033956692913386,23.237889763779528,0.00021181102362204725,17.805549606299213,0.00019744094488188978,
27.92643779527559,0.00025841535433070867,25.97141102362205,0.00024650590551181104,28.17915590551181,0.0002569389763779528,22.75767559055118,0.0002395669291338583,
32.73172598425197,0.0003015748031496063,30.298440944881893,0.0002876968503937008,32.61550866141732,0.00029812992125984256,27.8743968503937,0.00028371062992125985,
37.17524094488189,0.000344242125984252,34.34882834645669,0.00032736220472440945,36.718708661417324,0.00033779527559055125,32.89339527559056,0.00032637795275590556,
41.71227716535433,0.00038641732283464575,38.87772598425197,0.0003690452755905512,40.74318740157481,0.0003779527559055118,37.18637165354331,0.00036707677165354334,
46.069414173228346,0.00042755905511811026,43.03497007874016,0.0004122047244094488,45.1472157480315,0.00042062007874015754,41.43073070866142,0.00040920275590551185,
50.12252283464568,0.00046776574803149604,47.6648031496063,0.00045339566929133865,49.52902992125985,0.0004623031496062992,46.58496692913386,0.0004518700787401575,
54.042116535433074,0.0005084153543307087,52.413823622047246,0.0004945374015748031,53.82151181102362,0.000503494094488189,51.141751181102364,0.0004935531496062992,
57.91754330708662,0.0005486220472440945,56.28875590551181,0.0005347440944881891,58.21393700787402,0.0005451279527559055,55.85055118110237,0.0005357283464566929,
62.193486614173224,0.0005912893700787403,60.42305511811024,0.0005749015748031496,62.66583937007875,0.0005853346456692914,60.37006614173229,0.0005768700787401576,
66.18860472440946,0.0006329232283464567,64.66716220472442,0.0006150590551181102,66.63355590551181,0.000625,64.96411338582678,0.0006155511811023623,
70.69627086614173,0.0006726377952755905,69.26836220472441,0.00065625,71.21624881889764,0.0006656988188976378,69.338768503937,0.0006557578740157481,
74.37798110236221,0.0007132874015748033,74.01763779527559,0.0006989173228346457,75.34684724409449,0.0007073326771653544,73.82818267716536,0.0006974409448818899,
78.47871181102363,0.0007544783464566929,78.68325039370079,0.0007405511811023623,79.62649763779528,0.0007495078740157481,78.46072125984251,0.0007400590551181103,
82.50516220472441,0.0007951279527559055,82.82667716535433,0.00078125,84.10579212598425,0.0007911909448818897,82.96741417322835,0.00078125,
86.28459212598425,0.0008353346456692914,87.03796850393701,0.0008214074803149607,88.36396850393702,0.0008313484251968505,87.47681574803151,0.0008224409448818898,
90.41567244094487,0.000876476377952756,91.04418267716535,0.0008616141732283466,92.51430236220473,0.0008730314960629921,91.79644094488191,0.0008625984251968504,
94.66200944881889,0.0009191437007874016,95.6483464566929,0.000901771653543307,97.0515874015748,0.0009131889763779528,95.995631496063,0.000901771653543307,
98.4063968503937,0.0009608267716535434,100.14047559055119,0.0009434547244094488,101.65131338582678,0.0009533956692913387,100.17731968503938,0.000942470472440945,
102.25516850393701,0.001000984251968504,104.49735748031496,0.0009856299212598427,105.88407874015748,0.0009955216535433072,104.6060188976378,0.0009846456692913386,
106.16933858267717,0.001040698818897638,108.95592440944883,0.001027263779527559,110.3379527559055,0.0010376968503937008,109.2136377952756,0.001027263779527559,
109.77675590551182,0.0010803641732283465,113.24471496062992,0.001067962598425197,114.62475275590552,0.0010793799212598426,113.44812913385827,0.0010684547244094488,
113.84615748031496,0.0011220472440944883,117.65268346456695,0.0011086122047244094,118.8760220472441,0.0011195374015748032,117.70259842519687,0.0011081200787401576,
117.39977637795276,0.0011636811023622048,121.98538267716536,0.0011493110236220473,123.14703937007874,0.001160236220472441,122.47531653543308,0.0011498031496062992,
121.26902992125986,0.0012063484251968505,126.23541732283466,0.001189468503937008,126.77296062992126,0.0011994094488188977,126.8452787401575,0.001189468503937008,
125.0124283464567,0.001248523622047244,130.7640724409449,0.0012316437007874016,131.12591181102363,0.0012400590551181101,130.8983905511811,0.0012296751968503938,
128.61712755905512,0.0012886811023622047,135.19055433070866,0.0012738188976377954,135.28340472440945,0.001282234251968504,135.24343937007876,0.0012723425196850395,
131.96198740157482,0.0013273622047244096,139.61506456692914,0.0013154527559055117,139.70222677165356,0.0013244094488188978,139.47422362204725,0.00131496062992126,
135.24266141732284,0.0013680610236220473,144.0788125984252,0.0013561515748031496,144.13709606299213,0.0013655511811023623,143.92094803149607,0.0013556594488188976,
139.17337322834646,0.001410236220472441,148.15215433070867,0.0013953248031496064,148.04583622047244,0.0014052657480314963,148.03351496062993,0.0013958169291338584,
142.69465826771653,0.0014523622047244095,152.31679685039373,0.0014355314960629922,152.0535496062992,0.001445423228346457,152.36622362204724,0.001437007874015748,
146.08664566929136,0.0014940452755905513,156.54833070866144,0.0014771653543307086,156.33615118110237,0.0014861220472440948,156.36134488188978,0.0014771653543307086,
