Stress_1,Strain_1,Stress_2,Strain_2,Stress_3,Strain_3,Stress_4,Strain_4,Comment
0.3669196850393701,-9.84251968503937e-07,0.11127874015748032,-9.84251968503937e-07,-0.23006929133858267,0.0,-0.14531338582677167,0.0,"Green_200, Seq: 10, 13, 15, 16"
0.31805984251968505,4.970472440944882e-06,-0.0076692913385826775,4.4783464566929135e-06,-0.06818267716535434,5.462598425196851e-06,-0.2918992125984252,6.446850393700788e-06,Stress units of [MPa]
3.38972283464567,4.6604330708661414e-05,3.8139559055118113,4.911417322834645e-05,2.4771023622047244,4.266732283464568e-05,2.973732283464567,4.862204724409449e-05,Strain unit-less
11.240267716535433,0.00011505905511811026,11.463625196850394,0.00011358267716535433,10.515694488188977,0.00011062992125984253,10.020519685039371,0.00011358267716535433,
17.769067716535435,0.00016171259842519687,17.205688188976378,0.00015871062992125985,16.71528818897638,0.00016023622047244094,15.406478740157482,0.000159744094488189,
21.95740472440945,0.00020039370078740157,21.91498267716536,0.00020039370078740157,21.349064566929137,0.00019990157480314963,19.53756850393701,0.0002013779527559055,
26.7051968503937,0.00024306102362204728,26.65043464566929,0.00024355314960629922,26.155341732283468,0.0002440452755905512,23.982062992125986,0.0002455216535433071,
31.296280314960633,0.00028572834645669294,30.961423622047246,0.00028572834645669294,30.761974803149606,0.00028622047244094493,28.751077165354335,0.0002867125984251969,
35.34741102362205,0.0003283956692913386,35.68083149606299,0.0003268700787401575,34.88294488188976,0.0003268700787401575,32.664998425196856,0.0003268700787401575,
39.676418897637795,0.00036953740157480316,40.153707086614176,0.0003685531496062992,39.37383307086615,0.0003690452755905512,36.90220157480315,0.00036756889763779534,
43.92595905511811,0.0004112204724409449,44.5611905511811,0.000409744094488189,40.795281889763785,0.0004112204724409449,41.022185826771654,0.000410236220472441,
44.5888062992126,0.0004518700787401575,48.9388094488189,0.0004523622047244095,45.08554645669292,0.00045285433070866145,45.40893543307087,0.00045339566929133865,
49.042929133858266,0.0004910925196850394,53.240667716535434,0.0004925688976377953,49.576929133858265,0.0004935531496062992,45.41856062992127,0.0004950295275590552,
53.321344881889765,0.0005307578740157481,57.429256692913384,0.0005337106299212599,53.64878740157481,0.0005332185039370079,49.914881889763784,0.0005347440944881891,
57.53534803149607,0.0005729330708661417,61.530478740157484,0.0005744094488188976,58.077247244094494,0.0005729330708661417,54.00599055118111,0.0005753937007874016,
62.11113385826772,0.0006160925196850394,66.06036850393701,0.0006145669291338584,62.37811653543308,0.0006150590551181102,58.38213228346457,0.0006165846456692915,
66.45370708661417,0.0006577263779527559,70.19491338582678,0.0006557578740157481,66.79497637795276,0.0006567421259842521,62.52950236220473,0.0006567421259842521,
70.9636062992126,0.0006984251968503936,74.74107716535434,0.0006969488188976378,71.38704881889764,0.0006984251968503936,67.08974173228347,0.0006979330708661418,
75.1228251968504,0.0007380905511811024,79.27096692913386,0.0007395669291338583,75.73209448818898,0.0007395669291338583,71.61567874015749,0.0007400590551181103,
79.60261417322836,0.0007782972440944883,84.09302677165356,0.00078125,80.21064881889764,0.000781742125984252,76.25587401574803,0.000782234251968504,
84.2627905511811,0.0008199311023622048,88.21177637795276,0.0008209153543307087,84.34099212598426,0.0008214074803149607,80.2860251968504,0.0008234251968503938,
88.76208188976379,0.0008611220472440946,92.74216062992127,0.0008611220472440946,88.36349921259843,0.0008606299212598426,84.6160157480315,0.0008616141732283466,
92.8396157480315,0.0009032972440944882,96.44706141732284,0.0009007874015748033,92.78405984251968,0.0009022637795275591,88.8680251968504,0.0009022637795275591,
97.64490708661418,0.0009449311023622047,101.29134173228347,0.000942470472440945,97.19178582677165,0.0009444389763779528,93.44504566929135,0.0009434547244094488,
101.73996220472442,0.0009851377952755907,105.85182047244095,0.0009856299212598427,101.48796850393703,0.0009856299212598427,97.48976377952755,0.0009851377952755907,
106.46924724409449,0.0010248031496062993,110.47474645669291,0.0010262795275590552,105.66372598425197,0.001026771653543307,101.92488503937008,0.0010262795275590552,
110.6736251968504,0.00106496062992126,115.22993385826771,0.001067470472440945,109.97125984251969,0.001067962598425197,106.1068031496063,0.001067962598425197,
115.12206929133859,0.0011061515748031496,119.22257637795276,0.0011076279527559056,114.08136692913388,0.0011071358267716537,110.89679370078741,0.0011096456692913387,
119.4212125984252,0.0011478346456692914,123.29468661417323,0.0011473425196850393,118.04020472440945,0.0011488188976377953,114.92891968503938,0.0011493110236220473,
123.93135748031496,0.0011899606299212598,127.6380062992126,0.0011875,122.62610708661418,0.001189468503937008,118.9852409448819,0.0011889763779527561,
128.47580472440947,0.0012316437007874016,132.0467149606299,0.0012296751968503938,127.04591811023623,0.0012311515748031497,123.41665196850394,0.0012306594488188977,
132.78381732283464,0.0012738188976377954,136.852,0.0012723425196850395,131.4104692913386,0.0012728346456692913,128.02229606299213,0.0012728346456692913,
137.18784566929136,0.001312007874015748,141.18248503937008,0.0013134842519685042,135.94750551181104,0.0013134842519685042,132.40214173228347,0.001313976377952756,
141.24194645669292,0.0013516732283464568,145.27508976377953,0.0013541830708661419,139.8399622047244,0.001354675196850394,136.83578267716538,0.0013551673228346457,
145.39622992125985,0.0013933562992125984,149.46686929133858,0.0013933562992125984,143.7820062992126,0.0013953248031496064,140.96341417322836,0.0013963090551181103,
150.00188346456696,0.0014360236220472443,153.89459212598425,0.0014350393700787404,148.1060850393701,0.0014350393700787404,145.2445354330709,0.001436515748031496,
153.81832125984252,0.0014761811023622049,158.31170078740158,0.0014761811023622049,152.25789606299213,0.0014761811023622049,149.7828,0.0014776574803149608,
