Stress,Strain
0.0,1.2310677376009639e-06
0.11386299031474469,0.00011784446286713452
0.22772598062948937,0.00020020588768347903
0.34158897094423407,0.00027100411115087185
0.45545196125897874,0.00033968134498430836
0.5693149515737235,0.00040749934714075475
0.6831779418884681,0.0004771870285436925
0.7970409322032128,0.000550834070771397
0.9109039225179575,0.0006262929817534948
1.0247669128327022,0.0007015679451245814
1.138629903147447,0.0007782579341813439
1.2524928934621915,0.000858089394217984
1.3663558837769363,0.0009381464452520267
1.4802188740916808,0.001018356888213283
1.5940818644064256,0.0010968464235994503
1.7079448547211702,0.0012095782184839028
1.821807845035915,0.0013152469521658286
1.9356708353506598,0.0013916297772019065
2.0495338256654043,0.0014702942298130237
2.163396815980149,0.0015505858363406091
2.277259806294894,0.0016302821468585482
2.3911227966096384,0.001710736588506578
2.504985786924383,0.0017904861383066662
2.6188487772391276,0.0018684933494893699
2.7327117675538726,0.0019468300870308123
2.846574757868617,0.002026670445736758
2.9604377481833617,0.0021058395878556886
3.0743007384981067,0.002182817320504479
3.1881637288128513,0.0022603339845313963
3.302026719127596,0.002339180508091684
3.4158897094423404,0.002419515342799897
3.5297526997570854,0.002498385210266238
3.64361569007183,0.0025771247643955005
3.7574786803865745,0.002658643150822139
3.8713416707013195,0.0027392799951273033
3.985204661016064,0.0028180635785397326
4.099067651330809,0.0028984139866292885
4.212930641645554,0.0029783230730709557
4.326793631960298,0.003058539830724329
4.440656622275043,0.00313701961028279
4.554519612589788,0.003215786538483567
4.668382602904532,0.0032957612406198512
4.782245593219277,0.003378260751510873
4.896108583534022,0.003459609201332931
5.009971573848766,0.0035378736376450396
5.123834564163511,0.003617492526812383
5.237697554478255,0.003697528143555552
5.351560544793,0.003778570724655395
5.465423535107745,0.0038593642963319027
5.579286525422489,0.003940508546620844
5.693149515737234,0.004018633531038998
5.807012506051979,0.004098330640111011
5.920875496366723,0.0041818030796064755
6.034738486681468,0.004263887681229553
6.148601476996213,0.00434523681551898
6.2624644673109575,0.004423910023809591
6.3763274576257025,0.00450571078103124
6.4901904479404475,0.0045890301872192766
6.604053438255192,0.004669153473811186
6.717916428569937,0.004750362583543749
6.831779418884681,0.004831178769687009
6.945642409199426,0.0049134718643327755
7.059505399514171,0.004995589446364648
7.173368389828915,0.005080716077123462
7.28723138014366,0.00516161209935347
7.401094370458405,0.005243075350531749
7.514957360773149,0.0053252626227256895
7.628820351087894,0.005408295287891926
7.742683341402639,0.005490219935507254
7.856546331717383,0.005569388323891337
7.970409322032128,0.005646997072583662
8.084272312346872,0.005728897072886082
8.198135302661617,0.005812186223086956
8.311998292976362,0.00589053755691653
8.425861283291107,0.0059733239865654595
8.539724273605852,0.006056684359160586
8.653587263920596,0.006137749408594294
8.76745025423534,0.006221227931414233
8.881313244550086,0.006304976369737316
8.99517623486483,0.006390359483759324
9.109039225179576,0.00647448632022968
9.222902215494319,0.006557135576492213
9.336765205809064,0.006639383402010097
9.450628196123809,0.006721070460489868
9.564491186438554,0.0068033684422488284
9.678354176753299,0.0068881060370850865
9.792217167068044,0.006973616942544858
9.906080157382787,0.007057883900619443
10.019943147697532,0.007137536441174171
10.133806138012277,0.007220616441363514
10.247669128327022,0.007304001636362008
10.361532118641767,0.007384879397311146
10.47539510895651,0.007470070470423692
10.589258099271255,0.007556928560152276
10.703121089586,0.007639627721245009
10.816984079900745,0.007724175764399422
10.93084707021549,0.007808736878794012
11.044710060530235,0.007890878551784808
11.158573050844979,0.007975690913027323
11.272436041159724,0.008061795846478483
11.386299031474469,0.00814595428104362
11.500162021789214,0.008229859783015048
11.614025012103959,0.008314944867499147
11.727888002418702,0.008401327449428113
11.841750992733447,0.008484679127474845
11.955613983048192,0.008568085892891153
12.069476973362937,0.008654200460532006
12.183339963677682,0.00874035678257467
12.297202953992427,0.00882584369370332
12.41106594430717,0.008910950306960846
12.524928934621915,0.008996250980939835
12.63879192493666,0.009081554736185674
12.752654915251405,0.009165537803123631
12.86651790556615,0.009253481620369035
12.980380895880895,0.009341590160302551
13.094243886195638,0.009423664478645705
13.208106876510383,0.009509424358181712
13.321969866825128,0.009596919172224546
13.435832857139873,0.009684886265795556
13.549695847454618,0.009772692111820403
13.663558837769362,0.009858630936801244
13.777421828084107,0.009945684487975923
13.891284818398852,0.010030407456401533
14.005147808713597,0.010119392269394959
14.119010799028342,0.010210978244286236
14.232873789343087,0.010296531887543542
14.34673677965783,0.0103831202081831
14.460599769972575,0.01047104386076058
14.57446276028732,0.010556964897714896
14.688325750602065,0.010645075071857808
14.80218874091681,0.010732213726792849
14.916051731231553,0.010818234741902582
15.029914721546298,0.010905021126250927
15.143777711861043,0.010991827004261934
15.257640702175788,0.011078644212978673
15.371503692490533,0.01116919114803663
15.485366682805278,0.011257384580044867
15.599229673120021,0.011345772964498138
15.713092663434766,0.011435262403894926
15.826955653749511,0.011523411506077266
15.940818644064256,0.011612258204714745
16.054681634379,0.01169874590664024
16.168544624693745,0.011790796738250443
16.28240761500849,0.011883133382401923
16.396270605323235,0.011973751046965894
16.510133595637978,0.012062483360846088
16.623996585952725,0.012149420772041418
16.737859576267468,0.012240286924821642
16.851722566582215,0.012333474755550453
16.965585556896958,0.012426806051795627
17.079448547211705,0.012517012469653671
17.193311537526448,0.012606973867267184
17.30717452784119,0.012696895678745546
17.421037518155938,0.012786836881235813
17.53490050847068,0.012877530230959102
17.648763498785428,0.01296711897835654
17.76262648910017,0.013058948443004773
17.876489479414914,0.013152420936767885
17.99035246972966,0.013242830431120145
18.104215460044404,0.013329833281281508
