Flex_Stress,Flex_Strain,Flex_Modulus,Sequence
4.685820571641143e-05,0.0,1.843436284267144,25
0.000266257300514601,4.95693897637793e-05,,
0.00010998921197842393,9.858513779527522e-05,,
0.000291757703515407,0.00014778543307086597,,
0.0003824108128216256,0.00019698572834645636,,
0.00016923157046314088,0.00024618602362204715,,
0.00033265199330398664,0.0002953124999999997,,
0.00024013590427180855,0.0003442175196850394,,
0.000312750449500899,0.0003935285433070863,,
0.0001690748341496683,0.000442987204724409,,
0.00014512989025978053,0.0004921874999999999,,
0.0003259658999317998,0.0005411294291338579,,
0.0005568722177444355,0.0005904035433070865,,
0.0005068019096038192,0.0006397145669291335,,
0.0007716049352098705,0.0006891732283464566,,
0.0007857548515097029,0.0007382997047244091,,
0.0008510603261206521,0.0007873154527559055,,
0.0011667074214148428,0.0008365895669291336,,
0.0010463577407154815,0.0008860851377952755,,
0.0014008794097588194,0.0009353592519685038,,
0.001236834025668051,0.0009844857283464563,,
0.0015540385640771279,0.001033686023622047,,
0.0015506181412362826,0.001082701771653543,,
0.0015856020832041662,0.0011319758858267712,,
0.001618254820509641,0.0011812869094488185,,
0.0017630176700353401,0.0012304872047244095,,
0.0019799288238576476,0.0012797613188976376,,
0.0020446133052266107,0.001328961614173228,,
0.002042280116560233,0.0013779773622047244,,
0.002159520863041726,0.0014269192913385824,,
0.0023736325872651745,0.0014761195866141732,,
0.00237954293508587,0.001525504429133858,,
0.0025837028954057905,0.0015745939960629916,,
0.002651341558683117,0.0016239788385826765,,
0.0027399709839419674,0.0016733636811023622,,
0.003047999503999008,0.001722748523622047,,
0.0029854914749829495,0.0017716904527559053,,
0.0033608491536983075,0.0018207062007874013,,
0.003213443610887222,0.0018700910433070862,,
0.003350431148862297,0.0019194758858267712,,
0.0036558149916299824,0.001968565452755905,,
0.0036732305784611574,0.002017765748031496,,
0.003944719697439395,0.002066892224409449,,
0.0038122398164796324,0.0021161663385826767,,
0.003905690371380742,0.002165661909448818,,
0.00399260958521917,0.002214862204724409,,
0.004226624837249673,0.0022638779527559046,,
0.0043687449934899855,0.0023132627952755897,,
0.004282135284270568,0.0023624630905511802,,
0.0045396292392584775,0.0024114788385826763,,
0.004738347076694153,0.002460494586614173,,
0.004880933473866948,0.002509768700787401,,
0.004897105090210179,0.0025591535433070866,,
0.005155841031682063,0.002607984744094488,,
0.005144024304048607,0.0026571850393700782,,
0.005369331762663525,0.0027064960629921255,,
0.00547055564511129,0.002755954724409449,,
0.005463560047120093,0.0028051550196850385,,
0.005567117118234236,0.0028542814960629916,,
0.005510674189348379,0.002903371062992125,,
0.006048051584103168,0.002952755905511811,,
0.005888984065968131,0.0030021407480314956,,
