Flex_Stress,Flex_Strain,Flex_Modulus,Sequence
8.442333684667368e-05,0.0,1.802062436612933,27
0.0003209245458490917,4.920029527559037e-05,,
0.0003739470518941038,9.869586614173222e-05,,
0.0006169815859631719,0.0001478961614173226,,
0.0007238023436046872,0.00019698572834645636,,
0.0007283119846239693,0.00024618602362204715,,
0.0010392946865893729,0.000295681594488189,,
0.0011035129270258542,0.00034488188976377937,,
0.0012796845433690866,0.0003940821850393697,,
0.0012817062434124869,0.0004431717519685039,,
0.0015258280116560233,0.0004921874999999999,,
0.0016640595201190401,0.0005415723425196847,,
0.0018106873333746665,0.0005907726377952754,,
0.0016858280116560233,0.0006400836614173229,,
0.0019302612685225368,0.0006894685039370077,,
0.002147793415586831,0.0007385580708661415,,
0.001807112158224316,0.0007874999999999999,,
0.0024272125984251963,0.0008365157480314958,,
0.0022975321470642936,0.0008857898622047241,,
0.00241850480500961,0.0009351008858267713,,
0.002666667989335978,0.0009843011811023618,,
0.0025685530411060824,0.0010335752952755901,,
0.002796348440696881,0.0010829601377952756,,
0.0028694292268584536,0.0011323449803149605,,
0.003047311054622109,0.0011812869094488191,,
0.0031317443114886223,0.001230302657480315,,
0.0029998874077748145,0.0012796874999999998,,
0.0034674496868993734,0.0013290723425196846,,
0.003415516399032797,0.0013781619094488187,,
0.003463408270816541,0.0014272883858267712,,
0.003726342364684729,0.0014763779527559055,,
0.0039704641329282656,0.0015257627952755901,,
0.003984302560605121,0.001575147637795275,,
0.004045566619133238,0.0016244586614173225,,
0.004052875689751379,0.0016734744094488185,,
0.004213653419306839,0.0017228592519685033,,
0.00446197333994668,0.0017719488188976376,,
0.004345510323020646,0.0018211491141732282,,
0.004732527993055986,0.0018700910433070868,,
0.0046191758943517885,0.0019194758858267717,,
0.004906056916113831,0.0019687499999999996,,
0.005232278752557504,0.0020175812007874015,,
0.004934511501023002,0.002066781496062991,,
0.005354338644677289,0.002116092519685039,,
0.005231034782069564,0.0021654773622047235,,
0.005371131254262508,0.0022146776574803145,,
0.005552590241180482,0.002263951771653543,,
0.0055766919213838416,0.002313078248031495,,
0.00544701147002294,0.0023623523622047244,,
0.005547302870605741,0.0024117372047244095,,
0.00601377791555583,0.002460752952755905,,
0.005982212412424824,0.0025100639763779523,,
0.006185751379502759,0.0025592642716535433,,
0.00600771281542563,0.0026085383858267717,,
0.006349483290966582,0.0026575541338582677,,
0.006418677413354826,0.0027067544291338582,,
0.006453351850703701,0.0027562499999999996,,
0.006661245706491412,0.0028056348425196847,,
0.0065279880959761925,0.0028545398622047235,,
0.006808339760679522,0.002903666338582677,,
0.007077495690991383,0.0029527559055118105,,
0.007080759377518754,0.003002066929133858,,
0.007143112654225308,0.003051451771653543,,
0.007425640771281541,0.003100467519685039,,
0.007548478392956785,0.00314966781496063,,
0.00762202542005084,0.00319886811023622,,
0.007587350982701966,0.0032484375,,
0.007742998077996155,0.0032974532480314956,,
0.007995361398722796,0.0033466535433070857,,
0.008081348130696261,0.0033959276574803145,,
0.00828193291586583,0.0034451279527559046,,
0.008326090892181783,0.0034944389763779523,,
0.008259852935705872,0.003543823818897637,,
0.008594780581561162,0.0035930979330708653,,
0.008655112158224317,0.0036424089566929126,,
0.008707356934713868,0.003691424704724409,,
0.008943080414160828,0.003740255905511811,,
0.009035909975819949,0.0037894562007874002,,
0.009303200942401883,0.0038384350393700774,,
0.009124227912455825,0.003887635334645669,,
0.009556806249612498,0.003936946358267717,,
0.009584328352656706,0.003986257381889764,,
0.009310974269948539,0.004035716043307086,,
0.009875875751751502,0.004084731791338583,,
0.009802328724657448,0.004133821358267716,,
0.009908839977679955,0.004182947834645668,,
0.010162602021204042,0.004232627952755905,,
0.009948645049290099,0.004281828248031495,,
0.010159802591605184,0.004331028543307087,,
0.010599376526753052,0.004380228838582677,,
0.010466741893483785,0.004429502952755905,,
0.010451970983941966,0.004478998523622046,,
0.010739320230640462,0.004528198818897638,,
0.010659551367102735,0.0045772145669291334,,
0.011037863227726454,0.004626304133858267,,
0.010960427552855105,0.004675504429133858,,
0.01106414136028272,0.004724520177165354,,
0.01133236282472565,0.0047735359251968494,,
0.01125026474052948,0.004822625492125984,,
0.011621267530535063,0.00487193651574803,,
0.011625463698927398,0.004921136811023621,,
0.011761830243660487,0.0049701525590551176,,
0.011734153388306776,0.005019611220472439,,
0.011866942773885546,0.005069106791338581,,
0.012151024366048733,0.005118602362204724,,
0.012172483352966704,0.005167691929133856,,
0.012331707607415213,0.00521681840551181,,
0.012535710831421663,0.0052660187007874,,
0.012733807675615353,0.0053154773622047236,,
0.012591532767065533,0.005364419291338581,,
0.01280673370946742,0.00541369340551181,,
0.013054898877797755,0.005462782972440944,,
0.012922264244528489,0.005511983267716534,,
0.013093148490296979,0.005561109744094486,,
0.013115385206770412,0.005610125492125983,,
0.013551381982763965,0.005659399606299211,,
0.013294509021018041,0.005708895177165353,,
0.013705473618947236,0.0057582062007874,,
0.013789750139500278,0.005807185039370077,,
0.013734707917415837,0.005856385334645669,,
0.013943220782441562,0.005905585629921258,,
0.013908701097402196,0.0059549704724409435,,
0.014215019406038809,0.006004096948818896,,
0.014442660053320105,0.006053297244094488,,
0.0143574510509021,0.006102571358267716,,
0.014647286254572504,0.006152066929133857,,
0.014655994047988093,0.0062012672244094475,,
0.014726120652241305,0.006250393700787401,,
0.014886432140864282,0.006299483267716534,,
0.015194149172298343,0.006348499015748031,,
0.014945985987971975,0.006397773129921259,,
0.015249038626077252,0.006447084153543307,,
0.015226958645917292,0.0064963582677165345,,
0.015369543059086116,0.006545558562992124,,
0.015569038626077248,0.006594758858267716,,
0.015760606113212224,0.006643774606299212,,
0.015918741149482295,0.006692790354330708,,
0.016033648707297413,0.006741916830708661,,
0.01598700080600161,0.006791375492125984,,
0.01619053977307954,0.006840686515748031,,
0.016160061504123007,0.006889960629921259,,
0.016575224254448507,0.006939382381889762,,
0.0165770912021824,0.00698865649606299,,
0.016627002790005577,0.0070373769685039365,,
0.016845312666625332,0.007086577263779526,,
0.016753262818525638,0.007136072834645668,,
0.01713374914749829,0.007185383858267715,,
0.01707062012524025,0.007234362696850391,,
0.01740508153016306,0.007283489173228345,,
0.01721631545663091,0.007332874015748031,,
0.017445823051646103,0.007382258858267715,,
0.017256120528241055,0.007431532972440943,,
0.01763754132308264,0.007480733267716535,,
0.017653091946183887,0.0075298597440944855,,
0.017897523219046436,0.007579133858267714,,
0.018187515159030318,0.0076282603346456675,,
0.018173365242730485,0.007677165354330708,,
0.01834051956103912,0.0077261072834645655,,
0.01839789497178994,0.007775565944881889,,
0.0183964962489925,0.007825135334645668,,
0.01877527236654473,0.007873966535433069,,
0.018676534441068877,0.00792316683070866,,
0.01883466947733895,0.007972477854330707,,
0.01881849984499969,0.008021862696850393,,
0.01900711116622233,0.008071136811023621,,
0.019092941161882322,0.008120263287401574,,
0.019063087854175705,0.008169352854330706,,
0.01925543108686217,0.008218663877952755,,
0.019448863537727075,0.008268122539370077,,
0.019600623969247936,0.008317064468503936,,
0.019776950337900678,0.008366449311023622,,
0.019782235724471443,0.008415538877952754,,
0.019840855105710212,0.008464849901574801,,
0.020013917787835574,0.008513865649606297,,
0.020358953933907863,0.00856306594488189,,
0.02027016777233554,0.008612450787401573,,
0.02058861429722859,0.008661835629921259,,
0.020403113894227786,0.008710851377952755,,
0.020719383966767934,0.008759682578740156,,
0.020912191456382914,0.008808882874015746,,
0.020845021018042035,0.008858267716535431,,
0.021014972781945564,0.008907652559055115,,
0.020989472378944753,0.008956668307086614,,
0.021368871473742945,0.009005942421259842,,
0.021476469960939923,0.00905525344488189,,
0.02140307967015934,0.009104822834645667,,
0.021647667679335358,0.009154023129921258,,
0.02165295306590613,0.009203112696850393,,
0.021645957467914933,0.009252423720472441,,
0.021792430528861054,0.009301513287401572,,
0.022113519747039498,0.009350824311023619,,
0.022109010106020205,0.009400024606299212,,
0.02224086700973402,0.00944929872047244,,
0.02224677537355075,0.009498609744094487,,
0.02229264554529109,0.009547625492125983,,
0.022603162006324014,0.009596641240157478,,
0.022655406782813563,0.009645730807086613,,
0.02293544695889392,0.009694672736220471,,
0.022837020522041045,0.0097439468503937,,
0.022984739537479072,0.00979314714566929,,
0.023264156736313466,0.009842642716535432,,
0.02317941199082398,0.009892027559055118,,
0.023494906317812637,0.009941043307086613,,
0.023362273668547335,0.009990132874015747,,
0.023708861305722608,0.010039333169291337,,
0.023793604067208134,0.01008882874015748,,
0.023756753177506352,0.010138102854330708,,
0.024145169570339138,0.010187303149606298,,
0.02427671696943394,0.01023642962598425,,
0.024280137392274782,0.010285814468503936,,
0.02422944807489615,0.010335088582677163,,
0.02467259718519437,0.010384399606299211,,
0.024334560605121208,0.010433489173228346,,
0.024880491040982083,0.010482504921259841,,
0.024803833095666188,0.010531815944881888,,
0.024817360034720064,0.010580831692913384,,
0.025236409448818897,0.010629736712598424,,
0.025135963295926593,0.010678863188976375,,
0.02532317391034782,0.010728248031496062,,
0.025388167896335787,0.010777448326771652,,
0.02533763531527063,0.010826353346456692,,
0.025631047678095355,0.010875738188976376,,
0.025726672701345397,0.010925233759842518,,
0.025941875627751253,0.010974876968503935,,
0.02591606373612747,0.01102389271653543,,
0.02598370041540083,0.011073203740157477,,
0.02628006894413789,0.011122293307086611,,
0.026318786781573567,0.011171788877952754,,
0.02630541459482919,0.011220878444881888,,
0.02662215090830182,0.011270078740157478,,
0.02662930522661045,0.01131920521653543,,
0.026618264244528483,0.011368220964566926,,
0.02694914650629301,0.011417421259842518,,
0.026967808047616088,0.011466510826771652,,
0.02708365007130014,0.011515711122047243,,
0.027111791183582368,0.011565206692913384,,
0.027266662533325065,0.011614480807086613,,
0.027522132804265603,0.011663496555118108,,
0.02741609176018352,0.011712512303149606,,
0.02756365007130014,0.011761823326771653,,
0.027670939053878105,0.011811208169291338,,
0.027628491288982576,0.011860408464566928,,
0.02805842494884989,0.011909498031496062,,
0.02781228148056296,0.011958809055118109,,
0.02813103949407899,0.012008378444881887,,
0.028463012958025915,0.012057578740157478,,
0.028182661293322583,0.012106668307086612,,
0.028568125488250974,0.012155794783464565,,
0.028620679769359537,0.01220481053149606,,
0.028846453468906935,0.012254195374015744,,
0.028990906813813624,0.012303469488188976,,
0.029035999255998517,0.012352780511811021,,
0.02909710657821316,0.012401980807086613,,
0.029525018538037073,0.012451254921259841,,
0.029273434930869858,0.012500270669291337,,
0.029414620621241245,0.012549286417322832,,
0.02964677090954182,0.012598412893700787,,
0.02976043449686899,0.012647613188976376,,
0.02980661615723231,0.012696887303149603,,
0.030057578771157542,0.01274627214566929,,
0.02998247628495257,0.012795656988188974,,
0.030108579577159154,0.012844968011811021,,
0.030173266042532086,0.012893873031496061,,
0.03033000037200074,0.012942888779527557,,
0.030682498356996716,0.012992199803149605,,
0.030503215822431644,0.013041473917322832,,
0.030627922375844753,0.013090674212598422,,
0.030653732283464564,0.013139800688976376,,
0.03086426684853369,0.013189000984251967,,
0.030965492714985426,0.013238385826771651,,
0.031055368094736184,0.013287770669291335,,
0.030955074710149418,0.013337044783464565,,
0.03138531985863972,0.01338617125984252,,
0.0312240739041478,0.013435445374015748,,
0.03143771938743877,0.013484645669291338,,
0.03178975311550623,0.013533661417322833,,
0.03168184313968628,0.013582677165354329,,
0.03194726517453035,0.013631877460629918,,
0.03191367995535991,0.013681188484251969,,
0.03217894922189844,0.01373001968503937,,
0.032144739041478076,0.013779109251968505,,
0.032063884927769855,0.01382842027559055,,
0.03243146531093062,0.013878063484251964,,
0.03236429487258974,0.013927374507874015,,
0.03257747213094425,0.013976574803149604,,
0.03261494401388803,0.014025775098425194,,
0.03260173054746109,0.014075049212598422,,
0.03294909789819579,0.014124434055118108,,
0.032954694773389547,0.014173560531496062,,
0.0331436155992312,0.01422283464566929,,
0.0331436155992312,0.014271961122047242,,
0.033332849897699794,0.014321161417322831,,
0.033451957591915174,0.014370177165354327,,
0.03357494996589993,0.014419266732283461,,
0.033683949159898315,0.01446865157480315,,
0.03370353921507843,0.014518220964566926,,
0.033983273854547705,0.014567162893700783,,
0.03397782776365553,0.014616067913385824,,
0.034174680637361274,0.014665268208661413,,
0.03415306888213776,0.014714579232283463,,
0.03422863760927521,0.014763964074803147,,
0.03463073569347139,0.014812869094488187,,
0.03442440126480253,0.014862180118110233,,
0.03472978510757021,0.014911564960629922,,
0.03468686911773823,0.014961208169291338,,
0.03478311711823423,0.015010334645669289,,
0.03485371194742389,0.015059534940944879,,
0.03485884258168515,0.01510873523622047,,
0.03497110546221092,0.015157824803149601,,
0.03506502424204848,0.015207135826771651,,
0.035292819641639286,0.015256336122047241,,
0.035095657263314525,0.01530561023622047,,
0.03547039196478392,0.015354921259842518,,
0.035408040672081344,0.015403937007874015,,
0.03554440523281046,0.01545295275590551,,
0.035724620249240495,0.015501968503937006,,
0.03572617372434745,0.015550984251968502,,
0.03600170425940852,0.015600184547244092,,
0.03601352297104594,0.01564956938976378,,
0.03598195746791493,0.01569895423228346,,
0.03635762663525327,0.015748412893700787,,
0.036250026164052325,0.01579742864173228,,
0.03645154144708289,0.01584655511811023,,
0.036310046252092505,0.015895644685039366,,
0.03659257238514477,0.01594514025590551,,
0.036662698989397974,0.0159943405511811,,
0.03657251410502821,0.01604361466535433,,
0.036938388244776486,0.01609274114173228,,
0.036829075578151155,0.01614201525590551,,
0.036957510075020156,0.01619132627952756,,
0.0369690172980346,0.016240600393700788,,
0.037275803831607654,0.016289726870078736,,
0.037233663587327166,0.016338816437007873,,
0.03757123591047182,0.01638812746062992,,
0.03746379019158038,0.016437217027559053,,
0.03764120776241553,0.01648615895669291,,
0.0376863002046004,0.016535248523622044,,
0.03760435488870978,0.01658463336614173,,
0.037910518445036887,0.016633759842519684,,
0.03807207588815177,0.01668277559055118,,
0.03788019492838985,0.016732160433070863,,
0.038206573501147,0.016781619094488186,,
0.03802868968937938,0.016831188484251965,,
0.03816319325438651,0.01688031496062992,,
0.038310130572261146,0.016929515255905508,,
0.03833905338210676,0.016978531003937005,,
0.03847945935891871,0.01702798966535433,,
0.038417731043462085,0.01707718996062992,,
0.03852191307582615,0.017126316437007873,,
0.0385721361522723,0.01717551673228346,,
0.03892261442122884,0.01722453248031496,,
0.0386512800545601,0.017273732775590547,,
0.03897486118172236,0.017322748523622044,,
0.0387683660487321,0.017372022637795272,,
0.03897066302932606,0.01742140748031496,,
0.03909163171926344,0.017470792322834643,,
0.03896553041106082,0.0175197342519685,,
0.039280556513113025,0.017568823818897635,,
0.03906722053444106,0.017618208661417323,,
0.03931616144832289,0.01766751968503937,,
0.039520634881269764,0.017716719980314957,,
0.03944070928141856,0.01776580954724409,,
0.03957117143034286,0.017815120570866143,,
0.03953758224316448,0.017864579232283465,,
0.03966243958087915,0.01791389025590551,,
0.03979818513237027,0.017962906003937004,,
0.039733966891933786,0.018012106299212596,,
0.039978866389732776,0.01806112204724409,,
0.039827572199144394,0.018110396161417318,,
0.040069362762725526,0.01815970718503937,,
0.04005008221216442,0.018209092027559052,,
0.04029404724409449,0.01825829232283464,,
0.040276631657263307,0.018307566437007868,,
0.04037241341682683,0.018356582185039366,,
0.0405490532581065,0.01840570866141732,,
0.040377077810155614,0.018454798228346454,,
0.04056366941533883,0.018503998523622046,,
0.040624935457870916,0.01855330954724409,,
0.04077404922809845,0.018602509842519686,,
0.04081447926095851,0.018651894685039368,,
0.04068433256866513,0.018701168799212596,,
0.040972302808605615,0.018750110728346453,,
0.04076316498232996,0.01879912647637795,,
0.04111613317626635,0.01884840059055118,,
0.04103496757393514,0.018897785433070864,,
0.040822411308822616,0.018946985728346456,,
0.04130552024304049,0.018996186023622047,,
0.04103667381734763,0.019045312499999995,,
0.04129572521545043,0.019094697342519684,,
0.04118003794407588,0.01914408218503937,,
0.04127800012400024,0.019193356299212597,,
0.0411225057970116,0.01924248277559055,,
0.04142586992373984,0.019291756889763777,,
