General : Start date,11/19/2024 11:19,
General : End date,11/19/2024 11:20,
Specimen Notes:,"Red, 215, Print 4, Object 1, Seq 30",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.4285
0.1,0.00779,0.443
0.2,0.0226,0.92734
0.3,0.03752,0.01038
0.4,0.05196,-0.23179
0.5,0.06599,0.12402
0.6,0.0797,-0.45907
0.7,0.09328,0.40695
0.8,0.10677,0.37952
0.9,0.12025,0.56369
1,0.13368,-0.31173
1.1,0.14698,-0.33054
1.2,0.16029,0.92264
1.3,0.17357,-0.07661
1.4,0.18687,-0.08288
1.5,0.2002,0.66244
1.6,0.21351,-0.0625
1.7,0.22686,0.62953
1.8,0.24024,-0.88071
1.9,0.2536,0.02292
2,0.26688,-0.19887
2.1,0.28021,-1.1315
2.2,0.29361,-0.25608
2.3,0.30699,-0.57898
2.4,0.32032,-0.99827
2.5,0.33363,0.65696
2.6,0.34696,-0.347
2.7,0.36031,-0.41204
2.8,0.37364,0.75336
2.9,0.38697,0.00176
3,0.40033,-0.66127
3.1,0.41363,-0.58838
3.2,0.42689,0.76433
3.3,0.44019,0.12481
3.4,0.4535,-0.11736
3.5,0.46688,0.32231
3.6,0.48023,0.15224
3.7,0.49351,0.68909
3.8,0.50687,0.31447
3.9,0.52027,0.38109
4,0.53363,0.56291
4.1,0.54696,-0.34308
4.2,0.56031,0.25099
4.3,0.57364,1.43363
4.4,0.58702,0.33328
4.5,0.6003,0.41322
4.6,0.61366,0.43124
4.7,0.62694,0.94537
4.8,0.64027,2.05904
4.9,0.65357,2.20325
5,0.66688,2.90311
5.1,0.68018,3.01362
5.2,0.69356,5.14457
5.3,0.70687,4.68766
5.4,0.7201,5.59051
5.5,0.7335,6.82174
5.6,0.74691,6.05134
5.7,0.76031,7.22614
5.8,0.77362,7.08507
5.9,0.78692,7.50593
6,0.8003,9.25834
6.1,0.81371,9.2944
6.2,0.82704,8.59688
6.3,0.84032,10.20352
6.4,0.85365,10.25446
6.5,0.86693,11.69259
6.6,0.88028,12.405
6.7,0.89366,11.63382
6.8,0.90702,13.36507
6.9,0.92032,13.05941
7,0.93363,14.57984
7.1,0.94693,14.26243
7.2,0.96019,15.58771
7.3,0.97344,16.61988
7.4,0.98685,16.02425
7.5,1.00023,17.55173
7.6,1.01361,18.03921
7.7,1.02701,18.13639
7.8,1.04039,19.61293
7.9,1.05365,18.84096
8,1.0669,21.00561
8.1,1.08028,22.19608
8.2,1.09364,20.64196
8.3,1.10694,22.27995
8.4,1.12025,22.81836
8.5,1.13358,23.38029
8.6,1.14693,23.11069
8.7,1.16029,24.18596
8.8,1.17362,25.0222
8.9,1.18695,26.06299
9,1.2003,26.88198
9.1,1.21363,26.3177
9.2,1.22694,27.81618
9.3,1.24019,28.07246
9.4,1.2536,28.33814
9.5,1.26693,29.35542
9.6,1.2801,30.13052
9.7,1.29346,29.42282
9.8,1.30687,31.90723
9.9,1.3203,30.72615
10,1.33363,31.75675
10.1,1.34698,32.70428
10.2,1.36026,32.16586
10.3,1.37362,33.82422
10.4,1.387,34.50685
10.5,1.40028,34.68789
10.6,1.41366,36.07978
10.7,1.42694,36.29766
10.8,1.44027,37.33845
10.9,1.45357,37.68172
11,1.46693,38.48661
11.1,1.48028,38.71545
11.2,1.49366,38.92549
11.3,1.50689,40.54937
11.4,1.5202,39.73273
11.5,1.53355,40.85738
11.6,1.54688,42.26024
11.7,1.56024,42.11369
11.8,1.57354,43.25636
11.9,1.58687,43.40448
12,1.60025,43.77048
12.1,1.61368,45.05501
12.2,1.62699,44.82616
12.3,1.64029,45.31912
12.4,1.65362,46.47669
12.5,1.66698,45.98294
12.6,1.68033,46.40537
12.7,1.69371,47.84115
12.8,1.70707,47.1648
12.9,1.7204,48.70325
13,1.73365,49.29262
13.1,1.74693,50.29814
13.2,1.76016,50.13904
13.3,1.77344,50.93373
13.4,1.78687,51.422
13.5,1.80023,52.00979
13.6,1.81361,52.67909
13.7,1.82699,52.24648
13.8,1.84029,53.46125
13.9,1.85354,54.20265
14,1.86687,54.61959
14.1,1.88033,56.2521
14.2,1.89364,55.66117
14.3,1.90697,56.44567
14.4,1.9203,57.81955
14.5,1.93365,57.24351
14.6,1.94706,57.84463
14.7,1.96034,59.51083
14.8,1.97364,58.94341
14.9,1.98695,60.16367
15,2.0003,60.19737
15.1,2.01358,61.159
15.2,2.02683,61.87846
15.3,2.04016,62.5893
15.4,2.05354,63.11048
15.5,2.0668,63.46551
15.6,2.08008,64.95145
15.7,2.09351,65.36526
15.8,2.10691,65.06352
15.9,2.12035,66.76264
16,2.13368,65.9217
16.1,2.14701,66.73678
16.2,2.16034,68.62007
16.3,2.17372,67.32066
16.4,2.18697,69.12322
16.5,2.20033,69.47511
16.6,2.2136,69.90146
16.7,2.22691,70.3717
16.8,2.24021,70.98143
16.9,2.25352,71.42502
17,2.26687,72.52145
17.1,2.28025,73.73544
17.2,2.29356,73.86946
17.3,2.30684,73.42039
17.4,2.32022,75.24568
17.5,2.33357,75.02859
17.6,2.34695,75.61874
17.7,2.36026,76.31704
17.8,2.37356,76.36327
17.9,2.38694,77.63291
18,2.40038,77.87273
18.1,2.41373,77.88213
18.2,2.42701,78.95584
18.3,2.44029,80.04757
18.4,2.45357,79.87985
18.5,2.46692,81.7749
18.6,2.4803,81.68164
18.7,2.49366,83.30396
18.8,2.50699,82.71929
18.9,2.52032,83.11194
19,2.5336,83.52104
19.1,2.54685,84.85964
19.2,2.56016,84.75541
19.3,2.57354,85.57127
19.4,2.58692,86.86285
19.5,2.60027,86.83542
19.6,2.61368,87.51177
19.7,2.62706,88.68188
19.8,2.64029,88.50789
19.9,2.65354,89.11763
20,2.66692,90.68351
20.1,2.68031,90.44996
20.2,2.69361,91.78856
20.3,2.70691,91.60674
20.4,2.72024,91.66552
20.5,2.73362,92.9571
20.6,2.74698,93.05663
20.7,2.76031,93.19379
20.8,2.77361,94.7628
20.9,2.78697,95.15388
21,2.80032,95.86864
21.1,2.81358,96.73544
21.2,2.82686,97.65789
21.3,2.84024,98.00978
21.4,2.85357,98.95808
21.5,2.86677,99.68773
21.6,2.88013,98.42202
21.7,2.89351,100.91505
21.8,2.90694,100.71363
21.9,2.92029,100.68072
22,2.93362,101.89314
22.1,2.94693,101.16975
22.2,2.96031,102.83204
22.3,2.97366,103.70825
22.4,2.98697,103.39083
22.5,3.00032,104.58602
22.6,3.01363,105.3
22.7,3.02696,105.77807
22.8,3.04026,106.86588
22.9,3.05357,106.72559
23,3.06695,107.63785
23.1,3.0803,107.32906
23.2,3.09356,108.76562
23.3,3.10686,108.76092
23.4,3.12019,110.25628
23.5,3.13355,111.46949
23.6,3.1469,110.37696
23.7,3.16018,111.94756
23.8,3.17354,112.64977
23.9,3.18692,112.07687
24,3.20032,112.90292
24.1,3.21365,113.65216
24.2,3.22696,113.22346
24.3,3.24031,115.0417
24.4,3.25364,114.43432
24.5,3.267,115.48294
24.6,3.28035,116.53078
24.7,3.29371,116.31604
24.8,3.30704,118.06688
24.9,3.32032,118.36314
25,3.33355,119.55518
25.1,3.34678,119.8091
25.2,3.36013,120.89849
25.3,3.37356,120.87184
25.4,3.38689,120.69472
25.5,3.4003,122.09524
25.6,3.41368,122.55762
25.7,3.42696,122.71829
25.8,3.44021,124.1243
25.9,3.45354,124.44719
26,3.467,124.60159
26.1,3.48033,126.01385
26.2,3.49363,125.5836
26.3,3.50694,127.9865
26.4,3.52032,127.28977
26.5,3.53367,127.70357
26.6,3.547,129.8831
26.7,3.56031,129.68326
26.8,3.57361,129.92073
26.9,3.58697,130.78127
27,3.60025,131.40825
27.1,3.6135,131.49915
27.2,3.62683,131.96625
27.3,3.64021,133.33699
27.4,3.65344,133.46474
27.5,3.66677,134.01021
27.6,3.68018,134.45224
27.7,3.69358,134.61603
27.8,3.70701,136.30261
27.9,3.72032,135.52357
28,3.73367,135.80495
28.1,3.74698,137.52835
28.2,3.76038,137.20546
28.3,3.77366,137.56049
28.4,3.78694,139.01979
28.5,3.80025,138.26976
28.6,3.81355,140.43912
28.7,3.82688,140.47281
28.8,3.84019,140.27609
28.9,3.85354,141.784
29,3.86692,142.43526
29.1,3.88023,142.23149
29.2,3.89351,142.68527
29.3,3.90689,144.29347
29.4,3.92027,144.63831
29.5,3.93365,144.20021
29.6,3.94695,145.22296
29.7,3.96023,145.28096
29.8,3.97359,146.98009
29.9,3.98702,148.43703
30,4.00035,146.79121
30.1,4.01363,148.84457
30.2,4.02693,149.03894
30.3,4.04024,149.14473
30.4,4.05362,150.57974
30.5,4.06697,149.69649
30.6,4.08035,150.67928
30.7,4.09368,151.79295
30.8,4.10701,151.4144
30.9,4.12029,152.46303
31,4.13352,153.61353
31.1,4.14683,153.93878
31.2,4.16021,154.36356
31.3,4.17359,155.62692
31.4,4.18694,155.66768
31.5,4.20035,156.12695
31.6,4.2137,157.05017
31.7,4.22696,157.05722
31.8,4.24021,156.99374
31.9,4.25359,158.01416
32,4.26695,158.05099
32.1,4.28025,157.85115
32.2,4.29358,159.97113
32.3,4.30691,159.24695
32.4,4.32029,160.18272
32.5,4.33365,161.57306
32.6,4.34698,160.60594
32.7,4.36028,162.16086
32.8,4.37366,162.50177
32.9,4.38699,162.74786
33,4.40025,163.46497
33.1,4.41353,164.44148
33.2,4.42688,165.45955
33.3,4.44024,164.71266
33.4,4.45344,166.84752
33.5,4.46677,165.91803
33.6,4.48018,167.17355
33.7,4.49358,168.59915
33.8,4.50696,167.32246
33.9,4.52029,168.78569
34,4.53362,168.85387
34.1,4.54695,169.45969
34.2,4.56033,170.77948
34.3,4.57361,170.70895
34.4,4.58699,170.25516
34.5,4.6003,173.11028
34.6,4.61363,171.55615
34.7,4.62688,172.71529
34.8,4.64021,173.01781
34.9,4.65359,173.25761
35,4.66697,173.86108
35.1,4.68023,175.53355
35.2,4.69353,175.77415
35.3,4.70686,176.07198
35.4,4.72022,175.91052
35.5,4.7336,176.98346
35.6,4.74685,176.74127
35.7,4.76021,179.12929
35.8,4.77359,178.03363
35.9,4.78702,178.50623
36,4.80032,180.11914
36.1,4.81365,178.68805
36.2,4.82696,179.95612
36.3,4.84031,181.34723
36.4,4.85367,180.29626
36.5,4.86702,181.95697
36.6,4.88038,181.64113
36.7,4.89371,181.76573
36.8,4.90699,184.00171
36.9,4.92022,183.78305
37,4.93347,184.30031
37.1,4.9468,183.70546
37.2,4.96021,185.50882
37.3,4.97356,185.53468
37.4,4.98697,185.42416
37.5,5.00035,186.57155
37.6,5.01363,186.07153
37.7,5.02691,186.76747
37.8,5.04024,188.77617
37.9,5.05367,187.03316
38,5.067,188.10922
38.1,5.0803,188.8851
38.2,5.09361,188.90234
38.3,5.10696,189.6508
38.4,5.12034,190.02856
38.5,5.13367,190.1132
38.6,5.14698,190.69551
38.7,5.16028,190.52858
38.8,5.17361,191.5051
38.9,5.18692,191.7849
39,5.2002,192.3821
39.1,5.2135,192.25748
39.2,5.22688,192.81627
39.3,5.24016,193.81082
39.4,5.25344,193.37585
39.5,5.26685,194.47542
39.6,5.28028,195.04832
39.7,5.29371,194.19641
39.8,5.30699,195.94257
39.9,5.32032,194.7701
40,5.33362,195.71292
40.1,5.347,196.34853
40.2,5.36031,196.85091
40.3,5.37361,196.83992
40.4,5.38694,198.14719
40.5,5.40022,197.26784
40.6,5.41355,198.52179
40.7,5.42686,199.2303
40.8,5.44021,198.03902
40.9,5.45359,198.81648
41,5.46692,199.10098
41.1,5.48018,200.15117
41.2,5.49356,199.85255
41.3,5.50694,201.14572
41.4,5.52032,200.36278
41.5,5.5336,201.11279
41.6,5.5469,201.60733
41.7,5.56026,202.01408
41.8,5.57366,201.42784
41.9,5.58702,202.54311
42,5.6003,202.24059
42.1,5.6136,202.88089
42.2,5.62688,203.79785
42.3,5.64026,203.36444
42.4,5.65364,204.34097
42.5,5.66702,204.17168
42.6,5.68035,204.26181
42.7,5.69368,205.17093
42.8,5.70696,205.7117
42.9,5.72022,205.32454
43,5.7335,205.12938
43.1,5.7469,206.61142
43.2,5.76026,206.03772
43.3,5.77361,206.68353
43.4,5.78702,207.23056
43.5,5.80037,206.68353
43.6,5.8136,207.4265
43.7,5.82686,208.298
43.8,5.84024,207.75958
43.9,5.85362,207.79483
44,5.86692,208.08403
44.1,5.88025,207.49937
44.2,5.89358,208.79253
44.3,5.90696,208.58171
44.4,5.92032,208.07541
44.5,5.93365,209.62093
44.6,5.94698,208.88893
44.7,5.96033,209.3717
44.8,5.97366,210.16014
44.9,5.98692,210.30356
45,6.0002,210.38741
45.1,6.01355,210.96736
45.2,6.02693,210.4015
45.3,6.04008,210.27534
45.4,6.05341,211.50499
45.5,6.06685,211.71817
45.6,6.08023,211.57083
45.7,6.09363,211.41644
