General : Start date,11/19/2024 10:48,
General : End date,11/19/2024 10:49,
Specimen Notes:,"Green, 230, Print 18, Object 2, Seq 15",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.21335
0.1,0.00774,1.23925
0.2,0.02255,-0.07584
0.3,0.03755,1.2032
0.4,0.05203,0.91243
0.5,0.06605,0.4132
0.6,0.07968,1.27687
0.7,0.09326,0.6538
0.8,0.10677,0.62089
0.9,0.12022,-0.49906
1,0.1337,-0.63699
1.1,0.14703,-0.06096
1.2,0.16029,0.01977
1.3,0.17359,-0.07271
1.4,0.18687,-0.70988
1.5,0.20018,0.0519
1.6,0.21351,0.83484
1.7,0.22686,-0.10484
1.8,0.24024,0.46885
1.9,0.2536,-0.4826
2,0.2669,-0.32115
2.1,0.28021,0.14282
2.2,0.29364,-1.01161
2.3,0.30699,0.46885
2.4,0.32032,-0.74123
2.5,0.33363,0.34345
2.6,0.34696,0.33405
2.7,0.36034,0.7212
2.8,0.37369,1.90463
2.9,0.387,-0.32037
3,0.40033,0.69769
3.1,0.41366,0.85914
3.2,0.42694,1.57703
3.3,0.44017,1.66559
3.4,0.45347,1.88739
3.5,0.46685,0.40144
3.6,0.48021,2.66093
3.7,0.49351,0.72904
3.8,0.50687,1.42577
3.9,0.52025,0.99629
4,0.53363,1.76904
4.1,0.54693,0.73218
4.2,0.56029,0.94927
4.3,0.57362,1.2416
4.4,0.58702,0.29564
4.5,0.6003,1.33173
4.6,0.61366,0.03231
4.7,0.62699,0.81447
4.8,0.64032,0.2447
4.9,0.6536,0.47433
5,0.66688,1.42029
5.1,0.68021,0.03231
5.2,0.69359,0.86149
5.3,0.70692,-0.13071
5.4,0.7202,1.71027
5.5,0.73353,1.71967
5.6,0.74691,2.64682
5.7,0.76031,2.78789
5.8,0.77362,2.93993
5.9,0.78692,3.23618
6,0.80028,4.5113
6.1,0.81366,3.68604
6.2,0.82699,6.15948
6.3,0.84029,6.44475
6.4,0.8536,6.64147
6.5,0.8669,6.9001
6.6,0.88023,7.35152
6.7,0.89359,8.35156
6.8,0.90697,8.2724
6.9,0.92035,9.86101
7,0.93365,8.90957
7.1,0.94691,10.14707
7.2,0.96021,11.47
7.3,0.97354,11.03425
7.4,0.9869,12.54527
7.5,1.00025,11.85324
7.6,1.01358,12.50217
7.7,1.02696,13.90033
7.8,1.04034,14.52575
7.9,1.05362,14.16837
8,1.06688,14.81651
8.1,1.08026,15.09865
8.2,1.09364,15.80479
8.3,1.10694,16.08066
8.4,1.12027,16.60262
8.5,1.13358,17.61127
8.6,1.14693,17.30954
8.7,1.16031,18.91226
8.8,1.17367,18.23825
8.9,1.18695,20.36137
9,1.20033,19.14894
9.1,1.21366,21.3951
9.2,1.22691,22.07537
9.3,1.24019,22.41551
9.4,1.25357,23.67653
9.5,1.26693,23.28153
9.6,1.28021,23.25488
9.7,1.29354,25.09507
9.8,1.30687,24.38893
9.9,1.32027,24.91559
10,1.3336,25.81218
10.1,1.34693,26.14369
10.2,1.36026,26.97993
10.3,1.37359,26.63666
10.4,1.38697,27.88748
10.5,1.40025,27.86319
10.6,1.41363,29.29113
10.7,1.42694,29.00116
10.8,1.44027,30.16577
10.9,1.45355,30.81627
11,1.4669,29.77312
11.1,1.48028,32.64548
11.2,1.49364,30.90953
11.3,1.50689,32.75128
11.4,1.52022,31.85392
11.5,1.53355,34.00054
11.6,1.54693,33.99741
11.7,1.56029,34.55856
11.8,1.57357,35.23569
11.9,1.58692,36.22319
12,1.60023,35.59072
12.1,1.61363,36.83136
12.2,1.62694,36.99594
12.3,1.64027,37.71227
12.4,1.65362,38.98817
12.5,1.66695,38.91842
12.6,1.68031,40.24683
12.7,1.69366,39.95215
12.8,1.70707,42.0204
12.9,1.7204,41.70221
13,1.73368,42.66071
13.1,1.74696,42.77043
13.2,1.76026,43.13721
13.3,1.77349,43.7493
13.4,1.78682,44.23051
13.5,1.80017,43.78065
13.6,1.81353,45.65846
13.7,1.82694,45.65689
13.8,1.84024,46.02838
13.9,1.85354,46.35676
14,1.86687,46.95317
14.1,1.88031,47.21807
14.2,1.89366,46.6679
14.3,1.90699,48.58489
14.4,1.9203,48.48301
14.5,1.93365,49.20874
14.6,1.94701,49.57866
14.7,1.96034,50.18369
14.8,1.97369,51.77309
14.9,1.98697,50.60769
15,2.0003,52.2347
15.1,2.01355,52.71199
15.2,2.02681,54.33822
15.3,2.04014,53.26686
15.4,2.05349,54.34449
15.5,2.06685,54.42365
15.6,2.0802,56.17527
15.7,2.09356,55.34061
15.8,2.10691,57.18941
15.9,2.12032,56.09142
16,2.13365,58.22001
16.1,2.14698,57.85872
16.2,2.16029,59.36504
16.3,2.17372,59.3235
16.4,2.18697,59.80941
16.5,2.2003,60.73499
16.6,2.21363,60.83374
16.7,2.22693,60.97168
16.8,2.24024,61.36589
16.9,2.25352,62.60496
17,2.26687,63.12927
