General : Start date,11/21/2024 10:17,
General : End date,11/21/2024 10:18,
Specimen Notes:,"Red, 230, Print 5, Object 2, Seq 46",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.91316
0.1,0.00776,0.76347
0.2,0.0226,0.32458
0.3,0.03762,-0.17779
0.4,0.05201,1.86068
0.5,0.06599,-1.42861
0.6,0.0797,0.17254
0.7,0.09328,0.05968
0.8,0.10677,0.54716
0.9,0.12025,0.52365
1,0.13368,-0.47011
1.1,0.14701,-0.53908
1.2,0.16029,-1.26638
1.3,0.17357,0.97664
1.4,0.18685,-0.41447
1.5,0.20018,-0.15584
1.6,0.21351,-1.84634
1.7,0.22686,0.88965
1.8,0.24024,0.58321
1.9,0.25362,0.42333
2,0.2669,-1.1018
2.1,0.28018,1.48371
2.2,0.29361,-0.12841
2.3,0.30699,-0.32983
2.4,0.32032,0.02677
2.5,0.33363,1.35518
2.6,0.34696,0.9014
2.7,0.36034,-0.93408
2.8,0.37369,-0.27183
2.9,0.387,0.2274
3,0.4003,0.9547
3.1,0.41363,-0.12528
3.2,0.42694,0.497
3.3,0.44022,0.31126
3.4,0.45352,-0.01712
3.5,0.46685,0.58399
3.6,0.48018,-1.1449
3.7,0.49351,0.19919
3.8,0.50687,-0.94662
3.9,0.52027,0.04949
4,0.53363,-0.42544
4.1,0.54696,0.60594
4.2,0.56031,0.27677
4.3,0.57364,-0.23108
4.4,0.587,-0.47717
4.5,0.6003,-1.1308
4.6,0.61363,1.37242
4.7,0.62696,0.41001
4.8,0.64027,0.69685
4.9,0.65355,1.66319
5,0.66683,2.08326
5.1,0.68018,2.74238
5.2,0.69361,3.77846
5.3,0.70697,2.26352
5.4,0.72022,3.50259
5.5,0.73353,5.1829
5.6,0.74686,4.918
5.7,0.76021,5.226
5.8,0.77357,6.44626
5.9,0.78692,6.47369
6,0.80028,7.70492
6.1,0.81368,8.28567
6.2,0.82704,7.4173
6.3,0.84032,10.50831
6.4,0.85365,9.20654
6.5,0.86693,10.745
6.6,0.88023,10.49656
6.7,0.89356,12.37044
6.8,0.90699,12.24662
6.9,0.92032,12.06166
7,0.93365,12.7098
7.1,0.94696,13.33521
7.2,0.96024,13.86109
7.3,0.97352,14.78197
7.4,0.98687,15.43324
7.5,1.0002,16.52105
7.6,1.01361,17.72094
7.7,1.02699,17.10258
7.8,1.04037,18.1755
7.9,1.05365,18.21547
8,1.0669,19.808
8.1,1.08023,18.06029
8.2,1.09361,20.30802
8.3,1.10692,19.75471
8.4,1.12025,21.44598
8.5,1.13358,21.14504
8.6,1.14693,22.08786
8.7,1.16031,21.8786
8.8,1.17364,24.04325
8.9,1.18695,24.60126
9,1.2003,23.9014
9.1,1.21366,25.43436
9.2,1.22694,26.45086
9.3,1.24022,26.84272
9.4,1.25357,27.26123
9.5,1.26693,28.38666
9.6,1.28021,27.36311
9.7,1.29354,28.96661
9.8,1.30684,29.1602
9.9,1.32022,29.43763
10,1.33355,29.67197
10.1,1.34693,32.2998
10.2,1.36024,31.3993
10.3,1.37357,31.38833
10.4,1.38697,34.65411
10.5,1.4003,33.89938
10.6,1.41368,35.20193
10.7,1.42701,34.28419
10.8,1.44034,36.19335
10.9,1.45357,37.13774
11,1.4669,36.24821
11.1,1.48028,36.70982
11.2,1.49374,37.93557
11.3,1.50697,37.963
11.4,1.52025,39.80397
11.5,1.53355,38.85175
11.6,1.54685,39.1237
11.7,1.56021,40.85181
11.8,1.57351,41.66532
11.9,1.58687,42.24214
12,1.6002,42.80172
12.1,1.61363,43.33701
12.2,1.62696,44.69912
12.3,1.64029,44.73674
12.4,1.6536,44.04314
12.5,1.6669,45.93271
12.6,1.68026,47.06519
12.7,1.69366,46.27284
12.8,1.70707,46.88572
12.9,1.72042,49.33173
13,1.7337,48.54957
13.1,1.74701,47.56913
13.2,1.76024,49.80901
