General : Start date,11/21/2024 10:25,
General : End date,11/21/2024 10:26,
Specimen Notes:,"Black, 200, Print 12, Object 3, Seq 50",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.22699
0.1,0.00791,1.16178
0.2,0.02265,0.94625
0.3,0.03762,0.39373
0.4,0.05203,-0.83202
0.5,0.06602,0.42664
0.6,0.07975,0.04497
0.7,0.09328,-0.55145
0.8,0.10677,0.19701
0.9,0.12022,0.88355
1,0.13368,0.32476
1.1,0.14701,-0.79989
1.2,0.16029,-1.064
1.3,0.17357,-0.08513
1.4,0.18685,0.73543
1.5,0.20018,0.11237
1.6,0.21351,-0.63374
1.7,0.22686,-0.42213
1.8,0.24024,-0.96525
1.9,0.25362,0.27381
2,0.2669,-0.28812
2.1,0.28016,-0.25598
2.2,0.29359,-1.60164
2.3,0.30697,-0.10708
2.4,0.32032,-0.13137
2.5,0.33363,-0.37432
2.6,0.34696,-0.04908
2.7,0.36034,-0.41743
2.8,0.37367,-0.64706
2.9,0.387,0.11864
3,0.4003,-0.87199
3.1,0.41363,-0.77324
3.2,0.42691,-0.64706
3.3,0.44022,-0.15253
3.4,0.45352,0.11002
3.5,0.46685,-0.5875
3.6,0.48021,-0.68703
3.7,0.49354,-0.43702
3.8,0.50689,-1.17999
3.9,0.52025,-0.8618
4,0.53363,-0.85318
4.1,0.54693,-1.28266
4.2,0.56029,-1.3822
4.3,0.57362,-0.69095
4.4,0.58702,-0.50207
4.5,0.60033,-1.39003
4.6,0.61363,-0.08748
4.7,0.62694,-0.07102
4.8,0.64029,0.71349
4.9,0.65362,0.04575
5,0.66688,-0.09454
5.1,0.68021,0.64452
5.2,0.69359,1.74722
5.3,0.70692,1.72841
5.4,0.72017,2.36166
5.5,0.73355,1.98782
5.6,0.74691,3.23473
5.7,0.76029,4.46048
5.8,0.77362,4.46518
5.9,0.78692,4.70735
6,0.80025,4.92679
6.1,0.81366,6.25364
6.2,0.82699,6.54597
6.3,0.84029,6.65491
6.4,0.85362,7.07577
6.5,0.86693,7.67062
6.6,0.88023,7.90652
6.7,0.89354,9.43478
6.8,0.90694,9.0437
6.9,0.9203,9.53588
7,0.93365,9.43792
7.1,0.94696,11.39566
7.2,0.96026,11.92938
7.3,0.97354,12.31027
7.4,0.98687,12.30871
7.5,1.00023,13.07205
7.6,1.01356,14.00861
7.7,1.02696,14.68731
7.8,1.04037,14.99845
7.9,1.05365,15.8582
8,1.0669,16.04081
8.1,1.08023,15.84723
8.2,1.09364,17.01576
8.3,1.10694,17.76422
8.4,1.12025,17.71171
8.5,1.13358,18.73996
8.6,1.14693,18.8246
8.7,1.16029,20.05113
8.8,1.17364,20.47434
8.9,1.18695,20.20474
9,1.2003,20.91323
9.1,1.21361,23.21033
9.2,1.22691,23.76677
9.3,1.24022,23.80518
9.4,1.2536,24.82245
