General : Start date,11/19/2024 11:17,
General : End date,11/19/2024 11:18,
Specimen Notes:,"Blue, 215, Print 8, Object 3, Seq 29",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,1.31006
0.1,0.00781,0.90174
0.2,0.0226,0.33354
0.3,0.03755,-0.13199
0.4,0.05196,0.51772
0.5,0.06597,0.39075
0.6,0.0797,1.04046
0.7,0.09328,-0.12337
0.8,0.10677,0.34843
0.9,0.12025,0.09842
1,0.13368,-0.06694
1.1,0.14701,0.66271
1.2,0.16029,0.10861
1.3,0.17357,0.61647
1.4,0.18682,0.687
1.5,0.20018,0.58355
1.6,0.21353,0.12428
1.7,0.22689,0.10704
1.8,0.24027,-0.44627
1.9,0.25362,0.44718
2,0.26688,0.60785
2.1,0.28021,1.22855
2.2,0.29356,1.32652
2.3,0.30697,0.13604
2.4,0.32032,0.4605
2.5,0.33363,0.87353
2.6,0.34696,0.99736
2.7,0.36036,0.89469
2.8,0.37369,0.73246
2.9,0.38702,0.03259
3,0.40035,0.39781
3.1,0.41366,0.75832
3.2,0.42694,0.48558
3.3,0.44017,0.66349
3.4,0.45347,0.82415
3.5,0.46688,0.73324
3.6,0.48013,1.5828
3.7,0.49351,0.1862
3.8,0.50687,0.67054
3.9,0.52027,0.76694
4,0.53365,0.1956
4.1,0.54696,0.6729
4.2,0.56029,0.31708
4.3,0.57364,1.46759
4.4,0.58702,0.96601
4.5,0.60033,0.97698
4.6,0.61363,1.32966
4.7,0.62694,1.40646
4.8,0.64024,0.83669
4.9,0.65355,0.34059
5,0.66688,1.77089
5.1,0.68023,0.33668
5.2,0.69359,1.44486
5.3,0.70689,1.9245
5.4,0.72015,1.0577
5.5,0.7335,3.57111
5.6,0.74688,2.98018
5.7,0.76029,4.40421
5.8,0.77362,4.86661
5.9,0.78692,4.50688
6,0.8003,5.94502
6.1,0.81368,5.93404
6.2,0.82704,6.32355
6.3,0.84032,7.27421
6.4,0.85365,6.44268
6.5,0.86693,8.41218
6.6,0.88028,8.6136
6.7,0.89364,8.93179
6.8,0.90699,9.46551
6.9,0.92032,10.01647
7,0.93365,10.8049
7.1,0.94691,10.40676
7.2,0.96019,11.16306
7.3,0.97349,12.3073
7.4,0.9869,12.65841
7.5,1.00025,13.74857
7.6,1.01361,13.59888
7.7,1.02701,14.15924
7.8,1.04037,15.02056
7.9,1.05362,14.73685
8,1.0669,16.0637
8.1,1.08028,16.87015
8.2,1.09364,16.9062
8.3,1.10694,18.29967
8.4,1.12025,17.71814
8.5,1.13358,19.17195
8.6,1.14693,18.79655
8.7,1.16031,19.208
8.8,1.17364,19.39375
8.9,1.18695,21.01449
9,1.20033,21.28331
9.1,1.21363,20.61557
9.2,1.22691,23.24576
9.3,1.24019,22.3578
9.4,1.25357,23.25203
9.5,1.26688,24.15409
9.6,1.28008,24.5632
9.7,1.29346,25.63455
9.8,1.30687,25.59145
9.9,1.3203,26.00055
10,1.33363,27.52725
10.1,1.34696,27.17849
10.2,1.36026,27.59543
10.3,1.37362,27.98024
10.4,1.387,28.53669
10.5,1.4003,28.80315
10.6,1.41368,29.41289
10.7,1.42696,29.78595
10.8,1.44029,30.92
10.9,1.45355,31.54776
11,1.4669,31.59243
11.1,1.48031,33.07994
11.2,1.49366,33.9875
11.3,1.50689,33.19358
11.4,1.5202,34.23045
11.5,1.53355,34.33939
11.6,1.54688,34.09174
11.7,1.56026,34.65367
11.8,1.57357,35.60276
11.9,1.5869,37.14983
12,1.60025,37.2525
12.1,1.61366,36.11375
12.2,1.62696,37.36535
12.3,1.64029,37.79797
12.4,1.65362,37.96569
12.5,1.66695,38.76039
12.6,1.68033,39.83488
12.7,1.69371,39.92265
12.8,1.70707,40.58647
12.9,1.7204,41.71503
13,1.73368,41.57083
