General : Start date,11/21/2024 9:58,
General : End date,11/21/2024 9:59,
Specimen Notes:,"Red, 215, Print 1, Object 3, Seq 37",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.88161
0.1,0.00784,-0.2352
0.2,0.0226,1.03914
0.3,0.03757,0.80324
0.4,0.05203,0.32046
0.5,0.06602,-0.4084
0.6,0.07973,0.37689
0.7,0.09328,-0.80183
0.8,0.10677,0.31498
0.9,0.12025,0.06183
1,0.13365,-0.49461
1.1,0.14698,-0.92723
1.2,0.16029,0.10964
1.3,0.17359,0.51639
1.4,0.18687,0.56498
1.5,0.20023,0.3863
1.6,0.21353,0.65354
1.7,0.22686,0.38159
1.8,0.24024,-0.04554
1.9,0.25362,0.02029
2,0.2669,0.45369
2.1,0.28018,1.20999
2.2,0.29359,-0.04554
2.3,0.30697,0.87847
2.4,0.32032,-0.30574
2.5,0.33363,0.12531
2.6,0.34696,0.08848
2.7,0.36034,0.02891
2.8,0.37367,0.24522
2.9,0.387,0.11199
3,0.4003,0.11277
3.1,0.41363,0.29303
3.2,0.42694,0.4968
3.3,0.44019,0.56577
3.4,0.45347,-0.37627
3.5,0.46685,0.09475
3.6,0.48018,0.34397
3.7,0.49346,-0.16153
3.8,0.50692,-0.42565
3.9,0.5203,-0.62785
4,0.53365,0.18018
4.1,0.54696,-1.00325
4.2,0.56031,-0.39586
4.3,0.57364,-0.72111
4.4,0.58702,1.22802
4.5,0.60033,0.72486
4.6,0.61366,1.68258
4.7,0.62694,0.86123
4.8,0.64029,0.99682
4.9,0.65362,2.19356
5,0.6669,3.64581
5.1,0.68021,2.78998
5.2,0.69359,2.35893
5.3,0.70689,3.92325
5.4,0.72012,5.83867
5.5,0.73358,5.39587
5.6,0.74691,4.58628
5.7,0.76031,5.736
5.8,0.77362,7.01818
5.9,0.78692,7.43826
6,0.80025,7.33951
6.1,0.81363,8.43672
6.2,0.82699,9.24474
6.3,0.84032,9.28706
6.4,0.85362,9.60369
6.5,0.86693,10.32001
6.6,0.88026,11.37726
6.7,0.89356,11.27459
6.8,0.90697,12.54109
6.9,0.92032,13.13516
7,0.93363,12.0834
7.1,0.94693,14.17281
7.2,0.96024,14.77706
7.3,0.97354,15.15638
7.4,0.98685,15.10858
7.5,1.00018,15.68462
7.6,1.01358,17.84457
7.7,1.02699,17.082
7.8,1.04037,17.0577
7.9,1.05367,18.42922
8,1.0669,19.56876
8.1,1.08023,19.50763
8.2,1.09361,19.79682
8.3,1.10697,19.74823
8.4,1.12027,21.38309
8.5,1.13358,21.98499
8.6,1.14693,22.55005
8.7,1.16031,23.13941
8.8,1.17362,22.93251
8.9,1.18692,23.73034
9,1.20028,24.68492
9.1,1.21366,25.0807
9.2,1.22694,24.93806
9.3,1.24024,25.85267
9.4,1.2536,26.49689
9.5,1.26695,27.56041
9.6,1.28023,27.3731
9.7,1.29351,27.95776
9.8,1.30684,29.07535
9.9,1.32027,29.89042
10,1.33358,30.29404
10.1,1.34696,30.39828
10.2,1.36026,31.35364
10.3,1.37362,32.09113
10.4,1.38697,32.47045
10.5,1.40028,32.40227
10.6,1.41363,33.49713
10.7,1.42696,33.62017
10.8,1.44034,34.43995
10.9,1.4536,34.9917
11,1.4669,35.45174
11.1,1.48028,34.77852
11.2,1.49369,35.84439
11.3,1.50692,36.97139
11.4,1.52017,36.85539
11.5,1.5335,36.45099
11.6,1.54685,37.59523
11.7,1.56026,38.5553
11.8,1.57359,40.04202
11.9,1.5869,40.04202
12,1.6002,40.14861
12.1,1.61363,40.59142
12.2,1.62696,42.17062
12.3,1.64032,41.37357
12.4,1.65365,42.33677
12.5,1.66695,43.2169
12.6,1.68031,44.36584
12.7,1.69366,44.52964
12.8,1.70704,45.50459
12.9,1.72037,44.27257
13,1.73368,45.35882
13.1,1.74696,45.793
13.2,1.76024,47.44666
13.3,1.77349,46.65118
13.4,1.78684,47.95609
13.5,1.8002,49.9875
13.6,1.81358,49.59642
13.7,1.82696,49.4726
13.8,1.84029,50.15914
13.9,1.85357,51.33159
14,1.86682,52.49464
14.1,1.88026,52.20858
14.2,1.89364,52.25717
14.3,1.90697,52.59261
14.4,1.9203,54.1193
14.5,1.93368,53.97118
14.6,1.94706,54.90381
14.7,1.96036,55.50728
14.8,1.97367,56.48223
14.9,1.98692,57.6539
15,2.00028,57.92664
15.1,2.01358,57.44073
15.2,2.02686,58.30126
15.3,2.04016,59.95884
15.4,2.05354,59.56698
15.5,2.06687,59.79739
15.6,2.08015,60.53958
15.7,2.09351,61.39384
15.8,2.10691,63.04829
