General : Start date,11/19/2024 10:39,
General : End date,11/19/2024 10:40,
Specimen Notes:,"Purple, 230, Print 18, Object 1, Seq 11",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0.00025,0.6747
0.1,0.01184,-0.0189
0.2,0.02676,0.73662
0.3,0.04163,-0.35825
0.4,0.05594,0.05399
0.5,0.06982,-0.89589
0.6,0.08346,1.14807
0.7,0.09704,-0.56907
0.8,0.11052,0.44036
0.9,0.12395,0.28362
1,0.13738,1.10418
1.1,0.15071,-0.03379
1.2,0.16402,-0.65998
1.3,0.17732,1.04775
1.4,0.19058,-0.01576
1.5,0.20393,0.45369
1.6,0.21729,-0.20621
1.7,0.23067,-0.03614
1.8,0.24405,-0.74541
1.9,0.25735,0.08769
2,0.27058,0.22954
2.1,0.28394,0.15431
2.2,0.29732,0.81734
2.3,0.3107,-0.24461
2.4,0.324,-0.47973
2.5,0.33733,0.1159
2.6,0.35069,-0.84024
2.7,0.36407,0.45055
2.8,0.37742,-0.00401
2.9,0.39075,0.85182
3,0.40408,0.26795
3.1,0.41741,0.4145
3.2,0.43067,1.67865
3.3,0.44395,1.01797
3.4,0.45725,2.15986
3.5,0.47066,0.26324
3.6,0.48389,1.89261
3.7,0.49719,0.58457
3.8,0.51055,1.14023
3.9,0.52395,0.8722
4,0.53733,1.24604
4.1,0.55066,0.83928
4.2,0.56402,1.24369
4.3,0.57737,-0.09022
4.4,0.59078,1.46705
4.5,0.60401,0.31732
4.6,0.61739,1.70843
4.7,0.63074,0.18017
4.8,0.64407,0.2123
4.9,0.65733,1.99606
5,0.67063,0.79382
5.1,0.68399,1.61909
5.2,0.69734,1.35341
5.3,0.71062,2.1818
5.4,0.7239,2.32522
5.5,0.73726,3.69283
5.6,0.75059,3.87857
5.7,0.76399,3.38169
5.8,0.7773,4.15052
5.9,0.79063,4.61371
6,0.80398,5.77362
6.1,0.81739,4.56354
6.2,0.83072,6.09259
6.3,0.84402,6.36611
6.4,0.8574,6.91394
6.5,0.87071,8.21649
