General : Start date,11/19/2024 10:29,
General : End date,11/19/2024 10:30,
Specimen Notes:,"Blue, 200, Print 14, Object 2, Seq 7",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.39874
0.1,0.00779,1.04845
0.2,0.02258,0.26393
0.3,0.03755,1.16914
0.4,0.05201,0.58526
0.5,0.06602,-0.25411
0.6,0.07973,0.36582
0.7,0.09331,-0.12087
0.8,0.10677,0.78041
0.9,0.1202,0.06565
1,0.13363,1.14406
1.1,0.14696,-0.12871
1.2,0.16026,0.36425
1.3,0.17357,0.38463
1.4,0.18692,0.66599
1.5,0.20023,0.52178
1.6,0.21356,0.38541
1.7,0.22689,0.10719
1.8,0.24027,1.19187
1.9,0.25362,0.17694
2,0.26688,0.84076
2.1,0.28018,0.04684
2.2,0.29356,1.1135
2.3,0.30697,0.64012
2.4,0.32032,0.8627
2.5,0.3336,0.18948
2.6,0.34696,1.59078
2.7,0.36031,-0.74393
2.8,0.37369,0.61269
2.9,0.387,-0.64049
3,0.40033,0.58918
3.1,0.41366,0.30312
3.2,0.42694,1.36193
3.3,0.44019,1.46539
3.4,0.4535,1.69267
3.5,0.46683,0.70909
3.6,0.48018,0.92383
3.7,0.49354,0.068
3.8,0.50687,0.17302
3.9,0.52025,0.60721
4,0.5336,0.29136
4.1,0.54691,0.16675
4.2,0.56026,0.43244
4.3,0.57362,0.91521
4.4,0.58702,2.61354
4.5,0.6003,2.12372
4.6,0.61363,3.57909
4.7,0.62696,2.96152
4.8,0.64029,4.00231
4.9,0.6536,3.8001
5,0.66685,4.82522
5.1,0.68021,4.3683
5.2,0.69359,5.97573
5.3,0.70694,5.89265
5.4,0.72022,7.50556
5.5,0.73355,7.46794
5.6,0.74693,7.34333
5.7,0.76031,8.40057
5.8,0.77364,8.38255
5.9,0.78692,9.23994
6,0.80028,8.48757
6.1,0.81366,10.63184
6.2,0.82699,10.24703
6.3,0.84027,10.35127
6.4,0.8536,12.40776
6.5,0.86693,12.26513
6.6,0.88026,13.3451
6.7,0.89359,13.46579
6.8,0.90697,13.70169
6.9,0.9203,14.6163
7,0.93363,14.24795
7.1,0.94691,14.93606
7.2,0.96021,16.10224
7.3,0.97354,16.32561
7.4,0.9869,17.28802
7.5,1.00025,17.57173
7.6,1.01358,17.75669
7.7,1.02696,19.62117
7.8,1.04034,17.94713
7.9,1.05362,20.11178
8,1.06688,19.24185
8.1,1.08028,21.25367
8.2,1.09366,20.87435
8.3,1.10697,21.64397
8.4,1.12027,21.42453
8.5,1.13355,22.17063
8.6,1.14693,23.32898
8.7,1.16029,23.46613
8.8,1.17364,24.38231
8.9,1.18695,24.87527
9,1.20033,25.00693
9.1,1.21366,26.55322
9.2,1.22691,25.45444
9.3,1.24019,27.06656
9.4,1.25355,26.53755
9.5,1.26693,28.54937
9.6,1.28021,27.7437
9.7,1.29356,29.68891
9.8,1.30689,29.14579
9.9,1.32027,29.97576
10,1.3336,29.87701
10.1,1.34691,31.27125
10.2,1.36024,31.18896
10.3,1.37362,32.78933
10.4,1.38697,32.43587
10.5,1.40025,32.74152
10.6,1.41358,33.29875
10.7,1.42694,34.69613
10.8,1.44032,34.61227
10.9,1.4536,35.64679
11,1.4669,35.50337
11.1,1.48031,36.99245
11.2,1.49369,36.63664
11.3,1.50694,37.41253
11.4,1.52025,37.28713
11.5,1.53358,38.24249
11.6,1.54693,37.27145
11.7,1.56029,39.82562
11.8,1.57354,39.62577
11.9,1.5869,40.58661
12,1.60023,41.3288
12.1,1.61363,41.50122
12.2,1.62691,41.9597
12.3,1.64027,43.20582
12.4,1.65362,42.99343
12.5,1.66695,43.89315
12.6,1.68028,43.448
12.7,1.69364,44.21683
12.8,1.70704,43.79989
12.9,1.7204,46.0915
13,1.73365,45.74588
13.1,1.74691,46.03037
13.2,1.76024,46.8478
13.3,1.77354,47.24828
13.4,1.78687,47.25298
13.5,1.80023,47.48575
13.6,1.81356,48.27026
13.7,1.82694,48.9333
13.8,1.84024,48.97091
13.9,1.85354,50.18647
14,1.86687,51.85659
14.1,1.88028,51.0854
14.2,1.89366,50.89887
14.3,1.90697,53.02904
14.4,1.9203,52.56194
14.5,1.93365,54.18739
14.6,1.94706,53.9319
14.7,1.96036,54.47501
14.8,1.97367,54.49461
14.9,1.98697,55.48915
15,2.0003,55.68509
15.1,2.01358,56.74939
15.2,2.02683,56.92494
15.3,2.04014,58.31292
15.4,2.05349,58.59819
15.5,2.06685,58.93441
15.6,2.0802,59.52456
15.7,2.09356,58.7087
15.8,2.10691,60.32787
15.9,2.12032,59.94699
16,2.13363,61.77385
16.1,2.14696,62.1375
16.2,2.16029,61.98938
16.3,2.17369,62.23154
16.4,2.18695,63.25509
16.5,2.20025,64.42049
16.6,2.2136,64.95499
16.7,2.22696,64.91894
16.8,2.24027,65.05296
16.9,2.25352,66.04202
17,2.26687,66.09139
17.1,2.28025,66.36805
17.2,2.29364,67.0593
17.3,2.30689,68.28896
17.4,2.32024,68.85873
17.5,2.3336,69.46612
17.6,2.34695,70.8494
17.7,2.36028,69.45671
17.8,2.37356,70.93482
17.9,2.38692,69.60405
18,2.40033,70.90347
18.1,2.41366,72.4239
18.2,2.42696,70.94893
18.3,2.44029,72.90276
18.4,2.45357,72.84006
18.5,2.4669,73.71469
18.6,2.48025,74.72491
18.7,2.49361,74.65751
18.8,2.50699,76.04236
18.9,2.52032,75.87856
19,2.5336,76.51025
19.1,2.54688,76.18735
19.2,2.56021,77.93114
19.3,2.57359,77.10352
19.4,2.58692,78.4437
19.5,2.60025,79.36771
19.6,2.61366,79.53385
19.7,2.62701,79.57147
19.8,2.64026,81.05663
19.9,2.65357,80.73452
20,2.66692,81.43125
20.1,2.68031,81.4532
20.2,2.69363,82.00024
20.3,2.70694,82.30981
20.4,2.72024,82.52142
20.5,2.73362,83.29966
20.6,2.74695,84.17665
20.7,2.76033,84.30361
20.8,2.77361,86.1485
20.9,2.78697,85.50898
21,2.80032,86.74492
21.1,2.81353,85.80758
21.2,2.82683,87.5498
21.3,2.84024,87.44792
21.4,2.85362,88.10546
21.5,2.86692,88.93386
21.6,2.88025,89.67526
21.7,2.89356,89.22149
21.8,2.90691,89.87433
21.9,2.92027,90.76935
22,2.93357,90.36416
22.1,2.9469,91.28896
22.2,2.96028,93.15266
22.3,2.97364,91.68082
22.4,2.98692,93.63857
22.5,3.0003,92.39479
22.6,3.01368,93.50376
22.7,3.02703,93.5022
22.8,3.04026,94.26868
22.9,3.05357,95.1778
23,3.06695,96.23112
23.1,3.08033,95.75932
23.2,3.09361,97.24448
23.3,3.10689,96.5313
23.4,3.12019,97.46157
23.5,3.13357,97.74372
23.6,3.14693,98.50785
23.7,3.16021,98.73435
23.8,3.17354,98.87777
23.9,3.18689,100.75872
24,3.2003,99.47419
24.1,3.21363,99.64504
24.2,3.22696,100.96876
24.3,3.24029,100.69758
24.4,3.25362,102.27522
24.5,3.26692,102.05421
24.6,3.2803,102.82383
