General : Start date,11/19/2024 11:24,
General : End date,11/19/2024 11:25,
Specimen Notes:,"Purple, 215, Print 1, Object 1, Seq 32",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,1.05326
0.1,0.00781,1.38164
0.2,0.0226,0.37691
0.3,0.03755,-0.41074
0.4,0.05196,1.01408
0.5,0.06597,0.50544
0.6,0.07973,0.57754
0.7,0.09331,-0.14114
0.8,0.10674,0.11436
0.9,0.1202,0.31891
1,0.13365,-0.82846
1.1,0.14701,0.12533
1.2,0.16029,-0.32923
1.3,0.17357,0.04304
1.4,0.18687,0.97567
1.5,0.2002,-0.08706
1.6,0.21353,-0.46325
1.7,0.22689,-0.15681
1.8,0.24027,0.10574
1.9,0.2536,-0.47971
2,0.2669,1.14653
2.1,0.28021,-0.25556
2.2,0.29361,0.12376
2.3,0.30699,-0.43582
2.4,0.32032,-0.67877
2.5,0.33363,0.41844
2.6,0.34696,-0.14819
2.7,0.36034,0.74212
2.8,0.37367,-0.36215
2.9,0.387,0.0015
3,0.4003,1.45375
3.1,0.41363,0.48506
3.2,0.42691,1.66065
3.3,0.44017,0.95294
3.4,0.4535,-0.0753
3.5,0.46688,0.95843
3.6,0.48013,0.99997
3.7,0.49341,1.06267
3.8,0.50679,1.34089
3.9,0.52022,0.98273
4,0.53363,0.89573
4.1,0.54698,1.87147
4.2,0.56034,1.01172
4.3,0.57367,0.2233
4.4,0.58705,1.21706
4.5,0.60035,0.97411
4.6,0.61371,0.85811
4.7,0.62696,0.74918
4.8,0.64024,1.36205
4.9,0.65357,1.5282
5,0.66688,0.7625
5.1,0.68021,2.43654
5.2,0.69361,1.83072
5.3,0.70689,2.50472
5.4,0.72012,3.3919
5.5,0.7335,3.19754
5.6,0.74691,4.3982
5.7,0.76031,5.46877
5.8,0.77362,5.47896
5.9,0.78692,6.46645
6,0.8003,6.49389
6.1,0.81368,6.92885
6.2,0.82701,8.09033
6.3,0.84032,8.3568
6.4,0.85362,8.36464
6.5,0.86693,8.91168
6.6,0.88031,10.27536
6.7,0.89366,10.70092
6.8,0.90702,10.79732
6.9,0.92032,10.9862
7,0.93363,11.78638
7.1,0.94691,11.6508
7.2,0.96016,13.47218
7.3,0.97347,14.07094
7.4,0.98687,14.12345
7.5,1.00025,15.57726
7.6,1.01361,14.31546
7.7,1.02704,15.58197
7.8,1.04039,16.9237
7.9,1.05362,16.57652
8,1.0669,17.82891
8.1,1.08028,18.62439
8.2,1.09366,18.37595
8.3,1.10692,18.9559
8.4,1.1202,20.1746
8.5,1.13355,19.54291
8.6,1.14693,21.12682
8.7,1.16034,21.09077
8.8,1.17364,22.26244
8.9,1.18695,21.91995
9,1.2003,23.2805
9.1,1.21361,24.30796
9.2,1.22689,23.81343
9.3,1.24019,25.3033
9.4,1.25357,25.80175
9.5,1.26688,25.85191
9.6,1.2801,26.57842
9.7,1.29348,26.78924
9.8,1.30687,27.45462
9.9,1.3203,29.34105
10,1.33363,28.74542
10.1,1.34698,29.05734
10.2,1.36026,30.68906
10.3,1.37362,30.34422
