General : Start date,11/19/2024 10:46,
General : End date,11/19/2024 10:47,
Specimen Notes:,"Blue, 215, Print 8, Object 1, Seq 14",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.87957
0.1,0.00774,1.82944
0.2,0.02263,0.32077
0.3,0.03757,0.99086
0.4,0.05201,0.12092
0.5,0.06605,0.05039
0.6,0.07968,0.69069
0.7,0.09326,-0.40339
0.8,0.10674,0.06058
0.9,0.12022,0.6805
1,0.13368,-0.52722
1.1,0.14698,0.13346
1.2,0.16026,0.40542
1.3,0.17354,-0.80466
1.4,0.18685,0.52376
1.5,0.20018,-0.4802
1.6,0.21351,1.3788
1.7,0.22686,0.30666
1.8,0.24024,0.65386
1.9,0.2536,0.18284
2,0.26688,0.22359
2.1,0.28021,1.16093
2.2,0.29361,0.19929
2.3,0.30702,0.76201
2.4,0.32035,0.16168
2.5,0.33363,1.62959
2.6,0.34696,0.70245
2.7,0.36036,0.53943
2.8,0.37369,0.54805
2.9,0.387,1.54574
3,0.40033,1.02691
3.1,0.41366,2.14372
3.2,0.42694,0.39444
3.3,0.44019,1.8459
3.4,0.4535,1.06453
3.5,0.46685,1.68054
3.6,0.48018,0.63113
3.7,0.49351,0.31137
3.8,0.50684,2.47053
3.9,0.52025,1.01045
4,0.53363,0.70793
4.1,0.54696,1.33805
4.2,0.56031,0.99321
4.3,0.57367,0.65934
4.4,0.58705,0.8874
4.5,0.6003,1.45169
4.6,0.61366,1.07315
4.7,0.62696,1.71816
4.8,0.64029,1.88901
4.9,0.65357,0.28472
5,0.66683,1.24008
5.1,0.68018,1.31846
5.2,0.69356,2.17663
5.3,0.70687,3.51994
5.4,0.72015,3.07557
5.5,0.73353,3.62261
5.6,0.74691,3.89691
5.7,0.76031,4.73472
5.8,0.77364,4.7112
5.9,0.78695,5.01451
6,0.80033,6.5075
6.1,0.81371,5.58584
6.2,0.82701,7.56005
6.3,0.84029,6.65249
6.4,0.8536,7.71992
6.5,0.86693,8.58986
6.6,0.88028,7.97385
6.7,0.89361,9.70197
6.8,0.90699,10.45826
6.9,0.92032,9.72548
7,0.93365,10.71141
7.1,0.94693,11.54294
7.2,0.96021,12.1417
7.3,0.97354,12.86117
7.4,0.98687,12.17384
7.5,1.0002,14.08691
7.6,1.01356,13.69348
7.7,1.02699,14.57752
7.8,1.04034,14.03205
7.9,1.05362,16.10814
8,1.0669,15.95688
8.1,1.08028,16.47257
8.2,1.09364,18.18188
8.3,1.10697,17.69754
8.4,1.12027,18.97266
8.5,1.13358,18.52201
8.6,1.14693,19.98366
8.7,1.16029,19.55575
8.8,1.17364,20.44449
8.9,1.18692,20.22975
9,1.2003,22.32465
9.1,1.21363,21.76507
9.2,1.22689,23.57939
9.3,1.24017,23.58018
9.4,1.25355,24.23773
9.5,1.26693,24.36939
9.6,1.28021,24.17268
9.7,1.29354,25.69075
9.8,1.30687,25.90471
9.9,1.32025,26.74329
10,1.3336,26.79815
10.1,1.34693,27.95964
10.2,1.36026,27.71747
10.3,1.37362,27.9275
10.4,1.38697,28.83271
10.5,1.40025,29.43931
10.6,1.41361,30.49421
10.7,1.42696,30.2058
10.8,1.44032,30.87588
10.9,1.4536,31.76541
11,1.46693,32.00131
11.1,1.48031,32.25053
11.2,1.49369,33.08442
11.3,1.50694,34.43399
11.4,1.52025,34.91207
11.5,1.53353,34.5445
11.6,1.54691,36.1096
11.7,1.56026,36.31807
11.8,1.57354,37.41764
11.9,1.58687,38.46548
12,1.60023,37.57908
12.1,1.61363,38.61047
12.2,1.62694,38.12064
12.3,1.64027,39.37852
12.4,1.65362,39.93496
12.5,1.66695,40.174
12.6,1.68031,40.42479
12.7,1.69366,41.16776
12.8,1.70707,42.45229
12.9,1.7204,43.00325
13,1.73368,42.90137
13.1,1.74693,43.96331
13.2,1.76018,44.63967
13.3,1.77349,44.42493
13.4,1.78684,44.49703
13.5,1.8002,44.62086
13.6,1.81356,45.35678
13.7,1.82696,46.1311
13.8,1.84024,47.06843
13.9,1.85354,46.9015
14,1.86687,47.73538
14.1,1.88031,48.45249
14.2,1.89366,48.18759
14.3,1.90697,50.14613
14.4,1.9203,49.61476
14.5,1.93365,52.56
14.6,1.94703,51.90167
14.7,1.96036,52.25043
14.8,1.97369,51.51216
14.9,1.987,52.15559
15,2.0003,53.24184
15.1,2.01358,54.43702
15.2,2.02683,53.88685
15.3,2.04014,55.79835
15.4,2.05349,55.38455
15.5,2.06685,55.72625
15.6,2.0802,57.66597
15.7,2.09356,57.29605
15.8,2.10691,58.08448
15.9,2.12035,56.86736
16,2.13363,59.26477
16.1,2.14698,59.18405
