General : Start date,11/19/2024 11:15,
General : End date,11/19/2024 11:16,
Specimen Notes:,"Green, 200, Print 21, Object 1, Seq 28",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0.00003,0.90237
0.1,0.00786,0.15548
0.2,0.02268,0.89688
0.3,0.0376,-0.39078
0.4,0.05206,0.58417
0.5,0.06605,-0.53656
0.6,0.07973,-0.24109
0.7,0.09331,-0.37824
0.8,0.10677,0.45408
0.9,0.12022,-0.33435
1,0.13368,-0.17447
1.1,0.14703,0.06143
1.2,0.16029,-0.62668
1.3,0.17359,0.36708
1.4,0.18687,-0.28811
1.5,0.2002,-0.4911
1.6,0.21358,0.55126
1.7,0.22691,-1.4543
1.8,0.24029,-0.54439
1.9,0.25362,-0.36178
2,0.26693,-0.43232
2.1,0.28023,0.32633
2.2,0.29364,-0.59925
2.3,0.30702,-0.72778
2.4,0.32035,-0.95585
2.5,0.33365,-0.44721
2.6,0.34696,0.43448
2.7,0.36034,0.78481
2.8,0.37372,0.44153
2.9,0.38702,-0.8038
3,0.40035,0.90942
3.1,0.41368,-0.78421
3.2,0.42696,-0.28263
3.3,0.44019,0.69233
3.4,0.4535,-0.61885
3.5,0.4669,0.41724
3.6,0.48021,-0.64
3.7,0.49354,-0.7317
3.8,0.50689,1.47057
3.9,0.52027,0.59671
4,0.53365,0.88199
4.1,0.54696,0.63355
4.2,0.56031,0.23855
4.3,0.57364,1.55521
4.4,0.58705,1.04108
4.5,0.6003,0.25266
4.6,0.61366,1.19862
4.7,0.62696,1.35458
4.8,0.64032,0.69233
4.9,0.65362,1.56696
5,0.66688,0.95174
5.1,0.68021,0.83888
5.2,0.69364,2.58346
5.3,0.70697,1.79973
5.4,0.72022,3.00667
5.5,0.73355,3.98554
5.6,0.74693,3.26765
5.7,0.76034,4.42129
5.8,0.77367,5.03025
5.9,0.78697,5.18307
6,0.8003,5.861
6.1,0.81368,5.69798
6.2,0.82701,6.28264
6.3,0.84032,7.1565
6.4,0.85365,7.53817
6.5,0.86695,8.26547
6.6,0.88028,8.1244
6.7,0.89361,9.08995
6.8,0.90697,9.70125
6.9,0.92032,10.41131
7,0.93365,10.27416
7.1,0.94693,11.68408
7.2,0.96024,11.66057
7.3,0.97357,12.65668
7.4,0.98695,12.88318
7.5,1.00025,12.52345
7.6,1.01363,14.54233
7.7,1.02701,14.24059
7.8,1.04039,14.58621
7.9,1.05365,15.95617
8,1.06693,15.88955
8.1,1.08028,16.91545
8.2,1.09364,16.69992
8.3,1.10697,16.70854
8.4,1.12027,17.86767
8.5,1.13358,18.99702
8.6,1.14693,19.02053
8.7,1.16031,18.76269
8.8,1.17367,20.00489
8.9,1.18697,20.57466
9,1.20033,20.63657
9.1,1.21366,21.73065
9.2,1.22694,21.82235
9.3,1.24022,23.87493
9.4,1.2536,22.19854
9.5,1.2669,23.91255
9.6,1.28013,24.77073
9.7,1.29348,24.58342
9.8,1.30687,26.29272
9.9,1.32027,26.29586
10,1.33365,26.23159
10.1,1.34701,27.89074
10.2,1.36029,26.84995
10.3,1.37362,28.86256
10.4,1.38702,28.55298
10.5,1.40033,28.52399
10.6,1.41371,30.34223
10.7,1.42696,29.91745
10.8,1.44032,30.73723
10.9,1.4536,30.33596
11,1.46693,32.40813
11.1,1.48033,32.47318
11.2,1.49369,33.40425
11.3,1.50694,33.43168
11.4,1.52022,32.78432
11.5,1.53355,34.00145
11.6,1.54691,34.66291
11.7,1.56026,34.69269
11.8,1.57354,35.86828
11.9,1.5869,35.80245
12,1.60025,37.82759
12.1,1.61371,37.06425
12.2,1.62699,37.82603
12.3,1.64029,38.97575
12.4,1.65365,38.81979
12.5,1.667,40.58474
12.6,1.68038,40.38724
12.7,1.69374,39.86763
12.8,1.70709,38.7132
12.9,1.72042,40.17172
13,1.7337,41.16548
13.1,1.74693,41.6365
13.2,1.76018,42.15062
13.3,1.77349,42.05971
13.4,1.7869,43.64206
13.5,1.80025,43.94379
13.6,1.81361,43.74707
13.7,1.82701,46.51754
13.8,1.84027,44.59898
13.9,1.85357,46.70329
14,1.8669,47.00345
14.1,1.88036,46.32553
14.2,1.89366,47.86398
14.3,1.90697,47.58968
14.4,1.9203,49.03095
14.5,1.93368,49.81781
14.6,1.94706,49.45103
14.7,1.96041,50.11485
14.8,1.97369,51.48636
14.9,1.987,50.93854
15,2.00033,51.11566
15.1,2.01361,52.95898
15.2,2.02686,52.57339
15.3,2.04019,53.15727
15.4,2.05352,53.55775
15.5,2.0668,54.31561
15.6,2.0801,56.04765
15.7,2.09353,55.78118
