General : Start date,11/21/2024 10:19,
General : End date,11/21/2024 10:20,
Specimen Notes:,"Blue, 200, Print 7, Object 1, Seq 47",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.00589
0.1,0.00781,2.19797
0.2,0.02263,-0.98473
0.3,0.03762,-0.97925
0.4,0.05196,0.94245
0.5,0.06597,-0.53017
0.6,0.0797,-0.7214
0.7,0.09328,-0.71122
0.8,0.10684,0.76454
0.9,0.12027,-0.86639
1,0.13368,-0.85464
1.1,0.14701,-1.23004
1.2,0.16029,-1.64933
1.3,0.17357,-0.80605
1.4,0.18682,-0.22217
1.5,0.20013,-0.84758
1.6,0.21348,-1.46751
1.7,0.22686,-0.4181
1.8,0.24027,-1.18302
1.9,0.25365,0.54431
2,0.2669,-1.1211
2.1,0.28018,-0.32876
2.2,0.29361,-0.49256
2.3,0.30694,0.52942
2.4,0.32032,-0.47139
2.5,0.33363,-0.63989
2.6,0.34696,0.23082
2.7,0.36034,-1.18694
2.8,0.37369,-0.48394
2.9,0.38702,-1.46751
3,0.40033,0.44008
3.1,0.41366,-0.34051
3.2,0.42694,-0.33503
3.3,0.44019,-0.46121
3.4,0.45347,-1.30214
3.5,0.46685,-0.11088
3.6,0.48016,0.57488
3.7,0.49344,-0.79194
3.8,0.50679,-0.74413
3.9,0.52025,-0.83818
4,0.53363,0.36562
4.1,0.54696,-0.46904
4.2,0.56031,0.04351
4.3,0.57364,-1.96518
4.4,0.58705,-0.42907
4.5,0.60035,0.13599
4.6,0.61368,-1.39071
4.7,0.62701,-0.43534
4.8,0.64029,-0.32484
4.9,0.6536,0.4103
5,0.66688,1.24731
5.1,0.68018,0.05605
5.2,0.69359,2.14782
5.3,0.70694,2.70034
5.4,0.72017,1.53651
5.5,0.7335,3.81637
5.6,0.74688,2.87276
5.7,0.76026,3.32967
5.8,0.77362,4.98569
5.9,0.78695,4.16356
6,0.80028,5.0766
6.1,0.81366,4.02327
6.2,0.82699,6.04607
6.3,0.84029,6.6848
6.4,0.85362,6.37994
6.5,0.8669,7.83845
6.6,0.88028,8.01322
6.7,0.89364,9.26248
6.8,0.90702,8.79616
6.9,0.92035,8.17153
7,0.93368,9.8393
7.1,0.94696,10.12066
7.2,0.96024,11.15361
7.3,0.97352,11.31192
7.4,0.98685,11.10815
7.5,1.00018,13.57688
7.6,1.01358,14.00637
7.7,1.02699,14.93586
7.8,1.04039,15.06988
7.9,1.05365,14.13255
8,1.06688,16.11773
8.1,1.08023,16.5715
8.2,1.09364,16.53858
8.3,1.10692,16.3787
8.4,1.12025,16.04641
8.5,1.1336,17.75885
8.6,1.14696,17.01196
8.7,1.16031,18.0982
8.8,1.17364,20.07397
8.9,1.18695,18.88036
9,1.2003,20.27539
9.1,1.21363,19.96425
9.2,1.22691,19.87804
9.3,1.24019,21.83892
9.4,1.25357,23.17439
9.5,1.2669,22.65086
9.6,1.28018,24.12818
9.7,1.29351,23.62503
9.8,1.30687,23.78178
9.9,1.32027,25.68466
10,1.3336,25.39547
10.1,1.34696,25.2685
10.2,1.36026,26.19173
10.3,1.37359,27.10947
10.4,1.38697,27.30697
10.5,1.40028,27.85323
10.6,1.41366,28.67379
10.7,1.42701,29.60329
10.8,1.44034,30.44579
10.9,1.45357,29.38228
11,1.4669,30.00456
11.1,1.48028,31.69662
11.2,1.49371,32.24601
11.3,1.50694,31.60101
11.4,1.5202,32.40903
11.5,1.5335,33.49997
11.6,1.54685,33.52819
