General : Start date,11/21/2024 10:15,
General : End date,11/21/2024 10:16,
Specimen Notes:,"Green, 230, Print 15, Object 2, Seq 45",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,1.16963
0.1,0.00774,0.75347
0.2,0.02263,0.51444
0.3,0.03765,0.01129
0.4,0.05203,0.08261
0.5,0.06605,0.13511
0.6,0.0797,0.98154
0.7,0.09328,0.1406
0.8,0.10682,0.89298
0.9,0.12025,0.64611
1,0.13368,-0.78655
1.1,0.14698,-0.57572
1.2,0.16026,-0.61099
1.3,0.17354,0.90944
1.4,0.18682,-0.24891
1.5,0.20015,-0.90175
1.6,0.21351,-0.12508
1.7,0.22689,-0.20032
1.8,0.24027,1.02778
1.9,0.25365,-0.24107
2,0.2669,-0.70347
2.1,0.28018,-0.05141
2.2,0.29356,0.16019
2.3,0.30694,0.47917
2.4,0.3203,-0.57102
2.5,0.33363,0.18371
2.6,0.34698,-0.08355
2.7,0.36034,-0.57572
2.8,0.37372,-0.09217
2.9,0.38702,0.30362
3,0.40033,-0.37431
3.1,0.41366,-1.00129
3.2,0.42696,0.0348
3.3,0.44022,0.76836
3.4,0.4535,0.00972
3.5,0.46685,0.14609
3.6,0.48021,-1.14471
3.7,0.49346,0.1649
3.8,0.50677,-0.57964
3.9,0.5202,0.49876
4,0.5336,-0.99815
4.1,0.54693,-0.0326
4.2,0.56034,0.15392
4.3,0.57364,1.3444
4.4,0.58702,0.62494
4.5,0.60033,1.54112
4.6,0.61366,1.71746
4.7,0.62701,3.11327
4.8,0.64032,3.18146
4.9,0.6536,2.65871
5,0.66688,3.7379
5.1,0.68021,4.37115
5.2,0.69361,4.20187
5.3,0.70697,4.81239
5.4,0.72017,5.03183
5.5,0.73348,5.27322
5.6,0.74686,6.65885
5.7,0.76026,5.83201
5.8,0.77362,6.53815
5.9,0.78695,8.82036
6,0.8003,8.7898
6.1,0.81366,9.13385
6.2,0.82699,9.25925
6.3,0.84029,9.43715
6.4,0.85362,9.71851
6.5,0.86693,10.49205
6.6,0.88031,11.74052
6.7,0.89361,12.33224
6.8,0.90699,12.6614
6.9,0.92032,12.65435
7,0.93363,12.45293
7.1,0.94696,13.20609
7.2,0.96024,14.80097
7.3,0.97357,16.01496
7.4,0.98685,16.00634
7.5,1.0002,15.80492
