General : Start date,11/19/2024 10:51,
General : End date,11/19/2024 10:52,
Specimen Notes:,"Red, 200, Print 11, Object 3, Seq 16",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.09623
0.1,0.00776,1.19222
0.2,0.02263,0.03857
0.3,0.03755,0.80976
0.4,0.05198,-0.43402
0.5,0.06599,-0.80158
0.6,0.07968,0.00017
0.7,0.09328,-0.88623
0.8,0.10674,0.90067
0.9,0.12022,-0.61035
1,0.13368,-0.17695
1.1,0.14701,-0.38934
1.2,0.16029,0.02211
1.3,0.17357,0.14124
1.4,0.18685,-0.18636
1.5,0.20018,-0.37524
1.6,0.21351,-0.14404
1.7,0.22686,-0.81961
1.8,0.24024,0.51273
1.9,0.2536,-0.69343
2,0.2669,-0.12679
2.1,0.28021,0.85756
2.2,0.29361,0.6005
2.3,0.30699,1.33094
2.4,0.32032,-0.38386
2.5,0.33365,1.13579
2.6,0.34696,0.63969
2.7,0.36034,0.78938
2.8,0.37367,1.04644
2.9,0.38697,1.2651
3,0.40033,0.55034
3.1,0.41363,-0.22163
3.2,0.42689,1.83409
3.3,0.44019,0.5378
3.4,0.4535,1.70555
3.5,0.46688,1.49003
3.6,0.48021,1.01274
3.7,0.49354,0.84346
3.8,0.50684,0.35441
3.9,0.52025,0.8027
4,0.53363,0.59737
4.1,0.54693,0.26428
4.2,0.56031,1.63972
4.3,0.57364,0.0519
4.4,0.58705,1.69772
4.5,0.6003,1.6068
4.6,0.61366,0.44062
4.7,0.62699,1.38266
4.8,0.64032,1.222
4.9,0.6536,3.29574
5,0.66685,3.14448
5.1,0.68018,3.74794
5.2,0.69356,4.0873
5.3,0.70689,3.77381
5.4,0.72017,4.99485
5.5,0.73353,6.51998
5.6,0.74691,5.10693
5.7,0.76031,7.33192
5.8,0.77362,6.96592
5.9,0.78692,8.03257
6,0.80028,7.55528
6.1,0.81366,8.11721
6.2,0.82701,8.69874
6.3,0.84029,8.6478
6.4,0.85362,10.33124
6.5,0.86693,9.88138
6.6,0.88026,11.0554
6.7,0.89361,11.54288
6.8,0.90699,12.51783
6.9,0.92035,12.99277
7,0.93365,13.48652
7.1,0.94693,14.47009
7.2,0.96024,14.0555
7.3,0.97352,16.10181
7.4,0.98687,16.46467
7.5,1.0002,15.96466
7.6,1.01356,17.55641
7.7,1.02696,18.26176
7.8,1.04034,19.18107
7.9,1.05365,19.12621
8,1.0669,19.22104
8.1,1.08026,20.37782
8.2,1.09364,19.88015
8.3,1.10697,21.27753
8.4,1.12027,21.3512
8.5,1.13358,21.69761
8.6,1.14693,22.36378
8.7,1.16031,22.38102
8.8,1.17364,23.3019
8.9,1.18695,23.5472
9,1.2003,24.31917
9.1,1.21363,24.36541
9.2,1.22689,26.80593
9.3,1.24017,26.45874
9.4,1.25355,26.81455
9.5,1.26693,28.1077
9.6,1.28021,28.62182
9.7,1.29354,27.78559
9.8,1.30687,29.61089
9.9,1.32025,29.15397
10,1.33358,30.60387
10.1,1.34693,30.80607
10.2,1.36026,30.69399
10.3,1.37364,31.82961
10.4,1.38697,31.35468
10.5,1.40025,33.6894
10.6,1.41361,33.87357
10.7,1.42696,34.15963
10.8,1.44032,34.11731
10.9,1.45357,35.41046
11,1.4669,36.01549
11.1,1.48031,35.57112
11.2,1.49369,36.69341
11.3,1.50694,37.13152
11.4,1.52025,38.28281
11.5,1.53353,38.47639
11.6,1.54691,38.80555
11.7,1.56026,39.36827
11.8,1.57354,39.86672
11.9,1.58687,40.46
12,1.60023,42.2179
12.1,1.61366,41.09717
12.2,1.62694,42.9209
12.3,1.64027,42.25551
12.4,1.65362,43.30336
12.5,1.66695,44.24696
12.6,1.68031,44.75716
12.7,1.69364,45.70547
12.8,1.70704,45.16235
12.9,1.7204,46.7345
13,1.73365,46.67181
13.1,1.74691,48.16088
13.2,1.76021,47.76902
13.3,1.77351,47.92969
13.4,1.7869,48.56293
13.5,1.8002,49.00496
13.6,1.81356,49.70404
13.7,1.82696,50.89296
13.8,1.84024,51.05283
13.9,1.85354,52.6532
14,1.86687,52.57327
14.1,1.88031,51.78875
14.2,1.89366,53.183
14.3,1.90697,52.75979
14.4,1.9203,54.94717
14.5,1.93365,54.40561
14.6,1.94703,56.37511
14.7,1.96039,55.78732
14.8,1.97369,56.92842
14.9,1.98697,57.03188
15,2.0003,57.78269
15.1,2.01361,58.43631
15.2,2.02683,59.04605
15.3,2.04016,59.31801
15.4,2.05352,60.1417
15.5,2.06685,61.25302
15.6,2.08018,61.23735
15.7,2.09353,62.00304
15.8,2.10691,62.56341
15.9,2.12032,63.98039
16,2.13363,63.59245
16.1,2.14698,64.87619
16.2,2.16029,64.90205
16.3,2.17372,65.4483
16.4,2.18697,65.05409
16.5,2.20033,66.53768
16.6,2.21366,66.49693
16.7,2.22693,67.07767
16.8,2.24021,67.38176
16.9,2.25349,67.86453
17,2.26685,70.14752
17.1,2.28023,69.19922
17.2,2.29358,70.26978
17.3,2.30686,70.90147
17.4,2.32022,72.25888
17.5,2.33357,72.54886
17.6,2.34698,71.95872
17.7,2.36028,73.33964
17.8,2.37359,74.74172
17.9,2.38697,73.36394
18,2.40035,74.78404
18.1,2.41368,75.24096
18.2,2.42696,75.86402
18.3,2.44032,77.04039
18.4,2.45359,77.14776
18.5,2.46692,77.41579
18.6,2.48025,77.90249
18.7,2.49363,78.35548
18.8,2.50699,78.57571
18.9,2.52032,79.756
19,2.53362,79.58829
19.1,2.54693,80.72154
19.2,2.56026,82.03194
19.3,2.57354,81.80309
19.4,2.58687,83.79375
19.5,2.60025,82.43007
19.6,2.61363,83.1605
19.7,2.62701,84.05552
19.8,2.64026,84.88705
19.9,2.65354,85.53362
20,2.66692,87.25626
20.1,2.68031,85.70683
20.2,2.69363,87.58855
20.3,2.70691,87.57053
20.4,2.72024,88.89346
20.5,2.7336,89.24535
20.6,2.74695,90.03691
20.7,2.76033,90.20854
20.8,2.77361,91.00168
20.9,2.78697,92.12318
21,2.80032,90.7407
21.1,2.81353,93.31994
21.2,2.82683,92.12554
21.3,2.84021,93.47119
21.4,2.85359,94.25806
21.5,2.8669,94.17733
21.6,2.88023,95.50418
21.7,2.89351,96.19856
21.8,2.90694,95.4987
21.9,2.92029,97.51287
22,2.93357,97.05909
22.1,2.94688,98.36792
22.2,2.96026,98.5709
22.3,2.97364,98.94238
22.4,2.98694,99.89069
22.5,3.0003,99.57093
22.6,3.01365,101.62194
22.7,3.02698,101.76301
22.8,3.04026,102.77245
22.9,3.05357,103.51699
23,3.06692,103.62749
23.1,3.08033,103.9308
23.2,3.09358,104.19021
23.3,3.10686,104.84541
23.4,3.12019,104.57267
23.5,3.13355,106.60095
23.6,3.14693,106.74908
23.7,3.16021,106.56569
23.8,3.17354,107.85413
23.9,3.18689,108.52264
24,3.2003,108.10806
24.1,3.21363,109.74996
24.2,3.22696,108.89805
24.3,3.24029,110.41377
24.4,3.25362,109.99448
24.5,3.26695,111.37697
24.6,3.2803,112.30961
24.7,3.29368,112.24065
24.8,3.30704,113.08549
24.9,3.32032,112.9836
25,3.33357,114.76111
25.1,3.34685,114.11061
25.2,3.36018,116.07777
25.3,3.37356,115.98136
25.4,3.38687,116.94848
25.5,3.40022,116.40693
25.6,3.4136,117.65618
25.7,3.42691,117.64129
25.8,3.44021,118.79886
25.9,3.45354,119.64057
26,3.46697,121.01053
26.1,3.48033,120.14608
26.2,3.49366,121.30991
26.3,3.50696,121.11241
26.4,3.52029,123.00512
26.5,3.53367,123.22847
26.6,3.54698,122.47453
26.7,3.56036,123.18145
26.8,3.57364,123.46673
26.9,3.58699,124.53181
27,3.60027,124.52005
27.1,3.61348,125.96995
27.2,3.62681,126.25993
27.3,3.64019,126.32027
27.4,3.65352,127.94023
27.5,3.66687,127.44727
27.6,3.68023,127.74508
27.7,3.69361,129.8102
27.8,3.70701,129.36035
27.9,3.72029,130.04688
28,3.73362,130.80083
28.1,3.74695,131.00146
28.2,3.76038,131.78676
28.3,3.77364,131.79146
28.4,3.78694,133.84326
28.5,3.8003,132.84714
28.6,3.81358,134.13872
28.7,3.82688,134.9585
28.8,3.84016,134.98671
