General : Start date,11/19/2024 11:07,
General : End date,11/19/2024 11:08,
Specimen Notes:,"Purple, 215, Print 17, Object 3, Seq 24",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,1.19468
0.1,0.00784,0.79655
0.2,0.02268,0.37647
0.3,0.0376,-0.535
0.4,0.05201,-0.07261
0.5,0.06605,0.6782
0.6,0.07973,0.5481
0.7,0.09328,1.1406
0.8,0.10679,0.5724
0.9,0.12027,0.34042
1,0.1337,0.90705
1.1,0.14703,-0.07496
1.2,0.16034,1.88514
1.3,0.17362,0.56221
1.4,0.1869,0.56221
1.5,0.20018,0.62099
1.6,0.21356,0.46268
1.7,0.22689,1.46976
1.8,0.24024,0.22443
1.9,0.2536,0.32474
2,0.2669,0.35531
2.1,0.28023,-1.07421
2.2,0.29364,0.42114
2.3,0.30702,0.01595
2.4,0.32035,-0.64708
2.5,0.33365,0.77852
2.6,0.34698,0.08649
2.7,0.36034,0.4376
2.8,0.37372,0.86394
2.9,0.38702,0.13978
3,0.40035,1.25346
3.1,0.41366,-0.06007
3.2,0.42694,0.72993
3.3,0.44019,1.12336
3.4,0.4535,0.8467
3.5,0.46688,0.83181
3.6,0.48023,-0.03734
3.7,0.49356,0.62491
3.8,0.50689,0.58102
3.9,0.52025,0.71661
4,0.53363,0.32553
4.1,0.54696,1.80363
4.2,0.56029,0.51284
4.3,0.57362,1.08417
4.4,0.58705,0.28634
4.5,0.60033,0.61629
4.6,0.61368,1.37807
4.7,0.62699,0.05279
4.8,0.64032,1.29029
4.9,0.65362,0.53243
5,0.6669,1.55911
5.1,0.68023,2.07559
5.2,0.69364,2.67278
5.3,0.70697,2.95728
5.4,0.72022,2.88752
5.5,0.73355,4.73947
5.6,0.74691,4.23396
5.7,0.76029,5.95032
5.8,0.77359,6.15018
5.9,0.78692,6.09688
6,0.8003,8.13378
6.1,0.81371,9.04525
6.2,0.82704,8.70904
6.3,0.84032,9.91911
6.4,0.85365,9.92695
6.5,0.86695,10.2616
6.6,0.88028,11.84002
6.7,0.89364,10.95441
6.8,0.90697,11.78046
6.9,0.92035,11.67936
7,0.93368,12.15116
7.1,0.94696,13.30402
7.2,0.96021,13.50936
7.3,0.97354,14.7547
7.4,0.98692,15.07211
7.5,1.00025,16.07606
7.6,1.01361,15.85583
7.7,1.02699,16.39973
7.8,1.04034,18.36767
7.9,1.0536,16.68188
8,1.0669,18.03302
8.1,1.08026,19.46802
8.2,1.09364,19.09418
8.3,1.10697,19.66395
8.4,1.1203,21.42028
8.5,1.13363,20.50254
8.6,1.14698,21.86701
8.7,1.16034,21.74161
8.8,1.17369,22.0982
8.9,1.187,23.5144
9,1.20035,22.47753
9.1,1.21363,24.29263
9.2,1.22689,23.96817
9.3,1.24017,25.30599
9.4,1.25357,25.00504
9.5,1.26695,25.59049
9.6,1.28028,26.48393
9.7,1.29359,27.1885
9.8,1.30692,28.40327
9.9,1.32032,28.26064
10,1.33365,28.24888
10.1,1.34698,28.97618
10.2,1.36029,30.77561
10.3,1.37364,29.80066
10.4,1.38702,31.76624
10.5,1.4003,31.20666
10.6,1.41368,31.84775
10.7,1.42699,32.33836
10.8,1.44032,32.96613
10.9,1.45362,33.94735
11,1.46693,34.36978
11.1,1.48033,35.10335
11.2,1.49371,34.44736
11.3,1.50694,35.35884
11.4,1.52025,36.17157
11.5,1.53358,35.75306
11.6,1.54691,37.68729
11.7,1.56026,36.94432
11.8,1.57354,37.95297
11.9,1.5869,39.13796
12,1.60025,38.86836
12.1,1.61368,38.92009
12.2,1.62699,40.35509
12.3,1.64032,39.72654
12.4,1.65365,41.36139
12.5,1.66698,42.03775
12.6,1.68031,41.93273
12.7,1.69369,43.10675
12.8,1.70704,43.46178
12.9,1.72045,43.87872
13,1.7337,43.85286
13.1,1.74696,44.90384
13.2,1.76021,45.7965
13.3,1.77349,46.18993
13.4,1.7869,47.53402
13.5,1.80025,47.34827
13.6,1.81361,48.58029
13.7,1.82699,48.52308
13.8,1.84027,49.10774
13.9,1.85357,50.08583
14,1.8669,50.20417
14.1,1.88033,50.48239
14.2,1.89366,51.26768
14.3,1.90699,50.51766
14.4,1.92032,51.69325
14.5,1.93368,53.20349
14.6,1.94706,53.48406
14.7,1.96039,54.39554
14.8,1.97372,53.93471
14.9,1.987,56.67304
15,2.00035,55.06954
15.1,2.01363,56.50689
15.2,2.02688,57.53827
15.3,2.04019,57.0555
15.4,2.05357,58.23265
15.5,2.0669,58.34708
15.6,2.08018,59.32674
15.7,2.09353,59.58537
15.8,2.10691,60.61283
15.9,2.12035,61.63794
16,2.13365,61.31034
16.1,2.14701,61.2931
16.2,2.16031,62.31195
16.3,2.17372,63.54553
16.4,2.18697,62.80491
16.5,2.20033,64.00715
16.6,2.21363,64.28458
16.7,2.22693,65.53619
16.8,2.24024,65.53071
16.9,2.25354,66.33246
17,2.26687,67.92107
17.1,2.28028,67.39127
17.2,2.29364,67.43438
17.3,2.30691,68.46811
17.4,2.32022,69.20951
17.5,2.3336,69.32786
17.6,2.34701,70.22209
17.7,2.36031,70.58809
17.8,2.37361,70.18055
17.9,2.387,71.52542
18,2.4004,71.95334
18.1,2.41373,73.26216
18.2,2.42699,72.75274
18.3,2.44032,74.2089
18.4,2.45362,73.61876
18.5,2.46695,75.38292
18.6,2.48033,75.61882
18.7,2.49369,75.52085
18.8,2.50699,77.29129
18.9,2.52032,76.14157
19,2.53362,77.36575
19.1,2.54695,77.91827
19.2,2.56021,78.79762
19.3,2.57356,79.22396
19.4,2.58694,79.29998
19.5,2.60033,80.45519
19.6,2.61371,80.46616
19.7,2.62704,81.32355
19.8,2.64026,81.79066
19.9,2.65357,82.31184
20,2.66692,82.72251
20.1,2.68031,82.96703
20.2,2.69363,84.1097
20.3,2.70694,84.6058
20.4,2.72027,85.00707
20.5,2.73362,85.78687
20.6,2.74698,86.08547
20.7,2.76033,85.7759
20.8,2.77364,88.18822
20.9,2.78699,87.97504
21,2.80035,88.75171
21.1,2.81358,89.47117
21.2,2.82686,88.93432
21.3,2.84026,90.74943
21.4,2.85362,90.72592
21.5,2.8669,91.70557
21.6,2.8802,91.83097
21.7,2.89356,92.21421
21.8,2.90696,93.01126
21.9,2.92029,92.01201
22,2.93362,94.29265
22.1,2.94695,94.85693
22.2,2.96028,94.57479
22.3,2.97366,96.06465
22.4,2.98694,95.89381
22.5,3.00035,96.2355
22.6,3.01365,97.54903
22.7,3.02701,96.62972
22.8,3.04029,99.169
22.9,3.05359,98.70111
23,3.06697,98.72384
23.1,3.08035,99.69018
23.2,3.09363,99.77403
23.3,3.10691,101.66751
23.4,3.12024,100.72626
23.5,3.13357,102.0194
23.6,3.14695,102.65186
23.7,3.16023,103.26239
23.8,3.17356,103.3345
23.9,3.18692,103.5171
24,3.20037,104.81417
24.1,3.21365,104.88079
24.2,3.22698,105.07436
24.3,3.24031,107.57523
24.4,3.25364,107.53918
24.5,3.26697,107.61834
24.6,3.28033,108.00158
24.7,3.29368,107.87227
24.8,3.30707,108.50239
24.9,3.32034,109.99068
25,3.33362,110.14821
25.1,3.3469,110.77441
25.2,3.36023,110.89039
25.3,3.37359,112.83482
25.4,3.38692,112.40219
25.5,3.40025,113.77372
25.6,3.41363,113.96651
25.7,3.42693,114.26825
25.8,3.44024,115.72598
25.9,3.45357,115.32315
26,3.467,115.66328
26.1,3.48035,117.09201
26.2,3.49368,117.28481
26.3,3.50699,116.99014
26.4,3.52032,118.90948
26.5,3.5337,118.25506
26.6,3.54703,119.43456
26.7,3.56033,119.55605
26.8,3.57364,120.12973
26.9,3.58699,121.33823
27,3.60027,120.67677
27.1,3.61355,122.53734
27.2,3.62688,122.21993
27.3,3.64024,122.96446
27.4,3.65354,123.3869
27.5,3.66685,123.06479
27.6,3.68018,124.92926
27.7,3.69358,124.97707
27.8,3.70699,126.47869
27.9,3.72032,126.69344
28,3.73365,127.04846
28.1,3.74698,127.60648
28.2,3.76036,128.02107
28.3,3.77366,128.41371
28.4,3.78697,128.66136
28.5,3.8003,129.65671
28.6,3.81363,129.5117
28.7,3.82693,130.75314
28.8,3.84021,130.24606
28.9,3.85359,132.32294
29,3.86695,131.57213
29.1,3.8803,132.82687
29.2,3.89358,133.50793
29.3,3.90691,133.2971
29.4,3.92027,134.88651
29.5,3.93367,134.52599
29.6,3.947,135.73842
29.7,3.96028,135.04012
29.8,3.97364,136.12558
29.9,3.98704,137.4101
30,4.00037,137.25728
30.1,4.01365,137.90541
30.2,4.02696,138.14131
30.3,4.04026,138.45088
30.4,4.05362,138.92191
30.5,4.06692,139.14136
30.6,4.08033,140.00188
30.7,4.09368,140.6077
30.8,4.10704,141.05286
30.9,4.12027,141.56462
31,4.13357,143.17361
31.1,4.1469,142.67203
31.2,4.16028,143.22299
31.3,4.17361,143.45654
31.4,4.18694,144.8163
31.5,4.20032,145.08983
31.6,4.21368,145.67056
31.7,4.22693,146.20193
31.8,4.24024,146.12749
31.9,4.25359,147.36107
32,4.26697,147.10635
32.1,4.28028,148.52724
32.2,4.29361,147.61264
32.3,4.30691,148.89246
32.4,4.32029,148.93713
32.5,4.33367,150.13153
32.6,4.34703,149.52727
32.7,4.36033,151.16135
32.8,4.37371,151.3557
32.9,4.38704,150.7585
33,4.40027,153.50546
33.1,4.41355,152.32831
33.2,4.42691,154.0094
33.3,4.44026,154.1011
33.4,4.45354,154.76021
33.5,4.46687,155.09801
33.6,4.48023,155.63956
33.7,4.49363,156.58864
33.8,4.50696,155.35193
33.9,4.52029,156.51184
34,4.53362,156.62939
34.1,4.54695,157.40059
34.2,4.56033,157.17174
34.3,4.57366,158.56363
34.4,4.58702,158.97665
34.5,4.60032,160.21338
34.6,4.61365,159.90144
34.7,4.62693,160.1687
34.8,4.64026,161.13739
34.9,4.65362,160.93205
35,4.667,162.33258
35.1,4.68025,162.27614
35.2,4.69353,163.39139
35.3,4.70686,163.79579
35.4,4.72024,163.91727
35.5,4.73362,163.82321
35.6,4.74688,164.40709
35.7,4.76023,166.06468
35.8,4.77361,165.17671
35.9,4.78704,165.82014
36,4.80037,166.32486
36.1,4.81368,165.47139
36.2,4.82701,166.36954
36.3,4.84031,168.49422
36.4,4.85367,168.99345
36.5,4.86702,168.9574
36.6,4.88038,169.09454
36.7,4.89373,169.35004
36.8,4.90701,170.4935
36.9,4.92027,170.29129
37,4.93352,171.18788
37.1,4.94685,171.40497
37.2,4.96023,171.68869
37.3,4.97356,172.73026
37.4,4.98697,172.2122
37.5,5.00035,173.02885
37.6,5.01365,172.71693
37.7,5.02691,174.30711
37.8,5.04026,175.27188
37.9,5.05369,174.01636
38,5.067,175.65825
38.1,5.08033,174.95761
38.2,5.09363,176.13242
38.3,5.10699,176.40045
38.4,5.12037,177.02742
38.5,5.1337,176.90907
38.6,5.147,177.83623
38.7,5.16031,177.09561
38.8,5.17366,178.86212
38.9,5.18694,179.1615
39,5.20022,178.5024
39.1,5.21353,179.4366
39.2,5.22691,179.60823
39.3,5.24016,180.36139
39.4,5.25347,179.81512
39.5,5.26685,181.03383
39.6,5.28028,181.55423
39.7,5.29373,181.04402
39.8,5.30701,181.88887
39.9,5.32034,181.89435
40,5.33365,183.67264
40.1,5.34703,183.74631
40.2,5.36033,184.02609
40.3,5.37366,183.92029
40.4,5.38699,185.35451
40.5,5.40027,184.25729
40.6,5.4136,184.67737
40.7,5.42688,185.86
40.8,5.44024,185.74088
40.9,5.45362,186.43918
41,5.46695,186.22993
41.1,5.48023,187.09987
41.2,5.49358,187.01131
41.3,5.50694,187.23779
41.4,5.52032,188.29192
41.5,5.53362,188.00821
41.6,5.54693,188.29114
41.7,5.56028,188.56856
41.8,5.57369,189.0968
41.9,5.58704,188.8844
42,5.60032,189.69792
42.1,5.61363,189.96204
42.2,5.62691,190.22066
42.3,5.64029,189.93068
42.4,5.65364,191.19405
42.5,5.66702,191.42133
42.6,5.68038,190.92836
42.7,5.69371,192.00755
42.8,5.70699,191.61098
42.9,5.72024,192.90884
43,5.73355,192.14157
43.1,5.74693,193.48566
43.2,5.76031,193.43785
43.3,5.77361,192.88062
43.4,5.78702,194.59071
43.5,5.80037,192.94725
43.6,5.8136,194.26077
43.7,5.82688,193.59616
43.8,5.84026,194.6636
43.9,5.85364,195.06174
44,5.86695,195.67931
44.1,5.88028,196.46461
44.2,5.89361,196.32666
44.3,5.90699,196.02258
44.4,5.92034,195.73103
44.5,5.9337,197.23265
44.6,5.947,196.06177
44.7,5.96036,197.6347
44.8,5.97369,196.70444
44.9,5.98694,197.3949
45,6.00025,197.967
45.1,6.01358,197.40115
45.2,6.02691,198.95686
45.3,6.04014,198.37532
45.4,6.05347,198.74368
45.5,6.06685,198.65434
45.6,6.08025,199.08694
45.7,6.09366,199.75626
45.8,6.10696,199.30482
45.9,6.12029,199.27661
46,6.13367,199.25232
46.1,6.14705,200.7218
46.2,6.16033,200.70064
46.3,6.17371,201.56351
46.4,6.18702,200.44122
46.5,6.20032,202.50087
46.6,6.2136,201.11916
46.7,6.22693,201.53374
46.8,6.24029,202.33707
46.9,6.25367,201.83234
47,6.26692,202.61372
47.1,6.2802,202.61217
47.2,6.29353,202.70462
47.3,6.30691,202.96092
47.4,6.32029,202.51733
47.5,6.33357,203.63727
47.6,6.34693,203.29242
47.7,6.36031,203.86768
47.8,6.37371,202.32452
47.9,6.38704,203.2744
48,6.40032,204.02756
48.1,6.41365,203.65059
48.2,6.42701,203.78069
48.3,6.44036,204.97038
48.4,6.45372,204.0495
48.5,6.46707,203.98679
48.6,6.4804,205.11145
48.7,6.49368,204.81206
48.8,6.50691,205.95709
48.9,6.52019,204.56049
49,6.53349,206.00804
49.1,6.5469,206.47827
49.2,6.56026,205.78937
49.3,6.57364,206.21414
49.4,6.58702,204.41707
49.5,6.60032,206.89287
49.6,6.6136,206.56918
49.7,6.62693,206.16948
49.8,6.64034,206.80038
49.9,6.65369,205.92809
50,6.667,207.80983
50.1,6.6803,206.62874
50.2,6.69366,208.23616
50.3,6.70701,206.90305
50.4,6.72034,207.80042
50.5,6.73362,207.86859
50.6,6.74695,208.72049
50.7,6.76031,207.57863
50.8,6.77361,207.94775
50.9,6.78689,209.06848
51,6.80022,208.28162
51.1,6.8136,209.06534
51.2,6.82683,208.03082
51.3,6.84013,209.00343
51.4,6.85351,208.48148
51.5,6.86692,208.80827
51.6,6.88038,209.0199
51.7,6.89368,208.25888
51.8,6.90701,209.38118
51.9,6.92032,208.78163
52,6.9337,208.88979
52.1,6.947,209.8671
52.2,6.96033,209.01048
52.3,6.97366,208.72128
52.4,6.98694,210.52307
52.5,7.00025,209.48151
52.6,7.01353,210.3389
52.7,7.02691,210.87106
52.8,7.04029,209.43056
52.9,7.05364,210.26053
53,7.0669,210.34517
53.1,7.08025,210.41962
53.2,7.09361,210.58498
53.3,7.10701,209.82242
53.4,7.12032,210.5748
53.5,7.13357,210.3867
53.6,7.14693,210.76759
53.7,7.16033,210.11554
53.8,7.17371,211.00899
53.9,7.18699,210.82246
54,7.20027,210.23387
54.1,7.21357,211.04582
54.2,7.22695,210.98547
54.3,7.24034,210.96822
54.4,7.25372,211.49959
54.5,7.26707,210.33734
54.6,7.2804,210.6767
54.7,7.29366,211.63126
54.8,7.30693,210.69627
54.9,7.32021,211.10693
55,7.33359,211.30916
55.1,7.34695,210.60849
55.2,7.3603,211.63126
55.3,7.37366,211.47765
55.4,7.38704,211.4126
55.5,7.40029,211.70885
55.6,7.41352,211.18298
55.7,7.42693,212.70888
55.8,7.44031,210.97215
55.9,7.45361,211.74883
56,7.46694,211.09441
56.1,7.48027,211.57719
56.2,7.49368,210.97606
56.3,7.50701,212.09129
56.4,7.52037,210.66335
56.5,7.5337,212.16731
56.6,7.54703,211.22765
56.7,7.56038,211.64301
56.8,7.57363,211.86716
56.9,7.58691,211.59912
57,7.60024,211.7692
57.1,7.61357,211.76059
57.2,7.62678,211.08891
57.3,7.64011,211.48236
57.4,7.65351,210.65082
57.5,7.66692,212.11638
57.6,7.68033,211.81386
57.7,7.69363,211.25507
57.8,7.70698,210.44078
57.9,7.72034,210.27699
58,7.73372,211.11243
58.1,7.74703,210.26915
58.2,7.76038,210.64767
58.3,7.77369,211.17984
58.4,7.78699,210.85381
58.5,7.80027,210.48389
58.6,7.81357,210.70882
58.7,7.82693,210.31148
58.8,7.84031,210.78093
58.9,7.85359,210.51445
59,7.86684,209.34828
59.1,7.8802,210.52856
59.2,7.89355,209.05751
59.3,7.90696,209.47365
59.4,7.92024,209.60532
59.5,7.93357,210.08809
59.6,7.94697,209.41333
