General : Start date,11/19/2024 10:53,
General : End date,11/19/2024 10:54,
Specimen Notes:,"Black, 200, Print 16, Object 1, Seq 17",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.1193
0.1,0.00776,0.42148
0.2,0.02263,-0.0276
0.3,0.03757,0.44577
0.4,0.05198,0.24279
0.5,0.06602,-0.52762
0.6,0.07968,0.07507
0.7,0.09326,0.04529
0.8,0.10679,0.04529
0.9,0.12022,-0.46648
1,0.13368,-0.13419
1.1,0.14701,-0.73844
1.2,0.16026,-0.34971
1.3,0.17357,0.11347
1.4,0.18685,0.58371
1.5,0.20018,0.16363
1.6,0.21351,-0.27134
1.7,0.22691,0.73261
1.8,0.24027,-0.30034
1.9,0.25362,-0.17024
2,0.2669,0.04921
2.1,0.28021,-0.43043
2.2,0.29356,-0.35676
2.3,0.30697,1.12604
2.4,0.32027,-0.11302
2.5,0.3336,1.20598
2.6,0.34698,-0.14829
2.7,0.36036,0.19811
2.8,0.37372,1.18639
2.9,0.387,0.3094
3,0.40033,0.86742
3.1,0.41366,0.58841
3.2,0.42694,1.62528
3.3,0.44019,0.20125
3.4,0.45347,0.31881
3.5,0.46688,-0.066
3.6,0.48021,0.52885
3.7,0.49344,0.97165
3.8,0.50682,-0.37636
3.9,0.52025,1.29846
4,0.53365,0.2663
4.1,0.54696,2.20131
4.2,0.56031,0.21379
4.3,0.57364,0.36818
4.4,0.58705,-0.07619
4.5,0.60033,1.39957
4.6,0.61366,0.95441
4.7,0.62696,2.32044
4.8,0.64027,2.46073
4.9,0.65357,3.42706
5,0.66685,4.08617
5.1,0.68021,3.78758
5.2,0.69356,5.44202
5.3,0.70689,4.40515
5.4,0.72017,6.08154
5.5,0.73355,5.78216
5.6,0.74691,7.20776
5.7,0.76031,7.29553
5.8,0.77364,7.22421
5.9,0.78695,8.65216
6,0.80028,8.05653
6.1,0.81366,9.89123
6.2,0.82701,9.94687
6.3,0.84032,10.14437
6.4,0.85362,12.02296
6.5,0.86693,11.68439
6.6,0.88026,11.3035
6.7,0.89361,13.43367
6.8,0.90699,12.5175
6.9,0.92032,13.64214
7,0.93365,13.30984
7.1,0.94693,14.47054
7.2,0.96024,14.40784
7.3,0.97354,16.08501
7.4,0.98687,16.36559
7.5,1.0002,16.19944
7.6,1.01356,17.9158
7.7,1.02696,17.18693
7.8,1.04034,19.19954
7.9,1.0536,18.80846
8,1.06688,19.948
8.1,1.08026,20.7858
8.2,1.09364,20.45899
8.3,1.10697,20.71527
8.4,1.12027,22.92145
8.5,1.13358,21.80464
8.6,1.14691,22.74276
8.7,1.16026,23.2851
8.8,1.17364,24.08998
8.9,1.18695,23.90581
9,1.20033,24.15347
9.1,1.21363,25.93801
9.2,1.22689,25.74756
9.3,1.24017,27.11909
9.4,1.25357,27.27426
9.5,1.26693,27.72255
9.6,1.28018,28.19749
9.7,1.29354,28.44436
9.8,1.30689,29.28295
9.9,1.3203,29.32998
10,1.33363,30.79397
10.1,1.34693,30.36136
10.2,1.36024,31.35904
10.3,1.37359,32.33086
10.4,1.387,32.73056
10.5,1.40025,32.92571
10.6,1.41366,34.41557
10.7,1.42696,33.70003
10.8,1.44029,35.67972
10.9,1.4536,35.72518
11,1.4669,36.6147
11.1,1.48031,36.55671
11.2,1.49371,36.97679
11.3,1.50694,38.5748
11.4,1.52025,37.73386
11.5,1.53355,39.07874
11.6,1.54691,39.22137
11.7,1.56024,40.14852
11.8,1.57351,39.89303
11.9,1.58687,40.39853
12,1.60023,41.61879
12.1,1.61366,41.71754
12.2,1.62694,42.3312
12.3,1.64027,43.48641
12.4,1.6536,42.69876
12.5,1.66695,44.55227
12.6,1.68031,43.67999
12.7,1.69366,45.09697
12.8,1.70704,44.88536
12.9,1.7204,44.59381
13,1.73368,46.31566
13.1,1.74693,46.13618
13.2,1.76021,47.14249
13.3,1.77354,47.62526
13.4,1.7869,49.1692
13.5,1.8002,49.88004
13.6,1.81356,50.24996
13.7,1.82694,50.95924
13.8,1.84024,50.51016
13.9,1.85354,52.34721
14,1.86687,51.72337
14.1,1.88028,52.7665
14.2,1.89366,52.47966
14.3,1.90697,52.83469
14.4,1.9203,54.3465
14.5,1.93365,54.65607
14.6,1.94703,54.68663
14.7,1.96036,55.56284
14.8,1.97367,56.17728
14.9,1.98697,56.62165
15,2.0003,57.90304
15.1,2.01361,57.70005
15.2,2.02683,59.02064
15.3,2.04014,57.90382
15.4,2.05349,60.13431
15.5,2.06685,58.97831
15.6,2.08018,59.92349
15.7,2.09351,61.02306
15.8,2.10689,60.40548
15.9,2.12032,62.46902
16,2.13363,62.26447
16.1,2.14696,63.23081
16.2,2.16029,64.68697
16.3,2.17369,63.15479
16.4,2.18697,64.51299
16.5,2.2003,65.60706
16.6,2.21363,65.18228
16.7,2.22693,65.87902
16.8,2.24024,66.43468
16.9,2.25352,68.11498
17,2.26685,67.62986
17.1,2.28025,69.11581
17.2,2.29361,67.91592
17.3,2.30689,69.59544
17.4,2.32019,71.51165
17.5,2.33357,69.84074
17.6,2.34695,71.50616
17.7,2.36028,71.66996
17.8,2.37359,72.68489
17.9,2.38694,72.37688
18,2.40038,72.87847
18.1,2.41371,73.62144
18.2,2.42701,74.65596
18.3,2.44032,74.56348
18.4,2.45359,75.98438
18.5,2.46692,76.09174
18.6,2.48028,76.9413
18.7,2.49366,76.13877
18.8,2.50699,77.67409
18.9,2.52029,78.1741
19,2.5336,78.07378
19.1,2.5469,80.10599
19.2,2.56021,79.48057
19.3,2.57354,80.85366
19.4,2.58687,80.17182
19.5,2.60022,81.88034
19.6,2.61363,82.45559
19.7,2.62701,81.88269
19.8,2.64026,83.35139
19.9,2.65354,83.54027
20,2.66692,84.83106
20.1,2.68033,84.46507
20.2,2.69363,84.78091
20.3,2.70691,84.99252
20.4,2.72022,86.94869
20.5,2.7336,86.36639
20.6,2.74698,87.89622
20.7,2.76031,88.13369
20.8,2.77364,88.78496
20.9,2.78699,89.03262
21,2.8003,89.67606
21.1,2.81355,91.24352
21.2,2.82686,89.82104
21.3,2.84021,92.17144
21.4,2.85359,91.38457
21.5,2.8669,93.37054
21.6,2.8802,92.59074
21.7,2.89351,93.0257
