General : Start date,11/21/2024 10:12,
General : End date,11/21/2024 10:13,
Specimen Notes:,"Black, 230, Print 2, Object 1, Seq 44",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.52573
0.1,0.00776,1.70523
0.2,0.02258,1.11744
0.3,0.03757,0.57275
0.4,0.05198,2.36121
0.5,0.06602,1.90352
0.6,0.07973,1.41134
0.7,0.09328,1.4325
0.8,0.10677,1.90665
0.9,0.12025,1.70994
1,0.13368,1.10569
1.1,0.14701,1.73423
1.2,0.16029,0.8016
1.3,0.17357,2.60965
1.4,0.18685,1.19895
1.5,0.2002,1.60413
1.6,0.21353,1.18954
1.7,0.22686,0.50065
1.8,0.24024,-0.82385
1.9,0.25362,0.92229
2,0.2669,0.14797
2.1,0.28018,0.26005
2.2,0.29359,-1.18515
2.3,0.30697,0.23575
2.4,0.3203,0.49673
2.5,0.33363,0.65504
2.6,0.34696,0.64485
2.7,0.36034,-0.34264
2.8,0.37369,-0.2
2.9,0.387,0.10487
3,0.4003,-0.26819
3.1,0.41363,-0.16865
3.2,0.42694,0.19735
3.3,0.44022,1.27419
3.4,0.4535,1.48187
3.5,0.46685,1.69348
3.6,0.48023,1.05866
3.7,0.49351,0.71226
3.8,0.50687,0.34547
3.9,0.52025,0.34547
4,0.53363,0.0602
4.1,0.54693,-1.34581
4.2,0.56029,-0.35675
4.3,0.57362,0.90427
4.4,0.587,0.71069
4.5,0.6003,0.58529
4.6,0.61363,0.63545
4.7,0.62694,1.2107
4.8,0.64027,1.1386
4.9,0.6536,0.13387
5,0.66685,-0.15298
5.1,0.68021,-1.98925
5.2,0.69359,0.02493
5.3,0.70694,0.16992
5.4,0.72022,0.19892
5.5,0.73355,1.19581
5.6,0.74693,0.45206
5.7,0.76031,1.66527
5.8,0.77362,1.26478
5.9,0.78692,2.84477
6,0.80025,2.98819
6.1,0.81363,2.2609
6.2,0.82701,3.38006
6.3,0.84032,4.32131
6.4,0.85362,5.44988
6.5,0.86695,5.96792
6.6,0.88026,6.32216
6.7,0.89359,7.89588
6.8,0.90699,8.93902
6.9,0.9203,8.81598
7,0.93363,8.3042
7.1,0.94693,8.74466
7.2,0.96019,9.67181
7.3,0.97352,10.57701
7.4,0.9869,10.09972
7.5,1.00023,12.05903
7.6,1.01358,11.56607
7.7,1.02696,12.35215
7.8,1.04037,13.38274
7.9,1.05365,15.01054
8,1.0669,13.89765
8.1,1.08023,14.16804
8.2,1.09361,15.30522
8.3,1.10694,16.96594
8.4,1.12025,16.97534
8.5,1.13358,16.32328
8.6,1.14693,16.27548
8.7,1.16031,17.33351
8.8,1.17364,17.95265
8.9,1.18695,19.02714
9,1.2003,19.58593
9.1,1.21363,21.40418
9.2,1.22694,21.90027
9.3,1.24019,20.66983
9.4,1.25355,20.51935
9.5,1.26693,20.825
9.6,1.28018,21.57895
9.7,1.29359,23.79062
9.8,1.30692,25.02734
9.9,1.32032,24.61197
10,1.33358,24.44974
10.1,1.34693,24.37842
10.2,1.36024,24.95445
10.3,1.37357,25.6073
10.4,1.38695,27.55564
10.5,1.40028,28.46711
10.6,1.41363,27.57602
10.7,1.42691,28.28685
10.8,1.44029,30.26968
10.9,1.4536,29.16619
11,1.4669,30.08864
11.1,1.48028,32.05658
11.2,1.49369,32.46254
11.3,1.50692,31.49856
11.4,1.52025,31.45389
11.5,1.5336,31.50875
11.6,1.54691,31.58164
11.7,1.56029,34.33094
11.8,1.57357,35.1515
11.9,1.58687,35.86077
12,1.60017,35.36233
12.1,1.61363,36.3459
12.2,1.62699,36.50265
12.3,1.64027,37.56773
12.4,1.6536,37.62886
12.5,1.66693,36.813
12.6,1.68028,38.21039
12.7,1.69369,38.9416
12.8,1.70704,39.63285
12.9,1.72037,39.59366
13,1.73365,41.39231
13.1,1.74696,42.41194
13.2,1.76026,42.2403
13.3,1.77349,43.11416
13.4,1.78687,43.79522
13.5,1.8002,45.00686
13.6,1.81356,44.17062
13.7,1.82694,44.70434
13.8,1.84029,45.18946
13.9,1.85357,45.67146
14,1.86682,45.47395
14.1,1.88028,46.31489
14.2,1.89364,47.25458
14.3,1.90697,49.60733
14.4,1.9203,48.53205
14.5,1.93365,48.91765
14.6,1.94703,50.37146
14.7,1.96036,50.79624
14.8,1.97367,50.69905
14.9,1.98695,50.79859
15,2.00028,51.64266
15.1,2.01355,52.82295
15.2,2.02683,53.39194
15.3,2.04014,54.42645
15.4,2.05352,54.27754
15.5,2.0669,54.77599
15.6,2.0802,53.93976
15.7,2.09356,55.47586
15.8,2.10697,57.51669
15.9,2.12035,56.71179
16,2.1336,56.1193
16.1,2.14693,56.80114
16.2,2.16026,58.18599
16.3,2.17367,58.5559
16.4,2.187,58.88272
16.5,2.20033,60.02147
16.6,2.2136,59.65625
16.7,2.22691,61.34753
16.8,2.24027,60.61632
16.9,2.25354,61.61557
17,2.26685,61.97608
17.1,2.28023,62.90715
17.2,2.29361,65.31084
17.3,2.30686,63.32409
17.4,2.32024,63.39697
17.5,2.3336,64.30218
17.6,2.34701,64.7489
17.7,2.36028,66.53736
17.8,2.37356,66.63612
17.9,2.38689,67.15651
18,2.4003,67.54523
18.1,2.41371,69.26551
18.2,2.42701,68.38147
18.3,2.44032,68.77569
18.4,2.45359,70.32589
18.5,2.4669,69.77258
18.6,2.48025,71.00774
18.7,2.49366,72.1026
18.8,2.50696,73.13868
18.9,2.52029,71.75149
19,2.5336,71.07513
19.1,2.54688,74.06505
19.2,2.56018,75.17715
19.3,2.57354,74.56506
19.4,2.58692,75.56745
19.5,2.60027,75.3002
19.6,2.61366,76.51654
19.7,2.62704,77.8959
19.8,2.64029,78.35281
19.9,2.65354,77.14979
20,2.66687,78.66003
20.1,2.68028,78.92493
20.2,2.69361,80.55038
20.3,2.70694,81.10603
20.4,2.72027,81.69383
20.5,2.73365,82.08804
20.6,2.74698,83.23777
20.7,2.76033,82.01202
20.8,2.77361,82.22677
20.9,2.78697,81.79337
21,2.8003,83.5489
21.1,2.81358,85.14066
21.2,2.82688,85.44631
21.3,2.84021,86.1211
21.4,2.85357,87.50516
21.5,2.86692,88.37196
21.6,2.88025,88.99188
21.7,2.89356,89.00677
21.8,2.90694,89.31321
21.9,2.92024,88.20972
22,2.93355,89.12119
22.1,2.94688,90.03189
22.2,2.96026,90.33989
22.3,2.97364,90.79994
22.4,2.98697,90.57109
22.5,3.00032,90.58833
22.6,3.0136,92.80471
22.7,3.02696,92.3619
22.8,3.04031,93.66446
22.9,3.05357,95.32909
23,3.06692,96.55562
23.1,3.0803,96.79622
23.2,3.09358,96.11673
23.3,3.10686,96.93494
23.4,3.12024,96.82052
23.5,3.13357,97.20219
23.6,3.14693,97.2453
23.7,3.16018,98.4585
23.8,3.17354,99.44835
23.9,3.18687,99.07609
24,3.20032,99.03455
24.1,3.21365,101.94843
24.2,3.22696,102.32227
24.3,3.24029,101.93982
24.4,3.25364,101.90455
24.5,3.26695,101.60125
24.6,3.2803,103.49708
24.7,3.29368,103.66637
24.8,3.30704,104.2142
24.9,3.32032,105.07943
25,3.3336,105.25732
25.1,3.34683,105.38898
25.2,3.36013,105.55671
25.3,3.37351,106.69154
25.4,3.38684,108.07561
25.5,3.40025,108.45963
25.6,3.41363,108.23705
25.7,3.42696,108.8899
25.8,3.44024,108.2974
25.9,3.45352,109.12894
26,3.46695,110.75986
26.1,3.48033,111.07727
26.2,3.49363,111.99893
26.3,3.50696,111.1721
26.4,3.52034,111.30299
26.5,3.53367,112.6455
26.6,3.54703,114.22784
26.7,3.56033,114.37441
26.8,3.57359,114.9912
26.9,3.58697,114.69965
27,3.60027,115.79373
27.1,3.61353,115.63071
27.2,3.62681,116.53436
27.3,3.64016,116.95678
27.4,3.65354,118.49601
27.5,3.6669,117.90901
27.6,3.68025,119.01406
27.7,3.69361,119.69434
27.8,3.70701,119.72255
