General : Start date,11/21/2024 10:00,
General : End date,11/21/2024 10:01,
Specimen Notes:,"Black, 215, Print 9, Object 2, Seq 38",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.13552
0.1,0.00786,1.23756
0.2,0.02265,-0.0885
0.3,0.0376,-1.00781
0.4,0.05201,-0.01796
0.5,0.06602,0.37077
0.6,0.07973,0.21559
0.7,0.09328,-0.67002
0.8,0.10679,0.02828
0.9,0.12022,-0.21311
1,0.13365,0.34098
1.1,0.14698,-0.83382
1.2,0.16026,-0.79463
1.3,0.17354,-0.60419
1.4,0.18682,0.45541
1.5,0.2002,-1.4224
1.6,0.21358,-0.53836
1.7,0.22691,0.02671
1.8,0.24027,-1.00076
1.9,0.25365,-1.79467
2,0.26693,-0.58225
2.1,0.28018,-0.83774
2.2,0.29359,-0.78993
2.3,0.30697,-0.05166
2.4,0.32032,0.14427
2.5,0.33363,-0.59949
2.6,0.34696,-0.44588
2.7,0.36034,-0.33537
2.8,0.37367,-1.17396
2.9,0.38697,-0.85655
3,0.4003,-1.06032
3.1,0.41363,-0.63397
3.2,0.42696,0.13486
3.3,0.44019,-0.52033
3.4,0.45347,-0.64102
3.5,0.46685,-0.54698
3.6,0.48021,0.02201
3.7,0.49356,0.02279
3.8,0.50692,-1.49764
3.9,0.5203,-0.52503
4,0.53365,-0.65121
4.1,0.54693,-1.68338
4.2,0.56029,-0.90671
4.3,0.57362,-0.5125
4.4,0.587,-0.82206
4.5,0.6003,-0.85106
4.6,0.61366,0.00555
4.7,0.62691,-0.24524
4.8,0.64027,-0.44823
4.9,0.65362,-1.16534
5,0.6669,-0.99214
5.1,0.68021,-0.30246
5.2,0.69356,-0.85733
5.3,0.70689,0.35196
5.4,0.72015,1.59181
5.5,0.73353,1.25873
5.6,0.74686,1.92176
5.7,0.76024,3.27996
5.8,0.77367,3.97904
5.9,0.787,5.54179
6,0.80028,5.39053
6.1,0.81368,5.47282
6.2,0.82704,6.45639
6.3,0.84032,6.34667
6.4,0.85362,6.97287
6.5,0.86693,8.03795
6.6,0.88028,7.60377
6.7,0.89356,8.12181
6.8,0.90694,10.1642
6.9,0.92032,10.66187
7,0.93363,9.80996
7.1,0.94693,10.08426
7.2,0.96024,11.60782
7.3,0.97354,12.28104
7.4,0.98685,12.53027
7.5,1.0002,13.07182
7.6,1.01358,14.42766
7.7,1.02696,14.61733
7.8,1.04037,14.49193
7.9,1.05365,15.01624
8,1.0669,15.56799
8.1,1.08023,15.91282
8.2,1.09364,16.51237
8.3,1.10697,17.35723
8.4,1.12027,18.34159
8.5,1.1336,18.23187
8.6,1.14693,19.35965
8.7,1.16029,20.71785
8.8,1.17364,20.86911
8.9,1.18692,20.65045
9,1.20028,20.73744
9.1,1.21366,22.34016
9.2,1.22696,22.80569
9.3,1.24024,22.82607
9.4,1.2536,23.31746
9.5,1.26695,23.96091
9.6,1.28021,25.4923
9.7,1.29354,25.56519
9.8,1.30684,26.18747
9.9,1.32027,26.7494
10,1.33358,27.57545
10.1,1.34696,27.36071
10.2,1.36026,28.3725
10.3,1.37362,28.4493
10.4,1.38697,28.58645
10.5,1.4003,30.07396
10.6,1.41363,31.01678
10.7,1.42694,31.20958
10.8,1.44032,31.03011
10.9,1.45362,32.49489
11,1.46693,33.14068
11.1,1.48028,33.78569
11.2,1.49366,33.01293
11.3,1.50692,33.71515
11.4,1.5202,34.21517
11.5,1.53353,34.39699
11.6,1.54688,34.57647
11.7,1.56026,36.51697
11.8,1.57354,36.62355
11.9,1.58684,38.22549
12,1.60017,36.07182
12.1,1.61363,37.70118
12.2,1.62701,37.12201
12.3,1.64034,38.50607
12.4,1.65367,39.32741
12.5,1.66695,40.67699
12.6,1.68031,40.05549
12.7,1.69366,40.49986
12.8,1.70702,42.71702
12.9,1.72037,41.84709
13,1.73365,42.01951
13.1,1.74693,42.44194
13.2,1.76021,44.90519
13.3,1.77349,44.05954
13.4,1.78684,43.96706
13.5,1.80023,45.71399
13.6,1.81361,45.21476
13.7,1.82699,47.00792
13.8,1.84029,46.46088
13.9,1.85354,47.10588
14,1.86682,48.96645
