General : Start date,11/21/2024 10:21,
General : End date,11/21/2024 10:22,
Specimen Notes:,"Green, 215, Print 17, Object 2, Seq 48",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.3071
0.1,0.00789,1.20995
0.2,0.0227,0.38782
0.3,0.03767,-1.34891
0.4,0.05206,-0.11063
0.5,0.0661,-1.1185
0.6,0.07973,0.50617
0.7,0.09328,0.02966
0.8,0.10682,0.09706
0.9,0.12027,-0.17803
1,0.1337,0.16446
1.1,0.14701,-1.20549
1.2,0.16031,-1.95552
1.3,0.17359,-1.23919
1.4,0.18687,0.54143
1.5,0.20023,-0.93197
1.6,0.21356,-1.66083
1.7,0.22694,-0.24699
1.8,0.24029,-0.01893
1.9,0.25365,-0.63807
2,0.26693,-0.79795
2.1,0.28021,-0.76739
2.2,0.29361,0.01242
2.3,0.30697,0.01555
2.4,0.32032,-0.53697
2.5,0.33365,0.41212
2.6,0.34701,-0.22897
2.7,0.36039,-0.12787
2.8,0.37372,0.4709
2.9,0.38702,-0.26737
3,0.40035,-0.56362
3.1,0.41366,-1.1616
3.2,0.42699,0.35256
3.3,0.44024,0.08374
3.4,0.45352,-0.497
3.5,0.46688,-0.24072
3.6,0.48026,0.09393
3.7,0.49349,0.76558
3.8,0.50679,0.21619
3.9,0.52022,-0.11454
4,0.53363,-1.37477
4.1,0.54693,0.08687
4.2,0.56034,-0.40923
4.3,0.57367,0.47325
4.4,0.58707,-0.2611
4.5,0.60038,-0.39512
4.6,0.61373,0.25537
4.7,0.62701,-0.13649
4.8,0.64032,0.61119
4.9,0.65367,-0.70312
5,0.6669,0.44425
5.1,0.68023,1.28911
5.2,0.69366,0.63
5.3,0.70697,0.99756
5.4,0.7202,2.22958
5.5,0.73355,2.33382
5.6,0.74691,3.3362
5.7,0.76034,3.55251
5.8,0.77367,3.71787
5.9,0.78697,3.68966
6,0.80028,4.46868
6.1,0.81366,4.9256
6.2,0.82701,5.42875
6.3,0.84034,5.39191
6.4,0.85367,6.2305
6.5,0.86695,6.5918
6.6,0.88028,6.87315
6.7,0.89359,8.08714
6.8,0.90699,8.63654
6.9,0.92032,8.9077
7,0.93368,9.06288
7.1,0.94696,9.21022
7.2,0.96021,9.51274
7.3,0.97352,11.11311
7.4,0.98687,12.01988
7.5,1.00023,12.74404
7.6,1.01363,12.0622
7.7,1.02701,13.18685
7.8,1.04039,13.84126
7.9,1.0537,14.13045
8,1.06695,14.70727
8.1,1.08026,14.96042
8.2,1.09366,14.96669
8.3,1.10697,15.46514
8.4,1.12027,16.88525
8.5,1.13363,16.47458
8.6,1.14696,16.77239
8.7,1.16031,17.67054
8.8,1.17369,18.73876
8.9,1.18697,19.43862
9,1.2003,19.32969
9.1,1.21366,20.05542
9.2,1.22696,21.04605
