General : Start date,11/21/2024 10:44,
General : End date,11/21/2024 10:45,
Specimen Notes:,"Red, 230, Print 5, Object 3, Seq 58",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.30941
0.1,0.00786,-0.16991
0.2,0.02268,0.39359
0.3,0.03765,0.0801
0.4,0.05203,0.05031
0.5,0.06607,0.21647
0.6,0.0797,0.18903
0.7,0.09328,-0.36976
0.8,0.10679,0.57698
0.9,0.12022,0.41866
1,0.13365,0.287
1.1,0.14698,0.67886
1.2,0.16029,0.48528
1.3,0.17354,0.10361
1.4,0.1868,0.52369
1.5,0.20018,-0.2859
1.6,0.21353,0.17336
1.7,0.22689,-0.38387
1.8,0.24029,-0.04138
1.9,0.25365,0.64124
2,0.26693,0.57855
2.1,0.28021,0.36145
2.2,0.29359,0.47509
2.3,0.30697,-0.10878
2.4,0.32032,-0.04843
2.5,0.33365,0.89204
2.6,0.34701,-0.34703
2.7,0.36036,0.13417
2.8,0.37367,-0.08213
2.9,0.38697,1.20161
3,0.4003,0.60284
3.1,0.41363,0.32697
3.2,0.42691,1.3607
3.3,0.44017,1.23374
3.4,0.45347,1.05348
3.5,0.46688,0.49077
3.6,0.48016,0.14358
3.7,0.49344,-0.16835
3.8,0.50679,0.12634
3.9,0.52025,0.68121
4,0.53365,0.68278
4.1,0.54696,0.87558
4.2,0.56036,0.62479
4.3,0.57367,1.23531
4.4,0.58705,0.38967
4.5,0.60035,0.23057
4.6,0.61368,0.12869
4.7,0.62699,-0.38936
4.8,0.64029,0.09185
4.9,0.65357,0.38967
5,0.66683,0.35518
5.1,0.68018,0.93749
5.2,0.69359,1.23687
5.3,0.70697,1.95477
5.4,0.72017,2.22515
5.5,0.73348,3.34431
5.6,0.74688,3.77771
5.7,0.76026,3.79809
5.8,0.77362,3.51125
5.9,0.78695,4.30281
6,0.8003,4.45328
6.1,0.81368,5.70254
6.2,0.82699,7.42831
6.3,0.84027,8.11563
6.4,0.8536,8.17598
6.5,0.86693,9.50675
6.6,0.88031,7.92832
6.7,0.89364,9.5522
6.8,0.90702,10.18545
6.9,0.92032,10.0193
7,0.93365,11.40258
7.1,0.94696,13.19653
7.2,0.96021,11.18784
7.3,0.97347,12.76704
7.4,0.98685,13.68165
7.5,1.00023,14.03825
7.6,1.01358,14.53905
7.7,1.02701,15.23891
7.8,1.04039,15.25694
7.9,1.05365,15.89959
8,1.0669,16.15823
8.1,1.08023,17.76957
8.2,1.09361,18.10578
8.3,1.10692,18.58229
8.4,1.12025,19.52198
8.5,1.1336,19.31586
8.6,1.14696,20.30727
8.7,1.16029,20.69364
8.8,1.17362,20.91309
8.9,1.18692,21.37784
9,1.2003,22.87632
9.1,1.21363,23.89752
9.2,1.22689,23.00015
9.3,1.24019,24.24862
9.4,1.25357,24.34973
9.5,1.26693,25.82548
9.6,1.28016,26.80357
9.7,1.29348,27.04731
9.8,1.30684,27.70094
9.9,1.3203,28.54657
10,1.33363,28.35769
10.1,1.34698,28.94157
10.2,1.36029,29.05364
10.3,1.37364,30.32642
10.4,1.387,31.136
10.5,1.40033,32.06864
10.6,1.41363,32.60862
10.7,1.42699,33.02165
10.8,1.44032,33.73405
10.9,1.45352,32.48166
11,1.46688,35.55543
11.1,1.48026,34.79208
11.2,1.49374,35.78741
11.3,1.50697,36.08053
11.4,1.5202,36.93949
11.5,1.5335,36.41204
11.6,1.54685,37.5171
11.7,1.56024,39.4913
11.8,1.57354,39.24364
11.9,1.5869,40.3581
12,1.60023,39.93019
12.1,1.61366,40.37299
12.2,1.62694,41.0227
12.3,1.64024,41.39262
12.4,1.6536,42.25785
12.5,1.66698,42.77041
12.6,1.68031,44.14506
12.7,1.69369,44.20776
12.8,1.70707,44.84415
12.9,1.7204,44.91233
13,1.73368,46.3442
13.1,1.74698,46.06127
13.2,1.76021,47.68359
13.3,1.77346,47.78155
13.4,1.78684,48.23768
13.5,1.8002,48.08642
13.6,1.81358,49.66719
13.7,1.82699,50.15859
13.8,1.84032,51.69391
13.9,1.85357,51.39688
14,1.86685,52.7151
14.1,1.88028,52.21195
14.2,1.89364,53.19631
14.3,1.90697,53.44476
14.4,1.9203,54.48319
14.5,1.9337,54.57018
14.6,1.94706,56.14469
14.7,1.96034,56.25519
14.8,1.97364,57.71527
14.9,1.98695,57.60163
15,2.00028,58.61185
15.1,2.01358,58.47862
15.2,2.02683,59.77725
15.3,2.04016,60.34467
15.4,2.05354,60.05626
15.5,2.06682,60.82039
15.6,2.08013,61.15661
15.7,2.09351,62.05085
15.8,2.10691,63.24837
15.9,2.12035,63.00463
16,2.13365,63.87614
16.1,2.14703,64.42239
16.2,2.16031,64.5666
16.3,2.17372,65.13245
16.4,2.18702,66.10271
16.5,2.20033,66.1897
16.6,2.2136,66.94286
16.7,2.22696,67.89274
16.8,2.24024,69.0354
16.9,2.25347,69.41238
17,2.26682,70.0276
17.1,2.28023,69.93356
17.2,2.29366,70.55113
17.3,2.30689,71.92422
17.4,2.32017,72.89996
17.5,2.33352,72.99008
17.6,2.3469,72.80042
17.7,2.36023,73.50343
17.8,2.37361,74.50581
17.9,2.38697,74.84438
18,2.40035,76.02074
18.1,2.41368,76.74726
18.2,2.42696,77.46124
18.3,2.44024,77.55842
18.4,2.45357,78.20499
18.5,2.46692,78.32803
18.6,2.48025,79.58357
18.7,2.49366,80.0154
18.8,2.50702,80.12356
18.9,2.52035,81.046
19,2.53365,81.65417
19.1,2.5469,82.88226
19.2,2.56018,83.16911
19.3,2.57354,84.01788
19.4,2.58692,83.83214
19.5,2.60025,84.28827
19.6,2.61366,85.01165
19.7,2.62704,85.59944
19.8,2.64031,85.61355
19.9,2.65354,87.0321
20,2.6669,87.67867
20.1,2.68031,89.13797
20.2,2.69358,88.60581
20.3,2.70694,89.55961
20.4,2.72029,89.60899
20.5,2.73365,91.06123
20.6,2.74698,90.33315
20.7,2.76031,91.03615
20.8,2.77359,91.75639
20.9,2.78694,93.11851
21,2.8003,94.04252
21.1,2.81355,95.29491
21.2,2.82686,94.64364
21.3,2.84024,94.83016
21.4,2.85359,95.97283
21.5,2.86682,96.58179
21.6,2.88018,97.84203
21.7,2.89351,97.83419
21.8,2.90694,97.11394
21.9,2.92029,98.63358
22,2.93362,98.75271
22.1,2.94695,99.74413
22.2,2.96031,100.694
22.3,2.97366,101.43227
22.4,2.98699,101.92759
22.5,3.0003,103.16823
22.6,3.01365,102.28966
22.7,3.02701,103.18938
22.8,3.04024,103.71996
22.9,3.05354,104.77094
23,3.0669,105.8227
23.1,3.08035,106.58527
23.2,3.09361,106.94499
23.3,3.10686,107.33686
23.4,3.12014,107.57668
23.5,3.13352,109.03519
23.6,3.14688,109.16216
23.7,3.16018,110.55405
23.8,3.17359,110.0172
23.9,3.18694,110.86833
24,3.20032,110.7735
24.1,3.21363,111.89971
24.2,3.22693,111.1442
24.3,3.24026,113.64742
24.4,3.25364,113.74773
24.5,3.26695,114.55262
24.6,3.2803,114.56516
24.7,3.29371,115.15609
24.8,3.30704,115.79326
24.9,3.32034,116.10989
25,3.33365,116.78545
25.1,3.34685,117.16869
25.2,3.36013,118.51983
25.3,3.37351,118.25807
25.4,3.38684,117.73298
25.5,3.40022,119.99167
25.6,3.41365,121.0356
25.7,3.42698,121.8828
25.8,3.44026,121.42355
25.9,3.45352,123.14225
26,3.46695,122.93613
26.1,3.4803,122.93457
26.2,3.49363,123.7324
26.3,3.50696,124.19715
26.4,3.52034,124.62193
26.5,3.5337,126.08827
26.6,3.54698,125.94799
26.7,3.56028,127.12593
26.8,3.57359,127.83128
26.9,3.58694,127.33126
27,3.60025,127.9747
27.1,3.61348,128.56799
27.2,3.62683,129.92461
27.3,3.64024,129.47397
27.4,3.65352,130.80786
27.5,3.66685,131.69896
27.6,3.68018,132.2468
27.7,3.69358,132.95607
27.8,3.70699,133.40044
27.9,3.72029,133.65514
28,3.73367,134.41222
28.1,3.74698,133.97255
28.2,3.76036,135.24219
28.3,3.77369,135.72183
28.4,3.78697,136.47264
28.5,3.8003,136.89037
28.6,3.81363,137.71642
28.7,3.82691,138.17332
28.8,3.84016,138.57381
28.9,3.85352,138.96567
29,3.8669,139.59814
29.1,3.88033,141.12326
29.2,3.89356,140.20395
29.3,3.90686,141.79805
29.4,3.92022,142.13976
29.5,3.9336,142.12956
29.6,3.94693,142.19228
29.7,3.96026,143.76599
29.8,3.97361,144.0834
29.9,3.98699,145.26524
30,4.00035,145.44943
30.1,4.0136,145.78642
30.2,4.02688,145.87343
30.3,4.04024,146.54587
30.4,4.05362,147.10779
30.5,4.06692,147.43695
30.6,4.0803,148.56004
30.7,4.09368,149.95428
30.8,4.10701,150.06871
30.9,4.12032,150.27483
31,4.13362,150.79993
31.1,4.14685,151.77879
31.2,4.16021,151.64948
31.3,4.17356,152.74669
31.4,4.18692,152.81645
31.5,4.20032,153.71617
31.6,4.2137,153.13777
31.7,4.22698,153.91759
31.8,4.24021,155.16449
31.9,4.25354,156.41611
32,4.26695,155.4725
32.1,4.28025,157.30641
32.2,4.29358,157.25861
32.3,4.30694,158.49298
32.4,4.32032,158.62621
32.5,4.33362,157.99532
32.6,4.34698,159.39661
32.7,4.36026,159.46165
32.8,4.37366,161.06909
32.9,4.38699,160.95544
33,4.40025,162.44139
33.1,4.41353,161.70703
33.2,4.42691,162.90378
33.3,4.44026,163.65224
33.4,4.45347,164.78316
33.5,4.46682,163.82936
33.6,4.48018,164.51042
33.7,4.49358,164.84273
33.8,4.50694,165.40857
33.9,4.52029,165.26044
34,4.53365,166.92743
34.1,4.54695,167.6563
34.2,4.56036,168.00348
34.3,4.57366,168.12967
34.4,4.58697,168.5419
34.5,4.60032,168.88205
34.6,4.61368,169.03487
