General : Start date,11/19/2024 10:15,
General : End date,11/19/2024 10:16,
Specimen Notes:,"Green, 230, Print 6, Object 1, Seq 2",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.15496
0.1,0.00784,0.32547
0.2,0.0226,-0.25371
0.3,0.03752,-0.13223
0.4,0.05196,0.83332
0.5,0.06602,-0.18552
0.6,0.07968,0.56529
0.7,0.09326,-0.53428
0.8,0.10674,-0.12048
0.9,0.1202,-0.45904
1,0.13368,0.13816
1.1,0.14698,-0.78037
1.2,0.16029,-0.43475
1.3,0.17359,-0.89088
1.4,0.18687,-0.34619
1.5,0.20018,-0.60795
1.6,0.21351,0.70871
1.7,0.22686,-0.37362
1.8,0.24024,0.57391
1.9,0.25362,-0.64792
2,0.26688,-0.25919
2.1,0.28021,-1.18869
2.2,0.29361,-0.06483
2.3,0.30699,-0.66595
2.4,0.32032,0.20555
2.5,0.33363,-0.42064
2.6,0.34698,1.00025
2.7,0.36036,-0.25371
2.8,0.37369,-0.00292
2.9,0.38697,0.32468
3,0.4003,-0.12283
3.1,0.41363,0.04176
3.2,0.42694,0.18204
3.3,0.44019,-0.86423
3.4,0.4535,0.8584
3.5,0.46688,0.82235
3.6,0.48021,0.18048
3.7,0.49354,-0.47237
3.8,0.50692,0.80824
3.9,0.52027,-1.2702
4,0.53365,0.02922
4.1,0.54693,-0.70435
4.2,0.56029,0.73927
4.3,0.57362,-0.27409
4.4,0.58702,1.29493
4.5,0.60028,0.77297
4.6,0.61361,1.37017
4.7,0.62694,1.06138
4.8,0.64029,0.01354
4.9,0.6536,0.84586
5,0.66688,0.75808
5.1,0.68018,0.75181
5.2,0.69361,0.76827
5.3,0.70694,0.00727
5.4,0.72022,1.7299
5.5,0.73353,2.15311
5.6,0.74691,2.81144
5.7,0.76031,2.66253
5.8,0.77367,3.72684
5.9,0.78692,3.47996
6,0.80025,5.23707
6.1,0.81363,4.77703
6.2,0.82699,6.64386
6.3,0.84032,6.1266
6.4,0.85365,6.92444
6.5,0.86695,7.01535
6.6,0.88028,8.25285
6.7,0.89359,8.82497
6.8,0.90694,8.43232
6.9,0.92025,9.05617
7,0.9336,8.84299
7.1,0.94693,9.22545
7.2,0.96024,9.72077
7.3,0.97359,11.30232
7.4,0.98695,11.93714
7.5,1.00028,12.55942
7.6,1.01358,12.15032
7.7,1.02696,12.17696
7.8,1.04034,13.71855
7.9,1.05362,13.7836
8,1.06688,14.32986
8.1,1.08023,15.1849
8.2,1.09361,16.8033
8.3,1.10694,16.36911
8.4,1.12027,17.27196
8.5,1.13355,17.36915
8.6,1.14691,18.79631
8.7,1.16026,19.58395
8.8,1.17359,18.36683
8.9,1.18692,20.03303
9,1.20028,19.8081
9.1,1.21361,21.05657
9.2,1.22694,20.8144
9.3,1.24024,22.83955
9.4,1.2536,22.67105
9.5,1.26698,23.39208
9.6,1.28026,23.04959
9.7,1.29359,23.94304
9.8,1.30692,24.48067
9.9,1.3203,25.21659
10,1.33363,25.06768
10.1,1.34691,25.55516
10.2,1.36021,28.00822
10.3,1.37359,26.73545
10.4,1.38695,28.52704
10.5,1.40025,26.94078
10.6,1.41358,28.67674
10.7,1.42694,29.67599
10.8,1.44032,29.32958
10.9,1.45357,30.49341
11,1.46688,29.90013
11.1,1.48026,30.74029
11.2,1.49369,31.03654
11.3,1.50697,32.66276
11.4,1.52027,32.94177
11.5,1.53358,33.61029
11.6,1.54696,33.23959
11.7,1.56031,34.11658
11.8,1.57354,34.7412
11.9,1.58687,35.89328
12,1.6002,35.81099
12.1,1.61361,37.38236
12.2,1.62694,37.49522
12.3,1.64029,37.16213
12.4,1.65365,37.68723
12.5,1.66695,38.21938
12.6,1.68031,38.71939
12.7,1.69361,40.18888
12.8,1.70699,39.24606
12.9,1.72035,40.18575
13,1.73363,40.59955
13.1,1.74691,41.88486
13.2,1.76024,42.13801
13.3,1.77354,43.75091
13.4,1.78687,43.15371
13.5,1.8002,45.02369
13.6,1.81356,43.69762
13.7,1.82694,45.64753
13.8,1.84027,45.13732
13.9,1.85357,46.23141
14,1.86687,46.59505
14.1,1.88031,47.22047
14.2,1.89366,47.46185
14.3,1.90699,48.34589
14.4,1.9203,48.93291
14.5,1.93365,49.24248
14.6,1.94701,50.33186
14.7,1.96034,50.44393
14.8,1.97362,50.73548
14.9,1.98692,52.43224
15,2.00028,52.01765
15.1,2.01361,53.65956
15.2,2.02688,53.3445
15.3,2.04019,54.14311
15.4,2.05357,53.09135
15.5,2.06687,54.80614
15.6,2.0802,54.66586
15.7,2.09356,55.94803
15.8,2.10694,56.53348
15.9,2.12032,57.82584
16,2.13363,57.02644
16.1,2.14696,58.60722
16.2,2.16029,58.95989
16.3,2.17369,59.31727
16.4,2.18697,59.63311
16.5,2.20027,60.18016
16.6,2.2136,61.39022
16.7,2.22696,60.95683
16.8,2.24027,60.67468
16.9,2.25352,62.35264
17,2.26685,63.21395
17.1,2.28025,63.82683
17.2,2.29364,64.00003
17.3,2.30689,65.70464
17.4,2.32022,64.61996
17.5,2.33357,65.52751
17.6,2.34695,65.80182
17.7,2.36031,67.63573
17.8,2.37356,66.10747
17.9,2.38694,68.88499
18,2.40033,67.91866
18.1,2.41368,69.10835
18.2,2.42696,69.30429
18.3,2.44029,69.94145
18.4,2.45354,70.06136
18.5,2.46687,71.70406
18.6,2.48023,71.85374
18.7,2.49358,72.22758
18.8,2.50694,72.5685
18.9,2.52029,73.21116
19,2.5336,73.50976
19.1,2.5469,74.24097
19.2,2.56023,74.98003
19.3,2.57359,75.98476
19.4,2.58692,75.13677
19.5,2.60027,76.53572
19.6,2.61366,77.12978
19.7,2.62704,77.30377
19.8,2.64029,78.1886
19.9,2.65357,79.19569
20,2.66692,78.8101
20.1,2.68031,79.31638
20.2,2.69363,79.88693
20.3,2.70694,80.9332
20.4,2.72022,81.17303
20.5,2.7336,82.54925
20.6,2.74695,81.82195
20.7,2.76028,81.61192
20.8,2.77359,84.28912
20.9,2.78694,84.63709
21,2.8003,84.67941
21.1,2.8136,85.10341
21.2,2.82691,84.72958
21.3,2.84026,86.04936
21.4,2.85364,86.79077
21.5,2.86692,87.44753
21.6,2.88023,87.71008
21.7,2.89353,89.52048
21.8,2.90691,88.64663
21.9,2.92027,89.50324
22,2.93357,89.16781
22.1,2.9469,91.34578
22.2,2.96026,90.40296
22.3,2.97364,92.09816
22.4,2.98689,91.53622
22.5,3.00025,92.65539
22.6,3.01363,92.54018
22.7,3.02701,93.3678
22.8,3.04029,94.86001
22.9,3.05357,95.17742
23,3.06692,95.32867
23.1,3.08033,95.81615
23.2,3.09361,95.92666
23.3,3.10691,96.94785
23.4,3.12022,97.48313
23.5,3.13357,98.5349
23.6,3.14695,98.80685
23.7,3.16023,99.58823
23.8,3.17356,99.35233
23.9,3.18689,99.78494
24,3.2003,100.4613
24.1,3.2136,100.72776
24.2,3.22696,101.54754
24.3,3.24029,103.18632
24.4,3.25362,102.63614
24.5,3.26695,104.37051
24.6,3.28025,103.50764
24.7,3.29366,104.60094
24.8,3.30701,105.99361
24.9,3.32032,105.06255
25,3.33357,106.94506
25.1,3.34688,106.29692
25.2,3.36021,106.86826
25.3,3.37354,106.63784
25.4,3.38689,109.13401
25.5,3.40025,108.50389
25.6,3.4136,109.67086
25.7,3.42691,109.88011
25.8,3.44021,110.63954
25.9,3.45354,111.08705
26,3.46695,111.3347
26.1,3.48033,111.42719
26.2,3.49366,112.51656
26.3,3.50694,114.10518
26.4,3.52029,113.59262
26.5,3.53367,114.69532
26.6,3.54698,114.96493
26.7,3.56028,115.59817
26.8,3.57359,117.33882
26.9,3.58692,116.09192
27,3.60022,117.2636
27.1,3.61353,117.35686
27.2,3.62688,118.06065
27.3,3.64024,117.65467
27.4,3.65359,119.60615
27.5,3.66695,119.04421
27.6,3.68028,120.51761
27.7,3.69361,120.08265
27.8,3.70699,121.82565
27.9,3.72029,121.44633
28,3.7336,122.67992
28.1,3.74693,122.85939
28.2,3.76033,123.94877
28.3,3.77361,123.52007
28.4,3.78692,124.3226
28.5,3.80025,125.14082
28.6,3.8136,124.69017
28.7,3.82696,125.25837
28.8,3.84021,126.26389
28.9,3.85352,126.41593
29,3.8669,127.55547
29.1,3.88028,128.08527
29.2,3.89361,129.85179
29.3,3.90691,128.79532
29.4,3.92027,130.63081
29.5,3.93365,130.28284
29.6,3.94698,131.17159
29.7,3.96023,130.72408
29.8,3.97361,131.83618
29.9,3.98697,131.66063
30,4.00032,133.66853
30.1,4.0136,132.54466
30.2,4.02693,134.64583
30.3,4.04021,133.56195
30.4,4.05357,134.42249
30.5,4.0669,135.57613
30.6,4.0803,134.98676
30.7,4.09363,136.37239
30.8,4.10696,136.05026
30.9,4.12027,136.776
31,4.13357,137.12241
31.1,4.14693,137.74077
31.2,4.16026,139.1499
31.3,4.17359,139.00179
31.4,4.18694,140.5128
31.5,4.20032,139.55196
31.6,4.21365,140.17894
31.7,4.22696,139.95636
31.8,4.24021,141.22755
31.9,4.25357,141.26753
32,4.26695,143.15788
32.1,4.28028,142.39766
32.2,4.29358,144.33661
32.3,4.30689,144.08032
32.4,4.32027,144.46513
32.5,4.3336,144.67517
32.6,4.34695,145.45811
32.7,4.36026,145.17596
32.8,4.37364,145.68539
32.9,4.38697,147.19484
33,4.40027,147.41508
33.1,4.41358,147.85788
33.2,4.42693,149.14711
33.3,4.44029,148.92375
33.4,4.45359,150.18712
33.5,4.46692,149.36969
33.6,4.4802,150.68871
33.7,4.49358,150.44339
33.8,4.50691,151.40268
33.9,4.52024,152.28201
34,4.53355,152.55319
34.1,4.54693,152.32277
34.2,4.56031,153.39804
34.3,4.57359,152.98737
34.4,4.58694,155.13321
34.5,4.6003,154.31892
34.6,4.61365,155.03995
34.7,4.62698,155.52977
34.8,4.64021,155.94672
34.9,4.65357,156.13011
35,4.66695,157.29393
35.1,4.6803,157.81355
35.2,4.69361,157.48438
35.3,4.70689,159.02127
35.4,4.72024,158.37077
35.5,4.73362,157.95619
35.6,4.7469,160.42963
35.7,4.76021,160.26112
35.8,4.77356,161.26508
35.9,4.78697,160.67493
36,4.80027,161.83171
36.1,4.8136,160.73215
36.2,4.82696,162.85526
36.3,4.84026,162.47202
36.4,4.85359,163.85764
36.5,4.86695,164.16721
36.6,4.88033,164.65392
36.7,4.89368,164.27223
36.8,4.90696,164.45561
36.9,4.92024,166.27309
37,4.93355,165.82715
37.1,4.94688,166.99802
37.2,4.96023,166.67043
37.3,4.97354,166.71902
37.4,4.98694,167.1869
