General : Start date,11/19/2024 10:37,
General : End date,11/19/2024 10:38,
Specimen Notes:,"Black, 230, Print 20, Object 3, Seq 10",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.70338
0.1,0.00774,0.90636
0.2,0.02258,1.20731
0.3,0.03755,-0.00668
0.4,0.05203,1.34133
0.5,0.06602,0.21277
0.6,0.07968,1.07957
0.7,0.09326,-0.63052
0.8,0.10679,0.16809
0.9,0.12025,-0.17674
1,0.13368,0.74648
1.1,0.14701,0.41732
1.2,0.16029,0.42829
1.3,0.17359,1.80451
1.4,0.18685,0.30995
1.5,0.20015,0.46826
1.6,0.21351,1.28412
1.7,0.22686,1.078
1.8,0.24024,1.52629
1.9,0.25362,1.10073
2,0.26688,0.18064
2.1,0.28018,1.83038
2.2,0.29356,1.85937
2.3,0.30697,1.20888
2.4,0.32032,0.59131
2.5,0.33365,1.25826
2.6,0.34698,-0.17988
2.7,0.36036,0.77235
2.8,0.37369,1.33114
2.9,0.387,0.7551
3,0.40033,1.03176
3.1,0.41366,1.12894
3.2,0.42691,1.80922
3.3,0.44017,1.23239
3.4,0.4535,2.35077
3.5,0.46685,1.30293
3.6,0.48018,1.45654
3.7,0.49351,1.04822
3.8,0.50687,0.84837
3.9,0.52025,1.01138
4,0.53365,1.38209
4.1,0.54693,1.08897
4.2,0.56029,0.92204
4.3,0.57364,0.45259
4.4,0.58705,1.57488
4.5,0.6003,0.34678
4.6,0.61366,2.07412
4.7,0.62696,0.61012
4.8,0.64027,0.87266
4.9,0.65357,1.29274
5,0.66685,1.45419
5.1,0.68018,3.27713
5.2,0.69356,2.74028
5.3,0.70692,3.54752
5.4,0.7202,3.88217
5.5,0.73353,4.26776
5.6,0.74691,5.18159
5.7,0.76031,6.0813
5.8,0.77364,6.42379
5.9,0.78692,6.91911
6,0.80028,7.69029
6.1,0.81366,8.12213
6.2,0.82699,7.58762
6.3,0.84029,9.30555
6.4,0.85362,9.15743
6.5,0.86693,9.5101
6.6,0.88026,10.45763
6.7,0.89361,11.30327
6.8,0.90697,11.68494
6.9,0.92032,11.64889
7,0.93365,13.6325
7.1,0.94693,13.8253
7.2,0.96024,14.96091
7.3,0.97354,15.03929
7.4,0.98685,15.70153
7.5,1.0002,16.44137
7.6,1.01356,16.2619
