General : Start date,11/21/2024 10:37,
General : End date,11/21/2024 10:38,
Specimen Notes:,"Green, 230, Print 19, Object 3, Seq 54",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,-0.05754
0.1,0.00789,-0.07478
0.2,0.0226,0.15093
0.3,0.03757,-0.25033
0.4,0.05201,0.24263
0.5,0.06602,-0.08027
0.6,0.07973,-0.24171
0.7,0.09326,-0.23544
0.8,0.10677,-0.71273
0.9,0.12025,-0.56539
1,0.13365,-0.56931
1.1,0.14698,-0.1892
1.2,0.16026,-0.65865
1.3,0.17354,-0.76602
1.4,0.1868,-0.36868
1.5,0.20015,-0.78719
1.6,0.21353,-0.59047
1.7,0.22694,-0.28482
1.8,0.24029,-0.52777
1.9,0.25365,-0.82245
2,0.2669,-0.66179
2.1,0.28018,-0.23623
2.2,0.29361,-0.24093
2.3,0.30697,-0.5168
2.4,0.3203,-1.53486
2.5,0.33363,-1.3162
2.6,0.34696,-0.78562
2.7,0.36034,-0.24642
2.8,0.37369,-0.20409
2.9,0.387,-0.51994
3,0.4003,-0.60615
3.1,0.41366,-1.56935
3.2,0.42696,-0.13513
3.3,0.44022,-0.25112
3.4,0.4535,-0.02933
3.5,0.46688,0.07648
3.6,0.48018,-0.69471
3.7,0.49346,-1.04347
3.8,0.50677,-1.92515
3.9,0.52027,-1.64928
4,0.53365,-0.26444
4.1,0.54696,-1.29269
4.2,0.56034,-0.80913
4.3,0.57364,-0.83029
4.4,0.58702,-1.1571
4.5,0.6003,-0.6853
4.6,0.61363,-0.50896
4.7,0.62691,-1.60383
4.8,0.64027,-0.58342
4.9,0.6536,0.08902
5,0.66688,0.70659
5.1,0.68023,0.07726
5.2,0.69361,-0.25033
5.3,0.70694,0.54907
5.4,0.72022,0.37586
5.5,0.73355,0.65644
5.6,0.74691,2.3869
5.7,0.76031,2.96686
5.8,0.77364,3.67691
5.9,0.78695,3.42064
6,0.80025,3.7161
6.1,0.81363,3.97865
6.2,0.82701,5.19734
6.3,0.84032,4.82429
6.4,0.8536,5.7773
6.5,0.86693,6.45522
6.6,0.88028,8.25701
6.7,0.89359,8.01013
6.8,0.90697,8.24603
6.9,0.92032,9.20531
7,0.93365,8.2766
7.1,0.94693,9.09324
7.2,0.96019,9.81113
7.3,0.97349,11.51025
7.4,0.98685,11.94365
7.5,1.0002,12.2352
7.6,1.01358,11.36605
7.7,1.02699,11.1035
7.8,1.04037,12.81515
7.9,1.05362,13.68196
8,1.06688,14.70863
8.1,1.08026,14.87478
8.2,1.09361,14.5613
8.3,1.10697,15.11852
8.4,1.12027,15.12714
8.5,1.13358,16.45791
8.6,1.14693,16.08329
8.7,1.16029,17.36468
8.8,1.17362,18.26753
8.9,1.18695,18.90392
9,1.20033,19.14295
9.1,1.21363,19.68294
9.2,1.22689,20.0364
9.3,1.24022,20.62654
9.4,1.25357,21.24883
9.5,1.26693,21.4573
9.6,1.28023,23.09215
9.7,1.29356,23.62743
9.8,1.30689,22.98242
9.9,1.32032,23.32726
10,1.33358,23.5616
10.1,1.34691,25.39943
10.2,1.36024,25.34379
10.3,1.37362,26.06717
10.4,1.38695,25.95039
10.5,1.40028,27.56879
10.6,1.41363,28.29217
10.7,1.42694,27.77726
10.8,1.44029,28.40659
10.9,1.45357,28.14482
11,1.46693,29.5328
11.1,1.48028,30.97016
11.2,1.49366,31.33929
11.3,1.50689,31.83382
11.4,1.52022,31.02658
11.5,1.53353,32.41143
11.6,1.54688,32.68338
11.7,1.56024,33.71398
11.8,1.57351,34.54865
11.9,1.58684,34.93267
12,1.6002,35.83317
12.1,1.61366,35.36372
12.2,1.62699,35.74461
12.3,1.64034,36.3763
12.4,1.65365,36.3904
12.5,1.66698,36.84575
12.6,1.68033,37.93904
12.7,1.69366,38.31602
12.8,1.70704,39.42812
12.9,1.72037,40.47518
13,1.73365,40.36624
13.1,1.74696,41.023
13.2,1.76018,41.23774
13.3,1.77346,42.0732
13.4,1.78687,43.2723
13.5,1.80023,43.922
13.6,1.81361,43.83031
13.7,1.82699,44.33659
13.8,1.84029,44.5913
13.9,1.85354,44.14066
14,1.86685,45.54118
14.1,1.88028,46.71285
14.2,1.89364,47.29203
14.3,1.90697,46.77006
14.4,1.9203,48.41824
14.5,1.93368,48.49034
14.6,1.94706,48.67765
14.7,1.96036,49.96375
14.8,1.97364,49.1181
14.9,1.98695,50.28899
15,2.00028,51.24749
15.1,2.01358,52.56101
15.2,2.02686,52.59393
15.3,2.04016,53.20523
15.4,2.05354,53.17859
15.5,2.06682,53.27812
15.6,2.0801,54.80482
15.7,2.09351,55.84952
15.8,2.10697,55.69121
15.9,2.12035,55.82052
16,2.13365,55.64811
16.1,2.14698,56.39186
16.2,2.16031,57.81276
16.3,2.17369,58.39977
16.4,2.187,58.34256
16.5,2.20033,59.71094
16.6,2.2136,59.80342
16.7,2.22693,60.60439
16.8,2.24027,62.16792
16.9,2.25354,62.52295
17,2.26687,62.1256
17.1,2.28025,61.85992
17.2,2.29356,62.96732
17.3,2.30684,64.23147
17.4,2.32022,63.74634
17.5,2.33357,65.43919
17.6,2.34693,64.55985
17.7,2.36023,65.23934
17.8,2.37359,66.61243
17.9,2.38692,67.0521
18,2.40033,68.27941
18.1,2.41371,68.47848
18.2,2.42701,68.54666
18.3,2.44029,70.4229
18.4,2.45362,69.86567
18.5,2.46695,70.17603
18.6,2.48028,70.69643
18.7,2.49363,70.90411
18.8,2.50696,71.63376
18.9,2.52029,72.57814
19,2.5336,73.79684
19.1,2.5469,73.91048
19.2,2.56018,73.85327
19.3,2.57354,74.95911
19.4,2.58692,74.89327
19.5,2.6003,75.67308
19.6,2.61368,76.61903
19.7,2.62704,77.9161
19.8,2.64029,77.64729
19.9,2.65354,77.48192
20,2.6669,77.478
20.1,2.68031,79.07837
20.2,2.69361,79.4334
20.3,2.70691,80.36054
20.4,2.72027,79.87385
20.5,2.73365,81.22264
20.6,2.74698,82.09023
20.7,2.76031,82.20621
20.8,2.77361,82.61062
20.9,2.78694,82.64118
21,2.8003,83.2039
21.1,2.81358,84.43513
21.2,2.82688,85.26118
21.3,2.84024,85.49237
21.4,2.85359,86.04725
21.5,2.86682,86.4062
21.6,2.88013,86.92424
21.7,2.89353,87.05982
21.8,2.90694,88.47916
21.9,2.92027,88.76208
22,2.9336,88.9055
22.1,2.94693,90.39928
22.2,2.96028,90.37498
22.3,2.97366,90.87892
22.4,2.98694,91.81155
22.5,3.00032,92.5702
22.6,3.0136,91.87582
22.7,3.02696,93.10548
22.8,3.04029,93.51224
22.9,3.05359,94.19956
23,3.06692,94.70586
23.1,3.0803,95.24976
23.2,3.09356,95.58755
23.3,3.10686,95.22781
23.4,3.12019,96.42613
23.5,3.13355,98.13936
23.6,3.1469,98.47949
23.7,3.16018,98.80944
23.8,3.17354,98.30316
23.9,3.18689,99.1386
24,3.20032,99.33454
24.1,3.21365,100.43333
24.2,3.22698,100.99447
24.3,3.24029,101.60734
24.4,3.25367,101.40123
24.5,3.26702,102.56976
24.6,3.28033,103.18577
24.7,3.29368,104.39741
24.8,3.30701,104.25947
24.9,3.32032,103.54707
25,3.3336,105.50638
25.1,3.34685,105.49462
25.2,3.36013,106.6514
25.3,3.37351,107.10126
25.4,3.38689,107.28699
25.5,3.40027,107.96962
25.6,3.41365,107.69062
25.7,3.42693,108.77373
25.8,3.44024,109.52454
25.9,3.45352,109.80903
26,3.46695,110.18051
26.1,3.48033,110.70248
26.2,3.49363,110.70405
26.3,3.50696,111.39843
26.4,3.52034,112.31931
26.5,3.5337,111.44937
26.6,3.547,113.55289
26.7,3.56031,113.54349
26.8,3.57359,114.44868
26.9,3.58694,115.2959
27,3.60025,115.56863
27.1,3.61353,115.78493
27.2,3.62686,116.37116
27.3,3.64021,116.79594
27.4,3.65352,116.82572
27.5,3.66682,118.45039
27.6,3.68015,119.43161
27.7,3.69358,119.19415
27.8,3.70699,118.72861
27.9,3.72027,119.45747
28,3.73362,120.38227
28.1,3.74695,121.23183
28.2,3.76036,121.6229
28.3,3.77366,121.16678
28.4,3.78697,122.71072
28.5,3.80025,123.30322
28.6,3.81358,123.51796
28.7,3.82693,123.55557
28.8,3.84024,124.04227
28.9,3.85357,124.25388
29,3.86692,124.89653
29.1,3.88025,127.18266
29.2,3.89353,126.46868
29.3,3.90689,127.0651
29.4,3.92024,127.61214
29.5,3.93362,127.75085
29.6,3.94693,128.47032
29.7,3.96023,128.95779
29.8,3.97359,129.63963
29.9,3.98697,130.47116
30,4.00032,129.97586
30.1,4.01365,130.70473
30.2,4.02696,130.91162
30.3,4.04026,132.06056
30.4,4.05362,131.69849
30.5,4.06697,133.03003
30.6,4.0803,132.94304
30.7,4.09366,134.21268
30.8,4.10699,135.55206
30.9,4.12029,135.2903
31,4.13357,134.9964
31.1,4.14688,135.9886
31.2,4.16021,137.03723
31.3,4.17359,137.5435
31.4,4.18694,137.38284
31.5,4.20032,138.40012
31.6,4.21368,138.51297
31.7,4.22693,139.71286
31.8,4.24019,139.34294
31.9,4.25354,140.11961
32,4.26695,140.0334
32.1,4.28025,140.99817
32.2,4.29356,141.87202
32.3,4.30691,141.517
32.4,4.32032,142.80623
32.5,4.33365,143.05702
32.6,4.347,143.40263
32.7,4.36028,143.29449
32.8,4.37364,144.5508
32.9,4.38699,144.78435
33,4.40027,145.42308
33.1,4.41355,146.62141
33.2,4.42688,145.8894
33.3,4.44024,146.11589
33.4,4.45344,146.92078
33.5,4.46677,147.87694
33.6,4.48018,148.03055
33.7,4.49358,148.73511
33.8,4.50694,149.20769
33.9,4.52027,148.74138
34,4.53362,150.2477
34.1,4.54695,149.83311
34.2,4.56036,150.73753
34.3,4.57364,150.56354
34.4,4.58697,150.0502
34.5,4.60027,151.97816
34.6,4.6136,152.24855
34.7,4.62696,152.44839
34.8,4.64024,153.58873
34.9,4.65357,153.14984
35,4.66695,153.65141
35.1,4.68023,154.55975
35.2,4.69356,155.02528
35.3,4.70686,156.10919
35.4,4.72022,156.06844
35.5,4.73357,154.88814
35.6,4.74688,156.37016
35.7,4.76021,155.65306
35.8,4.77356,157.58102
35.9,4.78699,157.78871
36,4.80032,157.98228
36.1,4.81365,158.98466
36.2,4.82698,158.87024
36.3,4.84034,159.08342
36.4,4.85369,160.24333
36.5,4.867,160.09209
36.6,4.88035,159.87498
36.7,4.89368,160.12498
36.8,4.90699,160.58739
36.9,4.92027,162.64545
37,4.93352,162.9511
37.1,4.9468,161.98242
37.2,4.96021,162.76222
37.3,4.97354,162.79749
37.4,4.98694,163.42448
37.5,5.00035,164.18939
37.6,5.0136,163.81242
37.7,5.02691,165.38849
37.8,5.04021,165.03189
37.9,5.05362,165.82033
38,5.067,165.54837
38.1,5.0803,166.55389
38.2,5.09363,167.81569
38.3,5.10699,166.21689
38.4,5.12037,166.41908
38.5,5.13367,167.24513
38.6,5.14695,167.07115
38.7,5.16026,168.11743
38.8,5.17359,169.33299
38.9,5.18692,168.54533
39,5.2002,168.30945
39.1,5.21353,170.29462
39.2,5.22688,169.9106
39.3,5.24021,170.30716
39.4,5.25347,171.05482
39.5,5.26682,170.79463
39.6,5.2803,171.32129
39.7,5.29371,171.46237
39.8,5.30699,172.90364
39.9,5.32032,172.9342
40,5.33362,173.92641
40.1,5.347,173.20615
40.2,5.36031,173.7289
40.3,5.37364,174.15916
40.4,5.38692,174.54477
40.5,5.40022,173.64426
40.6,5.41358,174.83788
40.7,5.42693,175.13333
40.8,5.44024,176.13181
40.9,5.45359,175.94606
41,5.46692,176.23526
41.1,5.4802,176.94766
41.2,5.49358,175.88728
41.3,5.50691,177.25645
41.4,5.52029,176.58559
41.5,5.5336,177.67026
41.6,5.5469,179.42345
41.7,5.56023,178.55508
41.8,5.57361,179.09663
41.9,5.58699,179.2189
42,5.6003,179.62566
42.1,5.6136,180.11548
42.2,5.62691,180.3694
42.3,5.64029,180.19463
42.4,5.65364,180.99013
42.5,5.66697,180.99953
42.6,5.68033,182.35458
42.7,5.69366,181.50894
42.8,5.70699,181.47133
42.9,5.72027,181.70096
43,5.73355,181.66805
43.1,5.7469,183.0231
43.2,5.76026,183.65321
43.3,5.77361,183.4902
43.4,5.78699,183.12421
43.5,5.80032,182.96353
43.6,5.8136,183.72688
43.7,5.82686,184.35858
43.8,5.84021,185.16425
43.9,5.85359,185.61018
44,5.86695,185.60626
44.1,5.88025,184.22691
44.2,5.89361,185.67131
44.3,5.90701,186.00125
44.4,5.92034,185.56393
44.5,5.93367,185.9895
44.6,5.94695,186.10001
44.7,5.96031,186.68858
44.8,5.97366,188.05305
44.9,5.98694,187.52168
45,6.00022,187.69803
45.1,6.01355,187.25365
45.2,6.02691,187.71135
45.3,6.04014,188.12358
45.4,6.05344,189.28664
45.5,6.06682,188.7733
45.6,6.08025,188.87282
45.7,6.09358,189.539
45.8,6.10696,189.2067
45.9,6.12029,190.16597
46,6.13365,190.06644
46.1,6.14703,191.02023
46.2,6.16028,191.08606
46.3,6.17366,191.04845
46.4,6.18694,191.16287
46.5,6.20027,190.91757
46.6,6.21363,190.42538
46.7,6.22693,191.31413
46.8,6.24024,191.66211
46.9,6.25362,191.66132
47,6.2669,192.59474
47.1,6.2802,193.03755
47.2,6.29351,192.33455
47.3,6.30686,193.48349
47.4,6.32024,192.43172
47.5,6.33355,192.97406
47.6,6.34688,193.78365
47.7,6.36026,193.93178
47.8,6.37369,194.54309
47.9,6.38702,193.61124
48,6.40035,193.89337
48.1,6.41365,194.79936
48.2,6.42701,194.48352
48.3,6.44034,195.88248
48.4,6.45367,194.692
48.5,6.46702,194.56503
48.6,6.48035,195.26489
48.7,6.49363,195.7132
48.8,6.50694,195.15361
48.9,6.52016,196.01178
49,6.53347,195.8613
49.1,6.54685,195.5298
49.2,6.56021,195.645
49.3,6.57361,197.21404
49.4,6.58702,198.13254
49.5,6.6003,197.03221
49.6,6.6136,197.16074
49.7,6.62688,196.97656
49.8,6.64031,197.90057
49.9,6.65367,198.64668
50,6.66697,198.27521
50.1,6.68028,198.43506
50.2,6.69366,197.66544
50.3,6.70701,199.0746
50.4,6.72032,198.80577
50.5,6.73362,197.92409
50.6,6.7469,198.43195
50.7,6.76028,199.13257
50.8,6.77359,199.70471
50.9,6.78687,199.70471
51,6.80019,199.7917
51.1,6.81358,200.49782
51.2,6.82688,199.72118
51.3,6.84013,199.88966
51.4,6.85351,200.83406
51.5,6.86692,199.9696
51.6,6.88035,201.43359
51.7,6.89363,201.40932
51.8,6.90696,201.29018
51.9,6.92029,200.99785
52,6.93367,199.9798
52.1,6.947,201.31056
52.2,6.96028,202.32156
52.3,6.97359,201.71339
52.4,6.98687,201.56371
52.5,7.00025,201.75572
52.6,7.01358,202.19852
52.7,7.02688,202.56139
52.8,7.04026,202.14287
52.9,7.05359,202.43677
53,7.0669,202.66092
53.1,7.08025,202.66797
53.2,7.09358,203.20483
53.3,7.10696,202.95561
53.4,7.12027,203.60454
53.5,7.13357,202.78162
53.6,7.1469,202.55826
53.7,7.16028,203.34981
53.8,7.17366,203.1821
53.9,7.18697,204.37807
54,7.2003,204.50502
54.1,7.21357,204.12335
54.2,7.22695,204.35063
54.3,7.24031,203.98854
54.4,7.25367,204.68059
54.5,7.26702,204.32242
54.6,7.28035,204.40393
54.7,7.29366,205.13434
54.8,7.30693,204.65785
54.9,7.32021,205.7394
55,7.33357,205.4894
55.1,7.34692,205.58107
55.2,7.36025,204.89847
55.3,7.37363,204.88747
55.4,7.38699,205.84126
55.5,7.40027,205.45647
55.6,7.4135,205.99174
55.7,7.42683,206.5231
55.8,7.44026,206.20807
55.9,7.45359,205.8499
56,7.46689,205.92905
56.1,7.48025,206.37106
56.2,7.49366,206.52939
56.3,7.50701,206.76686
56.4,7.52034,206.98239
56.5,7.53365,206.66812
56.6,7.54698,207.22456
56.7,7.56033,206.58582
56.8,7.57361,206.5231
56.9,7.58689,206.79585
57,7.60022,206.58817
57.1,7.61355,208.08823
57.2,7.6268,207.82568
57.3,7.64008,207.94559
57.4,7.65349,207.79982
57.5,7.66689,207.06389
57.6,7.68027,207.69557
57.7,7.6936,207.9926
57.8,7.70693,208.57335
57.9,7.72031,208.94717
58,7.7337,208.16425
58.1,7.74697,208.68541
58.2,7.7603,207.43851
58.3,7.77358,208.16188
58.4,7.78694,208.42442
58.5,7.80027,207.97849
58.6,7.8136,208.06314
58.7,7.82688,209.13998
58.8,7.84026,208.96443
58.9,7.85356,208.44638
59,7.86684,208.2865
59.1,7.8802,208.87587
59.2,7.89353,209.3649
59.3,7.90691,208.4119
59.4,7.92021,209.2207
59.5,7.93357,208.86255
59.6,7.94692,208.95345
59.7,7.96033,208.50124
59.8,7.97368,208.61409
59.9,7.98701,209.15956
60,8.00032,209.00517
60.1,8.01367,209.22618
60.2,8.02701,209.66429
60.3,8.04033,208.42131
60.4,8.05367,209.86569
60.5,8.06699,209.21756
60.6,8.0803,208.92055
60.7,8.09358,208.93777
60.8,8.10686,209.07024
60.9,8.12014,209.15251
61,8.13352,210.75758
61.1,8.14687,209.79831
61.2,8.16028,209.46288
61.3,8.17368,209.8947
61.4,8.18699,209.15407
61.5,8.20027,209.33121
61.6,8.21355,209.5381
61.7,8.22695,210.79364
61.8,8.24033,209.64391
61.9,8.25364,209.26772
62,8.26694,209.73012
62.1,8.2803,208.97696
62.2,8.29368,210.02557
62.3,8.30698,210.7897
62.4,8.32029,209.93153
62.5,8.33357,209.72777
62.6,8.34692,210.36417
62.7,8.36025,210.03343
62.8,8.37353,210.06712
62.9,8.38686,209.6008
