General : Start date,11/21/2024 10:10,
General : End date,11/21/2024 10:11,
Specimen Notes:,"Black, 200, Print 3, Object 2, Seq 43",
Test : Rate 1,8,mm/min
,,
Time,Extension,Load
(s),(mm),(N)
0,0,0.80162
0.1,0.00786,1.00931
0.2,0.02263,0.71541
0.3,0.03757,0.11743
0.4,0.05198,1.14175
0.5,0.06599,0.73187
0.6,0.07975,-0.89436
0.7,0.09328,-1.8364
0.8,0.10677,0.03749
0.9,0.12022,-0.41081
1,0.13368,0.1762
1.1,0.14698,0.77184
1.2,0.16029,0.36273
1.3,0.17357,-0.79483
1.4,0.18687,-0.36535
1.5,0.2002,0.3596
1.6,0.21351,0.24987
1.7,0.22686,0.65585
1.8,0.24024,1.29458
1.9,0.25362,1.06103
2,0.2669,-1.25644
2.1,0.28018,-0.17412
2.2,0.29359,-0.55031
2.3,0.30699,0.37135
2.4,0.3203,0.8024
2.5,0.33363,0.10488
2.6,0.34696,-0.2909
2.7,0.36031,-0.87242
2.8,0.37367,-0.41316
2.9,0.387,-1.38341
3,0.40033,-1.85678
3.1,0.41363,-0.33008
3.2,0.42694,-0.73292
3.3,0.44019,0.09783
3.4,0.4535,0.3063
3.5,0.46685,1.03674
3.6,0.48023,0.27496
3.7,0.49354,0.22636
3.8,0.50689,1.26245
3.9,0.52027,0.18091
4,0.53363,-1.79173
4.1,0.54693,-0.94217
4.2,0.56029,-0.61301
4.3,0.57362,-0.04402
4.4,0.587,-0.90769
4.5,0.60033,-1.28544
4.6,0.61366,-0.05813
4.7,0.62696,0.29298
4.8,0.64029,-0.18509
4.9,0.6536,0.41367
5,0.66688,0.28514
5.1,0.68018,-0.26817
5.2,0.69359,0.51086
5.3,0.70692,1.76952
5.4,0.72015,2.6998
5.5,0.73355,2.84557
5.6,0.74693,3.57209
5.7,0.76031,5.17245
5.8,0.77362,4.58388
5.9,0.78692,4.68027
6,0.80025,4.35738
6.1,0.81363,6.21403
6.2,0.82699,7.9586
6.3,0.84029,7.46485
6.4,0.8536,7.97741
6.5,0.86693,7.90217
6.6,0.88026,8.52445
6.7,0.89356,8.63496
6.8,0.90699,9.14202
6.9,0.92032,10.1499
7,0.93363,12.2205
7.1,0.94693,11.14601
7.2,0.96024,11.07234
7.3,0.97354,10.83644
7.4,0.98687,12.14448
7.5,1.00023,13.78638
7.6,1.01358,15.60854
7.7,1.02696,15.36716
7.8,1.04037,15.27546
7.9,1.05365,15.92987
8,1.06688,16.89307
8.1,1.08021,16.08427
8.2,1.09361,16.32879
8.3,1.10694,16.58585
8.4,1.12025,17.21126
8.5,1.13358,18.05847
8.6,1.14691,18.99189
8.7,1.16026,18.98327
8.8,1.17364,21.26939
8.9,1.18695,22.25219
9,1.2003,22.02726
9.1,1.21361,24.09786
9.2,1.22694,23.40113
9.3,1.24022,22.44185
9.4,1.25357,23.72559
9.5,1.26695,25.32596
9.6,1.28026,24.57358
9.7,1.29359,23.83374
9.8,1.30692,25.28364
9.9,1.3203,25.88554
10,1.33358,26.2053
10.1,1.34693,26.17316
10.2,1.36024,28.60428
10.3,1.37362,28.85742
10.4,1.38697,30.14273
10.5,1.40028,29.47108
10.6,1.41361,30.7368
10.7,1.42696,32.8411
10.8,1.44032,32.20158
10.9,1.45357,31.84263
11,1.4669,31.73605
11.1,1.48026,32.65301
11.2,1.49369,32.21177
11.3,1.50692,32.2729
11.4,1.52022,33.66793
11.5,1.53358,34.96578
11.6,1.54691,33.74787
11.7,1.56029,35.2056
11.8,1.57357,36.09904
11.9,1.58687,36.60925
12,1.6002,36.81224
12.1,1.61361,38.20021
12.2,1.62694,39.60857
12.3,1.64027,40.27317
12.4,1.65362,40.76456
12.5,1.66695,40.90407
12.6,1.68026,42.13609
12.7,1.69361,42.86887
12.8,1.70707,41.36412
12.9,1.7204,42.37904
13,1.73368,44.0327
13.1,1.74698,43.34616
13.2,1.76026,44.0233
13.3,1.77354,45.31488
13.4,1.78687,45.55313
13.5,1.8002,45.70282
13.6,1.81356,46.80161
13.7,1.82694,47.50539
13.8,1.84029,47.17779
13.9,1.85354,48.08535
14,1.86682,48.40667
14.1,1.88026,49.1614
14.2,1.89361,49.96708
14.3,1.90697,49.98431
14.4,1.9203,50.51803
14.5,1.93365,51.92874
14.6,1.94701,53.68115
14.7,1.96034,53.24853
14.8,1.97367,53.89745
14.9,1.98697,55.38418
15,2.0003,55.53231
15.1,2.01358,55.12477
15.2,2.02686,55.82934
15.3,2.04019,55.0033
15.4,2.05354,55.48685
15.5,2.06687,56.48689
15.6,2.08023,57.39209
15.7,2.09359,58.53398
15.8,2.10694,58.29024
15.9,2.12032,59.66411
16,2.1336,60.94315
16.1,2.14696,61.20335
16.2,2.16029,60.65787
16.3,2.17369,61.2198
16.4,2.187,61.26761
16.5,2.2003,62.63051
16.6,2.21358,63.35703
16.7,2.22693,64.2489
16.8,2.24029,64.84767
16.9,2.25354,64.98169
17,2.26687,65.35866
17.1,2.28025,65.57654
17.2,2.29361,65.92842
17.3,2.30686,65.95272
17.4,2.32019,67.84856
17.5,2.33352,69.15659
17.6,2.34693,69.39798
17.7,2.36028,69.15894
17.8,2.37361,70.09236
17.9,2.38697,71.09396
18,2.40033,71.82204
18.1,2.41366,71.7758
18.2,2.42699,71.06261
18.3,2.44029,72.36517
18.4,2.45359,72.3252
18.5,2.4669,72.89496
18.6,2.48018,73.0282
18.7,2.49358,74.54235
18.8,2.50696,74.99142
18.9,2.52032,75.64271
19,2.53362,75.74538
19.1,2.5469,76.67487
19.2,2.56026,77.19213
19.3,2.57359,77.59026
19.4,2.58692,79.48374
19.5,2.60025,79.22276
19.6,2.61363,79.40381
19.7,2.62701,80.01041
19.8,2.64029,80.91326
19.9,2.65357,81.02769
20,2.6669,81.6915
20.1,2.68031,82.97681
20.2,2.69361,83.28481
20.3,2.70694,84.24801
20.4,2.72027,84.9949
20.5,2.73362,84.37027
20.6,2.74695,86.00434
20.7,2.76033,86.42128
20.8,2.77361,85.99572
20.9,2.78694,87.16739
21,2.8003,87.40643
21.1,2.81353,87.77869
21.2,2.82688,87.93858
21.3,2.84021,89.63847
21.4,2.85359,88.90883
21.5,2.86695,88.99974
21.6,2.88028,90.03974
21.7,2.89358,91.347
21.8,2.90696,90.70983
21.9,2.92024,90.30308
22,2.93355,91.23414
22.1,2.94688,91.90579
22.2,2.96023,92.88074
22.3,2.97364,93.4035
22.4,2.98694,94.18173
22.5,3.0003,95.41296
22.6,3.01365,96.01643
22.7,3.02701,97.06741
22.8,3.04026,97.48905
22.9,3.05354,97.74063
23,3.0669,98.49458
23.1,3.08035,98.70853
23.2,3.09363,98.64584
23.3,3.10686,99.8269
