Curve_Number,Stress,Strain,Sequence,Comment
Curve_1,"[0.005205282410564821, 0.0021448322896645794, 0.004923429846859694, 0.030466116932233864, 0.09236505673011347, 0.3822239444478889, 0.6477547275094551, 0.8146999813999629, 0.9813150226300452, 1.1452971665943332, 1.3186062372124745, 1.4793333746667494, 1.6323366606733214, 1.7745845371690743, 1.9149184698369397, 2.05841986483973, 2.2118993117986236, 2.3474335668671342, 2.485484282968566, 2.6065712691425387, 2.7353238266476536, 2.8784561969123943, 2.9863396366792734, 3.1125566371132747, 3.2278337156674315, 3.3473951267902535, 3.4540544361088723, 3.5703613367226734, 3.6971906503813012, 3.8227567735135475, 3.935507843015686, 4.061773327546655, 4.171366730733462, 4.278783557567115, 4.377903527807056, 4.493511191022383, 4.60721433442867, 4.720732717465435, 4.820328352656706, 4.897529543059086, 4.982027032054065, 5.065572447144894, 5.160961993923988, 5.242087792175584, 5.329500279000558, 5.411987227974456, 5.509018290036581, 5.5853832227664455, 5.683482918965838, 5.771235662471325, 5.867081158162317, 5.953153202306405, 6.039117862235725, 6.122099820199641, 6.211299894599789, 6.298255192510386, 6.38721309442619, 6.474411432822866, 6.558316696633393, 6.64739041478083, 6.731955607911216, 6.804891313782627, 6.8968894537789085, 6.9851472502945, 7.076572509145019, 7.160875813751628, 7.244800793601589, 7.339810403620807, 7.411580507161014, 7.512964225928453, 7.597966891933783, 7.672039308078616, 7.768138012276025, 7.851518011036022, 7.940601525203051, 8.022641205282412, 8.111443238886478, 8.194454708909419, 8.292961621923244, 8.37759575919152, 8.458508401016802, 8.547008494016989, 8.634848533697067, 8.7280713001426, 8.817504495008992, 8.901448322896647, 9.00285163370327, 9.080149792299585, 9.155116002232006, 9.24873680947362, 9.336324136648274, 9.417353338706677, 9.513383966767934, 9.610443796887594, 9.68942277884556, 9.780196416392833, 9.867307582615165, 9.960500837001675, 10.038547337094673, 10.14202976005952, 10.23203596007192, 10.313851571703145, 10.391344906689813, 10.47416182032364, 10.587884183768368, 10.660849401698803, 10.758978733957468, 10.832069564139129, 10.926963357926716, 11.014967573935149, 11.101991815983633, 11.188218240436482, 11.277642383284766, 11.372477896955793, 11.458957157914316, 11.531513671027342, 11.628487320974642, 11.720494512989028, 11.815768243536487, 11.905395250790502, 11.996684233368468, 12.06898790997582, 12.161870791741585, 12.253732655465312, 12.338773885547772, 12.438438092876186, 12.528727261454522, 12.603411990823982, 12.686995597991196, 12.771639531279062, 12.867067642135284, 12.958870605741211, 13.03690805381611, 13.127254758509517, 13.214481740963484, 13.28865186930374, 13.364016244032488, 13.450963233926469, 13.554648397296797, 13.621726951453903, 13.705679955359912, 13.78611656023312, 13.876131812263624, 13.952546593093185, 14.052618761237522, 14.133288486576975, 14.207575175150351, 14.29558025916052, 14.379271250542503, 14.460882633765268, 14.536704073408147, 14.625798995597993, 14.713580011160023, 14.785553723107446, 14.863659371318745, 14.939158410316823, 15.019499782999567, 15.095222890445783, 15.182148676297354, 15.265986607973215, 15.35259296918594, 15.436691301382602, 15.506645793291586, 15.591355570711144, 15.675621799243599, 15.755484778969558, 15.834901357802716, 15.915483290966582, 15.990526753053507, 16.066523777047554, 16.152780581561164, 16.230990637981275, 16.32103614607229, 16.396694153388307, 16.493607167214336, 16.572731477462955, 16.661466178932358, 16.742010292020584, 16.835902039804083, 16.907613987227975, 16.988633393266788, 17.081778907557815, 17.156773885547775, 17.23624936449873, 17.317638167276336, 17.401474610949222, 17.49252972905946, 17.576057288114576, 17.677303986607974, 17.748490668981336, 17.820075392150784, 17.91541571083142, 18.007589435178872, 18.083624279248557, 18.169793291586583, 18.251940355880713, 18.333766631533262, 18.412589745179492, 18.502450616901235, 18.58474300948602, 18.66739425878852, 18.750396552793106, 18.833659247318494, 18.91522363444727, 19.006949345898693, 19.09152445904892, 19.18238576477153, 19.27803794407589, 19.364924421848844, 19.454573253146506, 19.528089404178807, 19.62057498914998, 19.705363506727014, 19.803095418190836, 19.883162750325504, 19.9783381486763, 20.066031372062746, 20.138675677351355, 20.229585467170935, 20.313742699485402, 20.40170996341993, 20.48715841031682, 20.577757951515903, 20.660498356996715, 20.743341806683613, 20.833817223634448, 20.913920887841776, 21.01078702957406, 21.09982280364561, 21.166162688325375, 21.25353499907, 21.318252216504433, 21.424678653357308, 21.504676421352844, 21.592467976935954, 21.669562527125056, 21.760065100130202, 21.840229400458803, 21.921045942091887, 22.008348688697378, 22.114862917725834, 22.194639717279436, 22.28738409076818, 22.369317750635503, 22.46081182962366, 22.541092690185383, 22.623413850827703, 22.72541893483787, 22.81497848595697, 22.894755161510325, 22.987655527311055, 23.06672378944758, 23.15598970797942, 23.24861156922314, 23.3413952507905, 23.429274722549447, 23.516241428482857, 23.606423088846178, 23.68609994419989, 23.776378448756898, 23.866309008618018, 23.96362006324013, 24.04400830801662, 24.135102858205716, 24.226217000434, 24.31212412424825, 24.402198276396554, 24.48749395498791, 24.590119536239072, 24.662141732283466, 24.757736375472753, 24.850501953003906, 24.93053902907806, 25.027792547585097, 25.126089156178313, 25.219105958211916, 25.31509715419431, 25.386186868373738, 25.47542711885424, 25.57417620435241, 25.665602207204415, 25.745300266600537, 25.84141856283713, 25.939341186682373, 26.038317440634884, 26.119102238204476, 26.205212226424454, 26.293111290222583, 26.391221650443306, 26.478633269266542, 26.569814123628248, 26.65252427304855, 26.751461094922192, 26.838775993551987, 26.935527063054128, 27.01825544051088, 27.119853307706617, 27.209907867815733, 27.28326963853928, 27.377638167276338, 27.470278132556267, 27.55862223324447, 27.655954491908982, 27.758717961435927, 27.831683055366113, 27.91570413540827, 27.99892900985802, 28.103112282224565, 28.19629710459421, 28.275616715233433, 28.376445656891313, 28.451257486514976, 28.54227478454957, 28.61644181288363, 28.736218860437724, 28.82331874263749, 28.912198772397545, 28.998154256308514, 29.086392460784925, 29.174106888213775, 29.266825469650943, 29.362259656519313, 29.456940045880092, 29.548977493954986, 29.631718023436047, 29.712502821005643, 29.809078306156614, 29.89583011966024, 29.988100688201374, 30.08077698555397, 30.17737057474115, 30.26136437472875, 30.351867071734148, 30.434740777481558, 30.53288139376279, 30.614792361584723, 30.715990575981156, 30.81203025606051, 30.894946369892743, 30.982006944013893, 31.06092987785976, 31.170659185318375, 31.258110236220475, 31.353002542005083, 31.445409386818774, 31.523920639841283, 31.615676607353215, 31.70794717589435, 31.802657821315645, 31.896036456072917, 31.981949655899314, 32.07410515221031, 32.15593142786286, 32.24843201686403, 32.33941298282596, 32.43242829685659, 32.517684543369086, 32.613503255006506, 32.68614756029512, 32.786782689565385, 32.873670655341314, 32.95227875255751, 33.04629921259843, 33.14207551615103, 33.23130659061319, 33.32320788641577, 33.39905809411619, 33.49963568727138, 33.578955297910596, 33.68724359848719, 33.78334379068758, 33.86341112282224, 33.95627515655031, 34.054237212474426, 34.13360518321036, 34.220950337900675, 34.316814309628626, 34.404286564573134, 34.49112617025234, 34.581955731911464, 34.66604637609275, 34.75404240808482, 34.850303056606116, 34.943224502449006, 35.03808952817906, 35.13069911339823, 35.228664145328295, 35.307614483228974, 35.392004836009676, 35.482265360530725, 35.569201686403375, 35.655329778659556, 35.74809684419369, 35.83668621737244, 35.92818786037572, 36.01367722735446, 36.09730770661542, 36.19200632401265, 36.278621737243476, 36.3731567983136, 36.45884902969806, 36.5399971479943, 36.62823522847046, 36.72539202678406, 36.82458912517825, 36.90487147374295, 36.98667654535309, 37.08323987847976, 37.16266848533697, 37.25753041106082, 37.3364716969434, 37.42825792051584, 37.52382825965652, 37.60355657511315, 37.67651261702524, 37.77689652179305, 37.862016492032986, 37.94310112220224, 38.041919771839545, 38.134356872713745, 38.224478144956294, 38.30304085808172, 38.38550895901792, 38.47869985739972, 38.571748403496805, 38.6449860499721, 38.7356248992498, 38.81845024490049, 38.898671957343915, 38.9808463016926, 39.0680279000558, 39.16338644677289, 39.237623163246326, 39.324959141918285, 39.42451348502697, 39.49315865831732, 39.58662198524397, 39.67160580321161, 39.767848223696454, 39.843416950833905, 39.92576092752186, 40.005080538161074, 40.098885981771964, 40.16942017484035, 40.25387116374233, 40.35290185380371, 40.43317192634385, 40.52310248620498, 40.59687283774568, 40.6900002480005, 40.753229462458926, 40.85976191952384, 40.939714179428364, 41.01808022816046, 41.094911277822554, 41.17483638167276, 41.2498571517143, 41.33381151962304, 41.416512741025485, 41.50002827205655, 41.5758511997024, 41.656121396242796, 41.72756984313969, 41.8202763965528, 41.900255936511876, 41.98172496744994, 42.06405381610763, 42.14262558125117, 42.22226908053816, 42.292385516771034, 42.38177109554219, 42.46472044144088, 42.536444416888834, 42.61515853431707, 42.70036939673879, 42.77883228966458, 42.85557554715109, 42.931755843511695, 43.014844441688886, 43.09852948105897, 43.171270630541265, 43.25063562527125, 43.32632537665075, 43.414375844751696, 43.49254808109617, 43.572554901109804, 43.650188232376465, 43.722596441192884, 43.79808642817286, 43.87580457560915, 43.94731961063922, 44.019073842147684, 44.08476136152272, 44.169212226424456, 44.23782416764834, 44.32382813565627, 44.392954553909114, 44.45840895281791, 44.54937776675553, 44.61654250108501, 44.695044702089405, 44.751271746543495, 44.82552656705313, 44.89437460474921, 44.95482472564945, 45.044004340008684, 45.10304371008743, 45.181518631037264, 45.238396552793105, 45.3224871969744, 45.37288957777916, 45.440281356562714, 45.51720937441875, 45.58814322028644, 45.66523777047554, 45.729583979167955, 45.7966700973402, 45.85560952321905, 45.93047591295183, 45.99243672887346, 46.060921445842894, 46.113007006014016, 46.185572571145144, 46.24543232686465, 46.30249178498357, 46.35545229090459, 46.42934986669973, 46.48826511253023, 46.544034968069944, 46.60694636989274, 46.662110732221464, 46.71733560667121, 46.77388951577903, 46.83834484468969, 46.891674623349246, 46.947744187488375, 46.9933270506541, 47.046484220968445, 47.09496422592846, 47.144543121086244, 47.18987773575547, 47.24463636927274, 47.28462458924918, 47.32037162874326, 47.359409262818524, 47.39062731725464, 47.438756153512315, 47.46949581499163, 47.52052179304359, 47.542890941781884, 47.57949755099511, 47.60399789199579, 47.62528017856036, 47.653249922499846, 47.66467505735012, 47.68014483228967, 47.67659681319363, 47.68394122388245, 47.68216405232811, 47.66652179304359, 47.66317961435924, 47.63548837497675, 47.59483117366235, 47.55066513733028, 47.48068187736376, 47.38022840845682, 47.25767511935024, 47.05623832847666, 46.708898381796764, 45.85557629115259, 42.44445545291091, 38.254636617273235, 33.395443486886975, 28.13661293322587, 25.534021452042904]","[0.0, 3.210175651120533e-05, 0.0001433979406420351, 0.000251817080557238, 0.00034494245911568746, 0.0005601150817686251, 0.0007356147789218655, 0.0008578134463961234, 0.0009951544518473651, 0.0011340096910963052, 0.001263779527559055, 0.0013903694730466383, 0.001515596608116293, 0.0016391580860084796, 0.0017689279224712294, 0.0018986977589339792, 0.002026801938219261, 0.0021505148394912175, 0.0022740763173834037, 0.0024023319200484556, 0.00252740763173834, 0.002649606299212598, 0.00277771047849788, 0.002908994548758328, 0.0030372501514233795, 0.003160811629315566, 0.003279981829194427, 0.003405057540884312, 0.0035317989097516655, 0.003661417322834645, 0.003792701393095094, 0.003920956995760145, 0.004044518473652331, 0.004165202907328891, 0.004290278619018776, 0.004420048455481526, 0.004551332525741974, 0.0046794367050272566, 0.004806178073894609, 0.004926711084191398, 0.005050423985463355, 0.005173985463355541, 0.0053052695336159895, 0.005431859479103573, 0.005557086614173227, 0.0056853422168382794, 0.0058119321623258625, 0.005932465172622653, 0.006056178073894609, 0.006187462144155056, 0.006315566323440339, 0.006442307692307692, 0.006567534827377346, 0.006691096305269533, 0.006813143549364021, 0.006938370684433676, 0.007069654754694125, 0.007200787401574803, 0.007329043004239854, 0.007454270139309508, 0.007576317383403997, 0.007698364627498485, 0.007825105996365838, 0.007956390066626287, 0.00808298001211387, 0.008209721380981224, 0.008334797092671107, 0.008455481526347668, 0.008580557238037552, 0.008708812840702605, 0.008838582677165353, 0.008966686856450636, 0.009088885523924894, 0.009216989703210174, 0.00934221683827983, 0.009465778316172017, 0.00959251968503937, 0.009722289521502118, 0.009850393700787401, 0.009974106602059357, 0.010096153846153845, 0.010219715324046032, 0.010347970926711083, 0.010476226529376135, 0.010604330708661416, 0.010732586311326467, 0.01085932768019382, 0.01098137492428831, 0.011103422168382797, 0.011231677771047848, 0.0113599333737129, 0.011485009085402785, 0.011614778921865536, 0.011743034524530587, 0.011863567534827377, 0.011988643246517262, 0.012116898849182312, 0.012246668685645062, 0.012371744397334948, 0.012495457298606905, 0.012625075711689884, 0.012750302846759537, 0.01287083585705633, 0.012997577225923682, 0.013130375529981827, 0.013258479709267109, 0.013382192610539067, 0.013508782556026649, 0.013632495457298607, 0.013756056935190792, 0.013882798304058145, 0.014012568140520897, 0.014136129618413082, 0.014262870987280435, 0.01438794669897032, 0.014510145366444578, 0.01463673531193216, 0.014764990914597211, 0.014894760751059962, 0.015022864930345244, 0.0151480920654149, 0.015271653543307085, 0.015393700787401573, 0.015520442156268925, 0.015651726226529373, 0.015781496062992124, 0.01590808600847971, 0.016031798909751663, 0.01615384615384615, 0.016280587522713504, 0.01640566323440339, 0.016532404603270746, 0.016663537250151423, 0.016791792852816474, 0.016918534221683827, 0.017039067231980617, 0.017159600242277404, 0.017290884312537856, 0.01741459721380981, 0.0175366444579043, 0.017663234403391882, 0.01779300423985463, 0.017916717141126588, 0.018040278619018777, 0.018170048455481525, 0.018301332525741974, 0.018427922471229555, 0.018556178073894605, 0.018682768019382193, 0.01880193821926105, 0.018923985463355542, 0.019056783767413685, 0.019189582071471832, 0.01931162931556632, 0.019435342216838278, 0.01956344639612356, 0.019690187764990912, 0.0198152634766808, 0.019945033313143547, 0.0200717746820109, 0.020196850393700786, 0.02032359176256814, 0.02044412477286493, 0.020569351907934585, 0.020694427619624468, 0.02082116898849182, 0.02095245305875227, 0.02108207147183525, 0.021207298606904904, 0.021329345850999392, 0.021449878861296182, 0.021578134463961233, 0.02171093276801938, 0.021839188370684433, 0.02196274984857662, 0.022084797092671107, 0.022206995760145364, 0.022335099939430645, 0.022463355542095696, 0.02259161114476075, 0.02271971532404603, 0.022846456692913384, 0.02297001817080557, 0.02309070260448213, 0.02322032101756511, 0.023347062386432464, 0.023473803755299817, 0.023604936402180494, 0.023734706238643242, 0.023855239248940032, 0.023972895215021196, 0.02409948516050878, 0.024233797698364624, 0.02436205330102968, 0.024485614778921864, 0.024612356147789217, 0.024732889158086004, 0.024854936402180495, 0.024983192004845545, 0.025115990308903692, 0.025244245911568743, 0.02536629315566323, 0.025489854633555416, 0.02561659600242277, 0.025743337371290125, 0.02586992731677771, 0.025999697153240457, 0.026127952755905508, 0.026253028467595394, 0.026378255602665046, 0.02649878861296184, 0.026623864324651723, 0.026755148394912172, 0.026886432465172617, 0.02701317383403997, 0.027139763779527558, 0.027261962447001815, 0.027382495457298605, 0.02750908540278619, 0.027640369473046635, 0.027771653543307084, 0.027896880678376736, 0.028018927922471227, 0.028139460932768017, 0.02826620230163537, 0.028391278013325253, 0.028519533615990304, 0.028649303452453055, 0.028772864930345244, 0.028899606299212597, 0.029023167777104782, 0.029148394912174438, 0.029276499091459716, 0.02940475469412477, 0.029533010296789824, 0.029661114476075102, 0.029789370078740156, 0.029911417322834644, 0.030032101756511203, 0.030158691701998783, 0.030289975772259236, 0.030418231374924286, 0.03054330708661417, 0.030668534221683825, 0.030792095699576014, 0.0309141429436705, 0.031043912780133246, 0.031176711084191396, 0.03130193821926105, 0.031423985463355536, 0.03154921259842519, 0.031674288310115074, 0.03179951544518473, 0.03192610539067232, 0.03205738946093276, 0.03218413082980012, 0.0323076923076923, 0.03243125378558449, 0.03255648092065415, 0.03268155663234403, 0.03280829800121138, 0.032936553603876435, 0.033067686250757115, 0.033195941853422166, 0.03331965475469412, 0.033441701998788605, 0.0335667777104785, 0.03369806178073895, 0.03382934585099939, 0.033953058752271344, 0.03407510599636583, 0.03419563900666263, 0.034322380375529975, 0.03444897032101756, 0.03458025439127801, 0.03470699576014537, 0.034835099939430646, 0.034957298606904906, 0.035080860084797084, 0.035207601453664444, 0.035334191399152025, 0.03545941853422168, 0.03558918837068443, 0.03572032101756511, 0.03584554815263476, 0.03596456692913386, 0.036086614173228344, 0.03621789824348879, 0.03634766807995154, 0.036472895215021194, 0.03660099939430647, 0.036724712295578436, 0.03684524530587523, 0.03697032101756511, 0.037101605087825555, 0.0372344033918837, 0.03735811629315566, 0.03748167777104785, 0.037606904906117504, 0.03773046638400969, 0.03785872198667474, 0.03798682616596002, 0.03811508176862507, 0.03824015748031496, 0.038363870381586916, 0.0384859176256814, 0.03861114476075105, 0.03873924894003634, 0.03887053301029678, 0.03900030284675954, 0.03912855844942459, 0.03924909145972138, 0.03936962447001816, 0.03949182313749242, 0.0396244700181708, 0.039754239854633555, 0.0398840096910963, 0.040009085402786186, 0.040128255602665044, 0.04025333131435493, 0.040381586917019985, 0.04050969109630527, 0.04063794669897032, 0.04076771653543307, 0.04089597213809812, 0.041013476680799514, 0.04113703815869169, 0.04126377952755905, 0.04139188370684433, 0.04151862507571169, 0.04164688067837674, 0.041776499091459716, 0.04189718352513628, 0.04201923076923077, 0.04214597213809811, 0.042275590551181096, 0.042402331920048456, 0.04252892186553603, 0.042657177468201087, 0.04277771047849788, 0.04289990914597214, 0.043029678982434885, 0.043160811629315565, 0.04328755299818291, 0.043412628709872794, 0.04354088431253785, 0.043667625681405205, 0.0437911871592974, 0.04391944276196245, 0.04405072683222289, 0.04417428831011507, 0.044297849788007264, 0.04442156268927922, 0.044546638400969105, 0.04467186553603876, 0.04479845548152634, 0.044928225317989096, 0.045056480920654146, 0.04518155663234403, 0.04530526953361599, 0.045427316777710475, 0.04555102967898243, 0.04567913385826771, 0.045808903694730466, 0.045937159297395516, 0.046059206541490004, 0.04618443367655965, 0.04630950938824954, 0.04643927922471229, 0.04656904906117504, 0.046695639006662626, 0.04682086614173228, 0.04694745608721986, 0.04707268322228952, 0.0471962447001817, 0.047322986069049056, 0.04744957601453664, 0.04757631738340399, 0.047706087219866744, 0.04783570563294972, 0.047954875832828585, 0.04807692307692307, 0.04820669291338582, 0.0483363113264688, 0.04846153846153846, 0.04858979406420351, 0.04871638400969109, 0.04883540278619018, 0.048957601453664436, 0.04908721986674742, 0.04921850393700787, 0.04934373107207752, 0.04946577831617201, 0.04959403391883706, 0.049720623864324645, 0.0498443367655966, 0.04997092671108418, 0.050099182313749234, 0.05022440944881889, 0.05035099939430648, 0.05047471229557843, 0.05059978800726832, 0.05072501514233797, 0.05085463355542095, 0.0509859176256814, 0.05111417322834645, 0.05123924894003634, 0.051361447607510595, 0.05148349485160508, 0.05161175045427013, 0.051743034524530586, 0.051871138703815864, 0.05199636583888552, 0.05211841308298001, 0.0522389460932768, 0.05236568746214415, 0.0524939430648092, 0.052625075711689874, 0.052751817080557234, 0.05287855844942459, 0.05300363416111447, 0.05312416717141126, 0.053249394306480916, 0.05338067837674136, 0.05350575408843125, 0.0536340096910963, 0.05376377952755905, 0.05388885523924893, 0.05400635978195033, 0.05413310115081768, 0.05426589945487583, 0.05439566929133858, 0.05451771653543307, 0.05464279224712295, 0.054771047849788, 0.054894609327680186, 0.05501832222895214, 0.05515263476680799, 0.05527922471229557, 0.05540142337976983, 0.05552498485766202, 0.05565021199273167, 0.05577680193821925, 0.05590202907328891, 0.056031798909751664, 0.05615990308903694, 0.0562851302241066, 0.05640869170199878, 0.056530890369473036, 0.05665596608116293, 0.05678119321623258, 0.05691232586311326, 0.05704360993337371, 0.05716883706844336, 0.057293912780133245, 0.057416111447607505, 0.05754118715929739, 0.057672471229557834, 0.05780072683222289, 0.05792883101150817, 0.05805254391278013, 0.058174591156874615, 0.05829815263476681, 0.05842640823743186, 0.0585561780738946, 0.058685947910357354, 0.05881102362204724, 0.0589377649909146, 0.05905829800121138, 0.05918185947910357, 0.059311629315566314, 0.05943685645063597, 0.05956041792852816, 0.05969018776499091, 0.059818291944276195, 0.05994049061175045, 0.060062537855844936, 0.060190793458509986, 0.06032359176256813, 0.06044866747425802, 0.06057540884312537, 0.06070199878861295, 0.060824197456087206, 0.0609462447001817, 0.06107752877044215, 0.0612103270745003, 0.061336917019987884, 0.061459115687462144, 0.061585705632949725, 0.06171093276801937, 0.06183449424591156, 0.06196123561477892, 0.06209100545124166, 0.06221608116293154, 0.062341308298001205, 0.0624648697758934, 0.06259009691096304, 0.06271517262265293, 0.06284039975772258, 0.06297153240460326, 0.06309827377347062, 0.06322501514233797, 0.06334857662023015, 0.06346910963052695, 0.0635958509993943, 0.06372713506965474, 0.06385841913991519, 0.06398500908540278, 0.06410872198667474, 0.06423228346456693, 0.06435902483343428, 0.06448410054512417, 0.06461084191399151, 0.0647389460932768, 0.06486720169594185, 0.0649924288310115, 0.065114476075106, 0.06523803755299817, 0.06536780738946092, 0.06549454875832827, 0.06561962447001816, 0.06574939430648091, 0.0658759842519685, 0.06599515445184737, 0.06611871592973954, 0.0662469715324046, 0.06637976983646275, 0.06650484554815263, 0.06663158691702, 0.06675666262870987, 0.06687568140520897, 0.06699939430648091, 0.06713370684433675, 0.06726650514839491, 0.0673900666262871, 0.06751059963658389, 0.06763885523924894, 0.06776559660811629, 0.06789067231980618, 0.06802044215626891, 0.06815021199273166, 0.06827680193821926, 0.06840051483949121, 0.068521047849788, 0.06864627498485766, 0.06877286493034523, 0.06890263476680798, 0.06902922471229558, 0.06915748031496063, 0.06928422168382797, 0.06940475469412477, 0.06952680193821925, 0.06965657177468201, 0.06978785584494245, 0.06991611144760751, 0.07004118715929739, 0.07016020593579647, 0.07028391883706843, 0.07041050878255602, 0.07054027861901876, 0.07067004845548151, 0.0707951241671714, 0.07092337976983645, 0.07104845548152634, 0.07116913991520289, 0.0712957298606905, 0.07142701393095092, 0.07155375529981829, 0.07168185947910356, 0.07181314354936401, 0.07183600847970925, 0.07184070260448214, 0.07184675953967293, 0.07185433070866142, 0.07185751059963658]",23,"Green_215, Seq: 23, 45, 52, 55"
