Flex_Stress,Flex_Strain
0.0,1.1150821227822477e-05
6.47499744442867e-05,2.1892571986471035e-05
0.0001294999488885734,3.5049777348778794e-05
0.00019424992333286008,6.042884882771044e-05
0.0002589998977771468,7.359634887097957e-05
0.00032374987222143345,0.00010323962242124863
0.00038849984666572017,0.00012188592318679691
0.0004532498211100069,0.0001564973668900708
0.0005179997955542936,0.00016682083226116909
0.0005827497699985802,0.0001800731000173342
0.0006474997444428669,0.00022761069478274379
0.0007122497188871537,0.0002635085260188858
0.0007769996933314403,0.0003187531277789186
0.000841749667775727,0.00033325881408181266
0.0009064996422200138,0.00034675779267797995
0.0009712496166643004,0.0003602567712741472
0.0010359995911085871,0.0003932970916317211
0.0011007495655528739,0.00046841429422531534
0.0011654995399971604,0.0004890084589169622
0.0012302495144414472,0.0005341710940747219
0.0012949994888857338,0.0005586505071254507
0.0013597494633300206,0.0005946098756317887
0.0014244994377743073,0.000622016164805256
0.001489249412218594,0.000642810112391941
0.0015539993866628807,0.0006857362725541408
0.0016187493611071674,0.0007334561889196752
0.001683499335551454,0.000752822446043142
0.0017482493099957408,0.0007899267334995878
0.0018129992844400276,0.0008032665040878426
0.0018777492588843141,0.0008172892836426419
0.0019424992333286009,0.000856059768251709
0.0020072492077728874,0.0008888543529641077
0.0020719991822171742,0.0009077593816510948
0.002136749156661461,0.0009247245370303576
0.0022014991311057478,0.0009624307869615656
0.002266249105550034,0.0009915719224949198
0.002330999079994321,0.0010057327239705064
0.0023957490544386077,0.0010251537822188845
0.0024604990288828944,0.001108495348946048
0.0025252490033271812,0.0011577288597697131
0.0025899989777714676,0.0011938747684226078
0.0026547489522157543,0.0012213902256472836
0.002719498926660041,0.0012350618625896815
0.002784248901104328,0.001252952473603859
0.0028489988755486147,0.0012736528441671929
0.0029137488499929014,0.001284353269485033
0.002978498824437188,0.0012950536948028734
0.0030432487988814746,0.0013366928203328479
0.0031079987733257613,0.0013551112762934003
0.003172748747770048,0.0014081567712916987
0.003237498722214335,0.0014858923749304024
0.0033022486966586212,0.0015368604079079465
0.003366998671102908,0.0015622436730609287
0.0034317486455471948,0.0015834674154061282
0.0034964986199914816,0.0015964932528110308
0.0035612485944357683,0.0016279526612619014
0.003625998568880055,0.0016401635384851944
