Flex_Stress,Flex_Strain
0.0,0.0
7.946622819273035e-05,5.820022788524685e-06
0.0001589324563854607,4.4559796509642325e-05
0.00023839868457819105,9.647418402648422e-05
0.0003178649127709214,0.00012609776138141542
0.0003973311409636518,0.0001546845222910304
0.0004767973691563821,0.00018459853478042148
0.0005562635973491124,0.00021992365130618505
0.0006357298255418428,0.00024098524753073895
0.0007151960537345732,0.00030688254184886896
0.0007946622819273036,0.0003857018511591178
0.0008741285101200338,0.00041660559777839017
0.0009535947383127642,0.0004418553731768152
0.0010330609665054945,0.0004864319535817247
0.0011125271946982249,0.0005260905788910304
0.0011919934228909552,0.0005456365275708863
0.0012714596510836856,0.0005844741994366619
0.001350925879276416,0.0006102735205315536
0.0014303921074691464,0.0006240255634334524
0.0015098583356618768,0.0006671787917765738
0.0015893245638546071,0.0006867241181159097
0.0016687907920473373,0.0007465596196020548
0.0017482570202400677,0.0007575995747639485
0.001827723248432798,0.0008039730941807185
0.0019071894766255284,0.0008437547291289402
0.001986655704818259,0.0008601382315654095
0.002066121933010989,0.0008954113256759376
0.0021455881612037196,0.0009503614492285261
0.0022250543893964497,0.0009702000130595398
0.0023045206175891803,0.0010109751157441238
0.0023839868457819105,0.0010493471252282691
0.002463453073974641,0.001096506857254917
0.0025429193021673712,0.0011404336326361038
0.0026223855303601014,0.0011902214624076287
0.002701851758552832,0.0012268225433870812
0.002781317986745562,0.0012662305796193438
0.0028607842149382928,0.0012904613570792077
0.002940250443131023,0.0013208260256285115
0.0030197166713237535,0.0013507116521346522
0.0030991828995164837,0.0014092008171840953
0.0031786491277092143,0.0014430927056462396
0.0032581153559019444,0.0014795467941176338
0.0033375815840946746,0.001492413095948105
0.003417047812287405,0.0015051807960029906
0.0034965140404801353,0.001517948496057876
0.003575980268672866,0.0015707141340827635
0.003655446496865596,0.0016187369268768801
0.0037349127250583267,0.0016356224498398756
0.003814378953251057,0.0016505076446341439
0.003893845181443787,0.0017057200252924116
0.003973311409636518,0.0017730715121138647
0.004052777637829248,0.001821446957347312
0.004132243866021978,0.001848690849534156
0.0042117100942147085,0.001874223811672648
0.004291176322407439,0.001927597954341533
0.00437064255060017,0.0019438051286111
0.0044501087787928995,0.0019730705858918103
0.00452957500698563,0.001991748610160814
0.004609041235178361,0.002014985988781408
0.00468850746337109,0.002030594722503574
0.004767973691563821,0.0021182114721764516
0.0048474399197565516,0.002155818049021099
0.004926906147949282,0.0022029657286880815
0.005006372376142012,0.00222013973504432
0.0050858386043347425,0.0022343598259006057
0.005165304832527473,0.0022750246884071343
0.005244771060720203,0.0023001533127233603
0.005324237288912933,0.002326068478590367
0.005403703517105664,0.0023595670345431105
0.005483169745298395,0.002378697666022115
0.005562635973491124,0.0024118235466961124
0.005642102201683855,0.0024501158982696276
0.0057215684298765855,0.002516709201598355
0.005801034658069315,0.002562618348194074
0.005880500886262046,0.002595881252158547
0.005959967114454776,0.0026225416058189904
0.006039433342647507,0.002636449378864653
0.006118899570840237,0.0026519459323012503
0.006198365799032967,0.002686230579859455
0.006277832027225698,0.0027271619462088973
0.0063572982554184285,0.0027430625011644477
0.006436764483611158,0.00280033076723376
0.006516230711803889,0.0028189886512552122
0.0065956969399966195,0.0028609814901070494
0.006675163168189349,0.002877083663668318
0.00675462939638208,0.002906261298133159
0.00683409562457481,0.002942344511978433
0.006913561852767541,0.002972814699620439
0.006993028080960271,0.0030194187083675177
0.007072494309153001,0.003052399914299667
0.007151960537345732,0.0030747169895415614
0.007231426765538462,0.003107948624775829
0.007310892993731192,0.003144123785762114
0.007390359221923923,0.0032399975740376287
0.007469825450116653,0.0032642423862449697
0.007549291678309383,0.0032915583558936925
0.007628757906502114,0.0033053523157625863
0.007708224134694844,0.0033319350534171555
0.007787690362887574,0.0033451907581805588
0.007867156591080305,0.003401090211964727
0.007946622819273035,0.003444505496276819
0.008026089047465766,0.0035174577206744124
0.008105555275658496,0.00354786695265175
0.008185021503851227,0.0035707453726888925
0.008264487732043956,0.0035910655113858356
0.008343953960236686,0.003611693222199276
0.008423420188429417,0.0036344689421659525
0.008502886416622148,0.003673124926365312
0.008582352644814878,0.0037003981313929644
0.008661818873007609,0.0037340535009623994
0.00874128510120034,0.0037504842510972655
0.008820751329393068,0.003786974358360262
0.008900217557585799,0.003844888094529867
0.00897968378577853,0.0039070107545294405
0.00905915001397126,0.003945378900373712
0.00913861624216399,0.003972689320557093
0.009218082470356721,0.004002102260364097
0.009297548698549452,0.004015472813262487
0.00937701492674218,0.004068564392265888
