Flex_Stress,Flex_Strain
0.0,1.6678845355324539e-06
7.741245424451633e-05,8.10588349339271e-06
0.00015482490848903267,3.7102339083105356e-05
0.000232237362733549,7.489431783176997e-05
0.00030964981697806533,0.0001152180725239748
0.0003870622712225817,0.00017666811278734305
0.000464474725467098,0.00022452172244587365
0.0005418871797116143,0.00024618481805546813
0.0006192996339561307,0.0002872435171954476
0.000696712088200647,0.0003002751497373801
0.0007741245424451634,0.00038157295419409727
0.0008515369966896796,0.0004124332077502514
0.000928949450934196,0.00044557495676546895
0.0010063619051787123,0.0004992219237943809
0.0010837743594232286,0.0005124266190755934
0.001161186813667745,0.0005375769318680824
0.0012385992679122613,0.0006002839413862826
0.0013160117221567777,0.0006425767897718424
0.001393424176401294,0.0006710888490518935
0.0014708366306458104,0.0007072584774324914
0.0015482490848903268,0.0007669632579372344
0.001625661539134843,0.0007863956219803001
0.0017030739933793593,0.0008110470458299593
0.0017804864476238756,0.000852950153389566
0.001857898901868392,0.0008885178163630396
0.0019353113561129084,0.0009083314348527138
0.0020127238103574245,0.0009727073811171476
0.002090136264601941,0.0010139813284269646
0.0021675487188464572,0.001079015331467304
0.0022449611730909736,0.0010965873026938368
0.00232237362733549,0.0011370644062763707
0.0023997860815800063,0.0011544056046532626
0.0024771985358245227,0.0011894334935556472
0.002554610990069039,0.001244309187076137
0.0026320234443135554,0.0012571198089878506
0.0027094358985580718,0.0012699304308995644
0.002786848352802588,0.0013200887085034517
0.0028642608070471045,0.0013594887399014752
0.002941673261291621,0.001408451137615004
0.003019085715536137,0.0014747827069205416
0.0030964981697806536,0.0014943414548551455
0.0031739106240251695,0.0015287997690176607
0.003251323078269686,0.0015744522713838681
0.003328735532514202,0.0016055341574583166
0.0034061479867587186,0.0016326977404120943
0.003483560441003235,0.0016571947725795076
0.0035609728952477513,0.0016709733484189717
0.0036383853494922676,0.001719279804222813
0.003715797803736784,0.001784523792441063
0.0037932102579813004,0.0018144906417747468
0.0038706227122258167,0.0018630724144984528
0.003948035166470333,0.0018925612979442574
0.004025447620714849,0.0019259132361876697
0.004102860074959366,0.0019531100038216193
0.004180272529203882,0.001985561577458041
0.0042576849834483985,0.002028375729168043
0.0043350974376929145,0.002045817699484099
0.004412509891937431,0.0021068029238665276
0.004489922346181947,0.0021365786132119652
0.004567334800426464,0.002152163432039952
0.00464474725467098,0.002194470821753796
0.004722159708915497,0.0022409884283543973
0.004799572163160013,0.0022643190988628496
0.004876984617404529,0.002334378144687934
0.004954397071649045,0.0023658676906297147
0.005031809525893561,0.0023843534469357728
0.005109221980138078,0.0024209681485867027
0.005186634434382594,0.0024575527587284156
0.005264046888627111,0.0024914036420628964
0.005341459342871627,0.002533129906694906
0.0054188717971161435,0.002554681190325127
0.0054962842513606594,0.0026169600308963816
0.005573696705605176,0.0026710763864235404
0.005651109159849692,0.0027109034403101223
0.005728521614094209,0.002740260612347163
0.005805934068338725,0.002764243820309412
0.005883346522583242,0.0027907814603818372
0.005960758976827758,0.002823835478030228
0.006038171431072274,0.0028546045070911206
0.00611558388531679,0.002901247667373392
0.006192996339561307,0.00293720047774636
0.006270408793805823,0.002968968423665737
0.006347821248050339,0.0030115786540436357
0.006425233702294856,0.0030440620544277637
0.006502646156539372,0.0030614056090515094
0.0065800586107838885,0.003097051457572526
0.006657471065028404,0.0031445529137533726
0.006734883519272921,0.0031645835184724172
0.006812295973517437,0.003232965722533467
0.006889708427761954,0.003259690300351771
0.00696712088200647,0.0033139091877739356
0.007044533336250987,0.0033379356239209073
0.007121945790495503,0.003366300101742262
0.007199358244740019,0.003413326101212301
0.007276770698984535,0.0034325413713776434
0.007354183153229052,0.0034711008974174927
0.007431595607473568,0.003523532300335354
0.007509008061718084,0.003549774199425465
0.007586420515962601,0.003577629626019458
0.007663832970207117,0.0036563067579998953
0.0077412454244516335,0.0036959097197599555
0.00781865787869615,0.003733403450015345
0.007896070332940666,0.0037536483931827572
0.007973482787185182,0.0037945251280115345
0.008050895241429698,0.003880237131182211
0.008128307695674216,0.003897287231063413
0.008205720149918732,0.00391237581740263
0.008283132604163248,0.003940873205312039
0.008360545058407763,0.003963072992712628
0.008437957512652281,0.003982599075198037
0.008515369966896797,0.004020150726678728
0.008592782421141313,0.004083934303964009
0.008670194875385829,0.004101229727372023
0.008747607329630345,0.004140401014222476
0.008825019783874863,0.004218125978721395
0.008902432238119378,0.004270502812841326
0.008979844692363894,0.004299322291548409
0.00905725714660841,0.004314478779105675
0.009134669600852928,0.004358227936128724
0.009212082055097444,0.004390723090780905
0.00928949450934196,0.00441904812910378
0.009366906963586476,0.0044636809594925456
0.009444319417830993,0.004492729602701046
0.00952173187207551,0.004514840979911899
0.009599144326320025,0.0045448324499165645
0.009676556780564541,0.004617116318815402
0.009753969234809059,0.0046317015955310405
0.009831381689053575,0.004670973423451012
0.00990879414329809,0.00469216825622638
0.009986206597542607,0.004726148714923037
0.010063619051787123,0.004743584553862489
0.01014103150603164,0.004782473672026026
0.010218443960276156,0.004801898361233723
0.010295856414520672,0.004838435997655321
0.010373268868765188,0.004853921870904248
0.010450681323009706,0.004970040307937464
0.010528093777254222,0.004987735526821821
0.010605506231498738,0.005038187955183475
0.010682918685743253,0.005054205545977286
0.010760331139987771,0.005069071453875993
0.010837743594232287,0.005111839936561913
0.010915156048476803,0.0051344775799119806
0.010992568502721319,0.005187188216000405
0.011069980956965837,0.00521877273998024
0.011147393411210352,0.005261885000380019
0.011224805865454868,0.005281355458522705
0.011302218319699384,0.005339346345595156
0.0113796307739439,0.005401000187965533
0.011457043228188418,0.005449218989288279
0.011534455682432934,0.005486793309658987
0.01161186813667745,0.005500709802779507
0.011689280590921966,0.005514154718588559
0.011766693045166483,0.005565157324695963
0.011844105499411,0.005628583670293388
0.011921517953655515,0.005652553634832426
0.011998930407900031,0.005687140407456484
0.012076342862144549,0.00573660827959402
0.012153755316389065,0.005769626048638186
0.01223116777063358,0.005789758843965671
0.012308580224878097,0.005817141271927413
0.012385992679122614,0.005831853931867654
0.01246340513336713,0.005888255211381057
0.012540817587611646,0.005930451908338821
0.012618230041856162,0.005996151484084167
0.012695642496100678,0.006010276717735102
0.012773054950345196,0.00602740521030813
0.012850467404589712,0.006068060505921961
0.012927879858834227,0.006089356968685827
0.013005292313078743,0.006142936731568298
0.013082704767323261,0.00618520067337661
0.013160117221567777,0.006218085101077028
0.013237529675812293,0.00627426818170406
0.013314942130056809,0.006297238186555696
0.013392354584301326,0.0063364844320167625
0.013469767038545842,0.006382461418303892
0.013547179492790358,0.006405568451793887
0.013624591947034874,0.006436934507123669
0.01370200440127939,0.006458993943958302
0.013779416855523908,0.006479040337353504
0.013856829309768424,0.006501133011668239
0.01393424176401294,0.006556238990445083
0.014011654218257456,0.006575280285553471
0.014089066672501973,0.006660116968470109
0.01416647912674649,0.006689783506338186
0.014243891580991005,0.006704782769373269
0.014321304035235521,0.0067418444158355685
0.014398716489480039,0.006761062907114926
0.014476128943724555,0.006821349543864611
0.01455354139796907,0.006865218073697079
0.014630953852213587,0.0069045787738790335
0.014708366306458104,0.006940620693636948
0.01478577876070262,0.006970848928713609
0.014863191214947136,0.0070077127113055224
0.014940603669191652,0.007025565588764368
0.015018016123436168,0.007069118154418937
0.015095428577680686,0.007129003138415974
0.015172841031925201,0.0071488315213906915
0.015250253486169717,0.007192787563657797
0.015327665940414233,0.00722378282037075
0.015405078394658751,0.0072377152245234
0.015482490848903267,0.007295534153170479
0.015559903303147783,0.00733591566770099
0.0156373157573923,0.007370335853594072
0.015714728211636816,0.0074228220041934675
0.015792140665881332,0.007451631227121608
0.01586955312012585,0.007484352733015983
0.015946965574370364,0.007540588365557014
0.01602437802861488,0.007552454789328462
0.016101790482859396,0.007575707554776952
0.016179202937103912,0.007609993093377534
0.01625661539134843,0.00763436591502616
0.016334027845592947,0.007695310187417374
0.016411440299837463,0.007730738776158886
0.01648885275408198,0.007790773670028344
0.016566265208326495,0.007832107580241452
0.01664367766257101,0.00786620949847041
0.016721090116815527,0.00788877119390698
0.016798502571060043,0.007927759303377495
0.016875915025304562,0.007950146829569597
0.016953327479549078,0.007969763973521645
0.017030739933793594,0.00801228713615962
0.01710815238803811,0.008037517714627388
0.017185564842282626,0.008110657075159854
0.017262977296527142,0.008133140594793198
0.017340389750771658,0.008161432968601242
0.017417802205016174,0.008175043613766022
0.01749521465926069,0.00819326296302921
0.01757262711350521,0.008249159073456786
0.017650039567749725,0.008310256388894755
0.01772745202199424,0.008341267001311834
0.017804864476238757,0.008366134541497781
0.017882276930483273,0.008398864358361386
0.01795968938472779,0.00841594656414907
0.018037101838972305,0.008462881427530355
0.01811451429321682,0.008484870629557818
0.01819192674746134,0.008594064528265439
0.018269339201705856,0.0086371853095984
0.018346751655950372,0.008653980945059071
0.018424164110194888,0.00870323995034147
0.018501576564439404,0.008715086729045453
0.01857898901868392,0.008746981154835909
0.018656401472928436,0.008763318462222149
0.01873381392717295,0.008791734046964022
0.018811226381417467,0.008864313116623262
0.018888638835661987,0.008894762023693617
0.018966051289906503,0.008907751711066517
0.01904346374415102,0.00892964774917846
0.019120876198395535,0.008972858670410287
0.01919828865264005,0.008993167708555648
0.019275701106884566,0.009051523378353413
0.019353113561129082,0.009113965118308753
0.0194305260153736,0.00913065826046533
0.019507938469618118,0.009174636746431378
0.019585350923862634,0.009223984114098303
0.01966276337810715,0.009270130950456578
0.019740175832351665,0.009288770335385721
0.01981758828659618,0.009366155960477839
0.019895000740840697,0.009404979103589471
0.019972413195085213,0.009441182249887709
0.02004982564932973,0.00948275189809935
0.020127238103574245,0.00950652584856634
