General : Start date,"10/22/2024 9:41 AM"
General : End date,"10/22/2024 9:42 AM"
Specimen notes : Specimen note 1,"red, 200, batch 3, seq 11"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.31678"
"0.10000","0.00141","0.47348"
"0.20000","0.01008","11.61442"
"0.30000","0.02348","39.00488"
"0.40000","0.03286","57.71466"
"0.50000","0.04062","72.74032"
"0.60000","0.04949","88.88014"
"0.70000","0.05796","102.91071"
"0.80000","0.06683","118.94633"
"0.90000","0.07560","135.33298"
"1.00000","0.08396","140.97435"
"1.10000","0.09192","155.49228"
"1.20000","0.10019","169.51659"
"1.30000","0.10845","183.78223"
"1.40000","0.11702","198.13089"
"1.50000","0.12559","214.23470"
"1.60000","0.13385","228.65781"
"1.70000","0.14212","243.20865"
"1.80000","0.15008","257.83942"
"1.90000","0.15825","271.48450"
"2.00000","0.16681","286.67624"
"2.10000","0.17538","303.14359"
"2.20000","0.18395","317.57141"
"2.30000","0.19211","331.16794"
"2.40000","0.20018","345.21964"
"2.50000","0.20834","360.38242"
"2.60000","0.21681","375.79593"
"2.70000","0.22517","389.79202"
"2.80000","0.23364","405.82452"
"2.90000","0.24211","420.17944"
"3.00000","0.25037","434.95749"
"3.10000","0.25854","449.06799"
"3.20000","0.26660","463.74500"
"3.30000","0.27507","478.33813"
"3.40000","0.28353","492.71738"
"3.50000","0.29200","507.58319"
"3.60000","0.30067","522.28680"
"3.70000","0.30893","537.05621"
"3.80000","0.31679","551.70502"
"3.90000","0.32486","565.47626"
"4.00000","0.33343","579.43158"
"4.10000","0.34199","594.50354"
"4.20000","0.35016","609.01904"
"4.30000","0.35862","622.78326"
"4.40000","0.36719","638.62769"
"4.50000","0.37505","652.40051"
"4.60000","0.38312","666.88159"
"4.70000","0.39158","681.05872"
"4.80000","0.40025","696.55444"
"4.90000","0.40872","711.07239"
"5.00000","0.41698","724.64069"
"5.10000","0.42525","738.85303"
"5.20000","0.43341","752.58508"
"5.30000","0.44158","767.24017"
"5.40000","0.45025","782.47583"
"5.50000","0.45891","796.23993"
"5.60000","0.46728","811.14258"
"5.70000","0.47514","823.09369"
"5.80000","0.48351","838.27057"
"5.90000","0.49177","851.16968"
"6.00000","0.50004","866.12805"
"6.10000","0.50840","879.02875"
"6.20000","0.51707","894.42267"
"6.30000","0.52544","909.01886"
"6.40000","0.53380","923.34412"
"6.50000","0.54197","936.74548"
"6.60000","0.55013","949.88208"
"6.70000","0.55840","963.79041"
"6.80000","0.56686","978.23236"
"6.90000","0.57533","992.56616"
"7.00000","0.58390","1006.95007"
"7.10000","0.59216","1020.51526"
"7.20000","0.60013","1034.20032"
"7.30000","0.60839","1047.00232"
"7.40000","0.61666","1061.33301"
"7.50000","0.62522","1075.15515"
"7.60000","0.63369","1088.56824"
"7.70000","0.64206","1102.69055"
"7.80000","0.65012","1115.99243"
"7.90000","0.65808","1129.36414"
"8.00000","0.66635","1142.52734"
"8.10000","0.67512","1157.08826"
"8.20000","0.68378","1171.42297"
"8.30000","0.69205","1184.71387"
"8.40000","0.70042","1199.44641"
"8.50000","0.70868","1212.72327"
"8.60000","0.71695","1226.37231"
"8.70000","0.72511","1239.44690"
"8.80000","0.73368","1253.71802"
"8.90000","0.74194","1267.39453"
"9.00000","0.75031","1280.30310"
"9.10000","0.75888","1295.15479"
"9.20000","0.76714","1307.73657"
"9.30000","0.77500","1319.95422"
"9.40000","0.78327","1332.71777"
"9.50000","0.79183","1347.27087"
"9.60000","0.80050","1361.35645"
"9.70000","0.80877","1374.43884"
"9.80000","0.81703","1387.87158"
"9.90000","0.82540","1401.71643"
"10.00000","0.83336","1414.32019"
"10.10000","0.84153","1427.27979"
"10.20000","0.85009","1440.29797"
"10.30000","0.85876","1454.45862"
"10.40000","0.86703","1467.80762"
"10.50000","0.87519","1480.81409"
"10.60000","0.88366","1494.34167"
"10.70000","0.89182","1507.36621"
"10.80000","0.90019","1519.33679"
"10.90000","0.90876","1533.45203"
"11.00000","0.91712","1546.50793"
"11.10000","0.92539","1559.87488"
"11.20000","0.93335","1572.77710"
"11.30000","0.94151","1584.80896"
"11.40000","0.94988","1597.77625"
"11.50000","0.95825","1610.44189"
"11.60000","0.96681","1623.74377"
"11.70000","0.97548","1637.65283"
"11.80000","0.98385","1650.84521"
"11.90000","0.99201","1662.83472"
"12.00000","0.99997","1675.53015"
"12.10000","1.00824","1688.01489"
"12.20000","1.01671","1700.89746"
"12.30000","1.02537","1714.83789"
"12.40000","1.03384","1727.50293"
"12.50000","1.04231","1740.88550"
"12.60000","1.05027","1753.18286"
"12.70000","1.05833","1764.79480"
"12.80000","1.06660","1776.28357"
"12.90000","1.07506","1789.80103"
"13.00000","1.08353","1802.66260"
"13.10000","1.09210","1814.93652"
"13.20000","1.10057","1827.89905"
"13.30000","1.10853","1840.23718"
"13.40000","1.11649","1851.34985"
"13.50000","1.12496","1864.24048"
"13.60000","1.13353","1877.16956"
"13.70000","1.14179","1890.95789"
"13.80000","1.15006","1902.68640"
"13.90000","1.15882","1915.84583"
"14.00000","1.16719","1928.49731"
"14.10000","1.17495","1940.42029"
"14.20000","1.18322","1952.75842"
"14.30000","1.19188","1965.23047"
"14.40000","1.20035","1978.60132"
"14.50000","1.20862","1989.94836"
"14.60000","1.21718","2002.73474"
"14.70000","1.22525","2014.20166"
"14.80000","1.23321","2027.20032"
"14.90000","1.24168","2039.74231"
"15.00000","1.25034","2053.03857"
"15.10000","1.25891","2065.50684"
"15.20000","1.26708","2075.67383"
"15.30000","1.27514","2088.25098"
"15.40000","1.28351","2099.39282"
"15.50000","1.29167","2112.36401"
"15.60000","1.30004","2124.76465"
"15.70000","1.30870","2136.77539"
"15.80000","1.31717","2148.65918"
"15.90000","1.32544","2160.46680"
"16.00000","1.33350","2172.29883"
"16.10000","1.34176","2183.47583"
"16.20000","1.34993","2194.95215"
"16.30000","1.35819","2206.23975"
"16.40000","1.36666","2218.87622"
"16.50000","1.37533","2230.54297"
"16.60000","1.38390","2243.89819"
"16.70000","1.39206","2255.61572"
"16.80000","1.39992","2267.41870"
"16.90000","1.40819","2278.34424"
"17.00000","1.41706","2290.91821"
"17.10000","1.42563","2303.13037"
"17.20000","1.43389","2314.95435"
"17.30000","1.44216","2326.39307"
"17.40000","1.45012","2338.56836"
"17.50000","1.45838","2350.03687"
"17.60000","1.46675","2360.73413"
"17.70000","1.47522","2372.77222"
"17.80000","1.48368","2384.81421"
"17.90000","1.49205","2395.36206"
"18.00000","1.50031","2407.18945"
"18.10000","1.50838","2417.52246"
"18.20000","1.51654","2429.91235"
"18.30000","1.52511","2442.79272"
"18.40000","1.53347","2454.43286"
"18.50000","1.54174","2465.20557"
"18.60000","1.55051","2476.93408"
"18.70000","1.55898","2489.11646"
"18.80000","1.56684","2499.85278"
"18.90000","1.57490","2510.49072"
"19.00000","1.58347","2522.97803"
"19.10000","1.59224","2535.12866"
"19.20000","1.60050","2546.00952"
"19.30000","1.60867","2556.80981"
"19.40000","1.61713","2567.61060"
"19.50000","1.62530","2579.71143"
"19.60000","1.63336","2590.48096"
"19.70000","1.64183","2601.26294"
"19.80000","1.65060","2612.32227"
"19.90000","1.65886","2624.56421"
"20.00000","1.66693","2635.45923"
"20.10000","1.67509","2646.75439"
"20.20000","1.68335","2657.42700"
"20.30000","1.69172","2668.80737"
"20.40000","1.70019","2678.97070"
"20.50000","1.70875","2690.28857"
"20.60000","1.71702","2701.39136"
"20.70000","1.72528","2713.15503"
"20.80000","1.73345","2723.15356"
"20.90000","1.74161","2734.02881"
"21.00000","1.74998","2745.22314"
"21.10000","1.75855","2756.31616"
"21.20000","1.76711","2767.54346"
"21.30000","1.77538","2778.81299"
"21.40000","1.78364","2789.28076"
"21.50000","1.79181","2801.38379"
"21.60000","1.79987","2810.92310"
"21.70000","1.80824","2821.44678"
"21.80000","1.81691","2832.93091"
"21.90000","1.82557","2844.45654"
"22.00000","1.83404","2855.16113"
"22.10000","1.84210","2866.31592"
"22.20000","1.85007","2876.89453"
"22.30000","1.85843","2886.20190"
"22.40000","1.86680","2897.37964"
"22.50000","1.87527","2908.94458"
"22.60000","1.88373","2921.00684"
"22.70000","1.89220","2931.20752"
"22.80000","1.90046","2942.25391"
"22.90000","1.90843","2951.91211"
"23.00000","1.91679","2961.09595"
"23.10000","1.92526","2972.26123"
"23.20000","1.93363","2983.03857"
"23.30000","1.94189","2994.03613"
"23.40000","1.95046","3005.16455"
"23.50000","1.95872","3013.73999"
"23.60000","1.96679","3023.03296"
"23.70000","1.97485","3034.39380"
"23.80000","1.98352","3044.60254"
"23.90000","1.99198","3054.57593"
"24.00000","2.00025","3064.85889"
"24.10000","2.00851","3075.60425"
"24.20000","2.01688","3084.91553"
"24.30000","2.02504","3096.32690"
"24.40000","2.03311","3105.79565"
"24.50000","2.04178","3115.87036"
"24.60000","2.05044","3126.65991"
"24.70000","2.05851","3136.51587"
"24.80000","2.06677","3146.84912"
"24.90000","2.07514","3157.07520"
"25.00000","2.08361","3166.55420"
"25.10000","2.09187","3177.39648"
"25.20000","2.10034","3187.31177"
"25.30000","2.10891","3197.64502"
"25.40000","2.11717","3206.11890"
"25.50000","2.12523","3216.45142"
"25.60000","2.13350","3225.83252"
"25.70000","2.14186","3235.29736"
"25.80000","2.15003","3244.75903"
"25.90000","2.15860","3255.83521"
"26.00000","2.16706","3265.40210"
"26.10000","2.17553","3275.50610"
"26.20000","2.18379","3285.30444"
"26.30000","2.19176","3293.73340"
"26.40000","2.19982","3302.96021"
"26.50000","2.20829","3313.40552"
"26.60000","2.21696","3323.68750"
"26.70000","2.22532","3332.42236"
"26.80000","2.23369","3342.58008"
"26.90000","2.24175","3352.11450"
