General : Start date,"11/5/2024 8:33 AM"
General : End date,"11/5/2024 8:34 AM"
Specimen notes : Specimen note 1,"Day 3, blue, 230, batch 14, seq 50"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.32524"
"0.10000","0.00192","0.97713"
"0.20000","0.01139","14.19440"
"0.30000","0.02359","38.50404"
"0.40000","0.03266","56.22188"
"0.50000","0.04112","71.07360"
"0.60000","0.04989","85.91277"
"0.70000","0.05836","101.29884"
"0.80000","0.06683","115.47986"
"0.90000","0.07509","129.41719"
"1.00000","0.08346","142.46132"
"1.10000","0.09213","155.18811"
"1.20000","0.10039","170.68230"
"1.30000","0.10866","183.40128"
"1.40000","0.11712","197.31902"
"1.50000","0.12529","210.03874"
"1.60000","0.13355","223.51851"
"1.70000","0.14192","238.22055"
"1.80000","0.15038","249.94600"
"1.90000","0.15875","263.85593"
"2.00000","0.16712","277.52841"
"2.10000","0.17528","291.02151"
"2.20000","0.18344","303.34164"
"2.30000","0.19161","317.05020"
"2.40000","0.20018","330.45084"
"2.50000","0.20874","343.86633"
"2.60000","0.21721","357.54434"
"2.70000","0.22527","371.71985"
"2.80000","0.23334","384.60886"
"2.90000","0.24150","396.39618"
"3.00000","0.25007","411.51898"
"3.10000","0.25854","424.52551"
"3.20000","0.26680","437.10968"
"3.30000","0.27497","450.32617"
"3.40000","0.28353","463.54266"
"3.50000","0.29190","476.57114"
"3.60000","0.30016","488.92889"
"3.70000","0.30853","500.73895"
"3.80000","0.31700","513.14136"
"3.90000","0.32546","525.95984"
"4.00000","0.33393","538.91779"
"4.10000","0.34230","551.45337"
"4.20000","0.35026","564.23108"
"4.30000","0.35852","575.77789"
"4.40000","0.36699","588.45685"
"4.50000","0.37536","600.28101"
"4.60000","0.38372","613.68561"
"4.70000","0.39209","625.81689"
"4.80000","0.40055","636.80902"
"4.90000","0.40852","648.46704"
"5.00000","0.41648","659.73254"
"5.10000","0.42515","672.85657"
"5.20000","0.43361","683.29706"
"5.30000","0.44208","695.94238"
"5.40000","0.45045","706.02319"
"5.50000","0.45861","718.95526"
"5.60000","0.46667","728.96399"
"5.70000","0.47494","740.06653"
"5.80000","0.48361","751.21381"
"5.90000","0.49207","762.31158"
"6.00000","0.49994","772.03827"
"6.10000","0.50830","784.57391"
"6.20000","0.51697","794.27625"
"6.30000","0.52534","806.44049"
"6.40000","0.53340","815.74799"
"6.50000","0.54177","827.10284"
"6.60000","0.55053","836.75665"
"6.70000","0.55900","848.62231"
"6.80000","0.56717","860.23883"
"6.90000","0.57533","870.08380"
"7.00000","0.58339","879.88965"
"7.10000","0.59166","890.02454"
"7.20000","0.60023","901.09418"
"7.30000","0.60879","911.63965"
"7.40000","0.61726","922.27130"
"7.50000","0.62522","930.98804"
"7.60000","0.63319","940.03699"
"7.70000","0.64145","950.20160"
"7.80000","0.64992","961.15057"
"7.90000","0.65859","970.62579"
"8.00000","0.66705","980.19263"
"8.10000","0.67532","989.21173"
"8.20000","0.68338","999.55426"
"8.30000","0.69134","1007.99359"
"8.40000","0.69971","1018.71613"
"8.50000","0.70848","1027.50806"
"8.60000","0.71684","1037.12268"
"8.70000","0.72521","1047.22620"
"8.80000","0.73378","1055.73608"
"8.90000","0.74194","1066.00024"
"9.00000","0.75011","1073.18762"
"9.10000","0.75837","1083.28015"
"9.20000","0.76664","1092.21631"
"9.30000","0.77530","1101.39050"
"9.40000","0.78377","1108.74866"
"9.50000","0.79224","1117.94482"
"9.60000","0.80030","1125.13135"
"9.70000","0.80816","1133.97571"
"9.80000","0.81653","1142.90637"
"9.90000","0.82530","1152.73804"
"10.00000","0.83366","1160.66968"
"10.10000","0.84213","1168.74854"
"10.20000","0.85050","1177.22241"
"10.30000","0.85846","1187.45764"
"10.40000","0.86652","1195.22546"
"10.50000","0.87509","1205.22168"
"10.60000","0.88376","1212.42847"
"10.70000","0.89212","1221.52124"
"10.80000","0.90019","1231.04114"
"10.90000","0.90855","1238.98291"
"11.00000","0.91682","1247.15588"
"11.10000","0.92498","1254.44897"
"11.20000","0.93335","1263.78076"
"11.30000","0.94192","1271.28137"
"11.40000","0.95038","1281.28625"
"11.50000","0.95855","1287.93127"
"11.60000","0.96671","1296.92297"
"11.70000","0.97498","1303.99829"
"11.80000","0.98314","1312.87793"
"11.90000","0.99141","1318.48486"
"12.00000","1.00018","1326.94617"
"12.10000","1.00894","1335.17859"
"12.20000","1.01711","1343.47852"
"12.30000","1.02507","1351.17029"
"12.40000","1.03344","1360.38464"
"12.50000","1.04200","1367.31421"
"12.60000","1.05037","1376.35986"
"12.70000","1.05884","1384.41296"
"12.80000","1.06720","1391.44824"
"12.90000","1.07537","1400.73145"
"13.00000","1.08353","1407.99475"
"13.10000","1.09160","1415.62854"
"13.20000","1.10016","1424.02722"
"13.30000","1.10873","1433.98572"
"13.40000","1.11699","1442.40479"
"13.50000","1.12546","1450.19604"
"13.60000","1.13373","1457.56677"
"13.70000","1.14179","1465.31421"
"13.80000","1.14995","1473.34229"
"13.90000","1.15832","1482.98511"
"14.00000","1.16699","1490.40356"
"14.10000","1.17525","1499.11548"
"14.20000","1.18362","1505.76770"
"14.30000","1.19209","1514.34729"
"14.40000","1.19995","1522.91272"
"14.50000","1.20821","1530.13916"
"14.60000","1.21678","1538.28943"
"14.70000","1.22545","1546.39417"
"14.80000","1.23381","1554.40649"
"14.90000","1.24208","1562.18848"
"15.00000","1.25034","1570.77820"
"15.10000","1.25841","1577.40210"
"15.20000","1.26657","1585.33691"
"15.30000","1.27524","1593.16907"
"15.40000","1.28381","1602.76233"
"15.50000","1.29197","1609.85498"
"15.60000","1.30024","1618.40710"
"15.70000","1.30860","1626.45544"
"15.80000","1.31697","1634.90100"
"15.90000","1.32503","1641.58459"
"16.00000","1.33340","1651.09021"
"16.10000","1.34197","1658.43738"
"16.20000","1.35023","1667.53809"
"16.30000","1.35870","1674.62732"
"16.40000","1.36686","1683.77808"
"16.50000","1.37503","1690.77502"
"16.60000","1.38329","1700.80322"
"16.70000","1.39176","1708.11597"
"16.80000","1.40033","1715.41138"
"16.90000","1.40889","1724.92493"
"17.00000","1.41706","1732.51892"
"17.10000","1.42512","1740.71057"
"17.20000","1.43329","1747.17163"
"17.30000","1.44175","1756.21191"
"17.40000","1.45032","1764.09180"
"17.50000","1.45869","1773.12732"
"17.60000","1.46695","1780.33655"
"17.70000","1.47542","1788.15930"
"17.80000","1.48338","1795.23596"
"17.90000","1.49175","1803.48511"
"18.00000","1.50031","1810.81494"
"18.10000","1.50858","1820.03699"
"18.20000","1.51694","1827.22583"
"18.30000","1.52541","1835.72156"
"18.40000","1.53368","1843.06165"
"18.50000","1.54174","1850.77539"
"18.60000","1.54980","1858.14294"
"18.70000","1.55817","1866.91919"
"18.80000","1.56664","1874.34534"
"18.90000","1.57510","1882.48865"
"19.00000","1.58367","1890.82605"
"19.10000","1.59183","1897.75781"
"19.20000","1.59970","1905.90430"
"19.30000","1.60806","1914.07336"
"19.40000","1.61683","1921.89905"
"19.50000","1.62550","1929.74768"
"19.60000","1.63376","1938.03345"
"19.70000","1.64203","1945.12292"
"19.80000","1.65029","1952.79663"
"19.90000","1.65836","1959.75439"
"20.00000","1.66652","1967.91943"
"20.10000","1.67529","1975.71790"
"20.20000","1.68366","1985.20239"
"20.30000","1.69182","1992.45630"
"20.40000","1.70029","2001.27490"
"20.50000","1.70865","2008.51782"
"20.60000","1.71682","2016.78870"
"20.70000","1.72498","2026.32019"
"20.80000","1.73355","2033.46521"
"20.90000","1.74212","2042.68176"
"21.00000","1.75038","2049.96851"
"21.10000","1.75845","2058.46606"
"21.20000","1.76661","2066.63330"
"21.30000","1.77498","2075.25537"
"21.40000","1.78334","2082.02563"
"21.50000","1.79201","2090.72437"
"21.60000","1.80068","2098.60352"
"21.70000","1.80884","2106.74341"
"21.80000","1.81691","2113.84155"
"21.90000","1.82507","2121.60620"
"22.00000","1.83344","2128.32178"
"22.10000","1.84190","2137.08496"
"22.20000","1.85017","2144.76099"
"22.30000","1.85863","2152.44971"
"22.40000","1.86700","2159.87524"
"22.50000","1.87516","2168.33716"
"22.60000","1.88323","2175.30347"
"22.70000","1.89170","2182.45410"
"22.80000","1.90016","2191.68091"
"22.90000","1.90853","2198.33618"
"23.00000","1.91699","2206.73853"
"23.10000","1.92546","2213.58740"
"23.20000","1.93363","2222.50220"
"23.30000","1.94159","2229.10742"
"23.40000","1.94985","2237.91895"
"23.50000","1.95862","2245.59521"
"23.60000","1.96709","2253.99463"
"23.70000","1.97556","2261.61108"
"23.80000","1.98382","2269.14722"
"23.90000","1.99178","2276.88745"
"24.00000","1.99985","2284.81445"
"24.10000","2.00831","2292.37085"
"24.20000","2.01708","2301.48535"
"24.30000","2.02545","2307.85156"
"24.40000","2.03361","2317.29321"
"24.50000","2.04178","2324.21875"
"24.60000","2.04994","2333.19019"
"24.70000","2.05821","2340.32251"
"24.80000","2.06677","2347.90527"
"24.90000","2.07544","2357.54199"
"25.00000","2.08361","2364.13843"
"25.10000","2.09187","2372.73926"
"25.20000","2.10024","2381.23193"
"25.30000","2.10860","2388.55469"
"25.40000","2.11677","2395.82202"
"25.50000","2.12513","2405.16382"
"25.60000","2.13380","2412.68726"
"25.70000","2.14227","2421.74170"
"25.80000","2.15053","2428.29834"
"25.90000","2.15870","2437.61670"
"26.00000","2.16676","2445.21826"
"26.10000","2.17503","2453.33179"
"26.20000","2.18339","2460.67017"
"26.30000","2.19206","2469.43335"
"26.40000","2.20073","2475.95923"
"26.50000","2.20879","2485.03003"
"26.60000","2.21665","2492.57788"
"26.70000","2.22502","2499.71729"
"26.80000","2.23349","2508.91113"
"26.90000","2.24195","2516.50732"
