General : Start date,"10/22/2024 9:53 AM"
General : End date,"10/22/2024 9:54 AM"
Specimen notes : Specimen note 1,"green, 200, batch 2, seq 15"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","-0.73047"
"0.10000","0.00111","-0.21648"
"0.20000","0.00867","7.86480"
"0.30000","0.02248","33.38733"
"0.40000","0.03256","53.07104"
"0.50000","0.04062","67.78328"
"0.60000","0.04959","83.04321"
"0.70000","0.05816","97.66927"
"0.80000","0.06642","110.75335"
"0.90000","0.07499","125.01192"
"1.00000","0.08356","129.52502"
"1.10000","0.09202","143.14661"
"1.20000","0.10029","157.40675"
"1.30000","0.10835","170.33490"
"1.40000","0.11642","184.39526"
"1.50000","0.12498","198.05052"
"1.60000","0.13345","212.07405"
"1.70000","0.14192","226.65388"
"1.80000","0.15028","240.44940"
"1.90000","0.15885","254.66881"
"2.00000","0.16691","267.78265"
"2.10000","0.17488","280.55411"
"2.20000","0.18334","294.58939"
"2.30000","0.19191","308.58392"
"2.40000","0.20028","322.22430"
"2.50000","0.20864","335.48233"
"2.60000","0.21701","349.15875"
"2.70000","0.22497","362.20834"
"2.80000","0.23344","374.77765"
"2.90000","0.24170","389.33789"
"3.00000","0.25017","403.37079"
"3.10000","0.25864","417.22824"
"3.20000","0.26690","431.63333"
"3.30000","0.27527","443.99188"
"3.40000","0.28353","456.50787"
"3.50000","0.29160","470.23682"
"3.60000","0.29996","483.41882"
"3.70000","0.30843","497.44156"
"3.80000","0.31700","510.61655"
"3.90000","0.32536","524.30707"
"4.00000","0.33353","537.69049"
"4.10000","0.34179","551.38568"
"4.20000","0.34985","564.09680"
"4.30000","0.35822","577.94873"
"4.40000","0.36689","591.44025"
"4.50000","0.37536","605.06262"
"4.60000","0.38362","619.58997"
"4.70000","0.39178","632.30420"
"4.80000","0.39995","644.75836"
"4.90000","0.40811","657.70923"
"5.00000","0.41668","670.69849"
"5.10000","0.42535","684.07483"
"5.20000","0.43382","697.09229"
"5.30000","0.44188","710.19910"
"5.40000","0.44994","722.55841"
"5.50000","0.45841","736.01935"
"5.60000","0.46667","747.67822"
"5.70000","0.47504","761.23706"
"5.80000","0.48361","774.66437"
"5.90000","0.49197","787.58698"
"6.00000","0.50024","800.57318"
"6.10000","0.50850","813.28351"
"6.20000","0.51657","825.57855"
"6.30000","0.52493","839.07874"
"6.40000","0.53360","851.62604"
"6.50000","0.54207","865.51093"
"6.60000","0.55053","879.19598"
"6.70000","0.55870","890.13867"
"6.80000","0.56676","903.71240"
"6.90000","0.57483","915.63684"
"7.00000","0.58339","927.85748"
"7.10000","0.59186","941.37646"
"7.20000","0.60002","953.74835"
"7.30000","0.60849","966.48450"
"7.40000","0.61696","979.20038"
"7.50000","0.62492","990.88184"
"7.60000","0.63288","1003.02808"
"7.70000","0.64135","1016.02136"
"7.80000","0.65002","1029.97119"
"7.90000","0.65848","1043.38977"
"8.00000","0.66685","1055.38940"
"8.10000","0.67522","1067.42517"
"8.20000","0.68328","1079.78687"
"8.30000","0.69155","1092.62732"
"8.40000","0.70011","1105.68469"
"8.50000","0.70878","1118.78210"
"8.60000","0.71695","1129.23901"
"8.70000","0.72521","1141.79968"
"8.80000","0.73337","1153.73914"
"8.90000","0.74154","1166.53955"
"9.00000","0.75001","1179.29211"
"9.10000","0.75847","1191.75415"
"9.20000","0.76704","1205.18835"
"9.30000","0.77541","1217.65515"
"9.40000","0.78357","1230.45630"
"9.50000","0.79173","1242.98962"
"9.60000","0.80000","1254.47607"
"9.70000","0.80836","1267.97229"
"9.80000","0.81663","1279.20959"
"9.90000","0.82540","1292.08838"
"10.00000","0.83397","1303.72302"
"10.10000","0.84213","1316.27112"
"10.20000","0.85009","1326.74048"
"10.30000","0.85806","1339.57080"
"10.40000","0.86652","1351.66211"
"10.50000","0.87509","1363.78552"
"10.60000","0.88366","1376.55859"
"10.70000","0.89192","1388.38440"
"10.80000","0.89989","1398.82959"
"10.90000","0.90795","1410.05273"
"11.00000","0.91642","1422.55066"
"11.10000","0.92498","1434.52612"
"11.20000","0.93345","1446.05090"
"11.30000","0.94202","1458.33118"
"11.40000","0.95028","1471.43250"
"11.50000","0.95865","1483.93445"
"11.60000","0.96671","1495.27429"
"11.70000","0.97508","1505.10376"
"11.80000","0.98344","1518.79736"
"11.90000","0.99171","1529.83167"
"12.00000","1.00007","1541.66455"
"12.10000","1.00874","1553.77161"
"12.20000","1.01701","1565.12170"
"12.30000","1.02487","1575.69141"
"12.40000","1.03324","1587.56970"
"12.50000","1.04190","1599.85046"
"12.60000","1.05047","1611.84875"
"12.70000","1.05864","1622.79529"
"12.80000","1.06690","1634.69629"
"12.90000","1.07506","1646.49463"
"13.00000","1.08313","1657.50305"
"13.10000","1.09149","1668.22559"
"13.20000","1.10026","1680.26538"
"13.30000","1.10883","1692.96936"
"13.40000","1.11699","1703.60022"
"13.50000","1.12496","1714.93701"
"13.60000","1.13353","1727.24927"
"13.70000","1.14169","1738.29871"
"13.80000","1.15006","1750.08435"
"13.90000","1.15852","1760.95105"
"14.00000","1.16679","1770.64966"
"14.10000","1.17515","1782.68604"
"14.20000","1.18332","1793.40320"
"14.30000","1.19148","1802.77710"
"14.40000","1.19965","1812.90820"
"14.50000","1.20811","1824.13855"
"14.60000","1.21688","1836.35669"
"14.70000","1.22535","1848.64478"
"14.80000","1.23371","1859.28491"
"14.90000","1.24188","1870.32092"
"15.00000","1.24984","1881.39307"
"15.10000","1.25821","1891.78711"
"15.20000","1.26667","1903.27283"
"15.30000","1.27524","1913.53931"
"15.40000","1.28391","1925.50928"
"15.50000","1.29217","1936.32825"
"15.60000","1.30014","1946.12781"
"15.70000","1.30830","1956.04419"
"15.80000","1.31657","1967.13708"
"15.90000","1.32503","1977.63477"
"16.00000","1.33350","1988.84937"
"16.10000","1.34207","2000.32336"
"16.20000","1.35033","2011.37097"
"16.30000","1.35850","2021.48413"
"16.40000","1.36656","2030.98120"
"16.50000","1.37513","2042.50684"
"16.60000","1.38359","2053.80908"
"16.70000","1.39166","2065.40918"
"16.80000","1.39992","2075.77051"
"16.90000","1.40879","2086.75244"
"17.00000","1.41696","2097.70752"
"17.10000","1.42482","2108.21313"
"17.20000","1.43318","2118.21899"
"17.30000","1.44185","2129.63159"
"17.40000","1.45022","2140.20532"
"17.50000","1.45858","2150.08643"
"17.60000","1.46695","2160.46411"
"17.70000","1.47501","2169.67993"
"17.80000","1.48328","2179.64795"
"17.90000","1.49164","2191.12573"
"18.00000","1.50041","2202.81055"
"18.10000","1.50868","2212.34668"
"18.20000","1.51694","2221.46167"
"18.30000","1.52521","2231.42944"
"18.40000","1.53337","2240.18774"
"18.50000","1.54164","2250.66040"
"18.60000","1.54990","2261.73853"
"18.70000","1.55867","2271.97681"
"18.80000","1.56694","2282.90625"
"18.90000","1.57530","2291.48267"
"19.00000","1.58347","2301.59326"
"19.10000","1.59163","2311.17969"
"19.20000","1.59980","2321.94849"
"19.30000","1.60826","2332.80127"
"19.40000","1.61693","2343.00269"
"19.50000","1.62530","2352.66895"
"19.60000","1.63376","2361.01367"
"19.70000","1.64193","2369.70996"
"19.80000","1.64989","2379.89404"
"19.90000","1.65816","2388.46118"
"20.00000","1.66682","2400.26489"
"20.10000","1.67539","2409.54736"
"20.20000","1.68376","2419.84766"
"20.30000","1.69192","2430.45728"
"20.40000","1.69999","2437.65088"
"20.50000","1.70815","2446.04565"
"20.60000","1.71662","2455.26758"
"20.70000","1.72518","2465.82861"
"20.80000","1.73355","2476.18286"
"20.90000","1.74202","2485.31592"
"21.00000","1.75038","2495.39819"
"21.10000","1.75824","2506.02979"
"21.20000","1.76641","2514.10400"
"21.30000","1.77477","2524.01782"
"21.40000","1.78334","2534.04150"
"21.50000","1.79181","2543.28784"
"21.60000","1.80078","2552.83057"
"21.70000","1.80884","2562.18579"
"21.80000","1.81670","2570.75903"
"21.90000","1.82477","2580.24902"
"22.00000","1.83344","2589.02075"
"22.10000","1.84190","2599.11743"
"22.20000","1.85017","2608.87939"
"22.30000","1.85843","2617.92725"
"22.40000","1.86700","2627.30688"
"22.50000","1.87496","2635.87305"
"22.60000","1.88313","2646.48438"
"22.70000","1.89180","2656.07227"
"22.80000","1.90056","2665.40430"
"22.90000","1.90863","2673.78418"
"23.00000","1.91689","2680.82080"
"23.10000","1.92526","2685.94263"
"23.20000","1.93332","2694.84668"
"23.30000","1.94149","2703.45312"
"23.40000","1.95016","2713.12012"
"23.50000","1.95872","2723.00977"
"23.60000","1.96719","2732.13770"
"23.70000","1.97525","2740.67041"
"23.80000","1.98311","2748.46265"
"23.90000","1.99148","2757.04980"
"24.00000","1.99985","2764.36963"
"24.10000","2.00851","2773.94751"
"24.20000","2.01718","2782.03442"
"24.30000","2.02535","2790.88477"
"24.40000","2.03341","2799.07129"
"24.50000","2.04157","2807.83960"
"24.60000","2.04974","2816.32739"
"24.70000","2.05841","2825.49390"
"24.80000","2.06708","2834.75903"
"24.90000","2.07564","2842.74487"
"25.00000","2.08361","2850.52051"
"25.10000","2.09167","2859.46533"
"25.20000","2.09983","2868.52612"
"25.30000","2.10820","2875.34961"
"25.40000","2.11667","2883.98169"
"25.50000","2.12513","2892.71240"
"25.60000","2.13360","2901.84619"
"25.70000","2.14207","2910.22754"
"25.80000","2.15033","2861.08008"
"25.90000","2.15829","2855.99268"
"26.00000","2.16666","2865.60400"
"26.10000","2.17523","2876.59937"
"26.20000","2.18359","2885.49780"
"26.30000","2.19216","2895.83643"
"26.40000","2.20043","2905.75586"
"26.50000","2.20849","2914.25562"
"26.60000","2.21655","2923.38843"
"26.70000","2.22482","2932.00952"
"26.80000","2.23359","2941.61938"
"26.90000","2.24195","2951.29443"
