General : Start date,"10/22/2024 9:46 AM"
General : End date,"10/22/2024 9:47 AM"
Specimen notes : Specimen note 1,"green, 200, batch 9, seq 13"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","-0.00020","0.35331"
"0.10000","0.00091","-0.02435"
"0.20000","0.00998","12.10931"
"0.30000","0.02308","36.39701"
"0.40000","0.03225","54.62806"
"0.50000","0.04072","69.58007"
"0.60000","0.04949","84.61513"
"0.70000","0.05806","98.30252"
"0.80000","0.06642","113.28664"
"0.90000","0.07489","127.48802"
"1.00000","0.08326","141.48178"
"1.10000","0.09192","155.38072"
"1.20000","0.10009","169.03912"
"1.30000","0.10845","182.33789"
"1.40000","0.11672","195.35927"
"1.50000","0.12488","209.74167"
"1.60000","0.13325","222.86885"
"1.70000","0.14162","237.30292"
"1.80000","0.15028","251.68532"
"1.90000","0.15875","266.99536"
"2.00000","0.16681","280.07239"
"2.10000","0.17498","294.45636"
"2.20000","0.18304","306.21942"
"2.30000","0.19151","321.60001"
"2.40000","0.20028","336.07953"
"2.50000","0.20854","350.75732"
"2.60000","0.21691","365.85504"
"2.70000","0.22507","378.53168"
"2.80000","0.23314","391.46063"
"2.90000","0.24130","405.25067"
"3.00000","0.24987","419.24832"
"3.10000","0.25854","434.50510"
"3.20000","0.26690","448.25439"
"3.30000","0.27517","461.24841"
"3.40000","0.28313","474.55731"
"3.50000","0.29160","488.61533"
"3.60000","0.29996","502.63965"
"3.70000","0.30843","515.72687"
"3.80000","0.31679","529.77863"
"3.90000","0.32516","543.68774"
"4.00000","0.33343","556.96692"
"4.10000","0.34159","571.19257"
"4.20000","0.34985","584.94421"
"4.30000","0.35822","598.34479"
"4.40000","0.36669","611.00500"
"4.50000","0.37525","623.93317"
"4.60000","0.38382","638.59375"
"4.70000","0.39189","651.75378"
"4.80000","0.39975","664.72345"
"4.90000","0.40801","677.83344"
"5.00000","0.41648","691.58978"
"5.10000","0.42495","704.31738"
"5.20000","0.43321","717.49072"
"5.30000","0.44198","731.36774"
"5.40000","0.45025","744.61481"
"5.50000","0.45801","757.02582"
"5.60000","0.46617","769.46973"
"5.70000","0.47464","784.29559"
"5.80000","0.48341","798.30267"
"5.90000","0.49187","811.00128"
"6.00000","0.50024","823.37549"
"6.10000","0.50830","836.31305"
"6.20000","0.51637","849.35242"
"6.30000","0.52463","863.06018"
"6.40000","0.53330","876.20618"
"6.50000","0.54207","889.54102"
"6.60000","0.55043","902.59845"
"6.70000","0.55840","914.86450"
"6.80000","0.56666","927.72681"
"6.90000","0.57493","939.79779"
"7.00000","0.58319","953.44287"
"7.10000","0.59156","965.89075"
"7.20000","0.60013","978.57208"
"7.30000","0.60869","992.05505"
"7.40000","0.61686","1004.53735"
"7.50000","0.62502","1017.13409"
"7.60000","0.63319","1029.23401"
"7.70000","0.64155","1042.02979"
"7.80000","0.65002","1055.60278"
"7.90000","0.65859","1068.67664"
"8.00000","0.66705","1081.82654"
"8.10000","0.67532","1094.28223"
"8.20000","0.68328","1106.37280"
"8.30000","0.69124","1117.98938"
"8.40000","0.69961","1131.60547"
"8.50000","0.70828","1144.19434"
"8.60000","0.71674","1157.26270"
"8.70000","0.72511","1169.46143"
"8.80000","0.73307","1181.12659"
"8.90000","0.74114","1193.72961"
"9.00000","0.74960","1206.34668"
"9.10000","0.75817","1220.00513"
"9.20000","0.76674","1232.57593"
"9.30000","0.77530","1245.83240"
"9.40000","0.78357","1257.70508"
"9.50000","0.79183","1270.61926"
"9.60000","0.80000","1283.32959"
"9.70000","0.80826","1295.12476"
"9.80000","0.81673","1307.84839"
"9.90000","0.82510","1320.25635"
"10.00000","0.83336","1331.97546"
"10.10000","0.84203","1344.20947"
"10.20000","0.85030","1356.43945"
"10.30000","0.85806","1367.16516"
"10.40000","0.86632","1378.76526"
"10.50000","0.87489","1391.05554"
"10.60000","0.88356","1403.97034"
"10.70000","0.89192","1417.29651"
"10.80000","0.90019","1429.98657"
"10.90000","0.90825","1441.57019"
"11.00000","0.91631","1452.69385"
"11.10000","0.92458","1464.76721"
"11.20000","0.93335","1477.57629"
"11.30000","0.94182","1491.35925"
"11.40000","0.95008","1502.87390"
"11.50000","0.95825","1514.84851"
"11.60000","0.96661","1527.51660"
"11.70000","0.97478","1537.99854"
"11.80000","0.98314","1549.82434"
"11.90000","0.99181","1562.19067"
"12.00000","1.00018","1573.68579"
"12.10000","1.00834","1585.34534"
"12.20000","1.01671","1598.01343"
"12.30000","1.02467","1608.30334"
"12.40000","1.03303","1620.20190"
"12.50000","1.04150","1632.21191"
"12.60000","1.05007","1644.66589"
"12.70000","1.05864","1656.87183"
"12.80000","1.06700","1668.80176"
"12.90000","1.07517","1680.36646"
"13.00000","1.08303","1691.99951"
"13.10000","1.09149","1702.54431"
"13.20000","1.09996","1714.35510"
"13.30000","1.10853","1727.01367"
"13.40000","1.11689","1738.98901"
"13.50000","1.12526","1750.74585"
"13.60000","1.13322","1761.10876"
"13.70000","1.14129","1771.93225"
"13.80000","1.14975","1783.54346"
"13.90000","1.15832","1795.37537"
"14.00000","1.16679","1807.30542"
"14.10000","1.17515","1817.88379"
"14.20000","1.18362","1829.31299"
"14.30000","1.19158","1840.28784"
"14.40000","1.19975","1851.56274"
"14.50000","1.20831","1862.80237"
"14.60000","1.21688","1874.79272"
"14.70000","1.22484","1886.20386"
"14.80000","1.23331","1897.08862"
"14.90000","1.24188","1909.51770"
"15.00000","1.25014","1921.12256"
"15.10000","1.25790","1931.46265"
"15.20000","1.26637","1938.12976"
"15.30000","1.27504","1949.14136"
"15.40000","1.28341","1960.39673"
"15.50000","1.29177","1971.67639"
"15.60000","1.30014","1982.63708"
"15.70000","1.30810","1992.78125"
"15.80000","1.31616","2004.47705"
"15.90000","1.32473","2015.57166"
"16.00000","1.33350","2028.37378"
"16.10000","1.34197","2039.38220"
"16.20000","1.35013","2050.31494"
"16.30000","1.35840","2060.75293"
"16.40000","1.36676","2072.36157"
"16.50000","1.37483","2081.98877"
"16.60000","1.38319","2093.23633"
"16.70000","1.39186","2104.68677"
"16.80000","1.40023","2115.80957"
"16.90000","1.40859","2125.84204"
"17.00000","1.41676","2136.80176"
"17.10000","1.42492","2146.73291"
"17.20000","1.43308","2157.87939"
"17.30000","1.44145","2168.73438"
"17.40000","1.45002","2179.71777"
"17.50000","1.45848","2190.47021"
"17.60000","1.46695","2200.24243"
"17.70000","1.47511","2210.48218"
"17.80000","1.48308","2218.42480"
"17.90000","1.49134","2230.51538"
"18.00000","1.50011","2241.99390"
"18.10000","1.50858","2252.75391"
"18.20000","1.51684","2263.55029"
"18.30000","1.52501","2274.99683"
"18.40000","1.53307","2284.68042"
"18.50000","1.54144","2294.82788"
"18.60000","1.54990","2304.84912"
"18.70000","1.55857","2316.52417"
"18.80000","1.56684","2327.16455"
"18.90000","1.57520","2337.78369"
"19.00000","1.58357","2346.80518"
"19.10000","1.59153","2357.96802"
"19.20000","1.59970","2366.73022"
"19.30000","1.60826","2377.73096"
"19.40000","1.61663","2387.63794"
"19.50000","1.62499","2398.45752"
"19.60000","1.63356","2406.62500"
"19.70000","1.64173","2418.13672"
"19.80000","1.64959","2427.88501"
"19.90000","1.65785","2438.32422"
"20.00000","1.66662","2449.10376"
"20.10000","1.67529","2460.16943"
"20.20000","1.68346","2470.15479"
"20.30000","1.69182","2479.77734"
"20.40000","1.70019","2490.51929"
"20.50000","1.70835","2501.46289"
"20.60000","1.71631","2511.55225"
"20.70000","1.72508","2521.36914"
"20.80000","1.73365","2531.15771"
"20.90000","1.74192","2540.99316"
"21.00000","1.75008","2551.18750"
"21.10000","1.75845","2561.49731"
"21.20000","1.76661","2559.86816"
"21.30000","1.77477","2568.86304"
"21.40000","1.78334","2578.94702"
"21.50000","1.79191","2589.28564"
"21.60000","1.80028","2598.85107"
"21.70000","1.80834","2608.81909"
"21.80000","1.81650","2617.35645"
"21.90000","1.82477","2628.01001"
"22.00000","1.83313","2637.46802"
"22.10000","1.84180","2647.65747"
"22.20000","1.85027","2657.08740"
"22.30000","1.85863","2666.36743"
"22.40000","1.86670","2675.59253"
"22.50000","1.87486","2685.24878"
"22.60000","1.88293","2694.42773"
"22.70000","1.89149","2704.53442"
"22.80000","1.90016","2714.73120"
"22.90000","1.90873","2724.23608"
"23.00000","1.91679","2733.45044"
"23.10000","1.92496","2742.02905"
"23.20000","1.93312","2751.55615"
"23.30000","1.94139","2761.04053"
"23.40000","1.94985","2770.84399"
"23.50000","1.95832","2780.14160"
"23.60000","1.96679","2790.07568"
"23.70000","1.97525","2799.19141"
"23.80000","1.98352","2808.92041"
"23.90000","1.99148","2817.22095"
"24.00000","1.99985","2825.90771"
"24.10000","2.00841","2835.26172"
"24.20000","2.01678","2844.76123"
"24.30000","2.02525","2853.76929"
"24.40000","2.03361","2863.28052"
"24.50000","2.04178","2872.70239"
"24.60000","2.04984","2879.92554"
"24.70000","2.05810","2889.56860"
"24.80000","2.06687","2898.48730"
"24.90000","2.07524","2908.42090"
"25.00000","2.08340","2916.70898"
"25.10000","2.09157","2925.62622"
"25.20000","2.09983","2932.47119"
"25.30000","2.10800","2940.97949"
"25.40000","2.11626","2949.89917"
"25.50000","2.12503","2959.09277"
"25.60000","2.13360","2968.13110"
"25.70000","2.14146","2976.38599"
"25.80000","2.14993","2984.96338"
"25.90000","2.15839","2993.91528"
"26.00000","2.16666","3002.79102"
"26.10000","2.17503","3010.93579"
"26.20000","2.18349","3019.71582"
"26.30000","2.19186","3027.72656"
"26.40000","2.20022","3036.26294"
"26.50000","2.20839","3044.76514"
"26.60000","2.21645","3053.04468"
"26.70000","2.22492","3060.04150"
"26.80000","2.23308","3068.55933"
"26.90000","2.24165","3076.67896"
