General : Start date,"10/22/2024 9:51 AM"
General : End date,"10/22/2024 9:51 AM"
Specimen notes : Specimen note 1,"blue, 200, batch 3, seq 14"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.07399"
"0.10000","0.00232","0.95624"
"0.20000","0.01462","19.85172"
"0.30000","0.02530","43.19370"
"0.40000","0.03266","55.08055"
"0.50000","0.04112","71.79000"
"0.60000","0.05020","87.53728"
"0.70000","0.05856","102.28792"
"0.80000","0.06703","112.49020"
"0.90000","0.07539","126.55446"
"1.00000","0.08326","141.29256"
"1.10000","0.09152","154.72531"
"1.20000","0.10019","155.75250"
"1.30000","0.10876","171.60321"
"1.40000","0.11712","186.63121"
"1.50000","0.12559","200.28648"
"1.60000","0.13375","213.23267"
"1.70000","0.14172","227.23032"
"1.80000","0.15008","241.59546"
"1.90000","0.15845","256.08441"
"2.00000","0.16702","270.79666"
"2.10000","0.17548","284.77551"
"2.20000","0.18375","298.27332"
"2.30000","0.19191","310.94446"
"2.40000","0.19997","325.05811"
"2.50000","0.20814","339.29160"
"2.60000","0.21671","352.79956"
"2.70000","0.22527","366.35141"
"2.80000","0.23374","380.04269"
"2.90000","0.24201","394.46741"
"3.00000","0.25017","407.95264"
"3.10000","0.25833","421.54443"
"3.20000","0.26670","435.37445"
"3.30000","0.27527","450.07568"
"3.40000","0.28373","464.17209"
"3.50000","0.29210","478.25598"
"3.60000","0.30037","492.21759"
"3.70000","0.30833","505.19589"
"3.80000","0.31649","518.48132"
"3.90000","0.32486","531.93445"
"4.00000","0.33353","545.42914"
"4.10000","0.34209","558.88300"
"4.20000","0.35036","573.00684"
"4.30000","0.35842","585.45312"
"4.40000","0.36659","599.83789"
"4.50000","0.37505","613.34662"
"4.60000","0.38342","627.01672"
"4.70000","0.39189","640.84753"
"4.80000","0.40045","654.79822"
"4.90000","0.40862","668.82483"
"5.00000","0.41688","681.01880"
"5.10000","0.42495","695.41217"
"5.20000","0.43331","708.23932"
"5.30000","0.44198","721.75116"
"5.40000","0.45035","734.63385"
"5.50000","0.45891","747.69836"
"5.60000","0.46728","761.26508"
"5.70000","0.47524","774.75269"
"5.80000","0.48331","788.09143"
"5.90000","0.49177","800.06757"
"6.00000","0.50014","812.97614"
"6.10000","0.50840","825.88318"
"6.20000","0.51667","839.93329"
"6.30000","0.52524","853.86987"
"6.40000","0.53350","866.32629"
"6.50000","0.54156","878.31189"
"6.60000","0.54973","890.98309"
"6.70000","0.55830","905.28241"
"6.80000","0.56686","918.96747"
"6.90000","0.57523","931.97870"
"7.00000","0.58360","944.75793"
"7.10000","0.59176","957.23315"
"7.20000","0.59992","969.47345"
"7.30000","0.60819","982.16815"
"7.40000","0.61696","995.69409"
"7.50000","0.62542","1010.30914"
"7.60000","0.63359","1021.75262"
"7.70000","0.64175","1034.81079"
"7.80000","0.65002","1047.15601"
"7.90000","0.65828","1059.63208"
"8.00000","0.66665","1073.38611"
"8.10000","0.67532","1087.52478"
"8.20000","0.68378","1100.49829"
"8.30000","0.69195","1113.29724"
"8.40000","0.70021","1125.34546"
"8.50000","0.70848","1138.09265"
"8.60000","0.71674","1150.50208"
"8.70000","0.72491","1163.26489"
"8.80000","0.73348","1176.10925"
"8.90000","0.74214","1188.81177"
"9.00000","0.75061","1201.44531"
"9.10000","0.75867","1214.06787"
"9.20000","0.76664","1225.50818"
"9.30000","0.77470","1238.44812"
"9.40000","0.78317","1251.28137"
"9.50000","0.79183","1264.96021"
"9.60000","0.80030","1276.81958"
"9.70000","0.80857","1289.20557"
"9.80000","0.81643","1300.51965"
"9.90000","0.82469","1312.78967"
"10.00000","0.83336","1324.92175"
"10.10000","0.84183","1338.23389"
"10.20000","0.85019","1350.26099"
"10.30000","0.85856","1363.00256"
"10.40000","0.86703","1375.28748"
"10.50000","0.87529","1387.70093"
"10.60000","0.88346","1398.62402"
"10.70000","0.89182","1410.97473"
"10.80000","0.90019","1423.72815"
"10.90000","0.90855","1436.27002"
"11.00000","0.91692","1447.23779"
"11.10000","0.92559","1459.74048"
"11.20000","0.93355","1471.95483"
"11.30000","0.94151","1483.98511"
"11.40000","0.94988","1495.70825"
"11.50000","0.95855","1507.57629"
"11.60000","0.96701","1520.62268"
"11.70000","0.97538","1532.36621"
"11.80000","0.98375","1544.47485"
"11.90000","0.99171","1554.16235"
"12.00000","0.99967","1566.73621"
"12.10000","1.00824","1577.53564"
"12.20000","1.01711","1589.92859"
"12.30000","1.02537","1602.72119"
"12.40000","1.03344","1613.26196"
"12.50000","1.04170","1625.18005"
"12.60000","1.05007","1637.54333"
"12.70000","1.05833","1647.80676"
"12.80000","1.06670","1659.78125"
"12.90000","1.07527","1673.06531"
"13.00000","1.08363","1684.43420"
"13.10000","1.09180","1695.07837"
"13.20000","1.09996","1706.33142"
"13.30000","1.10802","1717.29211"
"13.40000","1.11629","1728.89917"
"13.50000","1.12486","1741.15430"
"13.60000","1.13353","1753.38513"
"13.70000","1.14219","1764.82703"
"13.80000","1.15036","1776.37305"
"13.90000","1.15852","1787.47791"
"14.00000","1.16638","1797.30408"
"14.10000","1.17495","1809.02625"
"14.20000","1.18352","1821.31287"
"14.30000","1.19199","1832.60815"
"14.40000","1.20055","1843.88696"
"14.50000","1.20862","1855.27563"
"14.60000","1.21668","1867.07446"
"14.70000","1.22484","1877.36768"
"14.80000","1.23341","1888.32227"
"14.90000","1.24188","1900.47937"
"15.00000","1.25034","1912.03101"
"15.10000","1.25881","1923.28394"
"15.20000","1.26688","1933.01685"
"15.30000","1.27494","1944.10535"
"15.40000","1.28320","1955.67627"
"15.50000","1.29187","1966.80164"
"15.60000","1.30014","1977.92542"
"15.70000","1.30840","1988.19019"
"15.80000","1.31697","2000.14209"
"15.90000","1.32554","2010.51685"
"16.00000","1.33330","2022.09802"
"16.10000","1.34136","2032.53552"
"16.20000","1.35003","2044.42065"
"16.30000","1.35870","2055.90869"
"16.40000","1.36686","2065.99658"
"16.50000","1.37533","2076.61572"
"16.60000","1.38349","2087.39795"
"16.70000","1.39146","2095.90137"
"16.80000","1.39982","2107.20459"
"16.90000","1.40849","2118.21704"
"17.00000","1.41726","2129.50977"
"17.10000","1.42552","2140.29370"
"17.20000","1.43349","2150.16992"
"17.30000","1.44185","2160.77637"
"17.40000","1.45012","2170.84399"
"17.50000","1.45828","2177.19531"
"17.60000","1.46695","2187.58081"
"17.70000","1.47542","2198.17725"
"17.80000","1.48368","2209.09180"
"17.90000","1.49175","2219.44214"
"18.00000","1.49991","2230.10132"
"18.10000","1.50818","2239.17676"
"18.20000","1.51654","2249.42773"
"18.30000","1.52511","2261.07007"
"18.40000","1.53368","2270.94702"
"18.50000","1.54204","2282.96167"
"18.60000","1.55031","2289.86304"
"18.70000","1.55837","2300.01050"
"18.80000","1.56664","2310.03735"
"18.90000","1.57500","2319.99170"
"19.00000","1.58357","2329.24048"
"19.10000","1.59204","2340.16211"
"19.20000","1.60030","2350.62939"
"19.30000","1.60836","2360.17651"
"19.40000","1.61663","2370.56763"
"19.50000","1.62510","2379.90552"
"19.60000","1.63336","2389.50854"
"19.70000","1.64193","2400.10425"
"19.80000","1.65029","2410.28198"
"19.90000","1.65856","2420.30273"
"20.00000","1.66682","2428.71143"
"20.10000","1.67499","2436.00684"
"20.20000","1.68346","2444.03882"
"20.30000","1.69172","2452.30176"
"20.40000","1.69988","2462.39575"
"20.50000","1.70855","2472.92407"
"20.60000","1.71712","2483.04419"
"20.70000","1.72528","2492.90869"
"20.80000","1.73325","2501.70386"
"20.90000","1.74161","2416.89673"
"21.00000","1.75038","2431.17090"
"21.10000","1.75875","2442.51245"
"21.20000","1.76681","2453.66040"
"21.30000","1.77528","2465.75098"
"21.40000","1.78374","2476.87695"
"21.50000","1.79161","2487.27271"
"21.60000","1.79987","2497.81201"
"21.70000","1.80884","2510.92896"
"21.80000","1.81721","2521.35767"
"21.90000","1.82537","2532.41650"
"22.00000","1.83354","2543.61621"
"22.10000","1.84190","2552.31006"
"22.20000","1.84997","2563.76929"
"22.30000","1.85813","2575.06055"
"22.40000","1.86690","2585.43286"
"22.50000","1.87527","2596.24927"
"22.60000","1.88363","2606.66162"
"22.70000","1.89180","2616.93359"
"22.80000","1.89986","2627.13745"
"22.90000","1.90812","2636.67432"
"23.00000","1.91649","2647.28662"
"23.10000","1.92526","2658.34692"
"23.20000","1.93373","2668.69800"
"23.30000","1.94199","2677.79297"
"23.40000","1.95026","2687.01123"
"23.50000","1.95832","2697.00439"
"23.60000","1.96638","2706.65112"
"23.70000","1.97505","2717.31177"
"23.80000","1.98372","2725.53711"
"23.90000","1.99209","2735.54980"
"24.00000","2.00025","2743.99146"
"24.10000","2.00831","2753.61304"
"24.20000","2.01668","2763.15576"
"24.30000","2.02494","2773.49121"
"24.40000","2.03351","2782.93652"
"24.50000","2.04198","2791.35791"
"24.60000","2.05055","2802.03735"
"24.70000","2.05881","2811.10596"
"24.80000","2.06677","2820.58276"
"24.90000","2.07494","2828.89819"
"25.00000","2.08340","2838.92578"
"25.10000","2.09197","2848.85376"
"25.20000","2.10024","2857.90576"
"25.30000","2.10870","2865.92847"
"25.40000","2.11717","2875.27661"
"25.50000","2.12503","2883.50366"
"25.60000","2.13299","2892.26196"
"25.70000","2.14156","2901.02148"
"25.80000","2.15023","2911.21533"
"25.90000","2.15860","2919.49243"
"26.00000","2.16686","2928.45435"
"26.10000","2.17503","2937.85986"
"26.20000","2.18339","2946.27319"
"26.30000","2.19135","2953.75293"
"26.40000","2.19992","2891.02393"
"26.50000","2.20859","2906.41089"
"26.60000","2.21706","2916.94507"
"26.70000","2.22512","2926.17285"
"26.80000","2.23349","2937.02539"
"26.90000","2.24175","2946.06250"
