General : Start date,"11/5/2024 8:27 AM"
General : End date,"11/5/2024 8:27 AM"
Specimen notes : Specimen note 1,"Day 3, black, 230, batch 16, seq 47"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.13510"
"0.10000","0.00141","1.09335"
"0.20000","0.01089","13.69400"
"0.30000","0.02419","40.38633"
"0.40000","0.03286","57.90125"
"0.50000","0.04072","71.65210"
"0.60000","0.04959","86.68402"
"0.70000","0.05836","101.10636"
"0.80000","0.06673","115.43703"
"0.90000","0.07529","130.50813"
"1.00000","0.08376","143.29134"
"1.10000","0.09213","159.40688"
"1.20000","0.10019","173.46487"
"1.30000","0.10845","186.69939"
"1.40000","0.11672","201.73288"
"1.50000","0.12529","215.09354"
"1.60000","0.13395","230.34718"
"1.70000","0.14232","244.39343"
"1.80000","0.15018","257.12570"
"1.90000","0.15835","272.21799"
"2.00000","0.16661","284.22470"
"2.10000","0.17518","298.59064"
"2.20000","0.18365","313.47131"
"2.30000","0.19201","326.25217"
"2.40000","0.19997","339.81421"
"2.50000","0.20854","354.27808"
"2.60000","0.21681","367.93881"
"2.70000","0.22517","381.14435"
"2.80000","0.23354","396.15118"
"2.90000","0.24201","407.93381"
"3.00000","0.25057","421.75992"
"3.10000","0.25884","435.32742"
"3.20000","0.26710","447.14612"
"3.30000","0.27517","460.88132"
"3.40000","0.28353","473.45999"
"3.50000","0.29200","486.00031"
"3.60000","0.30037","499.13925"
"3.70000","0.30863","512.27979"
"3.80000","0.31710","526.25391"
"3.90000","0.32536","539.24084"
"4.00000","0.33332","550.34418"
"4.10000","0.34159","564.09973"
"4.20000","0.35016","576.68787"
"4.30000","0.35872","590.00616"
"4.40000","0.36699","603.73431"
"4.50000","0.37536","615.27014"
"4.60000","0.38352","628.34009"
"4.70000","0.39168","641.02380"
"4.80000","0.40005","653.08777"
"4.90000","0.40872","665.97748"
"5.00000","0.41708","679.04901"
"5.10000","0.42505","689.96429"
"5.20000","0.43331","702.40436"
"5.30000","0.44198","714.81152"
"5.40000","0.45035","725.06860"
"5.50000","0.45851","737.46002"
"5.60000","0.46698","749.64154"
"5.70000","0.47565","762.77966"
"5.80000","0.48391","775.38971"
"5.90000","0.49218","786.02917"
"6.00000","0.50024","797.60498"
"6.10000","0.50840","808.58136"
"6.20000","0.51667","820.69226"
"6.30000","0.52524","834.06708"
"6.40000","0.53380","844.87579"
"6.50000","0.54217","856.40533"
"6.60000","0.55013","867.08002"
"6.70000","0.55820","877.18445"
"6.80000","0.56636","888.11145"
"6.90000","0.57503","899.72253"
"7.00000","0.58370","910.37842"
"7.10000","0.59206","920.59088"
"7.20000","0.60023","933.06781"
"7.30000","0.60839","942.00464"
"7.40000","0.61635","952.76636"
"7.50000","0.62482","963.04071"
"7.60000","0.63349","974.32501"
"7.70000","0.64185","985.86633"
"7.80000","0.65022","995.66821"
"7.90000","0.65869","1005.75452"
"8.00000","0.66695","1016.16754"
"8.10000","0.67512","1026.06116"
"8.20000","0.68348","1037.03137"
"8.30000","0.69185","1046.44226"
"8.40000","0.70031","1056.56372"
"8.50000","0.70888","1067.01831"
"8.60000","0.71735","1075.78137"
"8.70000","0.72531","1084.36243"
"8.80000","0.73327","1092.82532"
"8.90000","0.74164","1101.85388"
"9.00000","0.75031","1111.15747"
"9.10000","0.75867","1119.79651"
"9.20000","0.76704","1128.74829"
"9.30000","0.77530","1137.14771"
"9.40000","0.78337","1146.45605"
"9.50000","0.79143","1154.98389"
"9.60000","0.80000","1165.03418"
"9.70000","0.80867","1173.58398"
"9.80000","0.81703","1184.07849"
"9.90000","0.82520","1191.87231"
"10.00000","0.83356","1201.24170"
"10.10000","0.84183","1210.81311"
"10.20000","0.84999","1219.33398"
"10.30000","0.85846","1228.68933"
"10.40000","0.86693","1237.89331"
"10.50000","0.87529","1247.09265"
"10.60000","0.88356","1255.63391"
"10.70000","0.89192","1265.79858"
"10.80000","0.89999","1273.97937"
"10.90000","0.90815","1283.19287"
"11.00000","0.91642","1292.50500"
"11.10000","0.92518","1300.78760"
"11.20000","0.93395","1311.42871"
"11.30000","0.94192","1319.64941"
"11.40000","0.94998","1328.33167"
"11.50000","0.95845","1336.83057"
"11.60000","0.96691","1345.64124"
"11.70000","0.97538","1354.70044"
"11.80000","0.98395","1363.66077"
"11.90000","0.99241","1372.20203"
"12.00000","1.00048","1382.14185"
"12.10000","1.00844","1390.49182"
"12.20000","1.01660","1398.70398"
"12.30000","1.02517","1407.92761"
"12.40000","1.03374","1417.02979"
"12.50000","1.04211","1426.97595"
"12.60000","1.05057","1434.98901"
"12.70000","1.05874","1444.12561"
"12.80000","1.06670","1451.88806"
"12.90000","1.07486","1461.71582"
"13.00000","1.08333","1470.03528"
"13.10000","1.09190","1478.72375"
"13.20000","1.10026","1488.53430"
"13.30000","1.10863","1496.29663"
"13.40000","1.11689","1506.23877"
"13.50000","1.12486","1512.27661"
"13.60000","1.13312","1521.17200"
"13.70000","1.14179","1528.50659"
"13.80000","1.15046","1536.60352"
"13.90000","1.15893","1544.45447"
"14.00000","1.16719","1553.36230"
"14.10000","1.17535","1560.75879"
"14.20000","1.18332","1569.01404"
"14.30000","1.19158","1576.22717"
"14.40000","1.20025","1586.63318"
"14.50000","1.20872","1596.18030"
"14.60000","1.21688","1602.42822"
"14.70000","1.22515","1612.97595"
"14.80000","1.23361","1620.73450"
"14.90000","1.24188","1628.78821"
"15.00000","1.24994","1636.67590"
"15.10000","1.25851","1645.07068"
"15.20000","1.26708","1653.60400"
"15.30000","1.27524","1660.96301"
"15.40000","1.28361","1669.49390"
"15.50000","1.29177","1677.17407"
"15.60000","1.30004","1684.74915"
"15.70000","1.30830","1692.90491"
"15.80000","1.31687","1701.75562"
"15.90000","1.32554","1709.17944"
"16.00000","1.33380","1718.32629"
"16.10000","1.34197","1726.67322"
"16.20000","1.35003","1733.35132"
"16.30000","1.35840","1741.98560"
"16.40000","1.36686","1750.60986"
"16.50000","1.37533","1758.72729"
"16.60000","1.38370","1766.91650"
"16.70000","1.39196","1775.89185"
"16.80000","1.40023","1783.37378"
"16.90000","1.40829","1791.73633"
"17.00000","1.41686","1799.59033"
"17.10000","1.42542","1807.78369"
"17.20000","1.43369","1817.24878"
"17.30000","1.44205","1824.79712"
"17.40000","1.45042","1833.68945"
"17.50000","1.45858","1840.53821"
"17.60000","1.46665","1848.08118"
"17.70000","1.47471","1856.65918"
"17.80000","1.48318","1865.04614"
"17.90000","1.49164","1873.19702"
"18.00000","1.50011","1881.83936"
"18.10000","1.50848","1889.45508"
"18.20000","1.51664","1898.76892"
"18.30000","1.52471","1906.18579"
"18.40000","1.53317","1914.18323"
"18.50000","1.54204","1923.60510"
"18.60000","1.55041","1930.50171"
"18.70000","1.55867","1939.75757"
"18.80000","1.56704","1948.03455"
"18.90000","1.57520","1955.01111"
"19.00000","1.58327","1963.12927"
"19.10000","1.59163","1971.73083"
"19.20000","1.60030","1981.15894"
"19.30000","1.60867","1989.00439"
"19.40000","1.61683","1998.71460"
"19.50000","1.62530","2006.64771"
"19.60000","1.63366","2015.27905"
"19.70000","1.64183","2022.38733"
"19.80000","1.64999","2032.04272"
"19.90000","1.65856","2040.59705"
"20.00000","1.66713","2049.38599"
"20.10000","1.67529","2058.30640"
"20.20000","1.68346","2065.77100"
"20.30000","1.69172","2074.15137"
"20.40000","1.70009","2083.38379"
"20.50000","1.70835","2091.54907"
"20.60000","1.71692","2099.71021"
"20.70000","1.72559","2109.02148"
"20.80000","1.73385","2116.01221"
"20.90000","1.74181","2124.40283"
"21.00000","1.74998","2132.98657"
"21.10000","1.75845","2139.82349"
"21.20000","1.76701","2149.06274"
"21.30000","1.77518","2156.45703"
"21.40000","1.78364","2165.25342"
"21.50000","1.79211","2172.58423"
"21.60000","1.80017","2180.43433"
"21.70000","1.80824","2187.40210"
"21.80000","1.81670","2196.37988"
"21.90000","1.82507","2204.45874"
"22.00000","1.83354","2213.56958"
"22.10000","1.84200","2221.69946"
"22.20000","1.85047","2229.95312"
"22.30000","1.85853","2237.86523"
"22.40000","1.86650","2244.95044"
"22.50000","1.87486","2254.65063"
"22.60000","1.88363","2263.92749"
"22.70000","1.89210","2272.39111"
"22.80000","1.90056","2280.39966"
"22.90000","1.90883","2288.44385"
"23.00000","1.91679","2296.41724"
"23.10000","1.92486","2304.48438"
"23.20000","1.93342","2313.01294"
"23.30000","1.94209","2321.43896"
"23.40000","1.95036","2330.04370"
"23.50000","1.95852","2337.29443"
"23.60000","1.96679","2345.97583"
"23.70000","1.97485","2353.87842"
"23.80000","1.98301","2361.81958"
"23.90000","1.99178","2370.57690"
"24.00000","2.00055","2379.22876"
"24.10000","2.00872","2388.85327"
"24.20000","2.01688","2396.27124"
"24.30000","2.02545","2404.82495"
"24.40000","2.03351","2413.90601"
"24.50000","2.04168","2421.11353"
"24.60000","2.05014","2430.56836"
"24.70000","2.05891","2439.59229"
"24.80000","2.06738","2448.43335"
"24.90000","2.07554","2456.41284"
"25.00000","2.08371","2464.23340"
"25.10000","2.09167","2471.28735"
"25.20000","2.10004","2480.27197"
"25.30000","2.10850","2489.33032"
"25.40000","2.11717","2497.70557"
"25.50000","2.12564","2506.94238"
"25.60000","2.13370","2514.27783"
"25.70000","2.14166","2522.43652"
"25.80000","2.14993","2529.80249"
"25.90000","2.15850","2538.73535"
"26.00000","2.16696","2546.70410"
"26.10000","2.17533","2555.63452"
"26.20000","2.18359","2564.08569"
"26.30000","2.19176","2572.17407"
"26.40000","2.19992","2579.10571"
"26.50000","2.20819","2587.28125"
"26.60000","2.21675","2596.50708"
"26.70000","2.22512","2604.25293"
"26.80000","2.23359","2614.30176"
"26.90000","2.24205","2621.99048"
