General : Start date,"10/22/2024 9:24 AM"
General : End date,"10/22/2024 9:25 AM"
Specimen notes : Specimen note 1,"purple, 200, batch 10, seq 6"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","-0.00020","-0.07016"
"0.10000","0.00091","0.35451"
"0.20000","0.01058","12.62137"
"0.30000","0.02449","38.98933"
"0.40000","0.03326","56.08270"
"0.50000","0.04122","69.65570"
"0.60000","0.04979","83.30157"
"0.70000","0.05786","97.01874"
"0.80000","0.06642","110.40055"
"0.90000","0.07499","123.78942"
"1.00000","0.08336","138.07307"
"1.10000","0.09192","153.04858"
"1.20000","0.10019","166.21729"
"1.30000","0.10815","179.36092"
"1.40000","0.11632","193.44398"
"1.50000","0.12478","208.54799"
"1.60000","0.13345","223.32056"
"1.70000","0.14182","237.32372"
"1.80000","0.15028","251.74448"
"1.90000","0.15845","264.21194"
"2.00000","0.16651","277.95889"
"2.10000","0.17478","291.87662"
"2.20000","0.18334","306.53558"
"2.30000","0.19201","320.05844"
"2.40000","0.20028","333.77325"
"2.50000","0.20824","346.66617"
"2.60000","0.21661","360.93414"
"2.70000","0.22487","374.54163"
"2.80000","0.23314","388.06131"
"2.90000","0.24170","401.67975"
"3.00000","0.25027","416.15851"
"3.10000","0.25874","430.68976"
"3.20000","0.26690","443.77228"
"3.30000","0.27507","456.69101"
"3.40000","0.28323","469.02917"
"3.50000","0.29160","483.47348"
"3.60000","0.30006","497.11148"
"3.70000","0.30853","510.31625"
"3.80000","0.31710","524.15717"
"3.90000","0.32536","537.85553"
"4.00000","0.33332","550.23212"
"4.10000","0.34139","562.93542"
"4.20000","0.34975","577.43378"
"4.30000","0.35832","590.69104"
"4.40000","0.36689","604.07751"
"4.50000","0.37525","617.66693"
"4.60000","0.38302","630.74951"
"4.70000","0.39108","642.92938"
"4.80000","0.39955","655.61151"
"4.90000","0.40842","670.70770"
"5.00000","0.41688","683.98450"
"5.10000","0.42535","696.89148"
"5.20000","0.43341","709.84082"
"5.30000","0.44188","723.27124"
"5.40000","0.45004","735.60626"
"5.50000","0.45841","748.93475"
"5.60000","0.46678","762.38245"
"5.70000","0.47514","775.98126"
"5.80000","0.48351","788.81775"
"5.90000","0.49197","802.38525"
"6.00000","0.50004","814.71167"
"6.10000","0.50810","826.81635"
"6.20000","0.51657","840.04382"
"6.30000","0.52513","852.81915"
"6.40000","0.53350","866.35931"
"6.50000","0.54187","878.95758"
"6.60000","0.55033","892.43970"
"6.70000","0.55830","904.94470"
"6.80000","0.56636","917.47955"
"6.90000","0.57483","929.41418"
"7.00000","0.58349","942.63385"
"7.10000","0.59196","956.04230"
"7.20000","0.60013","968.79803"
"7.30000","0.60829","979.96564"
"7.40000","0.61666","993.73840"
"7.50000","0.62482","1006.46838"
"7.60000","0.63319","1018.66785"
"7.70000","0.64185","1031.83887"
"7.80000","0.65012","1044.78503"
"7.90000","0.65818","1056.64917"
"8.00000","0.66645","1069.32898"
"8.10000","0.67471","1080.93140"
"8.20000","0.68298","1092.29102"
"8.30000","0.69124","1106.00500"
"8.40000","0.69981","1118.27966"
"8.50000","0.70858","1131.37158"
"8.60000","0.71695","1144.02002"
"8.70000","0.72511","1154.66187"
"8.80000","0.73307","1167.05176"
"8.90000","0.74134","1178.92529"
"9.00000","0.74970","1190.36243"
"9.10000","0.75837","1204.18066"
"9.20000","0.76694","1216.98889"
"9.30000","0.77530","1228.40955"
"9.40000","0.78337","1240.08484"
"9.50000","0.79133","1250.64832"
"9.60000","0.79980","1263.26074"
"9.70000","0.80836","1274.63745"
"9.80000","0.81683","1287.80469"
"9.90000","0.82520","1299.00049"
"10.00000","0.83356","1311.72888"
"10.10000","0.84173","1323.28577"
"10.20000","0.84969","1333.30786"
"10.30000","0.85826","1345.94373"
"10.40000","0.86683","1357.50391"
"10.50000","0.87489","1369.10718"
"10.60000","0.88315","1380.27942"
"10.70000","0.89192","1392.78369"
"10.80000","0.90019","1404.22314"
"10.90000","0.90805","1414.97156"
"11.00000","0.91631","1426.31775"
"11.10000","0.92498","1437.78931"
"11.20000","0.93335","1450.51843"
"11.30000","0.94161","1460.44421"
"11.40000","0.95028","1472.69458"
"11.50000","0.95814","1483.97266"
"11.60000","0.96621","1495.54456"
"11.70000","0.97457","1506.73328"
"11.80000","0.98354","1518.43982"
"11.90000","0.99201","1529.99292"
"12.00000","1.00018","1541.21143"
"12.10000","1.00844","1551.51404"
"12.20000","1.01671","1562.09082"
"12.30000","1.02487","1573.37891"
"12.40000","1.03313","1583.23816"
"12.50000","1.04180","1594.93689"
"12.60000","1.05027","1605.71350"
"12.70000","1.05853","1617.13245"
"12.80000","1.06670","1626.61316"
"12.90000","1.07466","1636.49829"
"13.00000","1.08303","1647.30701"
"13.10000","1.09139","1658.12036"
"13.20000","1.09996","1669.93445"
"13.30000","1.10853","1680.71484"
"13.40000","1.11699","1691.48743"
"13.50000","1.12506","1701.51196"
"13.60000","1.13302","1710.96826"
"13.70000","1.14139","1720.84460"
"13.80000","1.14985","1731.16052"
"13.90000","1.15862","1741.67944"
"14.00000","1.16709","1753.24573"
"14.10000","1.17505","1764.41724"
"14.20000","1.18312","1773.67456"
"14.30000","1.19138","1783.22180"
"14.40000","1.19985","1793.16479"
"14.50000","1.20841","1804.24841"
"14.60000","1.21688","1814.47021"
"14.70000","1.22525","1824.68127"
"14.80000","1.23341","1834.64453"
"14.90000","1.24158","1844.96265"
"15.00000","1.24974","1854.19043"
"15.10000","1.25821","1865.31799"
"15.20000","1.26647","1875.00940"
"15.30000","1.27494","1884.26111"
"15.40000","1.28361","1895.77112"
"15.50000","1.29197","1905.09058"
"15.60000","1.29983","1914.36255"
"15.70000","1.30800","1925.03357"
"15.80000","1.31667","1935.05640"
"15.90000","1.32534","1946.03040"
"16.00000","1.33360","1954.93506"
"16.10000","1.34187","1964.93066"
"16.20000","1.35023","1974.35095"
"16.30000","1.35819","1980.34399"
"16.40000","1.36626","1989.81470"
"16.50000","1.37503","1999.54431"
"16.60000","1.38380","2011.16553"
"16.70000","1.39196","2021.11328"
"16.80000","1.40002","2030.23499"
"16.90000","1.40839","2039.29102"
"17.00000","1.41655","2047.84558"
"17.10000","1.42472","2056.62891"
"17.20000","1.43329","2067.42334"
"17.30000","1.44185","2077.59912"
"17.40000","1.45012","2087.22705"
"17.50000","1.45838","2097.14185"
"17.60000","1.46645","2106.44922"
"17.70000","1.47461","2115.81860"
"17.80000","1.48308","2124.35596"
"17.90000","1.49154","2134.00342"
"18.00000","1.50021","2143.68872"
"18.10000","1.50858","2153.50537"
"18.20000","1.51674","2162.82056"
"18.30000","1.52481","2172.31299"
"18.40000","1.53297","2180.26196"
"18.50000","1.54144","2188.78198"
"18.60000","1.55021","2198.28369"
"18.70000","1.55877","2207.08765"
"18.80000","1.56694","2216.05200"
"18.90000","1.57490","2224.62207"
"19.00000","1.58306","2234.20850"
"19.10000","1.59153","2242.84204"
"19.20000","1.60010","2250.90381"
"19.30000","1.60846","2260.47461"
"19.40000","1.61673","2268.99707"
"19.50000","1.62530","2277.92212"
"19.60000","1.63356","2286.54565"
"19.70000","1.64153","2293.97241"
"19.80000","1.64989","2301.40112"
"19.90000","1.65856","2310.38745"
"20.00000","1.66682","2317.05518"
"20.10000","1.67509","2323.73242"
"20.20000","1.68356","2331.55200"
"20.30000","1.69172","2340.28833"
"20.40000","1.69978","2346.98120"
"20.50000","1.70805","2354.98706"
"20.60000","1.71672","2363.54321"
"20.70000","1.72508","2372.37280"
"20.80000","1.73325","2380.72119"
"20.90000","1.74151","2389.73901"
"21.00000","1.74988","2397.99023"
"21.10000","1.75814","2405.87793"
"21.20000","1.76641","2413.29785"
"21.30000","1.77508","2421.86255"
"21.40000","1.78364","2430.72510"
"21.50000","1.79151","2437.35132"
"21.60000","1.79987","2417.42944"
"21.70000","1.80854","2372.22876"
"21.80000","1.81681","2383.60938"
"21.90000","1.82507","2394.19800"
"22.00000","1.83364","2405.21899"
"22.10000","1.84190","2414.89160"
"22.20000","1.85017","2425.24512"
"22.30000","1.85833","2434.33252"
"22.40000","1.86650","2444.96021"
"22.50000","1.87496","2453.75366"
"22.60000","1.88313","2464.27100"
"22.70000","1.89170","2474.62134"
"22.80000","1.90016","2484.68799"
"22.90000","1.90863","2493.67261"
"23.00000","1.91679","2503.04126"
"23.10000","1.92476","2510.51294"
"23.20000","1.93302","2519.99365"
"23.30000","1.94149","2529.53760"
"23.40000","1.94995","2538.98315"
"23.50000","1.95842","2548.58813"
"23.60000","1.96658","2557.18506"
"23.70000","1.97485","2565.62134"
"23.80000","1.98291","2573.18457"
"23.90000","1.99148","2582.30884"
"24.00000","1.99995","2591.98145"
"24.10000","2.00841","2600.24219"
"24.20000","2.01688","2610.12476"
"24.30000","2.02525","2618.94800"
"24.40000","2.03331","2626.13770"
"24.50000","2.04137","2634.47437"
"24.60000","2.04984","2642.16479"
"24.70000","2.05821","2651.44556"
"24.80000","2.06677","2659.81348"
"24.90000","2.07534","2669.10620"
"25.00000","2.08371","2677.26099"
"25.10000","2.09167","2684.48291"
"25.20000","2.09963","2692.65649"
"25.30000","2.10810","2701.40625"
"25.40000","2.11687","2710.21216"
"25.50000","2.12513","2718.50366"
"25.60000","2.13350","2726.83960"
"25.70000","2.14186","2735.01953"
"25.80000","2.14963","2743.18384"
"25.90000","2.15779","2751.03613"
"26.00000","2.16656","2759.45508"
"26.10000","2.17513","2767.89600"
"26.20000","2.18349","2775.63037"
"26.30000","2.19146","2778.98926"
"26.40000","2.19982","2786.08325"
"26.50000","2.20819","2793.73291"
"26.60000","2.21635","2800.86279"
"26.70000","2.22492","2809.37134"
"26.80000","2.23339","2817.80737"
"26.90000","2.24185","2825.16870"
