General : Start date,"10/22/2024 9:28 AM"
General : End date,"10/22/2024 9:29 AM"
Specimen notes : Specimen note 1,"red, 200, batch 7, seq 7"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.54708"
"0.10000","0.00141","1.49201"
"0.20000","0.01109","14.10676"
"0.30000","0.02419","41.85450"
"0.40000","0.03296","60.00720"
"0.50000","0.04092","74.58468"
"0.60000","0.04929","90.59365"
"0.70000","0.05806","106.47178"
"0.80000","0.06673","121.93620"
"0.90000","0.07519","137.19064"
"1.00000","0.08356","141.84871"
"1.10000","0.09202","157.67198"
"1.20000","0.10019","172.18834"
"1.30000","0.10835","186.28944"
"1.40000","0.11662","200.60521"
"1.50000","0.12529","215.75780"
"1.60000","0.13375","231.47766"
"1.70000","0.14192","246.41243"
"1.80000","0.15038","261.12152"
"1.90000","0.15855","276.14407"
"2.00000","0.16671","291.31464"
"2.10000","0.17498","304.88531"
"2.20000","0.18365","320.69528"
"2.30000","0.19211","337.00198"
"2.40000","0.20048","350.67215"
"2.50000","0.20854","366.15536"
"2.60000","0.21681","380.46411"
"2.70000","0.22497","394.34576"
"2.80000","0.23334","409.40439"
"2.90000","0.24201","424.44724"
"3.00000","0.25037","439.38354"
"3.10000","0.25894","454.36380"
"3.20000","0.26700","468.85196"
"3.30000","0.27507","482.53308"
"3.40000","0.28343","496.75717"
"3.50000","0.29170","512.15112"
"3.60000","0.30037","526.45667"
"3.70000","0.30883","541.01843"
"3.80000","0.31720","555.80438"
"3.90000","0.32526","569.79657"
"4.00000","0.33343","582.07043"
"4.10000","0.34159","596.41449"
"4.20000","0.35006","611.00366"
"4.30000","0.35852","625.95959"
"4.40000","0.36689","640.56061"
"4.50000","0.37536","654.87482"
"4.60000","0.38342","669.44757"
"4.70000","0.39168","683.15302"
"4.80000","0.39995","697.40845"
"4.90000","0.40842","710.82550"
"5.00000","0.41688","725.03241"
"5.10000","0.42555","739.29175"
"5.20000","0.43392","754.35657"
"5.30000","0.44198","767.86145"
"5.40000","0.45004","780.84369"
"5.50000","0.45861","794.95728"
"5.60000","0.46688","809.63269"
"5.70000","0.47524","823.95074"
"5.80000","0.48371","838.47345"
"5.90000","0.49207","852.80725"
"6.00000","0.50014","865.55518"
"6.10000","0.50830","878.97388"
"6.20000","0.51667","893.42279"
"6.30000","0.52544","906.90094"
"6.40000","0.53380","921.34058"
"6.50000","0.54207","934.51941"
"6.60000","0.55053","948.15118"
"6.70000","0.55860","962.67938"
"6.80000","0.56656","975.95306"
"6.90000","0.57493","988.79657"
"7.00000","0.58370","1003.00031"
"7.10000","0.59216","1017.30359"
"7.20000","0.60023","1031.35364"
"7.30000","0.60859","1044.74182"
"7.40000","0.61686","1059.28870"
"7.50000","0.62492","1071.73572"
"7.60000","0.63349","1084.90283"
"7.70000","0.64216","1099.24695"
"7.80000","0.65052","1112.44775"
"7.90000","0.65869","1126.37878"
"8.00000","0.66675","1139.04993"
"8.10000","0.67471","1152.34241"
"8.20000","0.68308","1165.46960"
"8.30000","0.69175","1179.71802"
"8.40000","0.70042","1193.57776"
"8.50000","0.70878","1207.25574"
"8.60000","0.71705","1220.34387"
"8.70000","0.72521","1233.57983"
"8.80000","0.73327","1246.76270"
"8.90000","0.74174","1259.53650"
"9.00000","0.75021","1274.01367"
"9.10000","0.75888","1286.94727"
"9.20000","0.76714","1300.36914"
"9.30000","0.77541","1312.84363"
"9.40000","0.78337","1325.63623"
"9.50000","0.79163","1338.66150"
"9.60000","0.80010","1351.74402"
"9.70000","0.80867","1365.06775"
"9.80000","0.81703","1378.26794"
"9.90000","0.82560","1390.66711"
"10.00000","0.83376","1403.80212"
"10.10000","0.84163","1416.69897"
"10.20000","0.84979","1429.48145"
"10.30000","0.85846","1442.53418"
"10.40000","0.86683","1456.10559"
"10.50000","0.87509","1469.56738"
"10.60000","0.88376","1483.06042"
"10.70000","0.89212","1496.78467"
"10.80000","0.89989","1508.34399"
"10.90000","0.90815","1521.53931"
"11.00000","0.91692","1534.59521"
"11.10000","0.92539","1548.41809"
"11.20000","0.93355","1560.70227"
"11.30000","0.94202","1573.72205"
"11.40000","0.95028","1586.12280"
"11.50000","0.95825","1598.44702"
"11.60000","0.96661","1611.39319"
"11.70000","0.97518","1623.80725"
"11.80000","0.98405","1637.34351"
"11.90000","0.99211","1650.91101"
"12.00000","1.00018","1663.22083"
"12.10000","1.00844","1676.45459"
"12.20000","1.01671","1688.84692"
"12.30000","1.02497","1700.67493"
"12.40000","1.03354","1713.97852"
"12.50000","1.04221","1727.06799"
"12.60000","1.05047","1739.61682"
"12.70000","1.05853","1751.41211"
"12.80000","1.06660","1763.81836"
"12.90000","1.07486","1775.84705"
"13.00000","1.08323","1788.12256"
"13.10000","1.09180","1801.19409"
"13.20000","1.10026","1813.26270"
"13.30000","1.10863","1825.24756"
"13.40000","1.11689","1837.67664"
"13.50000","1.12506","1850.00623"
"13.60000","1.13342","1861.97363"
"13.70000","1.14189","1874.53271"
"13.80000","1.15056","1887.43750"
"13.90000","1.15882","1899.67065"
"14.00000","1.16709","1911.70337"
"14.10000","1.17515","1924.41125"
"14.20000","1.18332","1935.43774"
"14.30000","1.19168","1947.90906"
"14.40000","1.20005","1959.81860"
"14.50000","1.20862","1971.69226"
"14.60000","1.21688","1984.16748"
"14.70000","1.22535","1996.46338"
"14.80000","1.23351","2008.68567"
"14.90000","1.24168","2020.57251"
"15.00000","1.25024","2032.30737"
"15.10000","1.25861","2044.89697"
"15.20000","1.26677","2055.72217"
"15.30000","1.27534","2069.77930"
"15.40000","1.28381","2081.80957"
"15.50000","1.29187","2093.04761"
"15.60000","1.29994","2103.49292"
"15.70000","1.30830","2115.31396"
"15.80000","1.31707","2128.37915"
"15.90000","1.32554","2140.23462"
"16.00000","1.33360","2151.68994"
"16.10000","1.34197","2163.34399"
"16.20000","1.35033","2174.43237"
"16.30000","1.35830","2184.76709"
"16.40000","1.36666","2196.62183"
"16.50000","1.37543","2209.20288"
"16.60000","1.38380","2221.45239"
"16.70000","1.39186","2233.78345"
"16.80000","1.40012","2244.31177"
"16.90000","1.40849","2255.36719"
"17.00000","1.41665","2266.99487"
"17.10000","1.42502","2278.65698"
"17.20000","1.43379","2290.62354"
"17.30000","1.44205","2301.63135"
"17.40000","1.45032","2313.07397"
"17.50000","1.45858","2324.90674"
"17.60000","1.46655","2335.37695"
"17.70000","1.47491","2345.89648"
"17.80000","1.48338","2357.75439"
"17.90000","1.49195","2369.90845"
"18.00000","1.50051","2380.28247"
"18.10000","1.50868","2392.41895"
"18.20000","1.51694","2402.83936"
"18.30000","1.52511","2412.85742"
"18.40000","1.53337","2424.41528"
"18.50000","1.54184","2435.59448"
"18.60000","1.55031","2447.56201"
"18.70000","1.55867","2458.66382"
"18.80000","1.56694","2470.30933"
"18.90000","1.57510","2480.21069"
"19.00000","1.58337","2491.37988"
"19.10000","1.59163","2502.46362"
"19.20000","1.60010","2514.10352"
"19.30000","1.60867","2526.06177"
"19.40000","1.61733","2536.98169"
"19.50000","1.62560","2547.94482"
"19.60000","1.63366","2558.67603"
"19.70000","1.64163","2568.65723"
"19.80000","1.65019","2579.97534"
"19.90000","1.65866","2591.01514"
"20.00000","1.66713","2602.86841"
"20.10000","1.67549","2612.96265"
"20.20000","1.68376","2623.08032"
"20.30000","1.69182","2634.16870"
"20.40000","1.69988","2644.07080"
"20.50000","1.70835","2654.49097"
"20.60000","1.71702","2665.59204"
"20.70000","1.72528","2676.68823"
"20.80000","1.73355","2687.97339"
"20.90000","1.74192","2698.78369"
"21.00000","1.75008","2708.62695"
"21.10000","1.75804","2718.76196"
"21.20000","1.76671","2730.25610"
"21.30000","1.77548","2740.73511"
"21.40000","1.78385","2751.65674"
"21.50000","1.79191","2762.15747"
"21.60000","1.80038","2772.59375"
"21.70000","1.80854","2783.69189"
"21.80000","1.81691","2793.48975"
"21.90000","1.82527","2803.34717"
"22.00000","1.83384","2813.94360"
"22.10000","1.84210","2824.15454"
"22.20000","1.85037","2832.94800"
"22.30000","1.85843","2843.70752"
"22.40000","1.86660","2853.84790"
"22.50000","1.87496","2865.30688"
"22.60000","1.88343","2875.44019"
"22.70000","1.89200","2886.28345"
"22.80000","1.90046","2896.53027"
"22.90000","1.90863","2906.26074"
"23.00000","1.91669","2915.57324"
"23.10000","1.92486","2924.04395"
"23.20000","1.93322","2857.67627"
"23.30000","1.94199","2874.16455"
"23.40000","1.95036","2886.42822"
"23.50000","1.95872","2897.88110"
"23.60000","1.96679","2909.57666"
"23.70000","1.97485","2920.22339"
"23.80000","1.98322","2931.99805"
"23.90000","1.99178","2943.64917"
"24.00000","2.00045","2955.73804"
"24.10000","2.00872","2966.44189"
"24.20000","2.01728","2976.83618"
"24.30000","2.02535","2987.61499"
"24.40000","2.03331","2997.91455"
"24.50000","2.04157","3008.78296"
"24.60000","2.05024","3020.19556"
"24.70000","2.05861","3031.54028"
"24.80000","2.06718","3041.17212"
"24.90000","2.07574","3052.51978"
"25.00000","2.08391","3062.44727"
"25.10000","2.09167","3072.65576"
"25.20000","2.09983","3083.04053"
"25.30000","2.10860","3093.68237"
"25.40000","2.11717","3104.84448"
"25.50000","2.12523","3114.56030"
"25.60000","2.13350","3124.19507"
"25.70000","2.14186","3134.28857"
"25.80000","2.14993","3144.27832"
"25.90000","2.15819","3153.94849"
"26.00000","2.16686","3165.09912"
"26.10000","2.17543","3175.23218"
"26.20000","2.18359","3185.83252"
"26.30000","2.19166","3195.37109"
"26.40000","2.20002","3204.77344"
"26.50000","2.20819","3214.33740"
"26.60000","2.21655","3223.30933"
"26.70000","2.22522","3233.23047"
"26.80000","2.23389","3243.50854"
"26.90000","2.24215","3253.04004"
