General : Start date,"11/5/2024 8:46 AM"
General : End date,"11/5/2024 8:47 AM"
Specimen notes : Specimen note 1,"Day 3, purple, 215, batch 19, seq 56"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.54038"
"0.10000","0.00262","-0.09114"
"0.20000","0.00827","-0.03708"
"0.30000","0.01381","5.70146"
"0.40000","0.02852","32.84824"
"0.50000","0.04012","56.53262"
"0.60000","0.04868","72.25562"
"0.70000","0.05765","88.50121"
"0.80000","0.06632","104.43653"
"0.90000","0.07459","118.06673"
"1.00000","0.08315","131.54257"
"1.10000","0.09182","147.90727"
"1.20000","0.10029","162.37506"
"1.30000","0.10886","177.32550"
"1.40000","0.11722","191.67496"
"1.50000","0.12508","206.26106"
"1.60000","0.13325","220.15059"
"1.70000","0.14172","234.40448"
"1.80000","0.15038","249.11279"
"1.90000","0.15875","263.42154"
"2.00000","0.16712","277.73889"
"2.10000","0.17528","291.45370"
"2.20000","0.18324","304.78613"
"2.30000","0.19151","318.06299"
"2.40000","0.20008","332.12411"
"2.50000","0.20874","346.75330"
"2.60000","0.21711","360.19781"
"2.70000","0.22517","373.70575"
"2.80000","0.23364","388.85913"
"2.90000","0.24170","402.73376"
"3.00000","0.24987","415.60239"
"3.10000","0.25854","429.39792"
"3.20000","0.26720","442.83066"
"3.30000","0.27547","456.94901"
"3.40000","0.28363","470.00641"
"3.50000","0.29200","483.76276"
"3.60000","0.30016","496.44727"
"3.70000","0.30843","509.21793"
"3.80000","0.31679","522.94995"
"3.90000","0.32526","537.39581"
"4.00000","0.33373","550.34277"
"4.10000","0.34199","563.99493"
"4.20000","0.34996","577.26080"
"4.30000","0.35822","589.15784"
"4.40000","0.36669","603.64752"
"4.50000","0.37525","617.78699"
"4.60000","0.38382","630.38373"
"4.70000","0.39219","643.05255"
"4.80000","0.40015","656.96716"
"4.90000","0.40821","668.43488"
"5.00000","0.41658","681.35126"
"5.10000","0.42525","694.71112"
"5.20000","0.43361","708.94232"
"5.30000","0.44198","721.45441"
"5.40000","0.44994","734.45703"
"5.50000","0.45841","746.76147"
"5.60000","0.46688","760.20673"
"5.70000","0.47524","773.11060"
"5.80000","0.48361","785.71906"
"5.90000","0.49207","799.77551"
"6.00000","0.50054","812.35657"
"6.10000","0.50891","824.82397"
"6.20000","0.51707","837.61664"
"6.30000","0.52513","849.23859"
"6.40000","0.53340","861.29474"
"6.50000","0.54187","874.63892"
"6.60000","0.55043","887.70502"
"6.70000","0.55860","899.68665"
"6.80000","0.56706","912.17841"
"6.90000","0.57523","924.12634"
"7.00000","0.58329","936.59302"
"7.10000","0.59146","947.38922"
"7.20000","0.60013","960.31732"
"7.30000","0.60859","972.85773"
"7.40000","0.61706","985.09790"
"7.50000","0.62532","997.41492"
"7.60000","0.63359","1009.62610"
"7.70000","0.64155","1020.77026"
"7.80000","0.65002","1033.42883"
"7.90000","0.65859","1044.89026"
"8.00000","0.66695","1056.81946"
"8.10000","0.67491","1067.49182"
"8.20000","0.68338","1079.46167"
"8.30000","0.69185","1091.42920"
"8.40000","0.70011","1102.47461"
"8.50000","0.70828","1113.43140"
"8.60000","0.71684","1125.85889"
"8.70000","0.72561","1137.69324"
"8.80000","0.73378","1148.77539"
"8.90000","0.74204","1160.48206"
"9.00000","0.75031","1170.91467"
"9.10000","0.75837","1182.07996"
"9.20000","0.76664","1194.07568"
"9.30000","0.77510","1205.43604"
"9.40000","0.78377","1218.16589"
"9.50000","0.79204","1228.78577"
"9.60000","0.80010","1239.14404"
"9.70000","0.80816","1250.05542"
"9.80000","0.81653","1260.26233"
"9.90000","0.82500","1270.86890"
"10.00000","0.83356","1282.83020"
"10.10000","0.84193","1293.26526"
"10.20000","0.85009","1302.95508"
"10.30000","0.85836","1313.17456"
"10.40000","0.86632","1324.26306"
"10.50000","0.87479","1333.99597"
"10.60000","0.88356","1345.01392"
"10.70000","0.89182","1355.96045"
"10.80000","0.90029","1365.72083"
"10.90000","0.90886","1376.98486"
"11.00000","0.91702","1387.57568"
"11.10000","0.92508","1397.57739"
"11.20000","0.93335","1407.31665"
"11.30000","0.94171","1417.58862"
"11.40000","0.95018","1429.30078"
"11.50000","0.95865","1439.62524"
"11.60000","0.96711","1450.04297"
"11.70000","0.97518","1459.57227"
"11.80000","0.98314","1470.25562"
"11.90000","0.99161","1479.93140"
"12.00000","1.00018","1490.02002"
"12.10000","1.00854","1500.68457"
"12.20000","1.01701","1509.81421"
"12.30000","1.02547","1519.51111"
"12.40000","1.03344","1530.40210"
"12.50000","1.04150","1539.21753"
"12.60000","1.04997","1549.73792"
"12.70000","1.05864","1560.77234"
"12.80000","1.06700","1570.23096"
"12.90000","1.07527","1579.44373"
"13.00000","1.08343","1588.59998"
"13.10000","1.09190","1598.43152"
"13.20000","1.09996","1607.41931"
"13.30000","1.10833","1616.79272"
"13.40000","1.11699","1626.06897"
"13.50000","1.12526","1635.95850"
"13.60000","1.13353","1644.98853"
"13.70000","1.14179","1654.29138"
"13.80000","1.14985","1663.28699"
"13.90000","1.15812","1672.56799"
"14.00000","1.16638","1680.21753"
"14.10000","1.17535","1688.98047"
"14.20000","1.18402","1698.78467"
"14.30000","1.19199","1706.01343"
"14.40000","1.20005","1715.37878"
"14.50000","1.20852","1725.26074"
"14.60000","1.21678","1733.77209"
"14.70000","1.22535","1742.83044"
"14.80000","1.23381","1751.24011"
"14.90000","1.24218","1759.67480"
"15.00000","1.25045","1768.19080"
"15.10000","1.25841","1778.02551"
"15.20000","1.26657","1785.52869"
"15.30000","1.27504","1795.00146"
"15.40000","1.28361","1804.07385"
"15.50000","1.29207","1813.44409"
"15.60000","1.30054","1823.01184"
"15.70000","1.30860","1831.01929"
"15.80000","1.31667","1839.77844"
"15.90000","1.32483","1848.22009"
"16.00000","1.33330","1857.22107"
"16.10000","1.34197","1866.45813"
"16.20000","1.35023","1876.53577"
"16.30000","1.35880","1884.81384"
"16.40000","1.36706","1892.53784"
"16.50000","1.37483","1901.57886"
"16.60000","1.38309","1909.73230"
"16.70000","1.39176","1917.27844"
"16.80000","1.40043","1927.37805"
"16.90000","1.40879","1936.86096"
"17.00000","1.41706","1944.15564"
"17.10000","1.42522","1953.82983"
"17.20000","1.43329","1961.30066"
"17.30000","1.44165","1970.75085"
"17.40000","1.45032","1980.09521"
"17.50000","1.45879","1988.63074"
"17.60000","1.46705","1997.15552"
"17.70000","1.47522","2006.27649"
"17.80000","1.48358","2014.30847"
"17.90000","1.49185","2024.30786"
"18.00000","1.49991","2033.20007"
"18.10000","1.50838","2041.84705"
"18.20000","1.51694","2050.74780"
"18.30000","1.52531","2059.31812"
"18.40000","1.53358","2067.47046"
"18.50000","1.54184","2075.83936"
"18.60000","1.55000","2084.86792"
"18.70000","1.55827","2092.10449"
"18.80000","1.56674","2099.65771"
"18.90000","1.57551","2110.23071"
"19.00000","1.58377","2118.27588"
"19.10000","1.59183","2125.45142"
"19.20000","1.59990","2134.41895"
"19.30000","1.60826","2142.20386"
"19.40000","1.61673","2151.46851"
"19.50000","1.62540","2159.89062"
"19.60000","1.63376","2167.83862"
"19.70000","1.64183","2175.92383"
"19.80000","1.65009","2185.40991"
"19.90000","1.65836","2193.07202"
"20.00000","1.66682","2201.54272"
"20.10000","1.67529","2210.09863"
"20.20000","1.68366","2218.26611"
"20.30000","1.69212","2226.58643"
"20.40000","1.70039","2235.37378"
"20.50000","1.70855","2242.70605"
"20.60000","1.71662","2251.27612"
"20.70000","1.72488","2259.87134"
"20.80000","1.73315","2267.35327"
"20.90000","1.74171","2276.76270"
"21.00000","1.75018","2285.69482"
"21.10000","1.75865","2292.76221"
"21.20000","1.76681","2301.18213"
"21.30000","1.77467","2308.06982"
"21.40000","1.78314","2318.10303"
"21.50000","1.79201","2326.88721"
"21.60000","1.80048","2334.69482"
"21.70000","1.80864","2342.97192"
"21.80000","1.81701","2351.35645"
"21.90000","1.82527","2359.32202"
"22.00000","1.83334","2366.05249"
"22.10000","1.84170","2375.82764"
"22.20000","1.85027","2383.91602"
"22.30000","1.85863","2392.26978"
"22.40000","1.86680","2400.84229"
"22.50000","1.87527","2408.41675"
"22.60000","1.88353","2416.37354"
"22.70000","1.89170","2424.00732"
"22.80000","1.89986","2432.34790"
"22.90000","1.90843","2440.40869"
"23.00000","1.91709","2449.67798"
"23.10000","1.92526","2457.99023"
"23.20000","1.93342","2464.60889"
"23.30000","1.94179","2473.37158"
"23.40000","1.95005","2481.34424"
"23.50000","1.95822","2490.45166"
"23.60000","1.96689","2498.11401"
"23.70000","1.97566","2506.60498"
"23.80000","1.98382","2515.04102"
"23.90000","1.99178","2522.40796"
"24.00000","1.99995","2529.04272"
"24.10000","2.00841","2538.06104"
"24.20000","2.01688","2546.87891"
"24.30000","2.02515","2553.91870"
"24.40000","2.03361","2562.66992"
"24.50000","2.04208","2570.42847"
"24.60000","2.05024","2578.19946"
"24.70000","2.05831","2585.77856"
"24.80000","2.06657","2594.08398"
"24.90000","2.07504","2602.48804"
"25.00000","2.08351","2610.12817"
"25.10000","2.09197","2619.55249"
"25.20000","2.10044","2627.19409"
"25.30000","2.10840","2634.95654"
"25.40000","2.11636","2641.87280"
"25.50000","2.12483","2651.04224"
"25.60000","2.13380","2660.97729"
"25.70000","2.14217","2668.46167"
"25.80000","2.15043","2676.04932"
"25.90000","2.15880","2685.05884"
"26.00000","2.16666","2693.06665"
"26.10000","2.17472","2699.72021"
"26.20000","2.18329","2708.81934"
"26.30000","2.19206","2716.79785"
"26.40000","2.20043","2724.51807"
"26.50000","2.20859","2732.97925"
"26.60000","2.21665","2739.94800"
"26.70000","2.22482","2747.42358"
"26.80000","2.23308","2755.63477"
"26.90000","2.24195","2764.26611"
