General : Start date,"10/22/2024 9:59 AM"
General : End date,"10/22/2024 10:00 AM"
Specimen notes : Specimen note 1,"purple, 200, batch 9, seq 17"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","-0.05332","5.82368"
"0.10000","-0.05120","6.80778"
"0.20000","-0.03951","25.53403"
"0.30000","-0.02842","48.89011"
"0.40000","-0.02016","64.83092"
"0.50000","-0.01149","80.36273"
"0.60000","-0.00292","95.89141"
"0.70000","0.00504","110.64204"
"0.80000","0.01320","125.01501"
"0.90000","0.02157","140.77797"
"1.00000","0.03024","154.09396"
"1.10000","0.03881","166.58099"
"1.20000","0.04727","171.91054"
"1.30000","0.05544","183.76761"
"1.40000","0.06350","197.79820"
"1.50000","0.07156","211.22234"
"1.60000","0.07993","225.53496"
"1.70000","0.08840","238.64177"
"1.80000","0.09706","252.23357"
"1.90000","0.10543","267.08920"
"2.00000","0.11359","280.51880"
"2.10000","0.12206","294.68649"
"2.20000","0.13002","308.31512"
"2.30000","0.13819","321.63898"
"2.40000","0.14676","337.08929"
"2.50000","0.15552","351.57666"
"2.60000","0.16389","365.41293"
"2.70000","0.17185","380.05075"
"2.80000","0.17992","393.70599"
"2.90000","0.18828","407.56656"
"3.00000","0.19665","422.33127"
"3.10000","0.20522","435.58148"
"3.20000","0.21348","450.22476"
"3.30000","0.22205","464.83438"
"3.40000","0.23031","479.80991"
"3.50000","0.23828","492.61423"
"3.60000","0.24654","506.77100"
"3.70000","0.25501","521.23798"
"3.80000","0.26358","536.20251"
"3.90000","0.27204","550.15704"
"4.00000","0.28041","565.13019"
"4.10000","0.28857","579.01117"
"4.20000","0.29674","592.52539"
"4.30000","0.30500","607.51501"
"4.40000","0.31327","621.42023"
"4.50000","0.32183","635.62628"
"4.60000","0.33030","650.47803"
"4.70000","0.33867","664.35345"
"4.80000","0.34693","678.17487"
"4.90000","0.35489","692.26727"
"5.00000","0.36316","706.34491"
"5.10000","0.37163","720.55255"
"5.20000","0.38050","734.74377"
"5.30000","0.38876","748.71240"
"5.40000","0.39703","763.44818"
"5.50000","0.40519","777.30634"
"5.60000","0.41325","789.84436"
"5.70000","0.42162","804.50800"
"5.80000","0.43019","818.08411"
"5.90000","0.43865","833.36829"
"6.00000","0.44702","847.93719"
"6.10000","0.45518","861.55646"
"6.20000","0.46335","874.64282"
"6.30000","0.47141","889.09100"
"6.40000","0.47978","902.14691"
"6.50000","0.48845","917.01111"
"6.60000","0.49711","931.56274"
"6.70000","0.50538","944.64056"
"6.80000","0.51334","957.83130"
"6.90000","0.52161","971.77643"
"7.00000","0.52997","986.16034"
"7.10000","0.53844","999.98096"
"7.20000","0.54681","1013.28754"
"7.30000","0.55527","1026.18359"
"7.40000","0.56354","1041.10571"
"7.50000","0.57180","1054.72583"
"7.60000","0.57977","1067.37976"
"7.70000","0.58823","1081.33435"
"7.80000","0.59680","1094.79688"
"7.90000","0.60537","1109.79822"
"8.00000","0.61353","1122.81177"
"8.10000","0.62210","1137.22546"
"8.20000","0.63016","1150.20923"
"8.30000","0.63812","1164.15527"
"8.40000","0.64669","1177.22046"
"8.50000","0.65526","1191.20325"
"8.60000","0.66332","1204.03821"
"8.70000","0.67169","1216.84265"
"8.80000","0.68026","1230.58643"
"8.90000","0.68842","1244.65454"
"9.00000","0.69638","1257.60229"
"9.10000","0.70465","1270.30249"
"9.20000","0.71332","1284.35413"
"9.30000","0.72178","1298.07605"
"9.40000","0.73015","1310.88745"
"9.50000","0.73841","1324.66187"
"9.60000","0.74678","1338.18311"
"9.70000","0.75484","1350.21960"
"9.80000","0.76321","1363.74243"
"9.90000","0.77198","1376.89551"
"10.00000","0.78055","1390.58679"
"10.10000","0.78851","1403.13965"
"10.20000","0.79677","1416.35535"
"10.30000","0.80504","1429.17224"
"10.40000","0.81330","1442.54382"
"10.50000","0.82167","1455.31384"
"10.60000","0.83024","1468.95337"
"10.70000","0.83870","1482.87671"
"10.80000","0.84707","1496.48962"
"10.90000","0.85533","1509.93958"
"11.00000","0.86340","1522.33337"
"11.10000","0.87176","1535.01001"
"11.20000","0.87983","1547.32385"
"11.30000","0.88840","1560.48242"
"11.40000","0.89686","1574.03259"
"11.50000","0.90523","1587.03833"
"11.60000","0.91349","1600.42249"
"11.70000","0.92156","1612.87976"
"11.80000","0.92982","1625.17944"
"11.90000","0.93849","1638.62170"
"12.00000","0.94696","1652.11951"
"12.10000","0.95522","1664.22180"
"12.20000","0.96339","1676.54199"
"12.30000","0.97145","1688.78137"
"12.40000","0.97961","1701.02625"
"12.50000","0.98818","1713.69275"
"12.60000","0.99675","1727.93103"
"12.70000","1.00521","1740.24011"
"12.80000","1.01348","1752.78442"
"12.90000","1.02185","1766.16455"
"13.00000","1.03021","1779.49951"
"13.10000","1.03838","1791.25146"
"13.20000","1.04694","1804.84094"
"13.30000","1.05541","1817.07495"
"13.40000","1.06357","1829.66528"
"13.50000","1.07204","1842.37659"
"13.60000","1.08051","1854.95984"
"13.70000","1.08837","1866.99402"
"13.80000","1.09653","1878.04175"
"13.90000","1.10500","1892.18591"
"14.00000","1.11367","1906.42810"
"14.10000","1.12203","1918.58984"
"14.20000","1.13030","1931.61682"
"14.30000","1.13867","1943.30945"
"14.40000","1.14663","1955.16174"
"14.50000","1.15459","1967.53687"
"14.60000","1.16316","1980.46411"
"14.70000","1.17203","1992.92065"
"14.80000","1.18039","2005.03320"
"14.90000","1.18846","2017.63599"
"15.00000","1.19692","2029.70239"
"15.10000","1.20519","2041.79919"
"15.20000","1.21325","2054.26978"
"15.30000","1.22172","2066.93140"
"15.40000","1.23019","2078.49805"
"15.50000","1.23855","2091.45898"
"15.60000","1.24682","2103.30347"
"15.70000","1.25488","2114.12158"
"15.80000","1.26304","2126.35327"
"15.90000","1.27131","2138.57715"
"16.00000","1.27998","2150.69287"
"16.10000","1.28865","2163.35669"
"16.20000","1.29711","2175.25000"
"16.30000","1.30538","2188.34497"
"16.40000","1.31324","2199.62402"
"16.50000","1.32151","2211.09546"
"16.60000","1.32997","2224.13013"
"16.70000","1.33864","2237.19312"
"16.80000","1.34701","2249.61426"
"16.90000","1.35547","2260.18091"
"17.00000","1.36364","2272.46802"
"17.10000","1.37150","2283.01367"
"17.20000","1.37986","2295.64795"
"17.30000","1.38833","2308.43286"
"17.40000","1.39690","2319.71631"
"17.50000","1.40537","2330.80078"
"17.60000","1.41393","2344.31177"
"17.70000","1.42190","2355.70361"
"17.80000","1.42986","2365.91992"
"17.90000","1.43812","2377.37427"
"18.00000","1.44679","2390.02808"
"18.10000","1.45516","2401.94019"
"18.20000","1.46342","2414.17651"
"18.30000","1.47199","2425.37451"
"18.40000","1.48046","2437.05225"
"18.50000","1.48812","2448.37402"
"18.60000","1.49618","2459.88013"
"18.70000","1.50495","2472.40967"
"18.80000","1.51352","2485.14404"
"18.90000","1.52188","2495.55322"
"19.00000","1.53035","2507.73633"
"19.10000","1.53861","2518.92432"
"19.20000","1.54648","2530.31836"
"19.30000","1.55474","2541.80957"
"19.40000","1.56351","2553.41650"
"19.50000","1.57208","2564.92114"
"19.60000","1.58034","2575.68286"
"19.70000","1.58841","2587.10107"
"19.80000","1.59667","2597.90112"
"19.90000","1.60494","2609.00439"
"20.00000","1.61330","2620.85229"
"20.10000","1.62177","2632.39673"
"20.20000","1.63024","2643.67700"
"20.30000","1.63870","2654.75537"
"20.40000","1.64687","2665.73486"
"20.50000","1.65493","2677.03320"
"20.60000","1.66320","2687.62329"
"20.70000","1.67166","2698.51050"
"20.80000","1.68013","2710.65210"
"20.90000","1.68870","2722.06860"
"21.00000","1.69706","2732.90161"
"21.10000","1.70523","2744.81836"
"21.20000","1.71319","2754.97998"
"21.30000","1.72145","2766.33545"
"21.40000","1.73012","2778.72852"
"21.50000","1.73869","2789.18921"
"21.60000","1.74716","2800.61792"
"21.70000","1.75522","2811.42188"
"21.80000","1.76328","2822.58862"
"21.90000","1.77155","2833.45605"
"22.00000","1.78002","2844.16943"
"22.10000","1.78838","2854.11133"
"22.20000","1.79685","2865.30322"
"22.30000","1.80521","2877.02637"
"22.40000","1.81358","2888.03271"
"22.50000","1.82164","2898.30518"
"22.60000","1.82991","2908.77319"
"22.70000","1.83827","2919.23950"
"22.80000","1.84674","2930.47437"
"22.90000","1.85501","2940.55908"
"23.00000","1.86378","2952.41553"
"23.10000","1.87214","2963.11377"
"23.20000","1.88020","2972.45972"
"23.30000","1.88807","2982.36890"
"23.40000","1.89653","2993.75684"
"23.50000","1.90540","3004.46826"
"23.60000","1.91367","3015.69849"
"23.70000","1.92183","3024.38477"
"23.80000","1.93020","3035.21143"
"23.90000","1.93856","3047.28711"
"24.00000","1.94663","3056.54199"
"24.10000","1.95509","3066.55469"
"24.20000","1.96376","3077.73169"
"24.30000","1.97203","3088.19727"
"24.40000","1.98009","3099.35620"
"24.50000","1.98846","3109.59863"
"24.60000","1.99692","3117.62866"
"24.70000","2.00499","3127.65698"
"24.80000","2.01335","3137.38550"
"24.90000","2.02192","3148.46265"
"25.00000","2.03019","3157.85718"
"25.10000","2.03855","3168.29614"
"25.20000","2.04661","3178.68750"
"25.30000","2.05478","3188.00391"
"25.40000","2.06314","3198.51196"
"25.50000","2.07151","3207.82959"
"25.60000","2.08018","3218.71533"
"25.70000","2.08865","3228.99829"
"25.80000","2.09691","3238.53052"
"25.90000","2.10507","3248.15283"
"26.00000","2.11314","3258.18701"
"26.10000","2.12140","3268.08984"
"26.20000","2.13017","3277.80054"
"26.30000","2.13874","3289.09912"
"26.40000","2.14711","3299.20654"
"26.50000","2.15527","3308.69043"
"26.60000","2.16333","3317.86304"
"26.70000","2.17150","3327.52026"
"26.80000","2.17986","3336.40063"
