General : Start date,"10/22/2024 9:35 AM"
General : End date,"10/22/2024 9:36 AM"
Specimen notes : Specimen note 1,"red, 200, batch 1, seq 9"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.95036"
"0.10000","0.00091","0.99110"
"0.20000","0.00776","7.80777"
"0.30000","0.02217","34.43351"
"0.40000","0.03256","56.46309"
"0.50000","0.04082","71.62664"
"0.60000","0.04949","88.04853"
"0.70000","0.05796","103.32648"
"0.80000","0.06652","116.40899"
"0.90000","0.07499","130.32047"
"1.00000","0.08366","133.73978"
"1.10000","0.09213","149.57951"
"1.20000","0.10009","164.66550"
"1.30000","0.10835","178.89822"
"1.40000","0.11652","192.64203"
"1.50000","0.12498","207.79382"
"1.60000","0.13345","222.65572"
"1.70000","0.14202","237.05533"
"1.80000","0.15059","252.17500"
"1.90000","0.15895","267.29312"
"2.00000","0.16691","281.06516"
"2.10000","0.17498","294.11551"
"2.20000","0.18334","307.84680"
"2.30000","0.19181","322.66324"
"2.40000","0.20008","336.27621"
"2.50000","0.20844","350.85370"
"2.60000","0.21691","364.99240"
"2.70000","0.22487","378.72916"
"2.80000","0.23303","392.50739"
"2.90000","0.24140","406.41809"
"3.00000","0.25017","421.73364"
"3.10000","0.25864","436.40671"
"3.20000","0.26700","450.03616"
"3.30000","0.27517","464.68805"
"3.40000","0.28323","477.50027"
"3.50000","0.29150","491.74945"
"3.60000","0.30006","506.72101"
"3.70000","0.30873","520.59882"
"3.80000","0.31710","535.09949"
"3.90000","0.32506","548.08173"
"4.00000","0.33332","562.13190"
"4.10000","0.34169","575.69000"
"4.20000","0.34985","590.17267"
"4.30000","0.35832","604.35681"
"4.40000","0.36699","618.46106"
"4.50000","0.37546","632.89667"
"4.60000","0.38382","647.69513"
"4.70000","0.39189","660.66479"
"4.80000","0.40005","675.35040"
"4.90000","0.40832","688.21899"
"5.00000","0.41678","703.23370"
"5.10000","0.42535","717.39203"
"5.20000","0.43382","730.76520"
"5.30000","0.44218","744.50586"
"5.40000","0.45014","757.98877"
"5.50000","0.45821","771.71924"
"5.60000","0.46647","785.32825"
"5.70000","0.47494","798.90833"
"5.80000","0.48351","813.23199"
"5.90000","0.49187","827.14343"
"6.00000","0.49994","840.86450"
"6.10000","0.50800","853.23322"
"6.20000","0.51637","867.13379"
"6.30000","0.52503","881.46600"
"6.40000","0.53370","895.73395"
"6.50000","0.54207","908.89874"
"6.60000","0.55013","922.59393"
"6.70000","0.55850","936.55640"
"6.80000","0.56686","950.06433"
"6.90000","0.57513","963.73212"
"7.00000","0.58360","977.17426"
"7.10000","0.59196","990.82959"
"7.20000","0.60033","1004.15570"
"7.30000","0.60869","1017.41766"
"7.40000","0.61696","1030.84497"
"7.50000","0.62482","1042.49841"
"7.60000","0.63319","1056.80859"
"7.70000","0.64175","1070.17090"
"7.80000","0.65022","1084.30884"
"7.90000","0.65859","1097.24707"
"8.00000","0.66705","1110.72217"
"8.10000","0.67512","1124.79346"
"8.20000","0.68328","1136.12634"
"8.30000","0.69144","1149.57324"
"8.40000","0.70001","1163.18384"
"8.50000","0.70868","1177.55127"
"8.60000","0.71695","1190.81873"
"8.70000","0.72511","1203.87231"
"8.80000","0.73348","1217.23145"
"8.90000","0.74174","1231.25024"
"9.00000","0.74990","1242.91150"
"9.10000","0.75847","1257.73254"
"9.20000","0.76694","1270.14978"
"9.30000","0.77510","1282.89001"
"9.40000","0.78317","1295.86047"
"9.50000","0.79143","1308.12341"
"9.60000","0.79980","1320.60962"
"9.70000","0.80806","1334.25403"
"9.80000","0.81653","1347.52771"
"9.90000","0.82530","1360.59375"
"10.00000","0.83376","1372.70068"
"10.10000","0.84193","1386.08252"
"10.20000","0.84989","1398.14722"
"10.30000","0.85806","1410.69226"
"10.40000","0.86662","1423.74976"
"10.50000","0.87529","1437.31799"
"10.60000","0.88376","1449.71497"
"10.70000","0.89212","1462.81628"
"10.80000","0.90019","1475.24146"
"10.90000","0.90815","1488.08093"
"11.00000","0.91642","1501.40015"
"11.10000","0.92508","1512.70325"
"11.20000","0.93345","1526.15405"
"11.30000","0.94202","1538.99683"
"11.40000","0.95058","1551.07019"
"11.50000","0.95845","1562.26904"
"11.60000","0.96641","1574.26953"
"11.70000","0.97478","1586.57642"
"11.80000","0.98354","1600.36084"
"11.90000","0.99161","1612.43262"
"12.00000","0.99997","1625.69141"
"12.10000","1.00874","1637.54614"
"12.20000","1.01721","1649.37122"
"12.30000","1.02487","1660.46729"
"12.40000","1.03303","1672.47656"
"12.50000","1.04170","1686.58386"
"12.60000","1.05017","1698.73315"
"12.70000","1.05853","1710.19922"
"12.80000","1.06690","1722.40808"
"12.90000","1.07506","1734.81445"
"13.00000","1.08303","1746.14978"
"13.10000","1.09129","1758.12183"
"13.20000","1.10016","1770.33472"
"13.30000","1.10883","1782.79675"
"13.40000","1.11710","1794.87708"
"13.50000","1.12516","1807.22864"
"13.60000","1.13342","1818.82227"
"13.70000","1.14159","1830.71008"
"13.80000","1.14985","1842.06567"
"13.90000","1.15852","1854.47205"
"14.00000","1.16699","1866.39722"
"14.10000","1.17535","1878.14929"
"14.20000","1.18342","1889.31763"
"14.30000","1.19168","1900.44678"
"14.40000","1.19975","1912.04773"
"14.50000","1.20811","1923.58508"
"14.60000","1.21678","1935.99219"
"14.70000","1.22545","1947.31897"
"14.80000","1.23381","1959.22607"
"14.90000","1.24188","1969.82568"
"15.00000","1.24984","1980.83411"
"15.10000","1.25811","1992.20947"
"15.20000","1.26677","2003.10205"
"15.30000","1.27534","2015.34753"
"15.40000","1.28381","2026.43530"
"15.50000","1.29187","2038.17017"
"15.60000","1.29994","2049.27197"
"15.70000","1.30810","2061.21753"
"15.80000","1.31657","2072.20410"
"15.90000","1.32513","2083.52441"
"16.00000","1.33370","2095.37061"
"16.10000","1.34197","2106.65649"
"16.20000","1.35023","2116.96680"
"16.30000","1.35830","2128.26440"
"16.40000","1.36656","2139.48999"
"16.50000","1.37503","2150.95996"
"16.60000","1.38329","2162.47949"
"16.70000","1.39166","2172.48828"
"16.80000","1.40033","2184.25757"
"16.90000","1.40879","2196.04346"
"17.00000","1.41665","2206.71191"
"17.10000","1.42482","2217.45947"
"17.20000","1.43339","2228.11377"
"17.30000","1.44205","2240.40259"
"17.40000","1.45042","2251.33569"
"17.50000","1.45858","2261.81006"
"17.60000","1.46685","2273.22925"
"17.70000","1.47501","2284.15771"
"17.80000","1.48318","2294.63354"
"17.90000","1.49185","2306.05811"
"18.00000","1.50051","2317.55859"
"18.10000","1.50878","2328.23242"
"18.20000","1.51684","2339.67505"
"18.30000","1.52511","2349.86401"
"18.40000","1.53347","2361.04590"
"18.50000","1.54154","2371.43140"
"18.60000","1.55011","2382.12500"
"18.70000","1.55867","2393.34033"
"18.80000","1.56694","2403.47119"
"18.90000","1.57510","2414.13892"
"19.00000","1.58306","2423.81250"
"19.10000","1.59143","2434.84424"
"19.20000","1.59970","2445.64917"
"19.30000","1.60826","2455.93848"
"19.40000","1.61683","2467.97437"
"19.50000","1.62540","2479.01392"
"19.60000","1.63366","2489.12939"
"19.70000","1.64173","2499.91382"
"19.80000","1.64979","2510.54395"
"19.90000","1.65816","2519.60693"
"20.00000","1.66693","2531.94434"
"20.10000","1.67549","2541.64502"
"20.20000","1.68376","2551.88745"
"20.30000","1.69172","2562.57617"
"20.40000","1.69988","2572.81128"
"20.50000","1.70825","2582.85303"
"20.60000","1.71672","2593.45801"
"20.70000","1.72518","2604.02539"
"20.80000","1.73365","2615.15845"
"20.90000","1.74212","2625.77075"
"21.00000","1.75028","2636.07788"
"21.10000","1.75834","2645.46924"
"21.20000","1.76661","2654.69287"
"21.30000","1.77518","2665.51807"
"21.40000","1.78354","2675.68726"
"21.50000","1.79191","2598.79150"
"21.60000","1.80048","2614.60156"
"21.70000","1.80864","2626.45923"
"21.80000","1.81660","2636.89746"
"21.90000","1.82487","2647.02295"
"22.00000","1.83334","2658.65649"
"22.10000","1.84180","2670.02417"
"22.20000","1.85017","2682.66699"
"22.30000","1.85833","2693.13965"
"22.40000","1.86670","2704.21387"
"22.50000","1.87486","2714.93335"
"22.60000","1.88293","2725.19507"
"22.70000","1.89180","2736.73340"
"22.80000","1.90036","2748.91479"
"22.90000","1.90843","2759.67261"
"23.00000","1.91659","2768.90259"
"23.10000","1.92526","2779.00854"
"23.20000","1.93352","2790.46216"
"23.30000","1.94189","2799.87671"
"23.40000","1.95016","2811.85376"
"23.50000","1.95852","2822.04272"
"23.60000","1.96699","2832.78491"
"23.70000","1.97525","2843.63599"
"23.80000","1.98332","2852.40283"
"23.90000","1.99168","2862.42163"
"24.00000","1.99985","2873.29785"
"24.10000","2.00831","2884.30469"
"24.20000","2.01698","2894.98169"
"24.30000","2.02555","2904.95703"
"24.40000","2.03371","2915.05347"
"24.50000","2.04168","2923.71680"
"24.60000","2.04974","2933.06104"
"24.70000","2.05821","2944.00073"
"24.80000","2.06677","2954.47949"
"24.90000","2.07514","2964.33618"
"25.00000","2.08351","2973.67114"
"25.10000","2.09157","2983.68066"
"25.20000","2.09973","2992.36987"
"25.30000","2.10820","3003.77979"
"25.40000","2.11677","3012.98462"
"25.50000","2.12523","3022.87646"
"25.60000","2.13370","3032.87109"
"25.70000","2.14197","3042.14722"
"25.80000","2.15023","3051.11230"
"25.90000","2.15809","3059.57544"
"26.00000","2.16666","3069.71484"
"26.10000","2.17503","3080.18970"
"26.20000","2.18339","3089.32812"
"26.30000","2.19196","3099.33691"
"26.40000","2.20053","3108.28955"
"26.50000","2.20869","3117.26147"
"26.60000","2.21645","3125.59497"
"26.70000","2.22482","3135.01221"
"26.80000","2.23359","3144.68481"
"26.90000","2.24205","3154.43726"
