General : Start date,"10/22/2024 9:16 AM"
General : End date,"10/22/2024 9:17 AM"
Specimen notes : Specimen note 1,"purple, 200, batch 4, seq 4"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.72189"
"0.10000","0.00141","-0.29434"
"0.20000","0.01189","14.24866"
"0.30000","0.02429","39.06367"
"0.40000","0.03235","55.30144"
"0.50000","0.04072","69.15572"
"0.60000","0.04979","84.22055"
"0.70000","0.05856","100.10181"
"0.80000","0.06703","115.34842"
"0.90000","0.07509","128.37451"
"1.00000","0.08356","139.71291"
"1.10000","0.09182","151.12886"
"1.20000","0.10009","164.97688"
"1.30000","0.10855","179.49559"
"1.40000","0.11722","193.72675"
"1.50000","0.12569","209.50302"
"1.60000","0.13395","223.27972"
"1.70000","0.14202","237.80705"
"1.80000","0.15018","251.65273"
"1.90000","0.15865","266.16516"
"2.00000","0.16691","279.68176"
"2.10000","0.17548","294.73483"
"2.20000","0.18405","309.73697"
"2.30000","0.19231","323.99554"
"2.40000","0.20028","337.62027"
"2.50000","0.20834","351.85144"
"2.60000","0.21671","366.25183"
"2.70000","0.22517","380.60678"
"2.80000","0.23374","394.73688"
"2.90000","0.24201","408.79877"
"3.00000","0.24997","422.94766"
"3.10000","0.25803","436.52301"
"3.20000","0.26660","450.82077"
"3.30000","0.27537","465.28149"
"3.40000","0.28383","478.93207"
"3.50000","0.29230","493.76184"
"3.60000","0.30026","507.15073"
"3.70000","0.30873","521.36462"
"3.80000","0.31690","536.47180"
"3.90000","0.32526","549.66791"
"4.00000","0.33373","562.14319"
"4.10000","0.34209","576.55066"
"4.20000","0.35056","590.47308"
"4.30000","0.35893","604.79358"
"4.40000","0.36699","617.57678"
"4.50000","0.37495","631.20148"
"4.60000","0.38332","645.42950"
"4.70000","0.39199","659.69983"
"4.80000","0.40055","672.70087"
"4.90000","0.40882","686.69385"
"5.00000","0.41729","700.52386"
"5.10000","0.42545","713.84137"
"5.20000","0.43331","726.67554"
"5.30000","0.44158","739.10693"
"5.40000","0.45035","753.88342"
"5.50000","0.45891","768.17181"
"5.60000","0.46708","781.22614"
"5.70000","0.47524","794.18866"
"5.80000","0.48351","808.42303"
"5.90000","0.49167","821.09106"
"6.00000","0.50004","833.76300"
"6.10000","0.50871","847.04376"
"6.20000","0.51717","861.26160"
"6.30000","0.52503","874.01971"
"6.40000","0.53340","887.16486"
"6.50000","0.54187","900.52319"
"6.60000","0.54993","912.72424"
"6.70000","0.55820","925.90234"
"6.80000","0.56676","939.38214"
"6.90000","0.57553","953.82556"
"7.00000","0.58380","965.90442"
"7.10000","0.59196","979.31995"
"7.20000","0.60002","991.14801"
"7.30000","0.60839","1003.96332"
"7.40000","0.61676","1017.63501"
"7.50000","0.62532","1030.37354"
"7.60000","0.63379","1043.08472"
"7.70000","0.64216","1056.43604"
"7.80000","0.65022","1068.10193"
"7.90000","0.65818","1080.14465"
"8.00000","0.66675","1092.61047"
"8.10000","0.67522","1105.67114"
"8.20000","0.68388","1118.01868"
"8.30000","0.69225","1131.91052"
"8.40000","0.70042","1144.24792"
"8.50000","0.70848","1156.25854"
"8.60000","0.71654","1167.98950"
"8.70000","0.72501","1179.54504"
"8.80000","0.73368","1193.01843"
"8.90000","0.74174","1206.00537"
"9.00000","0.75011","1218.56531"
"9.10000","0.75888","1231.75671"
"9.20000","0.76704","1244.05957"
"9.30000","0.77500","1254.79944"
"9.40000","0.78327","1267.02551"
"9.50000","0.79194","1280.39563"
"9.60000","0.80030","1292.75879"
"9.70000","0.80867","1305.11499"
"9.80000","0.81713","1317.15942"
"9.90000","0.82510","1328.73425"
"10.00000","0.83306","1341.21204"
"10.10000","0.84153","1352.50806"
"10.20000","0.85040","1363.68262"
"10.30000","0.85886","1376.75500"
"10.40000","0.86723","1389.47241"
"10.50000","0.87539","1400.80298"
"10.60000","0.88356","1412.14844"
"10.70000","0.89172","1423.82996"
"10.80000","0.89999","1435.41357"
"10.90000","0.90865","1448.94739"
"11.00000","0.91712","1462.22034"
"11.10000","0.92539","1473.81177"
"11.20000","0.93355","1485.30298"
"11.30000","0.94161","1495.87732"
"11.40000","0.94998","1507.67334"
"11.50000","0.95845","1520.38770"
"11.60000","0.96691","1532.97339"
"11.70000","0.97548","1544.37439"
"11.80000","0.98385","1556.27148"
"11.90000","0.99201","1566.49487"
"12.00000","0.99997","1576.77307"
"12.10000","1.00824","1588.62939"
"12.20000","1.01691","1601.28491"
"12.30000","1.02547","1612.17822"
"12.40000","1.03394","1623.78625"
"12.50000","1.04200","1634.79468"
"12.60000","1.04997","1645.80164"
"12.70000","1.05833","1658.47058"
"12.80000","1.06670","1670.02039"
"12.90000","1.07527","1681.13245"
"13.00000","1.08363","1693.30054"
"13.10000","1.09210","1704.73999"
"13.20000","1.10036","1715.00574"
"13.30000","1.10843","1726.09021"
"13.40000","1.11659","1736.11621"
"13.50000","1.12506","1747.92944"
"13.60000","1.13342","1758.92761"
"13.70000","1.14189","1770.11414"
"13.80000","1.15056","1781.24719"
"13.90000","1.15882","1791.67273"
"14.00000","1.16679","1802.29504"
"14.10000","1.17485","1812.51147"
"14.20000","1.18342","1822.90564"
"14.30000","1.19219","1767.95483"
"14.40000","1.20055","1783.88232"
"14.50000","1.20872","1796.69836"
"14.60000","1.21718","1809.74866"
"14.70000","1.22515","1821.87756"
"14.80000","1.23331","1834.43445"
"14.90000","1.24198","1847.82336"
"15.00000","1.25075","1860.68420"
"15.10000","1.25881","1873.06531"
"15.20000","1.26708","1883.68909"
"15.30000","1.27534","1895.49927"
"15.40000","1.28351","1906.87756"
"15.50000","1.29167","1918.31873"
"15.60000","1.30034","1930.57922"
"15.70000","1.30881","1942.40344"
"15.80000","1.31707","1954.00903"
"15.90000","1.32523","1964.66162"
"16.00000","1.33320","1976.69507"
"16.10000","1.34146","1987.04321"
"16.20000","1.34993","1998.60632"
"16.30000","1.35840","2009.52942"
"16.40000","1.36716","2021.97656"
"16.50000","1.37543","2032.97253"
"16.60000","1.38370","2043.26099"
"16.70000","1.39176","2053.94580"
"16.80000","1.39982","2064.52051"
"16.90000","1.40839","2075.59644"
"17.00000","1.41706","2087.76587"
"17.10000","1.42563","2097.21533"
"17.20000","1.43379","2107.81104"
"17.30000","1.44175","2117.67236"
"17.40000","1.44992","2128.65015"
"17.50000","1.45838","2138.92480"
"17.60000","1.46695","2150.47217"
"17.70000","1.47542","2160.47876"
"17.80000","1.48388","2171.29761"
"17.90000","1.49225","2181.44336"
"18.00000","1.50051","2193.19702"
"18.10000","1.50848","2202.76074"
"18.20000","1.51684","2212.72021"
"18.30000","1.52541","2180.49243"
"18.40000","1.53368","2180.77197"
"18.50000","1.54204","2193.20728"
"18.60000","1.55051","2205.16772"
"18.70000","1.55857","2217.61938"
"18.80000","1.56664","2228.84595"
"18.90000","1.57490","2240.71313"
"19.00000","1.58357","2252.69165"
"19.10000","1.59204","2263.92285"
"19.20000","1.60030","2276.03979"
"19.30000","1.60836","2285.81836"
"19.40000","1.61683","2298.14160"
"19.50000","1.62489","2308.73242"
"19.60000","1.63326","2320.18848"
"19.70000","1.64203","2332.79297"
"19.80000","1.65060","2343.20825"
"19.90000","1.65836","2354.02881"
"20.00000","1.66682","2364.88379"
"20.10000","1.67539","2376.10229"
"20.20000","1.68366","2386.69727"
"20.30000","1.69192","2397.72925"
"20.40000","1.70039","2407.49414"
"20.50000","1.70886","2419.03857"
"20.60000","1.71712","2429.27710"
"20.70000","1.72528","2439.54761"
"20.80000","1.73335","2449.71362"
"20.90000","1.74181","2460.19873"
"21.00000","1.74998","2470.80371"
"21.10000","1.75865","2482.01050"
"21.20000","1.76711","2491.70117"
"21.30000","1.77548","2502.79590"
"21.40000","1.78374","2513.10327"
"21.50000","1.79171","2522.15063"
"21.60000","1.79997","2532.33936"
"21.70000","1.80854","2543.69580"
"21.80000","1.81701","2553.36377"
"21.90000","1.82527","2563.35913"
"22.00000","1.83354","2571.98511"
"22.10000","1.84170","2581.52441"
"22.20000","1.84997","2592.37939"
"22.30000","1.85833","2602.50098"
"22.40000","1.86690","2612.69385"
"22.50000","1.87537","2622.47388"
"22.60000","1.88373","2572.45142"
"22.70000","1.89220","2585.03857"
"22.80000","1.90016","2597.79028"
"22.90000","1.90843","2608.38208"
"23.00000","1.91669","2619.88428"
"23.10000","1.92516","2632.21216"
"23.20000","1.93363","2643.99414"
"23.30000","1.94219","2654.73071"
"23.40000","1.95066","2666.14526"
"23.50000","1.95852","2675.69092"
"23.60000","1.96658","2686.72290"
"23.70000","1.97505","2698.47729"
"23.80000","1.98382","2709.76807"
"23.90000","1.99209","2720.14502"
"24.00000","2.00035","2730.36426"
"24.10000","2.00862","2741.34009"
"24.20000","2.01668","2751.15308"
"24.30000","2.02474","2762.03296"
"24.40000","2.03341","2771.68896"
"24.50000","2.04228","2783.66675"
"24.60000","2.05044","2793.76733"
"24.70000","2.05841","2802.95410"
"24.80000","2.06677","2813.58643"
"24.90000","2.07514","2823.55444"
"25.00000","2.08330","2834.23022"
"25.10000","2.09167","2843.93311"
"25.20000","2.10034","2854.50439"
"25.30000","2.10870","2864.76001"
"25.40000","2.11717","2874.79956"
"25.50000","2.12513","2882.74585"
"25.60000","2.13320","2893.06494"
"25.70000","2.14156","2902.51587"
"25.80000","2.15033","2913.94507"
"25.90000","2.15890","2924.27344"
"26.00000","2.16737","2933.51758"
"26.10000","2.17563","2943.08203"
"26.20000","2.18359","2952.55103"
"26.30000","2.19166","2961.32251"
"26.40000","2.19992","2971.33057"
"26.50000","2.20869","2980.87524"
"26.60000","2.21726","2990.38574"
"26.70000","2.22552","2999.86646"
"26.80000","2.23349","3007.19556"
"26.90000","2.24155","2958.95850"
