General : Start date,"10/29/2024 10:10 AM"
General : End date,"10/29/2024 10:11 AM"
Specimen notes : Specimen note 1,"Day 2, purple, 230, batch 1, seq 26"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.61863"
"0.10000","0.00141","0.26761"
"0.20000","0.01038","11.16957"
"0.30000","0.02318","37.52891"
"0.40000","0.03185","54.43659"
"0.50000","0.04072","69.76939"
"0.60000","0.04989","84.87653"
"0.70000","0.05856","99.07242"
"0.80000","0.06703","112.58274"
"0.90000","0.07499","125.92303"
"1.00000","0.08326","138.33485"
"1.10000","0.09172","152.96246"
"1.20000","0.10049","167.48274"
"1.30000","0.10896","182.08060"
"1.40000","0.11702","195.47964"
"1.50000","0.12529","209.41699"
"1.60000","0.13345","223.24855"
"1.70000","0.14172","237.30106"
"1.80000","0.15028","251.15379"
"1.90000","0.15875","264.82471"
"2.00000","0.16691","279.65842"
"2.10000","0.17508","292.12271"
"2.20000","0.18344","306.24420"
"2.30000","0.19181","319.81326"
"2.40000","0.19997","332.95926"
"2.50000","0.20824","347.41449"
"2.60000","0.21691","360.98984"
"2.70000","0.22548","375.51718"
"2.80000","0.23364","388.51114"
"2.90000","0.24170","401.00677"
"3.00000","0.24987","414.65186"
"3.10000","0.25813","427.96237"
"3.20000","0.26670","441.33090"
"3.30000","0.27537","454.52780"
"3.40000","0.28394","467.59384"
"3.50000","0.29210","480.35355"
"3.60000","0.29996","492.89075"
"3.70000","0.30823","505.43182"
"3.80000","0.31679","518.70709"
"3.90000","0.32546","531.89069"
"4.00000","0.33393","545.03040"
"4.10000","0.34209","557.28864"
"4.20000","0.35026","569.32281"
"4.30000","0.35842","582.30499"
"4.40000","0.36669","594.08453"
"4.50000","0.37515","607.23676"
"4.60000","0.38362","620.56213"
"4.70000","0.39199","633.56476"
"4.80000","0.40035","644.70886"
"4.90000","0.40882","657.88928"
"5.00000","0.41678","669.20575"
"5.10000","0.42495","681.69672"
"5.20000","0.43351","693.79822"
"5.30000","0.44198","705.85980"
"5.40000","0.45035","717.87671"
"5.50000","0.45861","730.01355"
"5.60000","0.46678","740.41711"
"5.70000","0.47484","753.17297"
"5.80000","0.48310","764.27234"
"5.90000","0.49177","776.95764"
"6.00000","0.50044","788.83508"
"6.10000","0.50881","800.60205"
"6.20000","0.51717","812.48572"
"6.30000","0.52524","824.09131"
"6.40000","0.53340","834.68219"
"6.50000","0.54177","845.94617"
"6.60000","0.55033","858.01715"
"6.70000","0.55870","869.69006"
"6.80000","0.56696","881.10138"
"6.90000","0.57523","892.74292"
"7.00000","0.58339","903.45062"
"7.10000","0.59166","913.52985"
"7.20000","0.60002","924.45770"
"7.30000","0.60849","936.10559"
"7.40000","0.61706","947.48627"
"7.50000","0.62522","958.96881"
"7.60000","0.63369","968.89844"
"7.70000","0.64185","980.14984"
"7.80000","0.65002","991.39893"
"7.90000","0.65828","1001.48676"
"8.00000","0.66685","1013.15265"
"8.10000","0.67542","1023.37769"
"8.20000","0.68368","1033.22729"
"8.30000","0.69175","1044.06750"
"8.40000","0.69991","1052.69165"
"8.50000","0.70828","1062.73413"
"8.60000","0.71674","1073.19336"
"8.70000","0.72521","1083.36121"
"8.80000","0.73358","1093.00647"
"8.90000","0.74204","1101.99963"
"9.00000","0.75021","1111.84070"
"9.10000","0.75827","1120.97595"
"9.20000","0.76684","1130.00525"
"9.30000","0.77510","1139.59399"
"9.40000","0.78337","1150.00305"
"9.50000","0.79194","1159.37097"
"9.60000","0.80040","1168.72314"
"9.70000","0.80847","1178.20142"
"9.80000","0.81673","1187.03796"
"9.90000","0.82510","1196.63379"
"10.00000","0.83356","1206.39966"
"10.10000","0.84193","1216.03149"
"10.20000","0.85019","1226.46265"
"10.30000","0.85876","1235.81323"
"10.40000","0.86703","1245.23657"
"10.50000","0.87489","1254.07556"
"10.60000","0.88325","1263.48804"
"10.70000","0.89212","1273.85181"
"10.80000","0.90059","1283.94202"
"10.90000","0.90865","1293.11548"
"11.00000","0.91692","1301.85181"
"11.10000","0.92518","1311.08484"
"11.20000","0.93325","1319.19983"
"11.30000","0.94161","1327.38525"
"11.40000","0.95028","1337.41052"
"11.50000","0.95865","1346.61694"
"11.60000","0.96701","1356.00269"
"11.70000","0.97518","1365.66833"
"11.80000","0.98324","1373.33667"
"11.90000","0.99151","1382.45056"
"12.00000","0.99977","1391.79102"
"12.10000","1.00844","1402.28162"
"12.20000","1.01711","1411.45667"
"12.30000","1.02537","1420.49146"
"12.40000","1.03364","1429.31006"
"12.50000","1.04160","1438.41382"
"12.60000","1.04977","1447.27625"
"12.70000","1.05843","1456.83850"
"12.80000","1.06700","1467.16846"
"12.90000","1.07557","1475.96741"
"13.00000","1.08373","1484.10193"
"13.10000","1.09170","1492.85388"
"13.20000","1.09996","1501.59888"
"13.30000","1.10823","1511.62256"
"13.40000","1.11689","1520.13855"
"13.50000","1.12546","1529.32861"
"13.60000","1.13393","1539.64685"
"13.70000","1.14229","1548.04614"
"13.80000","1.15016","1557.00427"
"13.90000","1.15842","1565.51636"
"14.00000","1.16679","1574.87488"
"14.10000","1.17505","1584.07727"
"14.20000","1.18291","1593.20923"
"14.30000","1.19138","1600.93884"
"14.40000","1.19995","1609.88586"
"14.50000","1.20811","1618.55627"
"14.60000","1.21638","1627.63184"
"14.70000","1.22495","1635.69824"
"14.80000","1.23361","1645.19385"
"14.90000","1.24198","1653.16150"
"15.00000","1.25034","1661.62195"
"15.10000","1.25871","1669.64062"
"15.20000","1.26667","1678.25391"
"15.30000","1.27474","1686.46985"
"15.40000","1.28341","1695.09729"
"15.50000","1.29217","1703.18481"
"15.60000","1.30044","1712.30896"
"15.70000","1.30850","1720.06970"
"15.80000","1.31677","1728.18005"
"15.90000","1.32523","1737.32373"
"16.00000","1.33360","1745.71375"
"16.10000","1.34207","1753.64856"
"16.20000","1.35043","1761.90210"
"16.30000","1.35870","1770.47473"
"16.40000","1.36706","1778.69067"
"16.50000","1.37513","1787.00635"
"16.60000","1.38339","1794.41846"
"16.70000","1.39166","1803.57861"
"16.80000","1.40002","1812.12683"
"16.90000","1.40869","1820.36475"
"17.00000","1.41716","1828.31848"
"17.10000","1.42542","1836.87524"
"17.20000","1.43349","1844.59924"
"17.30000","1.44135","1851.87439"
"17.40000","1.45002","1861.14429"
"17.50000","1.45858","1869.89624"
"17.60000","1.46715","1877.61536"
"17.70000","1.47532","1885.55884"
"17.80000","1.48338","1894.03748"
"17.90000","1.49144","1902.47107"
"18.00000","1.49991","1910.12866"
"18.10000","1.50848","1918.52637"
"18.20000","1.51705","1926.69531"
"18.30000","1.52541","1933.98853"
"18.40000","1.53378","1943.57971"
"18.50000","1.54194","1950.80457"
"18.60000","1.54980","1958.96643"
"18.70000","1.55827","1966.86121"
"18.80000","1.56694","1975.25903"
"18.90000","1.57510","1983.24866"
"19.00000","1.58367","1992.09546"
"19.10000","1.59224","2000.77075"
"19.20000","1.60030","2007.94690"
"19.30000","1.60826","2015.84180"
"19.40000","1.61663","2024.56641"
"19.50000","1.62520","2032.38208"
"19.60000","1.63376","2040.58313"
"19.70000","1.64203","2048.06348"
"19.80000","1.65029","2056.49731"
"19.90000","1.65846","2065.14111"
"20.00000","1.66652","2072.63013"
"20.10000","1.67489","2080.44263"
"20.20000","1.68356","2088.02393"
"20.30000","1.69222","2096.93750"
"20.40000","1.70029","2105.22314"
"20.50000","1.70835","2112.56470"
"20.60000","1.71662","2119.68628"
"20.70000","1.72498","2127.88721"
"20.80000","1.73335","2136.61279"
"20.90000","1.74181","2144.28271"
"21.00000","1.75028","2152.98901"
"21.10000","1.75855","2161.44556"
"21.20000","1.76691","2169.27222"
"21.30000","1.77498","2177.56836"
"21.40000","1.78334","2184.66138"
"21.50000","1.79191","2193.68628"
"21.60000","1.80058","2202.02905"
"21.70000","1.80884","2209.61450"
"21.80000","1.81721","2217.88306"
"21.90000","1.82537","2225.55444"
"22.00000","1.83344","2233.33643"
"22.10000","1.84160","2240.68433"
"22.20000","1.84997","2249.01929"
"22.30000","1.85874","2258.01050"
"22.40000","1.86720","2265.50391"
"22.50000","1.87537","2274.40869"
"22.60000","1.88343","2282.16724"
"22.70000","1.89159","2290.62158"
"22.80000","1.89996","2297.96851"
"22.90000","1.90843","2305.86035"
"23.00000","1.91689","2314.65063"
"23.10000","1.92526","2321.88965"
"23.20000","1.93363","2330.36255"
"23.30000","1.94179","2337.82568"
"23.40000","1.94995","2345.17822"
"23.50000","1.95822","2352.41333"
"23.60000","1.96689","2361.39185"
"23.70000","1.97525","2369.50977"
"23.80000","1.98372","2376.48560"
"23.90000","1.99209","2384.42261"
"24.00000","2.00035","2392.59253"
"24.10000","2.00821","2400.46313"
"24.20000","2.01648","2408.09448"
"24.30000","2.02525","2416.52515"
"24.40000","2.03371","2424.58789"
"24.50000","2.04198","2431.82373"
"24.60000","2.05034","2440.65479"
"24.70000","2.05851","2448.74683"
"24.80000","2.06667","2456.73120"
"24.90000","2.07504","2464.68140"
"25.00000","2.08381","2472.56860"
"25.10000","2.09217","2481.06665"
"25.20000","2.10014","2488.23755"
"25.30000","2.10840","2496.99561"
"25.40000","2.11667","2503.74951"
"25.50000","2.12483","2511.76294"
"25.60000","2.13330","2519.39111"
"25.70000","2.14197","2527.99902"
"25.80000","2.15043","2535.39307"
"25.90000","2.15870","2542.91870"
"26.00000","2.16666","2550.02759"
"26.10000","2.17493","2558.05957"
"26.20000","2.18329","2565.88306"
"26.30000","2.19156","2575.10840"
"26.40000","2.20022","2582.21875"
"26.50000","2.20879","2590.87671"
"26.60000","2.21716","2598.53882"
"26.70000","2.22532","2606.11475"
"26.80000","2.23328","2613.61548"
"26.90000","2.24165","2621.43579"
