General : Start date,"10/29/2024 10:17 AM"
General : End date,"10/29/2024 10:18 AM"
Specimen notes : Specimen note 1,"Day 2, red, 215, batch 12, seq 29"
Test : Rate 1,"5.00000",mm/min

Time,Extension,Load
(s),(mm),(N)
"0.00000","0.00000","0.69299"
"0.10000","0.00131","0.52297"
"0.20000","0.01048","11.35128"
"0.30000","0.02409","38.82401"
"0.40000","0.03276","55.99495"
"0.50000","0.04072","69.09862"
"0.60000","0.04929","83.69020"
"0.70000","0.05826","98.88823"
"0.80000","0.06703","114.46626"
"0.90000","0.07529","128.91681"
"1.00000","0.08366","144.56694"
"1.10000","0.09172","158.77615"
"1.20000","0.09999","172.50429"
"1.30000","0.10815","186.28963"
"1.40000","0.11682","201.25964"
"1.50000","0.12539","216.30644"
"1.60000","0.13375","230.10275"
"1.70000","0.14192","243.77762"
"1.80000","0.14998","257.45560"
"1.90000","0.15825","271.84659"
"2.00000","0.16651","283.61749"
"2.10000","0.17518","298.51544"
"2.20000","0.18365","312.25925"
"2.30000","0.19191","325.81735"
"2.40000","0.20028","338.99152"
"2.50000","0.20854","353.85498"
"2.60000","0.21691","367.08875"
"2.70000","0.22507","380.02472"
"2.80000","0.23364","394.19006"
"2.90000","0.24211","408.91794"
"3.00000","0.25047","422.13370"
"3.10000","0.25864","436.00208"
"3.20000","0.26670","448.74451"
"3.30000","0.27497","461.78397"
"3.40000","0.28343","474.71994"
"3.50000","0.29180","488.10803"
"3.60000","0.30016","501.57681"
"3.70000","0.30863","514.33655"
"3.80000","0.31690","528.34668"
"3.90000","0.32496","539.68585"
"4.00000","0.33322","552.99170"
"4.10000","0.34179","565.84149"
"4.20000","0.35016","579.45605"
"4.30000","0.35852","592.67255"
"4.40000","0.36689","604.75995"
"4.50000","0.37505","618.64246"
"4.60000","0.38292","630.66327"
"4.70000","0.39138","643.16992"
"4.80000","0.40005","656.91608"
"4.90000","0.40852","669.66400"
"5.00000","0.41658","682.42999"
"5.10000","0.42505","694.93970"
"5.20000","0.43372","708.14606"
"5.30000","0.44188","720.22015"
"5.40000","0.45014","732.16895"
"5.50000","0.45881","744.78522"
"5.60000","0.46738","758.38098"
"5.70000","0.47554","771.00513"
"5.80000","0.48371","782.56915"
"5.90000","0.49177","794.14575"
"6.00000","0.50014","805.70819"
"6.10000","0.50850","818.16071"
"6.20000","0.51687","830.96198"
"6.30000","0.52544","844.03192"
"6.40000","0.53380","856.18756"
"6.50000","0.54197","867.84949"
"6.60000","0.55013","879.84448"
"6.70000","0.55830","891.75488"
"6.80000","0.56666","903.33301"
"6.90000","0.57513","915.26770"
"7.00000","0.58360","926.78546"
"7.10000","0.59196","938.76477"
"7.20000","0.60002","950.84125"
"7.30000","0.60809","961.00439"
"7.40000","0.61645","972.41949"
"7.50000","0.62492","985.03503"
"7.60000","0.63369","996.48700"
"7.70000","0.64195","1009.00696"
"7.80000","0.65012","1018.54791"
"7.90000","0.65828","1030.02185"
"8.00000","0.66655","1040.93958"
"8.10000","0.67491","1052.06165"
"8.20000","0.68338","1063.57397"
"8.30000","0.69185","1075.18030"
"8.40000","0.70042","1086.36194"
"8.50000","0.70898","1096.94275"
"8.60000","0.71695","1107.45764"
"8.70000","0.72491","1117.95532"
"8.80000","0.73327","1128.83691"
"8.90000","0.74194","1140.02173"
"9.00000","0.75041","1149.78833"
"9.10000","0.75877","1160.27820"
"9.20000","0.76714","1171.18799"
"9.30000","0.77500","1182.09546"
"9.40000","0.78296","1192.39868"
"9.50000","0.79153","1203.73169"
"9.60000","0.80030","1215.25183"
"9.70000","0.80877","1225.56702"
"9.80000","0.81703","1236.78784"
"9.90000","0.82510","1247.52759"
"10.00000","0.83316","1257.34985"
"10.10000","0.84122","1267.80127"
"10.20000","0.84979","1279.17175"
"10.30000","0.85846","1289.67883"
"10.40000","0.86693","1300.44836"
"10.50000","0.87519","1310.92883"
"10.60000","0.88325","1319.86340"
"10.70000","0.89162","1330.86169"
"10.80000","0.89999","1340.90955"
"10.90000","0.90845","1352.10693"
"11.00000","0.91702","1361.91504"
"11.10000","0.92549","1371.90356"
"11.20000","0.93375","1382.72009"
"11.30000","0.94182","1391.12183"
"11.40000","0.94998","1399.86133"
"11.50000","0.95814","1408.79810"
"11.60000","0.96671","1418.58911"
"11.70000","0.97548","1429.27637"
"11.80000","0.98385","1438.06909"
"11.90000","0.99201","1447.24561"
"12.00000","0.99997","1457.59290"
"12.10000","1.00824","1466.30261"
"12.20000","1.01671","1474.66040"
"12.30000","1.02537","1484.77026"
"12.40000","1.03364","1494.27283"
"12.50000","1.04200","1503.36963"
"12.60000","1.05017","1512.69739"
"12.70000","1.05813","1520.75366"
"12.80000","1.06630","1528.73535"
"12.90000","1.07506","1539.20959"
"13.00000","1.08343","1548.82422"
"13.10000","1.09180","1557.22278"
"13.20000","1.10026","1566.24573"
"13.30000","1.10873","1575.06128"
"13.40000","1.11649","1584.51904"
"13.50000","1.12476","1592.82849"
"13.60000","1.13332","1602.58093"
"13.70000","1.14189","1612.17920"
"13.80000","1.15046","1621.32605"
"13.90000","1.15872","1630.20813"
"14.00000","1.16689","1638.84094"
"14.10000","1.17505","1647.94543"
"14.20000","1.18322","1655.41565"
"14.30000","1.19168","1664.16760"
"14.40000","1.20045","1673.85583"
"14.50000","1.20872","1682.67749"
"14.60000","1.21688","1691.42249"
"14.70000","1.22515","1699.90955"
"14.80000","1.23341","1708.79163"
"14.90000","1.24178","1716.94202"
"15.00000","1.25014","1725.77856"
"15.10000","1.25861","1735.04199"
"15.20000","1.26708","1744.25317"
"15.30000","1.27504","1752.51624"
"15.40000","1.28320","1760.44238"
"15.50000","1.29167","1768.14758"
"15.60000","1.30004","1777.92688"
"15.70000","1.30840","1786.19775"
"15.80000","1.31707","1795.86633"
"15.90000","1.32544","1803.89905"
"16.00000","1.33380","1812.01868"
"16.10000","1.34166","1820.47205"
"16.20000","1.34983","1827.28345"
"16.30000","1.35840","1836.15588"
"16.40000","1.36696","1845.44312"
"16.50000","1.37543","1853.35352"
"16.60000","1.38359","1861.89148"
"16.70000","1.39176","1870.26038"
"16.80000","1.40002","1877.37866"
"16.90000","1.40829","1886.23889"
"17.00000","1.41665","1894.33899"
"17.10000","1.42532","1902.23059"
"17.20000","1.43389","1911.05701"
"17.30000","1.44216","1918.77466"
"17.40000","1.45032","1927.67554"
"17.50000","1.45838","1934.73047"
"17.60000","1.46665","1942.19031"
"17.70000","1.47491","1950.82483"
"17.80000","1.48338","1959.26648"
"17.90000","1.49205","1967.87341"
"18.00000","1.50041","1976.19849"
"18.10000","1.50848","1983.81677"
"18.20000","1.51654","1991.39734"
"18.30000","1.52481","1999.36646"
"18.40000","1.53347","2008.59082"
"18.50000","1.54194","2016.60168"
"18.60000","1.55031","2025.25574"
"18.70000","1.55877","2034.03979"
"18.80000","1.56674","2042.85291"
"18.90000","1.57470","2050.39038"
"19.00000","1.58327","2058.41846"
"19.10000","1.59204","2067.92261"
"19.20000","1.60030","2075.86353"
"19.30000","1.60846","2085.02222"
"19.40000","1.61703","2092.40234"
"19.50000","1.62530","2100.70117"
"19.60000","1.63336","2108.77539"
"19.70000","1.64173","2116.58813"
"19.80000","1.65029","2125.44043"
"19.90000","1.65876","2133.82568"
"20.00000","1.66713","2142.29395"
"20.10000","1.67519","2148.93286"
"20.20000","1.68325","2157.13379"
"20.30000","1.69142","2165.11719"
"20.40000","1.69978","2173.03955"
"20.50000","1.70845","2182.90015"
"20.60000","1.71702","2190.07251"
"20.70000","1.72539","2199.24609"
"20.80000","1.73355","2206.33374"
"20.90000","1.74151","2215.65454"
"21.00000","1.74968","2222.31836"
"21.10000","1.75834","2231.04614"
"21.20000","1.76681","2238.67603"
"21.30000","1.77538","2245.88062"
"21.40000","1.78364","2254.29565"
"21.50000","1.79171","2262.53369"
"21.60000","1.79987","2270.01709"
"21.70000","1.80834","2277.94556"
"21.80000","1.81701","2286.75146"
"21.90000","1.82547","2295.05859"
"22.00000","1.83374","2302.65234"
"22.10000","1.84210","2310.80884"
"22.20000","1.85017","2317.37646"
"22.30000","1.85833","2325.33301"
"22.40000","1.86660","2333.78662"
"22.50000","1.87516","2341.60229"
"22.60000","1.88363","2349.93896"
"22.70000","1.89200","2357.36523"
"22.80000","1.90056","2365.63062"
"22.90000","1.90843","2374.07617"
"23.00000","1.91639","2381.41162"
"23.10000","1.92486","2390.20728"
"23.20000","1.93363","2397.92285"
"23.30000","1.94189","2404.92358"
"23.40000","1.95026","2413.17163"
"23.50000","1.95862","2421.15991"
"23.60000","1.96648","2428.44189"
"23.70000","1.97465","2436.03662"
"23.80000","1.98322","2445.28833"
"23.90000","1.99198","2453.75439"
"24.00000","2.00035","2461.50977"
"24.10000","2.00851","2468.93140"
"24.20000","2.01678","2477.55151"
"24.30000","2.02515","2485.50757"
"24.40000","2.03341","2493.61401"
"24.50000","2.04178","2502.00464"
"24.60000","2.05034","2509.47803"
"24.70000","2.05871","2517.67603"
"24.80000","2.06697","2525.03784"
"24.90000","2.07494","2532.97046"
"25.00000","2.08340","2540.97412"
"25.10000","2.09177","2548.74512"
"25.20000","2.10014","2557.39429"
"25.30000","2.10870","2564.62256"
"25.40000","2.11717","2571.69287"
"25.50000","2.12544","2580.78247"
"25.60000","2.13340","2587.81396"
"25.70000","2.14136","2594.87500"
"25.80000","2.15003","2602.82861"
"25.90000","2.15860","2611.75049"
"26.00000","2.16706","2619.24902"
"26.10000","2.17523","2626.81152"
"26.20000","2.18329","2634.71167"
"26.30000","2.19146","2642.08960"
"26.40000","2.19982","2651.01221"
"26.50000","2.20829","2658.74023"
"26.60000","2.21686","2666.53857"
"26.70000","2.22522","2674.18579"
"26.80000","2.23359","2682.80371"
"26.90000","2.24195","2690.19629"
